index,transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus,rn
23,0xd8df37eabf8de671dd8172ca636a2a5f26d77574ec92e08b9d56e52003ec818c,1,0x9ecf82bf1fe738fe5e41ab46f38e37781cbfb349,0x46161158b1947d9149e066d6d31af1283b2d377c,2022-10-23 14:26:23+00:00,14,14,1.0,5,430,430,1.0,60,11,0xd8df37eabf8de671dd8172ca636a2a5f26d77574ec92e08b9d56e52003ec818c,1,1,2,7,6,46770,69,156,997729,3,2,1,1,1,57631,15369637874,5463570,52697,0.0,419,2,-0.3886962194999266,-0.4902341207833612,-0.4902341207833612,-0.3149456220630328,-0.0735900754507024,-0.1231687559574087,-0.2943911653589073,1.5870059491887727,-0.5875418959121594,-0.5464307572219582,-0.5129041786814496,-0.4848144152062614,-0.2954350523461099,-0.2275607057261311,0.0203650904405647,-0.3848996936041125,-0.3887124875474416,-1.7127827395620554,-0.5658456103228967,-1.671419662577657,-0.3172206342872574,-1.6370540560544402,-0.8545981512729572,-0.5592106214757148,-0.5379117089173938,-0.7506960264572178,0.0,-0.1086491682236444,0.5,0.7142857142857143,2.0,0.0002993307818947,0.3821656050955414,6.231884057971015,0.0004309783207881,0.0023255813953488,0.0714285714285714,1.0,0.2,0,
21,0x7d7de4597f9c43d6329062d724a0d8da47602f9e869f2fd56a847067b646e36f,1,0x9ecf82bf1fe738fe5e41ab46f38e37781cbfb349,0x46161158b1947d9149e066d6d31af1283b2d377c,2022-10-24 08:46:23+00:00,15,15,1.0,6,445,445,1.0,61,12,0x7d7de4597f9c43d6329062d724a0d8da47602f9e869f2fd56a847067b646e36f,2,2,26,7,7,52233,70,157,1003192,9,5,4,1,5,187522,11638958622,5039486,182951,0.0,434,2,-0.3886962194999266,-0.4773738342990128,-0.4773738342990128,-0.1814940872905613,-0.0345847351058071,-0.0871123285694085,-0.2798605056669573,1.828927587784622,-0.5175964321130928,-0.3362650813673589,-0.3517824471584811,-0.4848144152062614,-0.1586595651488368,-0.1247144719508693,0.0357931892591745,-0.3827642092854035,-0.3868529114693551,-0.4217404735605062,-0.3848715345266611,-0.0846288436748181,-0.3172206342872574,0.9614444456192744,-0.549505306395356,-0.7016120493944857,-0.6097721977187358,-0.4343952657523741,0.0,-0.0717271581793611,0.0384615384615384,0.75,2.142857142857143,0.0002871692767163,0.3860759493670886,6.357142857142857,0.0004435836374456,0.0044943820224719,0.1333333333333333,1.0,0.3333333333333333,0,
5,0x390def749b71f516d8bf4329a4cb07bb3568a3627c25e607556621182a17f1f9,5,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,0x6cfa86a352339e766ff1ca119c8c40824f41f22d,2022-11-10 19:21:59+00:00,2,2,1.0,1,4,4,1.0,1,1,0x390def749b71f516d8bf4329a4cb07bb3568a3627c25e607556621182a17f1f9,2,1,138,1,0,23,1,0,27,17,12,11,4,5,689710,25142654613,9210346,640467,0.0,2,2,0.0530040299318082,-0.6445575585955422,-0.6445575585955422,-0.848751761152919,-1.1813417412457283,-1.1471712937766148,-1.151700087183958,-1.5579753525572708,-0.5175964321130928,-0.5464307572219582,0.4001189666153715,-0.8094669253890256,-1.1160879755297486,-1.1076179801709714,-1.0287456292248984,-0.7180352473227186,-0.728324929842729,1.2996492144415592,0.0374013089978886,3.617883067098473,5.630666258598821,0.9614444456192744,0.6300526736293786,-0.186170902780635,0.0969746692273532,0.676608302926033,0.0,-1.1350810474547215,0.036231884057971,1.0,2.0,0.0833333333333333,1.0,4.0,0.1428571428571428,0.5,1.0,2.0,1.0,1,
4,0x6bfd9e286e37061ed279e4f139fbc03c8bd707a2cdd15f7260549052cbba79b7,5,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,0x6cfa86a352339e766ff1ca119c8c40824f41f22d,2022-11-10 19:27:59+00:00,5,5,1.0,1,10,10,1.0,1,2,0x6bfd9e286e37061ed279e4f139fbc03c8bd707a2cdd15f7260549052cbba79b7,5,1,94,1,0,53,3,0,57,14,12,7,2,1,412332,24767197621,6529254,375210,0.0,8,2,0.0530040299318082,-0.605976699142497,-0.605976699142497,-0.848751761152919,-1.1657396051077704,-1.1327487228214146,-1.151700087183958,-1.3160537139614217,-0.307760040715893,-0.5464307572219582,0.1047291254899294,-0.8094669253890256,-1.1160879755297486,-1.1070532012924692,-0.9978894315876792,-0.7180352473227186,-0.7283147180026516,0.6541280814407847,0.0374013089978886,1.5021619752280206,1.6654083300081022,-1.6370540560544402,-0.0214631598499176,-0.2005022371493625,-0.3573329246487835,0.0324746035211417,0.0,-1.1203122434370083,0.0531914893617021,1.0,5.0,0.0925925925925925,1.0,3.333333333333333,0.1724137931034483,0.5,1.0,5.0,1.0,1,
3,0xc5a8f6d30b22d46f3e5f13e67b5044547f1c11e04a029bbd6baba4ced6bcc9ec,5,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,0x6cfa86a352339e766ff1ca119c8c40824f41f22d,2022-11-10 19:29:23+00:00,6,6,1.0,1,11,11,1.0,1,3,0xc5a8f6d30b22d46f3e5f13e67b5044547f1c11e04a029bbd6baba4ced6bcc9ec,6,1,94,1,0,60,3,0,64,14,12,7,2,1,412332,22738301103,8999252,375210,0.0,9,2,0.0530040299318082,-0.5931164126581485,-0.5931164126581485,-0.848751761152919,-1.1631392490847774,-1.130344960995548,-1.151700087183958,-1.074132075365572,-0.2378145769168264,-0.5464307572219582,0.1047291254899294,-0.8094669253890256,-1.1160879755297486,-1.106921419554152,-0.9978894315876792,-0.7180352473227186,-0.7283123352399669,0.6541280814407847,0.0374013089978886,1.5021619752280206,1.6654083300081022,-1.6370540560544402,-0.0214631598499176,-0.2779459790919954,0.0612050622083888,0.0324746035211417,0.0,-1.1178507761007228,0.0531914893617021,1.0,6.0,0.0983606557377049,1.0,3.6666666666666665,0.1692307692307692,0.5454545454545454,1.0,6.0,1.0,1,
2,0x0249d39723c2a69308ce43b11f37a2687b79d4077a7defcc34dc56f71fb4abb9,5,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,0x6cfa86a352339e766ff1ca119c8c40824f41f22d,2022-11-10 19:31:47+00:00,7,7,1.0,1,12,12,1.0,1,4,0x0249d39723c2a69308ce43b11f37a2687b79d4077a7defcc34dc56f71fb4abb9,7,1,94,1,0,72,3,0,76,14,12,7,2,1,412332,24460135579,6148290,375210,0.0,10,2,0.0530040299318082,-0.5802561261738002,-0.5802561261738002,-0.848751761152919,-1.1605388930617844,-1.1279411991696813,-1.151700087183958,-0.8322104367697224,-0.1678691131177598,-0.5464307572219582,0.1047291254899294,-0.8094669253890256,-1.1160879755297486,-1.1066955080027512,-0.9978894315876792,-0.7180352473227186,-0.728308250503936,0.6541280814407847,0.0374013089978886,1.5021619752280206,1.6654083300081022,-1.6370540560544402,-0.0214631598499176,-0.2122229105942888,-0.4218867848644824,0.0324746035211417,0.0,-1.115389308764437,0.0531914893617021,1.0,7.0,0.0958904109589041,1.0,4.0,0.1558441558441558,0.5833333333333334,1.0,7.0,1.0,1,
1,0x52c53c5a2ae3082b8765dd5924d6ad0dc704223f6d0c98325a1b9ccd9d134ef7,5,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,0x6cfa86a352339e766ff1ca119c8c40824f41f22d,2022-11-10 19:32:11+00:00,8,8,1.0,1,13,13,1.0,1,5,0x52c53c5a2ae3082b8765dd5924d6ad0dc704223f6d0c98325a1b9ccd9d134ef7,8,1,94,1,0,74,3,0,78,14,12,7,2,1,412332,23834038926,5304540,375210,0.0,11,2,0.0530040299318082,-0.5673958396894517,-0.5673958396894517,-0.848751761152919,-1.1579385370387911,-1.1255374373438147,-1.151700087183958,-0.5902887981738729,-0.0979236493186932,-0.5464307572219582,0.1047291254899294,-0.8094669253890256,-1.1160879755297486,-1.1066578560775175,-0.9978894315876792,-0.7180352473227186,-0.7283075697145974,0.6541280814407847,0.0374013089978886,1.5021619752280206,1.6654083300081022,-1.6370540560544402,-0.0214631598499176,-0.2361212549385705,-0.5648591380448247,0.0324746035211417,0.0,-1.1129278414281518,0.0531914893617021,1.0,8.0,0.1066666666666666,1.0,4.333333333333333,0.1645569620253164,0.6153846153846154,1.0,8.0,1.0,1,
0,0x86b43f0ec7f8893b7cedfdc98ecfa64e47d20d6d4ceac26c22263aa4c23a19a0,5,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,0x6cfa86a352339e766ff1ca119c8c40824f41f22d,2022-11-10 19:32:47+00:00,9,9,1.0,1,14,14,1.0,1,6,0x86b43f0ec7f8893b7cedfdc98ecfa64e47d20d6d4ceac26c22263aa4c23a19a0,9,1,94,1,0,77,3,0,81,14,12,7,2,1,420744,23167610784,3799380,383622,0.0,12,2,0.0530040299318082,-0.5545355532051033,-0.5545355532051033,-0.848751761152919,-1.1553381810157983,-1.123133675517948,-1.151700087183958,-0.3483671595780234,-0.0279781855196266,-0.5464307572219582,0.1047291254899294,-0.8094669253890256,-1.1160879755297486,-1.1066013781896673,-0.9978894315876792,-0.7180352473227186,-0.7283065485305897,0.6541280814407847,0.0374013089978886,1.5021619752280206,1.6654083300081022,-1.6370540560544402,-0.0017047392425593,-0.2615590673624549,-0.8199065657342162,0.0529017842530129,0.0,-1.110466374091866,0.0531914893617021,1.0,9.0,0.1153846153846153,1.0,4.666666666666667,0.1707317073170731,0.6428571428571429,1.0,9.0,1.0,1,
37,0x4b47db1276d9ad07094bd4f0a6e6e9e986cced7a28184a951130d2eec12daee9,1,0x05b0e0b39309bd0ffe8700cd91dee76ebb1394ee,0xa06943f16e0bcd73025807428c0ab1088575f1b7,2022-10-20 03:38:59+00:00,19,19,1.0,4,400,406,0.9852216748768472,108,1,0x4b47db1276d9ad07094bd4f0a6e6e9e986cced7a28184a951130d2eec12daee9,2,2,36,11,3,21564,64,1632,10241975,15,7,5,1,4,332588,19570834101,2210592,266071,0.0,376,2,-0.3886962194999266,-0.4259326883616192,-0.4259326883616192,-0.4483971568355043,-0.151600756140493,-0.180859039778209,0.4030804998546933,-1.074132075365572,-0.5175964321130928,-0.3362650813673589,-0.2846483923572442,-0.2683794084177519,-0.7057615139379293,-0.7020879194437311,-0.056775403652484,2.767075160810391,2.75797957204394,0.8693017924410429,-0.264222150662504,0.4443014292927948,-0.3172206342872574,0.3118198202008457,-0.2087688532537673,-0.3988493839420858,-1.0891246505516263,-0.2325517966091109,0.0,-0.2144922636839234,0.0277777777777777,1.0,1.7272727272727273,0.0008810572687224,0.0661359461114513,6.34375,3.90549636124904e-05,0.0049261083743842,0.1052631578947368,1.0,0.5,0,
25,0x610623426d5d50bd52af4448f61435de2d0b7db5c389d93e7efcc5f7306c4de4,1,0xd178f2d93b92ac47cf51a899463eca8acc37a8d5,0xa06943f16e0bcd73025807428c0ab1088575f1b7,2022-10-23 13:45:35+00:00,58,58,1.0,7,1066,1162,0.9173838209982788,142,2,0x610623426d5d50bd52af4448f61435de2d0b7db5c389d93e7efcc5f7306c4de4,1,1,36,24,6,46084,75,607,3895997,15,7,5,1,4,332588,18131507095,9253923,266071,0.0,1139,2,-0.3886962194999266,0.0756184845279686,0.0756184845279686,-0.0480425525180897,1.5802363551728578,1.6363849005770017,0.8971229293809937,-0.8322104367697224,-0.5875418959121594,-0.5464307572219582,-0.2846483923572442,0.4350343636449041,-0.2954350523461099,-0.2404753160812161,0.1129336833522233,0.5782037341336523,0.5978424896965429,0.8693017924410429,-0.264222150662504,0.4443014292927948,-0.3172206342872574,0.3118198202008457,-0.2087688532537673,-0.4537890362283471,0.1043587358756966,-0.2325517966091109,0.0,1.6636073139019565,0.0277777777777777,1.0,2.4166666666666665,0.0012585439947922,0.2335526315789473,15.493333333333334,0.0002736141034979,0.0008605851979345,0.0172413793103448,1.0,0.1428571428571428,0,
18,0x2207812896997e0e128c9a04805e8e625e13a3303b3d4fa578a78d89205b6dee,1,0x11d67fa925877813b744abc0917900c2b1d6eb81,0xa06943f16e0bcd73025807428c0ab1088575f1b7,2022-10-26 02:15:47+00:00,72,72,1.0,10,973,1033,0.9419167473378508,192,3,0x2207812896997e0e128c9a04805e8e625e13a3303b3d4fa578a78d89205b6dee,2,2,36,27,9,64087,191,290,1860524,15,7,5,1,4,332600,14370262611,4886307,270100,0.0,996,2,-0.3886962194999266,0.2556624953088464,0.2556624953088464,0.3523120517993248,1.3384032450345071,1.3262996250401995,1.6236559139784943,-0.5902887981738729,-0.5175964321130928,-0.3362650813673589,-0.2846483923572442,0.5973606187362862,0.1148914092457094,0.0984484889079908,1.9025931463109549,-0.0987447948971047,-0.0950216688960182,0.8693017924410429,-0.264222150662504,0.4443014292927948,-0.3172206342872574,0.3118198202008457,-0.2087406672043987,-0.5973571505298017,-0.6357281824154014,-0.2227680221002296,0.0,1.311617484813122,0.0277777777777777,1.0,2.6666666666666665,0.0011234552490325,0.6597938144329897,5.408376963350785,0.0005229706668816,0.0019361084220716,0.0277777777777777,1.0,0.2,0,
