index,transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus
615,0x6562de7ce222a0a8a75feeb3fe984110577beb14d37b451c17ed9b5e78e4be1f,3,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,0x4b68ef5ab32261082df1a6c9c6a89ffd5ef168b1,2022-04-28 23:45:52+00:00,115,115,1.0,50,6657,7261,0.916815865583253,459,3,0x6562de7ce222a0a8a75feeb3fe984110577beb14d37b451c17ed9b5e78e4be1f,17,7,707,37,88,566442,651,546,3527137,65,22,12,6,5,1669466,34654118160,9380343,1636797,0.0,7175,2.0,-0.16530348870782635,-1.264790862582292,-1.2697376924400505,-0.23064442569667654,0.10788097868979069,0.15989936153730278,1.0112933951780412,-0.8942727470900198,0.016487231625655095,-0.17297382454981866,0.5053033471269057,-0.016210332192519238,-0.0017566288015465898,0.003343060478299159,0.9910305211661071,0.6966010693337231,0.7166841044225314,1.1028629761537214,0.6969366456492145,0.46540483970767915,1.5430334996209192,0.13850867221288887,0.1714574376656934,-0.6590103487327675,-0.4718188482599097,0.4911308305900483,-0.0,0.15876595353666267,0.004243281471004243,0.5617977528089888,3.108108108108108,0.00020302131017595768,0.8391224862888482,11.153609831029186,0.0018873659040275713,0.002341275306431621,0.14782608695652175,2.4285714285714284,0.14,0
475,0x52d1edf2847a0b45a6f7d3acd2d0cbff7543334124d56e661421d64fc40dd653,3,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,0x8922c1147e141c055fddfc0ed5a119f3378c8ef8,2022-04-27 16:10:44+00:00,131,131,1.0,66,6523,7120,0.9161516853932584,458,1,0x52d1edf2847a0b45a6f7d3acd2d0cbff7543334124d56e661421d64fc40dd653,1,1,765,25,142,918441,636,545,3518802,60,21,12,5,5,1727202,51217217150,23484638,1693557,0.0,7034,2.0,-0.16530348870782635,-1.0481939044177124,-1.0547101407990598,0.566398946041298,0.08439277288529981,0.13549992647917727,1.0053859625290662,-1.0912491231010375,-0.8931531339277321,-0.9533068676317074,0.6378149632292729,-0.41319805935625403,1.1839678122424269,1.1899577740489633,0.9362027344309926,0.6917194921134447,0.7102873593448078,0.8808696234657744,0.5755191115639855,0.46540483970767915,0.7715167498104596,0.13850867221288887,0.20054961719098283,0.35090507720390696,1.3292668158662795,0.5469180963082015,-0.0,0.13432628908403932,0.00392156862745098,0.46153846153846156,5.24,0.00014263284997855064,0.8388278388278388,11.19496855345912,0.0018537553821569438,0.0001404494382022472,0.007633587786259542,1.0,0.015151515151515152,0
642,0xe971db937151b1c318f4a180688d24a76b1382ad0f620f4e90cac2be9370508a,3,0x40c839b831c90173dc7fbce49a25274a4688ddd9,0x8922c1147e141c055fddfc0ed5a119f3378c8ef8,2022-04-28 23:55:54+00:00,135,135,1.0,67,4472,4960,0.9016129032258065,398,2,0xe971db937151b1c318f4a180688d24a76b1382ad0f620f4e90cac2be9370508a,23,19,1244,25,143,926817,577,588,3793225,88,39,12,5,5,2641974,47941981608,7359910,2601688,0.0,4827,2.0,-0.16530348870782635,-0.9940446648765675,-1.000953252888812,0.6162141567749214,-0.2751170040177657,-0.23827865313466,0.6509400035905624,-0.9927609350955287,0.3576023687081753,1.3876922616139586,1.7321781375919254,-0.41319805935625403,1.2059256722617597,1.2181938907449423,0.7205467732728754,0.9016273125854146,0.920894914769423,2.1240323985182785,2.761034725098108,0.46540483970767915,0.7715167498104596,0.13850867221288887,0.6614875285237397,0.1512014529341431,-0.7298234427204956,1.4394858447911518,-0.0,-0.24821512543326416,0.002411575562700965,0.4652777777777778,5.4,0.0001456596656517245,0.6757215619694398,8.596187175043328,0.001178943727581747,0.004637096774193548,0.17037037037037037,1.2105263157894737,0.2835820895522388,0
570,0x7f80027b62a31abd32114f8d9e3d2395a46752fca8f0ad20c23ec08da2685114,3,0x40c839b831c90173dc7fbce49a25274a4688ddd9,0x8922c1147e141c055fddfc0ed5a119f3378c8ef8,2022-04-28 23:57:15+00:00,136,136,1.0,67,4473,4961,0.9016327353356178,398,3,0x7f80027b62a31abd32114f8d9e3d2395a46752fca8f0ad20c23ec08da2685114,24,19,1244,25,143,926823,577,588,3793231,88,39,12,5,5,2642122,44964405858,14581152,2594182,0.0,4828,2.0,-0.16530348870782635,-0.9805073549912813,-0.9875140309112501,0.6162141567749214,-0.2749417188998217,-0.2381056074959499,0.6509400035905624,-0.8942727470900198,0.414454891555262,1.3876922616139586,1.7321781375919254,-0.41319805935625403,1.2059256722617597,1.2182141171895668,0.7205467732728754,0.9016273125854146,0.9208995195049318,2.1240323985182785,2.761034725098108,0.46540483970767915,0.7715167498104596,0.13850867221288887,0.6615621031837394,-0.03035271658663947,0.19231236366939708,1.4321084801597133,-0.0,-0.24804179447969946,0.002411575562700965,0.4652777777777778,5.44,0.00014673767619310677,0.6757215619694398,8.59792027729636,0.0011792054901993867,0.0048377343277565005,0.17647058823529413,1.263157894736842,0.2835820895522388,0
88,0x289643509766ac6a2c4fd35ea27ef65226591c2c1247297c198660fe9873691c,3,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,0x8922c1147e141c055fddfc0ed5a119f3378c8ef8,2022-04-29 02:16:50+00:00,137,137,1.0,68,16534,16535,0.9999395222255821,309,4,0x289643509766ac6a2c4fd35ea27ef65226591c2c1247297c198660fe9873691c,21,14,718,25,144,927440,378,313,2007097,57,21,12,5,5,1575997,101758595850,22946945,1544788,0.0,16470,2.0,-0.16530348870782635,-0.966970045105995,-0.9740748089336881,0.6660293675085449,1.8391720886223004,1.7647246149348614,0.1251784978317816,-0.7957845590845111,0.24389732301400188,0.7374147257123849,0.5304348605256306,-0.41319805935625403,1.2278835322810926,1.2202940699117995,-0.00683519741297763,-0.44080642299113676,-0.4498795893918794,0.7476736118530061,0.5755191115639855,0.46540483970767915,0.7715167498104596,0.13850867221288887,0.12436001269601632,3.4326060335318425,1.260604670470072,0.40069865068410104,-0.0,1.769877166920594,0.004178272980501393,0.4689655172413793,5.48,0.00014771829151396154,0.9840764331210191,43.74338624338624,0.008237764174943128,0.0012700332627759298,0.15328467153284672,1.5,0.20588235294117646,0
553,0x624b4b05a2c107b4257a732b2ea09d25bf1e1b8bd320e31a724c013bbb6a9c5f,3,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,0x8922c1147e141c055fddfc0ed5a119f3378c8ef8,2022-04-29 21:00:29+00:00,146,146,1.0,68,16637,16638,0.9999398966221902,309,5,0x624b4b05a2c107b4257a732b2ea09d25bf1e1b8bd320e31a724c013bbb6a9c5f,23,14,718,25,144,932448,378,313,2012105,57,21,12,5,5,1576113,47912994227,11509292,1544902,0.0,16573,2.0,-0.16530348870782635,-0.845134256138419,-0.8531218111356309,0.6660293675085449,1.8572264557705285,1.7825483157220028,0.1251784978317816,-0.6972963710790022,0.3576023687081753,0.7374147257123849,0.5304348605256306,-0.41319805935625403,1.2278835322810926,1.2371764090251545,-0.00683519741297763,-0.44080642299113676,-0.4460361701538182,0.7476736118530061,0.5755191115639855,0.46540483970767915,0.7715167498104596,0.13850867221288887,0.12441846310520528,0.14943398156618967,-0.19995701301356905,0.40081069698945465,-0.0,1.7877302551377585,0.004178272980501393,0.4689655172413793,5.84,0.00015657692806791577,0.9840764331210191,44.01587301587302,0.008268451065699322,0.001382377689626157,0.15753424657534246,1.6428571428571428,0.20588235294117646,0
451,0xcb7fa1db2e9e21141f9273656f2d1ea024c0cf034682d2d350b20b7b54781f1f,3,0xa52899a1a8195c3eef30e0b08658705250e154ae,0x8d68d8301fe02654791e6ef5e9ec240865bb79cd,2022-04-27 23:28:00+00:00,191,193,0.9896373056994818,36,1662,1948,0.8531827515400411,301,1,0xcb7fa1db2e9e21141f9273656f2d1ea024c0cf034682d2d350b20b7b54781f1f,1,1,218,34,41,262373,302,475,3065181,20,10,11,4,5,604504,47773689015,14271751,588474,0.0,1787,2.0,-0.16530348870782635,-0.23595531130053896,-0.2214783781902204,-0.9280573759674042,-0.767668185440298,-0.7594921169295109,0.07791903663998108,-1.0912491231010375,-0.8931531339277321,-0.9533068676317074,-0.6119066575982238,-0.11545726398345293,-1.0337760497101902,-1.0216960712826384,-0.2846293168708913,0.35000908669395897,0.3621532383007649,-0.8950771980378027,-0.760073763373534,-0.2975539139114677,0.0,0.13850867221288887,-0.3651586370816266,0.14094001056492242,0.1528025756533135,-0.5392263533326368,-0.0,-0.7751412242699667,0.013761467889908258,0.8571428571428571,5.676470588235294,0.0007279684724858408,0.6323529411764706,6.450331125827814,0.0005422190264721638,0.000513347022587269,0.0051813471502590676,1.0,0.027777777777777776,0
565,0x285d95cd11dc6752010e74e40d877a89ce544ac15b4e10a0abb659d6afe4871d,3,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,0x8d68d8301fe02654791e6ef5e9ec240865bb79cd,2022-04-28 19:34:23+00:00,203,205,0.9902439024390244,37,6604,7206,0.9164585067998889,459,2,0x285d95cd11dc6752010e74e40d877a89ce544ac15b4e10a0abb659d6afe4871d,34,17,721,35,42,267685,646,546,3526006,60,21,12,4,5,1611441,58142067075,18934736,1579678,0.0,7120,2.0,-0.16530348870782635,-0.07350759267710429,-0.060207714459477285,-0.8782421652337808,0.09859086743876071,0.15038185140824673,1.0112933951780412,-0.9927609350955287,0.982980120026129,1.127581247253329,0.5372889096343737,-0.08237495338647503,-1.0118181896908574,-1.0037889256416357,0.9727545922544023,0.6966010693337231,0.7158161117791114,0.8808696234657744,0.5755191115639855,0.46540483970767915,0.0,0.13850867221288887,0.14221963600026943,0.7731396340206155,0.7482549137911261,0.434990717296264,-0.0,0.14923275109060394,0.004160887656033287,0.8604651162790697,5.857142857142857,0.0007583512025283355,0.8391224862888482,11.154798761609907,0.001872940127458624,0.004718290313627533,0.16585365853658537,2.0,0.4594594594594595,0
204,0xbf286f9dcac1f2ced20cb5000a990d96ca8f3eb06eca8f8cc13f991540c26e9b,3,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,0x8d68d8301fe02654791e6ef5e9ec240865bb79cd,2022-04-28 22:05:13+00:00,210,212,0.9905660377358491,37,6637,7241,0.9165861068913134,459,3,0xbf286f9dcac1f2ced20cb5000a990d96ca8f3eb06eca8f8cc13f991540c26e9b,37,17,770,36,42,268351,650,546,3526672,65,23,12,4,5,1718286,44010759529,22722508,1684781,0.0,7155,2.0,-0.16530348870782635,0.02125357651989928,0.033866839383456186,-0.8782421652337808,0.10437527633091144,0.15643844876310056,1.0112933951780412,-0.8942727470900198,1.1535376885673891,1.127581247253329,0.6492383784105115,-0.04929264278949714,-1.0118181896908574,-1.001543790288302,0.9873753353837662,0.6966010693337231,0.7163272374205948,1.1028629761537214,0.8183541797344436,0.46540483970767915,0.0,0.13850867221288887,0.1960569978088386,-0.08850017674047032,1.2319445876230037,0.5382924965206309,-0.0,0.1552993344653686,0.003896103896103896,0.8604651162790697,5.888888888888889,0.0007825542570951586,0.8391224862888482,11.14,0.0018819436902712556,0.005109791465267228,0.17452830188679244,2.176470588235294,0.4594594594594595,0
385,0x684f3fd1078d84810a8af5f99013dcb5c78666d622996ecba9394ed7f2839389,3,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,0x8d68d8301fe02654791e6ef5e9ec240865bb79cd,2022-04-28 22:12:40+00:00,211,213,0.9906103286384976,37,16479,16480,0.9999393203883495,308,4,0x684f3fd1078d84810a8af5f99013dcb5c78666d622996ecba9394ed7f2839389,29,12,621,36,42,268381,376,312,2005998,52,19,12,4,5,1396455,46628766794,7941508,1368051,0.0,16415,2.0,-0.16530348870782635,0.0347908864051855,0.047306061361018115,-0.8782421652337808,1.8295314071353823,1.7552071048058053,0.11927106518280653,-0.7957845590845111,0.6987175057906955,0.47730371135175526,0.3088206060096028,-0.04929264278949714,-1.0118181896908574,-1.001442658065179,-0.01414556897765957,-0.4456880002114151,-0.4507230234459188,0.525680259165059,0.33268404339352736,0.46540483970767915,0.0,0.13850867221288887,0.03389188022529593,0.07112972849248651,-0.6555547309497575,0.22699051147992105,-0.0,1.7603439644745351,0.004830917874396135,0.8604651162790697,5.916666666666667,0.000786192814719318,0.9840255591054313,43.829787234042556,0.008214859528843235,0.0017597087378640776,0.13615023474178403,2.4166666666666665,0.32432432432432434,0
