index,transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus
950,0xe853fe622cc33f9ac08c9de2b48ea570eb26469bf04ade3aec9dfd70689a149b,2,0x7f2944c87183a924d443985649c997f3320d4e5f,0x00000000002d383933aa1609f11d0afa4d5ea90a,2022-06-22 02:42:07+00:00,1131,1922,0.5884495317377731,64,1128,1128,1.0,64,1,0xe853fe622cc33f9ac08c9de2b48ea570eb26469bf04ade3aec9dfd70689a149b,1124,64,15,3,64,389477,2,64,389477,10,4,6,2,5,1972000,21253253499,124566,124566,2.891622e+16,1124,2.0,-0.44497456909042266,-0.6989917283701361,-0.6936868254562542,-0.7711506486556561,-0.37706189705804327,-0.32819912157319686,-0.7143838187119647,-0.8658031978261894,-0.02976843997645665,0.21949625530080524,-0.3584502980919618,-0.6614967968170232,-0.8861897901567214,-0.883490184998507,-0.677040766898731,-0.72297504852348,-0.7392576417029109,-0.40020015012510946,-0.6102215191741085,-0.021058465757132997,0.4462852211338288,0.29524799363016313,0.25070420920049946,-0.29169708570137814,-1.0292913397830818,-0.23428688477190826,-0.0,-0.31632284424528767,0.13333333333333333,0.9846153846153847,640.6666666666666,0.0029038867407144946,0.9846153846153847,564.0,0.0028961841233651193,0.9964539007092199,0.5848074921956296,17.5625,1.0,0
336,0x929563ecd17ef5b8923dea4d9178bde6625a3a8c05cf6feef2840229f0df853c,3,0x7f2944c87183a924d443985649c997f3320d4e5f,0x00000000002d383933aa1609f11d0afa4d5ea90a,2022-06-22 02:42:18+00:00,1132,1923,0.5886635465418617,64,1129,1129,1.0,64,2,0x929563ecd17ef5b8923dea4d9178bde6625a3a8c05cf6feef2840229f0df853c,1125,64,18,3,64,389479,2,64,389479,9,5,5,1,3,2000000,53582655940,118264,118264,0.0,1125,2.0,-0.321712915602771,-0.69899024056107,-0.6936860289969756,-0.7711506486556561,-0.37677201222640405,-0.3280225945069462,-0.7143838187119647,-0.7268299718508782,-0.02957970961459488,0.21949625530080524,-0.33995122886306306,-0.6614967968170232,-0.8861897901567214,-0.883488523839357,-0.677040766898731,-0.72297504852348,-0.7392570544675101,-0.5002501876563868,-0.5374895145049656,-0.2316431233284637,-0.5032578025551687,-0.4077234197749873,0.260436432476399,-0.024776186762037872,-1.0300743460405544,-0.23751170754427747,-0.0,-0.31614473553855443,0.16666666666666666,0.9846153846153847,641.0,0.0029064393550374858,0.9846153846153847,564.5,0.0028987367772414503,0.9964570416297609,0.5850234009360374,17.578125,1.0,0
844,0x3f136ea276572075237c7ea27fd23255d6232a001ac1820cc92e8b4662240b49,3,0x922af2498ae44a719da89212658d14c67d35f3f8,0x00000000002d383933aa1609f11d0afa4d5ea90a,2022-06-28 03:48:48+00:00,1225,2086,0.587248322147651,70,874,874,1.0,69,3,0x3f136ea276572075237c7ea27fd23255d6232a001ac1820cc92e8b4662240b49,870,69,19,3,70,421812,1,70,421404,10,4,6,2,5,1972000,23059179087,1376197,116289,3978919000000000.0,869,2.0,-0.321712915602771,-0.6988518743179151,-0.6935562061345717,-0.7403149012918845,-0.4506926442943975,-0.37303699640086035,-0.68397933204564,-0.5878567458755668,-0.07770595188934569,0.2929555107562287,-0.33378487245343014,-0.6614967968170232,-0.8540562388124274,-0.8566333944410892,-0.6804489761456414,-0.7122023306871852,-0.7298833093826999,-0.40020015012510946,-0.6102215191741085,-0.021058465757132997,0.4462852211338288,0.29524799363016313,0.25070420920049946,-0.27678684162104844,-0.8737796125462247,-0.23852234305291428,-0.0,-0.3617405644622618,0.15789473684210525,0.9859154929577465,695.3333333333334,0.002904130503327304,0.971830985915493,874.0,0.0020740143092749254,0.9954233409610984,0.4170661553211889,12.608695652173912,0.9857142857142858,0
620,0xa74160257a359772fc9790f42ff6b6a50a3c17cdd2d0226b15182b3194cda15b,2,0x7f2944c87183a924d443985649c997f3320d4e5f,0x00000000002d383933aa1609f11d0afa4d5ea90a,2022-06-28 03:48:48+00:00,1225,2086,0.587248322147651,70,1218,1218,1.0,70,4,0xa74160257a359772fc9790f42ff6b6a50a3c17cdd2d0226b15182b3194cda15b,1214,70,15,3,70,421812,2,70,421812,10,4,6,2,5,1972000,23059179087,534319,124566,2.92393e+16,1214,2.0,-0.44497456909042266,-0.6988518743179151,-0.6935562061345717,-0.7403149012918845,-0.3509722622105162,-0.31231168561063893,-0.6778984347123751,-0.44888351990025555,-0.012782707408897542,0.3076473618473134,-0.3584502980919618,-0.6614967968170232,-0.8540562388124274,-0.8566333944410892,-0.677040766898731,-0.7122023306871852,-0.7297635133609425,-0.40020015012510946,-0.6102215191741085,-0.021058465757132997,0.4462852211338288,0.29524799363016313,0.25070420920049946,-0.27678684162104844,-0.9783806506338966,-0.23428688477190826,-0.0,-0.3002930606392968,0.13333333333333333,0.9859154929577465,695.3333333333334,0.002904130503327304,0.9859154929577465,609.0,0.0028875354718797194,0.9967159277504105,0.5819750719079578,17.34285714285714,1.0,0
448,0x0d11c1671531e1b9d1264f66d50e0acc34427698176c3b75db65aa1a64768848,2,0xb58555fcba6479fced7de1485eb054943a09af7b,0x00000000003b3cc22af3ae1eac0440bcee416b40,2022-06-30 13:36:28+00:00,122622,262405,0.46730054686457956,406,19015,37694,0.5044569427495093,367,1,0x0d11c1671531e1b9d1264f66d50e0acc34427698176c3b75db65aa1a64768848,37070,367,12,12,405,2572963,13,366,2323222,8,4,4,1,2,171269,1152317955377,1180606,97864,0.0,37611,2.0,-0.44497456909042266,-0.5182363171106508,-0.4862227232014308,0.986486951079328,4.808108086472144,6.126689582947844,1.1281280732673111,-0.8658031978261894,6.75433314750665,4.671127135899467,-0.3769493673208606,-0.6614378782346017,0.940067044577321,0.9300686888859516,-0.6395504651827177,-0.18074825076330184,-0.1714758816707609,-0.6003002251876642,-0.6102215191741085,-0.4422277808997944,-0.5032578025551687,-0.7592091264775626,-0.37519279622213986,9.046700292190097,-0.8980812591513218,-0.24795067684867791,-0.0,6.182329538330153,0.16666666666666666,1.0,21867.083333333332,0.04765787628587108,1.0,2899.5384615384614,0.008184750237062909,0.9834456412161087,0.14127017396772165,101.00817438692098,0.9039408866995073,0
575,0x1f56cc833d3cbd77e9b3a9975c06194d2a700b13390e5b4254e22e9f462c6ba0,2,0xb58555fcba6479fced7de1485eb054943a09af7b,0x00000000003b3cc22af3ae1eac0440bcee416b40,2022-06-30 13:36:28+00:00,122622,262405,0.46730054686457956,406,19015,37694,0.5044569427495093,367,2,0x1f56cc833d3cbd77e9b3a9975c06194d2a700b13390e5b4254e22e9f462c6ba0,37070,367,12,12,405,2572963,13,366,2323222,8,4,4,1,2,2000000,60479372113,596910,106011,0.0,37610,2.0,-0.44497456909042266,-0.5182363171106508,-0.4862227232014308,0.986486951079328,4.808108086472144,6.126689582947844,1.1281280732673111,-0.7268299718508782,6.75433314750665,4.671127135899467,-0.3769493673208606,-0.6614378782346017,0.940067044577321,0.9300686888859516,-0.6395504651827177,-0.18074825076330184,-0.1714758816707609,-0.6003002251876642,-0.6102215191741085,-0.4422277808997944,-0.5032578025551687,-0.7592091264775626,0.260436432476399,0.032165097073510354,-0.9706038901354093,-0.2437817414112784,-0.0,6.18215142962342,0.16666666666666666,1.0,21867.083333333332,0.04765787628587108,1.0,2899.5384615384614,0.008184750237062909,0.9834456412161087,0.14127017396772165,101.00817438692098,0.9039408866995073,0
873,0xecb017a84aa52c86992b28b793da549ff31b817ecfedc2c5708550a04605cda8,3,0x4ecde565958dd14ac37dcc9d3d08125f17c7aaaf,0x0000000000d9455cc7eb92d06e00582a982f68fe,2022-06-22 17:10:34+00:00,7575,12705,0.5962219598583235,96,5165,5165,1.0,96,1,0xecb017a84aa52c86992b28b793da549ff31b817ecfedc2c5708550a04605cda8,5155,96,19,3,96,600205,1,96,598459,10,4,6,2,5,1972000,62139810696,747422,116285,5863829700000000.0,5154,2.0,-0.321712915602771,-0.689404286747661,-0.6850986050556377,-0.6066933293822073,0.7932031682693657,0.384440644880652,-0.5197951040474867,-0.8658031978261894,0.7310036486883297,0.6896354902155154,-0.33378487245343014,-0.6614967968170232,-0.71481084965382,-0.7084638123192573,-0.6804489761456414,-0.6655205533965738,-0.6778968274409276,-0.40020015012510946,-0.6102215191741085,-0.021058465757132997,0.4462852211338288,0.29524799363016313,0.25070420920049946,0.045874158353463146,-0.9519031859423414,-0.23852438990964062,-0.0,0.4014552438896379,0.15789473684210525,0.9896907216494846,4235.0,0.012620666904362835,0.9896907216494846,5165.0,0.008630484911272265,0.9980638915779284,0.405745769382133,53.697916666666664,1.0,0
945,0x43c933987a700254fae344bf15351f289b7e3edc4162ed2fd4eeaadac81147ed,2,0x16986dc82b24987f66939635137e25836df2ea61,0x0000000000d9455cc7eb92d06e00582a982f68fe,2022-06-22 17:10:34+00:00,7575,12705,0.5962219598583235,96,7583,7584,0.9998681434599156,96,2,0x43c933987a700254fae344bf15351f289b7e3edc4162ed2fd4eeaadac81147ed,7548,96,15,3,96,600205,17,96,598459,10,4,6,2,5,1972000,62139810696,141662,141662,3.1990742e+16,7582,2.0,-0.44497456909042266,-0.689404286747661,-0.6850986050556377,-0.6066933293822073,1.4941446911729266,0.8114596181409592,-0.5197951040474867,-0.7268299718508782,1.1826354046235403,0.6896354902155154,-0.3584502980919618,-0.6614967968170232,-0.71481084965382,-0.7084638123192573,-0.6259176281950766,-0.6655205533965738,-0.6778968274409276,-0.40020015012510946,-0.6102215191741085,-0.021058465757132997,0.4462852211338288,0.29524799363016313,0.25070420920049946,0.045874158353463146,-1.0271672085584307,-0.2255386191234754,-0.0,0.8339031838379255,0.13333333333333333,0.9896907216494846,4235.0,0.012620666904362835,0.9896907216494846,446.11764705882354,0.012670855195000502,0.995253164556962,0.5940968122786304,78.625,1.0,0
353,0xcc4006afaade4dfa9ae6c346f96055f6a3d76f52b0a97922d22dbbd4e6cf2ff9,2,0x16986dc82b24987f66939635137e25836df2ea61,0x0000000000d9455cc7eb92d06e00582a982f68fe,2022-06-24 11:54:16+00:00,7752,13020,0.5953917050691244,98,7763,7764,0.9998712004121587,98,3,0xcc4006afaade4dfa9ae6c346f96055f6a3d76f52b0a97922d22dbbd4e6cf2ff9,7724,98,15,3,98,609691,19,98,607945,10,4,6,2,5,1972000,30940021716,879667,124550,3.839236e+16,7762,2.0,-0.44497456909042266,-0.6891409445429468,-0.6848477203828941,-0.5964147469276168,1.5463239608679809,0.8432344900660751,-0.5076333093809569,-0.5878567458755668,1.2158519483112114,0.7190191923976847,-0.3584502980919618,-0.6614967968170232,-0.7040996658723887,-0.7005849344708681,-0.6191012097012559,-0.6619296474511421,-0.6751115699350698,-0.40020015012510946,-0.6102215191741085,-0.021058465757132997,0.4462852211338288,0.29524799363016313,0.25070420920049946,-0.21172032507249552,-0.9354721065200211,-0.23429507219881368,-0.0,0.8659627510499073,0.13333333333333333,0.98989898989899,4340.0,0.01271461656049284,0.98989898989899,408.63157894736844,0.012769226214170338,0.9948480164863472,0.5932411674347158,78.81632653061224,1.0,0
905,0x285995795ce78aab632a47b71ebfde1ee7def8bbf7fa4667c6a145a89be3edc1,3,0x16986dc82b24987f66939635137e25836df2ea61,0x0000000000d9455cc7eb92d06e00582a982f68fe,2022-06-24 11:54:24+00:00,7753,13021,0.5954227785884341,98,7764,7765,0.9998712169993561,98,4,0x285995795ce78aab632a47b71ebfde1ee7def8bbf7fa4667c6a145a89be3edc1,7725,98,18,3,98,609693,19,98,607947,9,5,5,1,3,2000000,61435648141,3391476,118244,0.0,7763,2.0,-0.321712915602771,-0.6891394567338807,-0.6848469239236156,-0.5964147469276168,1.54661384569962,0.8434110171323258,-0.5076333093809569,-0.44888351990025555,1.216040678673073,0.7190191923976847,-0.33995122886306306,-0.6614967968170232,-0.7040996658723887,-0.7005832733117181,-0.6191012097012559,-0.6619296474511421,-0.6751109826996691,-0.5002501876563868,-0.5374895145049656,-0.2316431233284637,-0.5032578025551687,-0.4077234197749873,0.260436432476399,0.0400603885962573,-0.6233867106812454,-0.23752194182790923,-0.0,0.8661408597566406,0.16666666666666666,0.98989898989899,4340.333333333333,0.01271621501933757,0.98989898989899,408.6842105263158,0.0127708290840664,0.9948486799742434,0.5932724061132018,78.8265306122449,1.0,0
