transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,is_sus
0xea1dd6421a5a80b930f50d01c48047c0c0fd0793c08d0bf639baecf1010061a1,2,0x4e58b97ce2c9a687ff6df2ba7f8f7217ad44327d,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-03 16:04:58+00:00,2095485,74000000000,10502594,1235926,0,167,,500,1957,2039,0.9597842079450712,50,154,170,0.9058823529411764,19,33,212467,1,0xea1dd6421a5a80b930f50d01c48047c0c0fd0793c08d0bf639baecf1010061a1,14,9,115,501,52,339367,45,34,13,9,2,5,0
0x9fd0a15e31a0e5c250826b281842e295752cc95bb66d9dc3b25d0cdb10494d4c,2,0x668c6f75486d6882a1aacf7bf03eee605c96fdad,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-03 16:30:40+00:00,4770460,50000000000,5192001,2672065,0,621,,499,1958,2040,0.9598039215686274,50,663,674,0.983679525222552,134,1118,6721032,2,0x9fd0a15e31a0e5c250826b281842e295752cc95bb66d9dc3b25d0cdb10494d4c,2,2,265,501,52,339485,188,44,22,9,2,6,0
0xb01b35fa7a08f8dbe8dd655cc3ce44ebc611a5e8feb5c1582948f02f2ae5522e,2,0x614d98a57a5d879d717152de0690ed2b04562ade,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-03 16:54:52+00:00,2643196,77000000000,6401664,1425424,0,465,,498,1959,2041,0.9598236158745712,50,469,477,0.9832285115303984,78,1060,6467933,3,0xb01b35fa7a08f8dbe8dd655cc3ce44ebc611a5e8feb5c1582948f02f2ae5522e,2,2,171,501,52,339587,116,34,22,9,2,5,0
0xd7ef0a1f1a915cfa6cd4d3aa4a7afad7d62dd094a976c87b4a2005a882b626ff,2,0x62c704b3645ed6274c5220d324253b816855bc7c,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-03 17:49:03+00:00,2041135,84000000000,9568679,1137145,0,814,,497,1960,2042,0.959843290891283,50,838,865,0.96878612716763,48,52,337173,4,0xd7ef0a1f1a915cfa6cd4d3aa4a7afad7d62dd094a976c87b4a2005a882b626ff,1,1,113,502,52,339833,170,34,11,9,2,6,0
0xe71299bbaad7d2d12ab421d9d74033da12264c11f0ed6f79a8aa3e068854afcd,1,0x4f50d47d20380172746527bbeaa274940c38efac,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-03 19:56:53+00:00,1085895,36000000000,6386830,608065,0,3155,,496,1961,2043,0.9598629466470876,50,2961,3201,0.9250234301780692,468,974,5965748,5,0xe71299bbaad7d2d12ab421d9d74033da12264c11f0ed6f79a8aa3e068854afcd,6,6,74,502,52,340395,489,23,8,6,1,5,0
0xba3184046a5ee4060bf49805a4b53a413b9a3f352ffbe21150e0b12d24f09c6a,2,0x473dff3f18d2b44e98129b7b1ef6f5a7d28b5270,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-03 20:07:06+00:00,2084481,36000000000,10964790,1180592,0,389,,495,1962,2044,0.9598825831702544,50,398,406,0.980295566502463,72,101,653929,6,0xba3184046a5ee4060bf49805a4b53a413b9a3f352ffbe21150e0b12d24f09c6a,1,1,115,503,52,340432,92,34,12,9,2,6,0
0x50cfc6e5b93f0527e097a11e83aabe77c8a56ce5557616b490dbc03175d5f281,2,0x4f50d47d20380172746527bbeaa274940c38efac,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-03 20:16:16+00:00,2181318,39000000000,2104439,1224941,0,3157,,494,1963,2045,0.9599022004889975,50,2963,3203,0.9250702466437714,468,974,5965830,7,0x50cfc6e5b93f0527e097a11e83aabe77c8a56ce5557616b490dbc03175d5f281,7,6,146,503,52,340477,489,34,12,9,2,6,0
0xde74ad23c8cd78aa649c7f997375388fdee14ea4ffc064f04891a4d369210bc2,1,0xe4d3df079fbef6529c893ee4e9298711d480ff35,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-03 20:41:04+00:00,1521139,40000000000,6855904,930294,0,2813,,493,1964,2046,0.959921798631476,50,2843,2902,0.9796691936595452,167,1441,8490354,8,0xde74ad23c8cd78aa649c7f997375388fdee14ea4ffc064f04891a4d369210bc2,3,3,32,503,52,340579,312,15,4,6,1,4,0
0xc577273deb3ee9a44d596b32c09095328e0137adfc9b00da1faa9771bab6d92a,1,0x4cf57d42b8ab8d7bfa9be1cdc35ed84429cd2168,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-03 21:53:07+00:00,374752,34000000000,9658103,231378,0,179,,492,1965,2047,0.9599413776257936,50,183,197,0.9289340101522842,93,821,5076147,9,0xc577273deb3ee9a44d596b32c09095328e0137adfc9b00da1faa9771bab6d92a,4,3,9,503,52,340923,56,10,2,4,1,4,0
0x27c8847d798a97d20083b4637e228a9df6b1b332224c545a705007dcdd9c0dec,1,0x324f099c5b98c0c9964071481c7762b6635d6733,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-03 21:53:12+00:00,374752,34000000000,9811097,231378,0,47,,491,1966,2048,0.9599609375,50,49,54,0.9074074074074074,20,96,624263,10,0x27c8847d798a97d20083b4637e228a9df6b1b332224c545a705007dcdd9c0dec,3,3,9,503,52,340924,11,10,2,4,1,4,0
0xa16ac895f96687d26232510d232c715806b76932bc51cfc2d80ad5c7211465b5,1,0xe281d738ea15c68d8e7a3df6c02e28c6b7858450,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-03 21:53:18+00:00,374752,34000000000,11457450,231378,0,14,,490,1967,2049,0.9599804782820888,50,20,20,1.0,8,52,340090,11,0xa16ac895f96687d26232510d232c715806b76932bc51cfc2d80ad5c7211465b5,3,3,9,503,52,340926,6,10,2,4,1,4,0
0xf03d92b15c56053cb0035261eaf7f4319966961b1b49ed51e18e74755d59b439,2,0xe5546ea6535859c5d16373ecabde6de89fb2a4ce,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-03 22:05:23+00:00,1901568,41000000000,8810100,1034754,0,135,,489,1968,2050,0.96,50,146,154,0.948051948051948,33,75,487963,12,0xf03d92b15c56053cb0035261eaf7f4319966961b1b49ed51e18e74755d59b439,2,1,113,503,52,340980,39,34,11,9,2,6,0
0xe8e7a6473ecc720ca96e1ad18d41e2b0bdef172c5939d17fef397f4496442f98,2,0x57ee8b0a7f3d74bd59075bac5f2fa70de189d889,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-03 22:54:41+00:00,2610607,37000000000,10394034,1626660,0,10,,488,1969,2051,0.9600195026816188,50,13,15,0.8666666666666667,7,53,346257,13,0xe8e7a6473ecc720ca96e1ad18d41e2b0bdef172c5939d17fef397f4496442f98,2,2,56,503,52,341199,7,18,6,7,2,5,0
0x4bb0906df4981124c843fb071c383164632877ad818905191f301ae7b28ecda8,2,0x93b00d86bf12edb5fa833715fce8a4972b007ef0,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-03 22:57:19+00:00,2597211,40000000000,7662468,1617992,0,11,,487,1970,2052,0.9600389863547758,50,18,18,1.0,7,53,346185,14,0x4bb0906df4981124c843fb071c383164632877ad818905191f301ae7b28ecda8,5,3,54,503,52,341210,6,17,6,7,2,5,0
0x98bb6be50c84ec428e30653463eea9144681d0f1b182c38a2fbf92aab0de306d,2,0xe4f6db4a65db2a5b1a63e75da4b4329450868e75,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-03 23:07:46+00:00,5126203,60000000000,4835958,3204055,0,7,,486,1971,2053,0.960058451047248,50,12,12,1.0,6,53,346214,15,0x98bb6be50c84ec428e30653463eea9144681d0f1b182c38a2fbf92aab0de306d,3,3,241,503,52,341257,5,41,18,9,2,5,0
0x7b6fbd3cd115ab3e6457fb3f6a3c7263781a3bc78080897f3cb33f522ad9a005,2,0xe4f6db4a65db2a5b1a63e75da4b4329450868e75,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-03 23:08:58+00:00,994645,45000000000,3819405,638695,0,8,,485,1972,2054,0.9600778967867576,50,13,13,1.0,6,53,346217,16,0x7b6fbd3cd115ab3e6457fb3f6a3c7263781a3bc78080897f3cb33f522ad9a005,4,3,56,503,52,341260,5,18,6,7,2,5,0
0x94cb43a9eaffa9d405a5749c56f6780259ede38a31671f73b008c4912548c95b,1,0xe4f6db4a65db2a5b1a63e75da4b4329450868e75,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-03 23:18:05+00:00,5125381,37000000000,7833517,2031593,0,9,,484,1973,2055,0.9600973236009732,50,14,14,1.0,6,53,346253,17,0x94cb43a9eaffa9d405a5749c56f6780259ede38a31671f73b008c4912548c95b,5,3,233,503,52,341296,5,41,18,9,1,5,0
0x977695370be0b808d481ff1bce381a3545a004d8978b9dadc826dbd24669d03c,2,0x6bb740b57627123ecb2debe195ea5b225b4f9ad8,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-03 23:26:04+00:00,2268261,36000000000,10363163,1286197,0,1229,,483,1974,2056,0.9601167315175096,50,1301,1325,0.98188679245283,373,1731,10172481,18,0x977695370be0b808d481ff1bce381a3545a004d8978b9dadc826dbd24669d03c,1,1,148,504,52,341326,215,34,12,9,2,6,0
0x1c318eaddeaff262b5c2a1f0b0384530000a3a6a08ff588f9e18cd027b465c5b,1,0xb271769c54b07e33e7f9f337fac2988c404e1da9,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-04 02:25:51+00:00,1164571,56004600000,7487454,644696,0,752,,482,1975,2057,0.960136120563928,51,771,810,0.9518518518518518,147,978,5985373,19,0x1c318eaddeaff262b5c2a1f0b0384530000a3a6a08ff588f9e18cd027b465c5b,7,5,81,504,53,342120,234,25,9,6,1,6,0
0x58e11256310eeab75d477a5c4ff315c1c8f03e4d91de4717a5b8536897cd67de,2,0x3ead180ae502757fc6e444e4cf3d861fe27fe0ac,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-04 03:49:19+00:00,2329084,40000001459,2098337,1326113,0,97,,481,1976,2058,0.9601554907677357,51,95,105,0.9047619047619048,17,52,338346,20,0x58e11256310eeab75d477a5c4ff315c1c8f03e4d91de4717a5b8536897cd67de,1,1,144,505,53,342501,31,34,11,9,2,6,0
0xee34f3c13dd4496ad99e8fb1cdd812eb4fd7407cdf453b5e4cb268384cc032fc,2,0x2b2411bd9dcfb0d3f375521917e623676987dfb1,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-04 04:32:27+00:00,2089612,63000000000,9744555,1160558,0,142,,480,1977,2059,0.9601748421563866,51,155,160,0.96875,41,831,5128174,21,0xee34f3c13dd4496ad99e8fb1cdd812eb4fd7407cdf453b5e4cb268384cc032fc,1,1,113,506,53,342686,61,34,11,9,2,6,0
0xac17fca51bb34b460a763c4764f585a95741e3ed31b35a628a823005772f4e22,2,0x62c704b3645ed6274c5220d324253b816855bc7c,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-04 04:40:25+00:00,1943008,58000000000,9395360,1068550,0,828,,479,1978,2060,0.9601941747572816,51,852,879,0.969283276450512,49,53,340062,22,0xac17fca51bb34b460a763c4764f585a95741e3ed31b35a628a823005772f4e22,2,2,111,506,53,342722,171,34,11,9,2,6,0
0xb551819cdafa76028d2dd61b3fe02696aea987869870b9dfe1543eb7840bc9cb,2,0xda495c2ab0a91623564126778d5ab20fa87c1dfc,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-04 05:00:24+00:00,4616803,41000000000,9342915,2896431,0,664,,478,1979,2061,0.960213488597768,51,659,683,0.9648609077598828,60,950,5819185,23,0xb551819cdafa76028d2dd61b3fe02696aea987869870b9dfe1543eb7840bc9cb,2,2,247,506,53,342826,113,41,18,9,2,5,0
0x0b5171ed92892b8e8dfe41d56610b5a38d725856629a379b41e95e0484f4aa23,1,0x9bb4d790e8f205f15448b6a746d94f75f18cb4b6,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-04 06:08:21+00:00,959706,31904761904,2566328,510253,0,59,,477,1980,2062,0.9602327837051406,51,58,61,0.9508196721311474,14,305,1935757,24,0x0b5171ed92892b8e8dfe41d56610b5a38d725856629a379b41e95e0484f4aa23,6,6,58,506,53,343127,25,18,7,6,1,5,0
0x66e699b27a28393cebd500711d55778bd5eeae900f0eff041bc1289978e56b34,1,0x95e0734c3d4dfcdf932c765eba2a359799226b41,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-04 07:00:34+00:00,870028,48400001235,7726125,496402,0,196,,476,1981,2063,0.9602520601066408,51,197,207,0.9516908212560387,29,42,271763,25,0x66e699b27a28393cebd500711d55778bd5eeae900f0eff041bc1289978e56b34,13,8,51,506,53,343355,47,22,6,6,1,5,0
0xf465b5be7cfc3b53de9672cc482480e7ead9b58003364b9fa2684a42a2b2982c,1,0x2fd0476478c01d0472b264e27f9d3c1b30dada2a,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-04 07:10:56+00:00,1202617,46000000000,4869462,654664,0,1133,,475,1982,2064,0.9602713178294574,51,968,1142,0.8476357267950962,55,55,356937,26,0xf465b5be7cfc3b53de9672cc482480e7ead9b58003364b9fa2684a42a2b2982c,31,18,84,506,53,343400,213,27,10,6,1,7,0
0x2c99724f659d6713401ebe36d2bec55e041977a2844c1e5171fd05152209fe23,2,0xf6f9e2eb2df8dee61f11a4e2937f9f1936bf46d6,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-04 08:36:43+00:00,1919350,54000000000,7643417,1129808,0,83,,474,1983,2065,0.9602905569007264,51,84,91,0.9230769230769232,16,24,153968,27,0x2c99724f659d6713401ebe36d2bec55e041977a2844c1e5171fd05152209fe23,9,8,112,506,53,343786,24,34,13,9,2,5,0
0xed3ccef78ee111dd5f5ea6e5065b4c35d58ac4b492a537064f4e80e2f10f3d26,2,0xf6f9e2eb2df8dee61f11a4e2937f9f1936bf46d6,0x73fc3038b4cd8ffd07482b92a52ea806505e5748,2020-10-04 09:12:00+00:00,3320206,35000000000,2925464,2077305,0,93,,473,1984,2066,0.9603097773475314,51,94,101,0.9306930693069309,16,24,154130,28,0xed3ccef78ee111dd5f5ea6e5065b4c35d58ac4b492a537064f4e80e2f10f3d26,10,8,234,506,53,343948,27,41,18,9,2,5,0
