index,transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,lb_block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus
253,0xd4fafa1261f6e4f9c8543228a67caf9d02811e4ad3058a2714323964a8db61f6,12,0x0348d20b74ddc0ac9bfc3626e06d30bb6fac213b,0xed42cb11b9d03c807ed1ba9c2ed1d3ba5bf37340,2022-12-29 05:02:23+00:00,622123,20000000000,587426,368666,0.0,1,0,1,2021-12-29T00:00:00,1,1,1.0,1,2,2,1.0,1,1,0xd4fafa1261f6e4f9c8543228a67caf9d02811e4ad3058a2714323964a8db61f6,1,1,38,1,0,0,1,0,14,7,12.0,6.0,4,4,2.0141101189946253,-6.954002792582883,-6.955337375031592,-6.9800175658395505,-1.2147892352154814,-1.2282321922634252,-1.6266771771036383,-1.6336106673272695,-0.6385983809484479,-0.8027597774227699,1.149090942264297,-6.948092055513781,-6.990806407630633,-6.991287385797518,-1.255878677490512,-4.308982018608573,-4.347215629152867,0.7393946223784041,0.04185327892085088,5.3841382010539665,4.136831476848876,0.6366127389367091,0.35734245552336347,0.469729856795384,-1.6347375631975058,-0.07143438789587524,-0.65408933,-1.546696996865506,0.3157894736842105,1.0,1.0,1.0,1.0,2.0,0.13333333333333333,0.5,1.0,1.0,1.0,1
714,0xffa5cf706b38b6c48123a76f3d648dfc58a2c7e26ed66a94f84a3966a5c05446,1,0x2c8b8377fe8457c8f45b96240cc446f05f09e918,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-25 20:47:59+00:00,166710,15115874629,7828157,152310,8130081600000000.0,993,2,50,2021-12-25T00:00:00,845,858,0.9848484848484849,108,816,822,0.9927007299270073,86,1,0xffa5cf706b38b6c48123a76f3d648dfc58a2c7e26ed66a94f84a3966a5c05446,30,4,3,240,159,1094516,114,365,2392370,4,3.0,1.0,1,2,-0.35796817960718186,-0.05428216230455921,-0.051396896445020185,-0.003911834989261992,1.0018403040479165,0.9660908668154206,-0.35396399545959145,-1.6336106673272695,2.868854847745679,1.512893426681374,-0.6226351801696411,-0.08272906036001182,0.04335520997011738,0.05210761948125415,-0.2313747029277929,0.3411818888839733,0.34387101472284426,-0.3270399291289095,-0.5467084559036142,-0.49374193110101866,-0.3273751528441556,-0.3427914748120743,-0.5362088109459824,-0.1729355861014916,-0.2397001982490605,-0.5333032303233844,-0.39774573,0.6285992019755945,0.3333333333333333,0.675,3.575,0.0007720300369934867,0.23497267759562843,7.2105263157894735,0.0003410842214689946,0.0364963503649635,0.03496503496503497,7.5,0.037037037037037035,0
405,0x169e1914eba9a5136893d166c46fc070e48683f5bac5a8de5037a3cc6ec66912,1,0x2c8b8377fe8457c8f45b96240cc446f05f09e918,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-25 21:15:11+00:00,327114,11964624317,8359325,294714,3.2520326e+16,994,2,49,2021-12-25T00:00:00,846,859,0.9848661233993015,108,817,823,0.9927095990279465,86,2,0x169e1914eba9a5136893d166c46fc070e48683f5bac5a8de5037a3cc6ec66912,31,4,6,240,159,1094652,114,365,2392506,4,6.0,1.0,1,2,-0.35796817960718186,-0.04610713786110148,-0.04334095656335557,-0.003911834989261992,1.0045634361600337,0.9687668705460045,-0.35396399545959145,-1.5641544314715181,2.9898015108040967,1.512893426681374,-0.470772941103875,-0.08272906036001182,0.04335520997011738,0.05298280241208195,-0.2313747029277929,0.3411818888839733,0.34413769233418934,-0.3270399291289095,-0.3505212109621258,-0.49374193110101866,-0.3273751528441556,-0.3427914748120743,-0.2214852581559897,-0.587584990775915,-0.13736257417975925,-0.22930440136996036,0.37128526,0.6307920408857166,0.16666666666666666,0.675,3.5791666666666666,0.00077284765126483,0.23497267759562843,7.219298245614035,0.0003414828044390257,0.03766707168894289,0.03608847497089639,7.75,0.037037037037037035,0
310,0x81e5bef52c266ec4f4f13b3b96ac7186048df1d71a57ebf997491de9ed68386f,1,0x2c8b8377fe8457c8f45b96240cc446f05f09e918,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-25 21:27:11+00:00,49803,11018675901,5440337,49803,1.5e+17,996,2,48,2021-12-25T00:00:00,847,860,0.9848837209302326,108,819,825,0.9927272727272727,86,3,0x81e5bef52c266ec4f4f13b3b96ac7186048df1d71a57ebf997491de9ed68386f,32,4,2,240,159,1094712,114,365,2392566,3,2.0,1.0,1,1,-0.35796817960718186,-0.037932113417643756,-0.03528501668169096,-0.003911834989261992,1.010009700384268,0.9741188780071725,-0.35396399545959145,-1.4946981956157668,3.110748173862515,1.512893426681374,-0.6732559265248965,-0.08272906036001182,0.04335520997011738,0.053368912528623615,-0.2313747029277929,0.3411818888839733,0.34425534422154747,-0.6825181129646807,-0.6121042042174436,-0.49374193110101866,-0.3273751528441556,-0.8324935816864659,-0.7655882926672593,-0.7120552513748495,-0.6997501739726714,-0.7521314090229199,4.0754504,0.6351777187059607,0.5,0.675,3.5833333333333335,0.0007737187737790636,0.23497267759562843,7.2368421052631575,0.00034231016310097063,0.03878787878787879,0.037209302325581395,8.0,0.037037037037037035,0
859,0xc7e1a4c4e00cec26efea8dfa3125bf6dfaec76f49a2f765951781216b9bf326e,1,0x2c8b8377fe8457c8f45b96240cc446f05f09e918,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-25 21:27:59+00:00,440775,11789401680,16594468,402375,5.6910567e+16,997,2,47,2021-12-25T00:00:00,848,861,0.9849012775842044,108,820,826,0.9927360774818402,86,4,0xc7e1a4c4e00cec26efea8dfa3125bf6dfaec76f49a2f765951781216b9bf326e,33,4,9,240,159,1094716,114,365,2392570,4,9.0,1.0,1,2,-0.35796817960718186,-0.029757088974186024,-0.02722907680002635,-0.003911834989261992,1.0127328324963853,0.9767948817377564,-0.35396399545959145,-1.4252419597600157,3.231694836920933,1.512893426681374,-0.3189107020381089,-0.08272906036001182,0.04335520997011738,0.05339465320305973,-0.2313747029277929,0.3411818888839733,0.3442631876807047,-0.3270399291289095,-0.15433396602063745,-0.49374193110101866,-0.3273751528441556,-0.3427914748120743,0.0015253508915612517,-0.6106412239925711,1.4492634433720093,0.0005263472322881066,1.1403161,0.6373705576160829,0.1111111111111111,0.675,3.5875,0.0007746294247737086,0.23497267759562843,7.245614035087719,0.0003427275512409036,0.039951573849878935,0.03832752613240418,8.25,0.037037037037037035,0
335,0x1b45585118bb7f51a0662bc5ca68ac3eb504b293c0d1b44ba833c77a2baabf3e,1,0x984b6d329d3aa1d6d5a14b134fb1fb8bcc66d60c,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-25 23:53:47+00:00,170646,10538567485,4823616,161046,1618123000000000.0,1070,2,46,2021-12-25T00:00:00,849,862,0.9849187935034803,108,864,871,0.9919632606199771,230,5,0x1b45585118bb7f51a0662bc5ca68ac3eb504b293c0d1b44ba833c77a2baabf3e,1,1,3,241,159,1095444,275,365,2392672,4,3.0,1.0,1,2,-0.35796817960718186,-0.021582064530728296,-0.019173136918361738,-0.003911834989261992,1.132550645429542,1.0972150496140345,1.8021618652079705,-1.3557857239042643,-0.6385983809484479,-0.8027597774227699,-0.6226351801696411,-0.05400369217945211,0.04335520997011738,0.058079455950432034,1.2283168006527183,0.3411818888839733,0.3444631958892135,-0.3270399291289095,-0.5467084559036142,-0.49374193110101866,-0.3273751528441556,-0.3427914748120743,-0.5284861113637936,-0.7752291186222383,-0.8185708895535112,-0.514653938381184,-0.60306954,0.7974477980549944,0.3333333333333333,0.675,3.5767634854771786,0.0007750275002396287,0.6284153005464481,3.1672727272727275,0.00036110241558290666,0.001148105625717566,0.001160092807424594,1.0,0.009259259259259259,0
904,0xe773c5244953c7e80ca07e8bbcb2aa9d4366317c2b10f5abe53d1fd48ca2fbd1,1,0xc0f0adbd3e06b2ba2258b4cec3b60b5510789ec4,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-26 00:59:11+00:00,244422,10455786481,7811780,220422,1.6260163e+16,239,2,45,2021-12-26T00:00:00,850,863,0.984936268829664,109,217,217,1.0,76,6,0xe773c5244953c7e80ca07e8bbcb2aa9d4366317c2b10f5abe53d1fd48ca2fbd1,7,5,4,241,160,1095769,98,350,2286363,4,4.0,1.0,1,2,-0.35796817960718186,-0.013407040087270566,-0.011117197036697127,0.06128541483176874,-0.6293158311102842,-0.6528913901878742,-0.5036949580059499,-1.2863294880485132,0.08708159740206105,2.284777828049422,-0.5720144338143858,-0.05400369217945211,0.087595220143707,0.0601708857483661,-0.3764372126003903,0.1500792625486632,0.13600562100329228,-0.3270399291289095,-0.48131270758978467,-0.49374193110101866,-0.3273751528441556,-0.3427914748120743,-0.38373258382935244,-0.786121650356782,-0.24285547731214968,-0.387900234356448,-0.14140205,-1.0248013362564516,0.25,0.6770186335403726,3.5809128630705396,0.0007757102311616488,0.21652421652421652,2.2142857142857144,9.491052168421126e-05,0.03225806451612903,0.008111239860950173,1.4,0.045871559633027525,0
191,0x5b65c3b7fa206349380a4701c91fd624a5bd225e4c766b90c67b9249e17f9fd2,1,0x08d656d0d726febef66388ae5d827a45c0afde4f,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-26 06:55:11+00:00,328066,10797346313,14240849,294466,6472492000000000.0,834,2,44,2021-12-26T00:00:00,851,864,0.9849537037037037,109,423,453,0.9337748344370861,143,7,0x5b65c3b7fa206349380a4701c91fd624a5bd225e4c766b90c67b9249e17f9fd2,2,2,6,241,160,1097539,137,365,2387882,5,6.0,1.0,1,3,-0.35796817960718186,-0.005232015643812836,-0.0030612571550325154,0.06128541483176874,-0.06835061601414169,-0.021354509770060037,0.49950249105465183,-1.2168732521927619,-0.5176517178900297,-0.03087537605472195,-0.470772941103875,-0.05400369217945211,0.087595220143707,0.07156113418634547,-0.022847345273434183,0.3411818888839733,0.3350706535484562,0.02843825470686172,-0.3505212109621258,-0.49374193110101866,-0.3273751528441556,0.14691063206231741,-0.21961736943590746,-0.741178352625029,0.9958028124146385,-0.22983382266135982,-0.45000994,0.2799378152661843,0.16666666666666666,0.6770186335403726,3.5850622406639006,0.0007753703737449205,0.3907103825136612,3.3065693430656933,0.00017714435757530835,0.004415011037527594,0.0023148148148148147,1.0,0.01834862385321101,0
704,0xaf2d0556798a618c9653cbb47876e884d5b6f8b1bd4f3162afdde9fb2919bbe5,1,0x71b0e047a904b6b0263d76a10fd2c7698d5eafe7,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-26 10:12:11+00:00,872958,10524284961,23966670,772158,1.618123e+16,1799,2,43,2021-12-26T00:00:00,852,865,0.9849710982658959,109,1064,1134,0.9382716049382716,205,8,0xaf2d0556798a618c9653cbb47876e884d5b6f8b1bd4f3162afdde9fb2919bbe5,1,1,12,242,160,1098523,424,365,2386886,4,12.0,1.0,1,2,-0.35796817960718186,0.002943008799644894,0.004994682726632095,0.06128541483176874,1.6771770678529812,1.8010040307576156,1.4278344588420744,-1.1474170163370105,-0.6385983809484479,-0.8027597774227699,-0.16704846297234277,-0.025278323998892408,0.087595220143707,0.07789334009762891,2.5792114219787816,0.3411818888839733,0.3331176322183113,-0.3270399291289095,0.04185327892085088,-0.49374193110101866,-0.3273751528441556,-0.3427914748120743,0.8494977781093204,-0.7771084488840382,2.8696307035212483,0.7899255141579645,-0.14389083,2.3960273635339884,0.08333333333333333,0.6770186335403726,3.574380165289256,0.0007755861501432832,0.5601092896174863,2.6745283018867925,0.0004457689031780725,0.0008818342151675485,0.0011560693641618498,1.0,0.009174311926605505,0
232,0x55f39054674fe235cd96e74927e88801783f0a0e731abf6b24d1c94590f3f0f9,1,0x800b8f19273e29e37fcb147e1916e6860195dab4,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-26 16:27:47+00:00,479051,13775505888,6813564,449451,1.4563107e+16,943,2,42,2021-12-26T00:00:00,853,866,0.9849884526558892,109,534,558,0.956989247311828,132,9,0x55f39054674fe235cd96e74927e88801783f0a0e731abf6b24d1c94590f3f0f9,1,1,14,243,160,1100386,177,365,2392071,7,11.0,2.0,1,4,-0.35796817960718186,0.011118033243102624,0.013050622608296706,0.06128541483176874,0.2339170484308671,0.2596258819412556,0.3347984322536575,-1.0779607804812594,-0.6385983809484479,-0.8027597774227699,-0.06580697026183202,0.003447044181667295,0.087595220143707,0.08988205921624788,0.3398089289080593,0.3411818888839733,0.3432847161508429,0.7393946223784041,-0.023542469392978563,0.6818340953299783,-0.3273751528441556,0.6366127389367091,0.07662546501957403,-0.34930466042841113,-0.4351770285877567,0.10102246301422817,-0.1949107,0.5189572564694906,0.07142857142857142,0.6770186335403726,3.5637860082304527,0.0007751818223952118,0.36065573770491804,3.152542372881356,0.00022323742763595745,0.0017921146953405018,0.0011547344110854503,1.0,0.009174311926605505,0
