index,transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,lb_block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus
474,0x72c55fc1ca5f74f675dc092090bc3c5acc57eca71cfc15220e251ca16afaa09b,2,0x3aa27ab297a3a753f79c5497569ba2dacc2bc35a,0x00000000b2ff98680adaf8a3e382176bbfc34c8f,2021-08-30 05:19:59+00:00,1265683,78253252514,11387372,473888,0.0,2773,2.0,15,2020-08-30T00:00:00,1842,1842,1.0,26,2775,2775,1.0,27,1,0x72c55fc1ca5f74f675dc092090bc3c5acc57eca71cfc15220e251ca16afaa09b,1842,26,57,1,25,161963,10,26,168054,22,8.0,11.0,2,3,-2.59526548941073,4.901738124558814,4.6991910407407556,0.7350327569251774,6.391407920787196,6.391159408066026,1.1846309617192683,-1.0997468341730325,5.917104929844646,2.5907718754849203,-0.960918873344111,-1.643085230160736,0.6230057433334845,0.637137226282013,-0.1462154836287792,-1.4974142145853933,-1.479005861378646,0.9587723571794451,-4.318668880673871,1.1631812072628458,-1.673101488255887,-1.2038750219574916,-0.9822028390358757,-0.1613010876204928,3.9292067380913203,-0.522784020263826,0.0,6.390658930068348,0.03508771929824561,1.0,1842.0,0.011372897680966141,1.0,277.5,0.01651245128083068,0.6637837837837838,1.0,70.84615384615384,1.0,0
183,0xae207abe8988c94fd337b77b7b54f39390c61f64715268131a96e6e9961fb2d8,4,0x6510438a7e273e71300892c6faf946ab3b04cbcb,0x18c0ca3947e255881f94de50b3a906fc2759f7fe,2021-08-30 05:19:59+00:00,1099444,78915252517,877544,877544,0.0,1247,2.0,13,2020-08-30T00:00:00,1792,1920,0.9333333333333333,22,1249,1249,1.0,25,1,0xae207abe8988c94fd337b77b7b54f39390c61f64715268131a96e6e9961fb2d8,1154,22,86,2,21,133402,10,24,155814,21,11.0,11.0,2,2,-1.8783413210652247,4.754324522670219,4.9222484767682255,0.3001021315256643,2.696308627309116,2.6955037265218333,0.8256518824103991,-1.0997468341730325,3.601686779615368,1.9044746899260008,0.14842218266620802,-1.3464994485432746,0.20488108337812583,0.17405295116469593,-0.1462154836287792,-1.6443635977635476,-1.6206544890745829,0.4933488828204909,-0.7593263966019999,1.1631812072628458,-1.673101488255887,-1.7272989445477052,-1.4688009161275148,-0.13957958576216473,-0.1954537564941388,0.703567515229601,0.0,2.6966644121576286,0.046511627906976744,1.0,960.0,0.013432981267287841,1.0,124.9,0.008015916311009851,0.9239391513210569,0.6010416666666667,52.45454545454545,1.0,0
392,0xf5a3225fd62ed183af9df48dd9b725727f8975d251165b40972cf54b3198fd70,4,0xce1f4b4f17224ec6df16eeb1e3e5321c54ff6ede,0x203e6e1b54f768db740770c4ac23b70cce1bc67e,2021-08-30 04:23:26+00:00,2284255,120000000000,1411795,1061988,0.0,86,,43,2020-08-30T00:00:00,1,1,1.0,1,88,89,0.9887640449438202,16,1,0xf5a3225fd62ed183af9df48dd9b725727f8975d251165b40972cf54b3198fd70,1,1,91,1,0,0,32,70,446033,22,11.0,12.0,5,8,-1.8783413210652247,-0.5260306969792633,-0.5655363916511841,-1.9832836518217798,-0.11496940658868884,-0.1137758217031102,-0.7897539744795117,-1.0997468341730325,-0.27865788203340724,-1.6985855342583251,0.339687881978332,-1.643085230160736,-1.990273381387507,-1.9889094265251723,1.7685110877004724,1.735472215334003,1.7379339979586734,0.9587723571794451,-0.7593263966019999,1.621126564452943,1.3505759001583664,1.4132445909935771,1.9992586506228986,1.2084905271633857,0.014217038678986401,1.2639287698933483,0.0,-0.11377309458833801,0.04395604395604396,1.0,1.0,1.0,0.22535211267605634,2.78125,0.00019729437666186883,0.011235955056179775,1.0,1.0,1.0,1
276,0x8b4ec34be08527e549b7fc4863f23ca8a9c65824ac62a4327bd803f8cbb83fc2,4,0xce1f4b4f17224ec6df16eeb1e3e5321c54ff6ede,0x2ab93b65aa461209de902fb9264484c84e32ad9b,2021-08-30 04:28:18+00:00,2284255,120000000000,1934404,1019987,0.0,89,,31,2020-08-30T00:00:00,1,1,1.0,1,90,92,0.9782608695652174,16,1,0x8b4ec34be08527e549b7fc4863f23ca8a9c65824ac62a4327bd803f8cbb83fc2,1,1,90,1,0,0,34,70,446062,21,11.0,12.0,5,8,-1.8783413210652247,-0.5260306969792633,-0.5655363916511841,-1.9832836518217798,-0.11012655037181063,-0.10651044356114912,-0.7897539744795117,-1.0997468341730325,-0.27865788203340724,-1.6985855342583251,0.3014347421159072,-1.643085230160736,-1.990273381387507,-1.9889094265251723,1.9425771396394953,1.735472215334003,1.73826960336743,0.4933488828204909,-0.7593263966019999,1.621126564452943,1.3505759001583664,1.4132445909935771,1.9992586506228986,1.2084905271633857,0.2193188440001403,1.1363250904181037,0.0,-0.1065109821678058,0.044444444444444446,1.0,1.0,1.0,0.22535211267605634,2.7058823529411766,0.0002017652215045857,0.010869565217391304,1.0,1.0,1.0,1
363,0xd9312d587fc1a1fe9de28fa8b310fb082f819810e50c3162c199a635abb4a43d,9,0x8000006505d54aaa99efaa48f03ea554edcb0008,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:16:09+00:00,1546086,66718643336,597282,597282,0.0,26,2.0,53,2020-08-30T00:00:00,126,146,0.863013698630137,24,29,29,1.0,17,1,0xd9312d587fc1a1fe9de28fa8b310fb082f819810e50c3162c199a635abb4a43d,23,13,85,8,24,154602,2,43,276008,21,12.0,7.0,3,6,-0.08603090020146074,-0.15749669225777516,-0.15087833749755497,0.5175674442254209,-0.25783366498659627,-0.25908338454233143,-0.6102644348250772,-1.0997468341730325,-0.20461834815979663,0.3603060224184325,0.11016904280378323,0.4330152411614936,0.5184745783446448,0.5177869462099367,-0.8424796913848707,-0.2483444575710811,-0.22969736838132981,0.4933488828204909,0.42712109808862386,-0.668600221497542,-0.6652090254511359,0.36639674581314974,-0.16143538608724833,-0.5397739479824213,-0.3054446716198202,-0.14789941215524854,0.0,-0.25901534299898227,0.10588235294117647,0.96,18.25,0.0008149906534802041,0.38636363636363635,14.5,0.00010506903760384625,0.7931034482758621,0.15753424657534246,1.7692307692307692,0.5416666666666666,0
596,0x5401ac728a5f0c3e01ce9538dae4005412ac80a0b860c36f1f3ceccba3982f66,11,0x50000e8ac638b362b24021a52590ad5757000005,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:16:13+00:00,1334257,62086802583,558742,382737,0.0,49,2.0,52,2020-08-30T00:00:00,127,147,0.8639455782312925,24,53,53,1.0,26,2,0x5401ac728a5f0c3e01ce9538dae4005412ac80a0b860c36f1f3ceccba3982f66,26,14,59,8,24,154603,8,43,272815,17,12.0,6.0,3,3,0.6308932681440448,-0.15454842022000326,-0.1480186267792541,0.5175674442254209,-0.19971939038405764,-0.20096035940664292,1.0051414220648336,-1.017183258033916,-0.19452204808612245,0.5318803188081623,-0.8844125936192614,0.4330152411614936,0.5184745783446448,0.5178031600776275,-0.3202815355678021,-0.2483444575710811,-0.2666486811454741,-1.368345014615326,0.42712109808862386,-1.1265455786876388,-0.6652090254511359,-1.2038750219574916,-0.7814799248070723,-0.6917536112268778,-0.3205699824680399,-0.7997108312408989,0.0,-0.20333914777490197,0.1864406779661017,0.96,18.375,0.0008214535199606737,0.5909090909090909,6.625,0.00019427013078411823,0.49056603773584906,0.17687074829931973,1.8571428571428572,0.5833333333333334,0
688,0xc08f77053067ba19b6816fd6e97376b08fc91a473dafc3b81d7e2b9dd696dd11,9,0xb0000e050316b90f46130cfe0900ff3a4a72000b,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:17:13+00:00,1580347,68367284411,597216,597216,0.0,23,2.0,50,2020-08-30T00:00:00,128,148,0.8648648648648649,24,26,26,1.0,17,3,0xc08f77053067ba19b6816fd6e97376b08fc91a473dafc3b81d7e2b9dd696dd11,16,10,85,8,24,154606,3,43,272395,21,12.0,7.0,3,6,-0.08603090020146074,-0.15160014818223133,-0.14515891606095319,0.5175674442254209,-0.2650979493119136,-0.2663487626842925,-0.6102644348250772,-0.9346196818947995,-0.22817638166503637,-0.1544168667507569,0.11016904280378323,0.4330152411614936,0.5184745783446448,0.5178518016806999,-0.7554466654153593,-0.2483444575710811,-0.27150917327229546,0.4933488828204909,0.42712109808862386,-0.668600221497542,-0.6652090254511359,0.36639674581314974,-0.06115003355723646,-0.48567884222404784,-0.30547057381276216,-0.14809992744882172,0.0,-0.2662774554195145,0.10588235294117647,0.96,18.5,0.0008279055928903607,0.38636363636363635,8.666666666666666,9.544927238285438e-05,0.6153846153846154,0.10810810810810811,1.6,0.4166666666666667,0
648,0x57b4811ff98917b767a3a5bfb992a3ea8fd6904ceb07c0f85cc07a927a0f70c7,9,0x00000a600e64c26be24f64169c89f21c1f530000,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:17:30+00:00,1661873,70322384645,1025733,678793,0.0,62,2.0,49,2020-08-30T00:00:00,129,149,0.8657718120805369,24,63,64,0.984375,20,4,0x57b4811ff98917b767a3a5bfb992a3ea8fd6904ceb07c0f85cc07a927a0f70c7,40,12,95,8,24,154608,10,41,263159,24,12.0,10.0,4,7,-0.08603090020146074,-0.14865187614445943,-0.1422992053426523,0.5175674442254209,-0.17550510929966656,-0.1743206395527857,-0.07179581586177357,-0.8520561057556829,-0.14740598107564296,0.18873172602870272,0.49270044142803116,0.4330152411614936,0.5184745783446448,0.5178842294160816,-0.1462154836287792,-0.39529384074923546,-0.3783937096611575,1.8896193058973536,0.42712109808862386,0.7052358500727489,0.34268343735361523,0.8898206684033635,0.17748467209530577,-0.42152821809474755,-0.1372958766475681,0.09974001351810877,0.0,-0.17186999395259572,0.09473684210526316,0.96,18.625,0.0008343628119967143,0.47619047619047616,6.4,0.00023939808481532147,0.625,0.2684563758389262,3.3333333333333335,0.5,0
127,0x177220a7dbcf02293f6189db7763b934de67378bbdc69eed97d5aa47c85315a2,9,0x60000610ef97231d663448317cd084f1d4000006,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:21:36+00:00,1665918,73576096818,682784,682784,0.0,35,2.0,47,2020-08-30T00:00:00,130,150,0.8666666666666667,24,38,38,1.0,26,5,0x177220a7dbcf02293f6189db7763b934de67378bbdc69eed97d5aa47c85315a2,25,16,95,8,24,154631,3,43,273883,24,12.0,10.0,4,7,-0.08603090020146074,-0.14570360410668753,-0.1394394946243514,0.5175674442254209,-0.23604081201064428,-0.23728725011644822,1.0051414220648336,-0.7694925296165663,-0.19788748144401386,0.875028911587622,0.49270044142803116,0.4330152411614936,0.5184745783446448,0.5182571483729702,-0.7554466654153593,-0.2483444575710811,-0.2542891440229855,1.8896193058973536,0.42712109808862386,0.7052358500727489,0.34268343735361523,0.8898206684033635,0.1893247891667251,-0.3147676218832635,-0.2718887731210012,0.1118651125582674,0.0,-0.23722900573738565,0.09473684210526316,0.96,18.75,0.0008407056754100057,0.5909090909090909,12.666666666666666,0.00013874487009098743,0.6578947368421053,0.16666666666666666,1.5625,0.6666666666666666,0
175,0x6ece886813015970de74f88fbc3ca7b3ac09c1a5650a6a71ee7991470d235edd,11,0x50000e8ac638b362b24021a52590ad5757000005,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:22:06+00:00,1451354,65838548033,468252,468252,0.0,50,2.0,46,2020-08-30T00:00:00,131,151,0.8675496688741722,24,54,54,1.0,26,6,0x6ece886813015970de74f88fbc3ca7b3ac09c1a5650a6a71ee7991470d235edd,27,14,69,8,24,154636,8,43,272848,20,12.0,9.0,4,4,0.6308932681440448,-0.14275533206891564,-0.13657978390605052,0.5175674442254209,-0.19729796227561855,-0.1985385666926559,1.0051414220648336,-0.6869289534774498,-0.19115661472823106,0.5318803188081623,-0.5018811949950135,0.4330152411614936,0.5184745783446448,0.5183382177114243,-0.3202815355678021,-0.2483444575710811,-0.26626678533550957,0.02792540846153666,0.42712109808862386,0.24729049288265195,0.34268343735361523,-0.6804510993672778,-0.43872536641103005,-0.5686515789083841,-0.35608345882131975,-0.5399068110907701,0.0,-0.20091844363472458,0.15942028985507245,0.96,18.875,0.0008471452498431811,0.5909090909090909,6.75,0.00019791166542666456,0.5,0.17880794701986755,1.9285714285714286,0.5833333333333334,0
