index,transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,lb_block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus
1,0xd7c04a3c0bbd96a577bac3cdfd64fe763557ea3d6fc08c0953f23ff08b37c5d5,1,0x24c6bbb049784095b398f54b963cc5c9189436e3,0x3561081260186e69369e6c32f280836554292e08,2022-10-25 09:07:47+00:00,74608,12360082032,2468624,74191,0.0,2200,2,2,2021-10-25T00:00:00,66,68,0.9705882352941176,16,2178,2211,0.9850746268656716,196,28,0xd7c04a3c0bbd96a577bac3cdfd64fe763557ea3d6fc08c0953f23ff08b37c5d5,6,3,5,26,23,162536,577,201,1286790,4,3.0,2.0,1,1,-0.3023715784073818,-0.3127020088102829,-0.392622040506939,0.8781513470013148,2.3962646395810787,2.3773571911926448,1.395170996031925,2.006263760536279,0.5983118605001582,1.349002382423923,-0.1584670405783986,0.3298958930355493,1.634249588630875,1.6038247557121827,2.1985984230738316,-0.19218629090886102,-0.18844070649019087,0.0918845837747534,-0.26415384583170776,0.236842105263158,-0.142857142857143,-0.28535055000256876,-0.3078913991013247,-0.7538140299884445,-1.2143928572075888,-0.33287529175846087,0.0,2.0778893670198135,0.2,0.6666666666666666,2.6153846153846154,0.00040606138909909744,0.9702970297029703,3.831889081455806,0.0016925825561415957,0.0027137042062415195,0.08823529411764706,2.0,0.1875,0
49,0x2b21ec25be278683737a09f29b3f3faaea5affea8185ad57fc9e0a9311c80aca,2,0x0d734a787dfbadf4916b858d939aae0a9eeef4e2,0x91bf23d27170712e0e93bda5478f86bbff2c1915,2022-10-04 22:53:35+00:00,140531,14579766854,793021,140531,0.0,1717,2,50,2021-10-04T00:00:00,71,84,0.8452380952380952,3,836,848,0.9858490566037735,174,1,0x2b21ec25be278683737a09f29b3f3faaea5affea8185ad57fc9e0a9311c80aca,1,1,3,20,2,16478,201,358,2282460,3,3.0,1.0,1,1,0.07559289460184544,-0.1720985875826378,-0.0014668320317818946,-1.6363789417689705,0.5015043601102988,0.49271665959588384,1.1316147371215493,-1.5481405396264198,-0.7137755528773818,-0.7922712404711928,-0.23321564462481303,-0.7947491968583678,-1.9859235507413162,-1.9393633978422222,0.2783359211556883,1.0841778238411897,1.0812259270478386,-0.6738202810148577,-0.26415384583170776,-0.42105263157894735,-0.142857142857143,-0.28535055000256876,0.10923354737286654,-0.5329555221913773,-1.4594566295533669,0.19226723295671577,0.0,1.4662836214376116,0.6666666666666666,1.0,4.2,0.004308513866132653,0.48467966573816157,4.218905472636816,0.0003662713185460781,0.0011792452830188679,0.011904761904761904,1.0,0.3333333333333333,0
46,0xed49da68fda5efe1828e87b5b9a75004f88f7b26bd3a54a30edb5f12c70f7053,2,0x79a94077ac9ff31a9e728a25bf9a549affea1632,0x91bf23d27170712e0e93bda5478f86bbff2c1915,2022-10-07 08:54:47+00:00,140531,6021375743,12419934,140531,0.0,237,2,47,2021-10-07T00:00:00,76,89,0.8539325842696629,6,185,187,0.9893048128342246,67,2,0xed49da68fda5efe1828e87b5b9a75004f88f7b26bd3a54a30edb5f12c70f7053,1,1,3,22,5,33775,81,355,2258926,3,3.0,1.0,1,1,0.07559289460184544,-0.031495166354992644,0.1207691706167047,-1.05610272128352,-0.4176379215107725,-0.42125794890408597,-0.15022706757891421,-1.4164959359166902,-0.7137755528773818,-0.7922712404711928,-0.23321564462481303,-0.4198675002270621,-1.4687559594024318,-1.5197593673061986,-0.33451381349903825,1.0597887006294053,1.0512156479858161,-0.6738202810148577,-0.26415384583170776,-0.42105263157894735,-0.142857142857143,-0.28535055000256876,0.10923354737286654,-1.384514928817416,0.24102681462533584,0.19226723295671577,0.0,-0.40778781430081207,0.6666666666666666,1.0,4.045454545454546,0.0022501184272856467,0.18820224719101122,2.308641975308642,8.189729017360897e-05,0.0053475935828877,0.011235955056179775,1.0,0.16666666666666666,0
45,0x52478a1449699e5c5b6dac41fad69b3a58ac67b3218a943b6d0442a445e7bcab,2,0x4731223a7b5ac0c425f1f35d0bdf6d340a93a181,0x91bf23d27170712e0e93bda5478f86bbff2c1915,2022-10-07 21:47:23+00:00,205590,7784292756,6786190,195990,0.0,9,2,46,2021-10-07T00:00:00,77,90,0.8555555555555555,6,10,10,1.0,5,3,0x52478a1449699e5c5b6dac41fad69b3a58ac67b3218a943b6d0442a445e7bcab,2,2,19,22,5,37595,5,10,72465,6,11.0,2.0,1,3,0.07559289460184544,-0.0033744821094636116,0.145216371146402,-1.05610272128352,-0.6647191800110605,-0.6659985021635333,-0.8929765245081548,-1.2848513322069608,-0.4513580702018738,0.27836557097636505,0.3647731877465024,-0.4198675002270621,-1.4687559594024318,-1.427090846947315,-0.722651978780365,-1.7449604687258018,-1.7369336155575201,1.6232943133539754,1.4130134292902465,0.236842105263158,-0.142857142857143,1.4980903875134854,0.5208915710165782,-1.2091047908544854,-0.582931221419236,0.6312765678704779,0.0,-0.6964961165632179,0.10526315789473684,1.0,4.090909090909091,0.0020480902223640814,0.45454545454545453,2.0,0.0001379957497309083,0.2,0.022222222222222223,1.0,0.3333333333333333,0
40,0x406374f8258c542ef8df45f45e01ed05a98e9bab416fc815a9e967d4bf916799,2,0x4c55c41bd839b3552fb2abecacfdf4a5d2879cb9,0x91bf23d27170712e0e93bda5478f86bbff2c1915,2022-10-10 10:47:35+00:00,140531,38930973708,6059820,140531,0.0,1345,2,41,2021-10-10T00:00:00,88,102,0.8627450980392157,9,928,974,0.9527720739219713,246,4,0x406374f8258c542ef8df45f45e01ed05a98e9bab416fc815a9e967d4bf916799,2,1,3,24,8,55812,349,365,2329048,3,3.0,1.0,1,1,0.07559289460184544,0.30595304459135575,0.4385827775027698,-0.47582650079806954,0.6313985074361644,0.6669387483568463,1.994162493555506,-1.1532067284972312,-0.4513580702018738,-0.7922712404711928,-0.23321564462481303,-0.04498580359575639,-0.9515883680635473,-0.9851687434452774,1.034183927229851,1.14108577800202,1.1406343948366338,-0.6738202810148577,-0.26415384583170776,-0.42105263157894735,-0.142857142857143,-0.28535055000256876,0.10923354737286654,1.889988111754936,-0.6891657962670985,0.19226723295671577,0.0,0.9952332335357915,0.6666666666666666,1.0,4.25,0.0015766936018490317,0.6721311475409836,2.7908309455587395,0.00039844588928785954,0.002053388090349076,0.0196078431372549,2.0,0.1111111111111111,0
37,0x23aa99ddc1d59732295225d08067156e146900c75fbc39cf76527eeac2732cac,2,0xbd1ded3bcc8103028c8ebdc61990ca777709b10a,0x91bf23d27170712e0e93bda5478f86bbff2c1915,2022-10-10 22:32:11+00:00,140531,29633272001,10834948,140531,0.0,637,2,38,2021-10-10T00:00:00,89,103,0.8640776699029126,9,443,451,0.9822616407982262,173,5,0x23aa99ddc1d59732295225d08067156e146900c75fbc39cf76527eeac2732cac,1,1,3,25,8,59315,205,364,2324618,3,3.0,1.0,1,1,0.07559289460184544,0.33407372883688474,0.46302997803246715,-0.47582650079806954,-0.05336955183606222,-0.056221191500164594,1.1196349071710778,-1.0215621247875015,-0.7137755528773818,-0.7922712404711928,-0.23321564462481303,0.14245504471989645,-0.9515883680635473,-0.9001902547496833,0.2987642456441792,1.1329560702647585,1.1349853111175567,-0.6738202810148577,-0.26415384583170776,-0.42105263157894735,-0.142857142857143,-0.28535055000256876,0.10923354737286654,0.9648673447894606,0.009216148092007059,0.19226723295671577,0.0,0.09871797914200511,0.6666666666666666,1.0,4.12,0.0015004383302987389,0.473972602739726,2.2,0.00019056886311262188,0.0022172949002217295,0.009708737864077669,1.0,0.1111111111111111,0
35,0x2d8041d59b25324e344527bff508ddcc9763339e97b0d95baee8fa08b65d2409,2,0x24c6bbb049784095b398f54b963cc5c9189436e3,0x91bf23d27170712e0e93bda5478f86bbff2c1915,2022-10-14 07:24:59+00:00,140531,14655844923,2646381,140531,0.0,2055,2,36,2021-10-14T00:00:00,103,117,0.8803418803418803,13,2033,2066,0.984027105517909,185,6,0x2d8041d59b25324e344527bff508ddcc9763339e97b0d95baee8fa08b65d2409,1,1,3,26,12,83452,540,190,1207532,3,3.0,1.0,1,1,0.07559289460184544,0.7277633082742913,0.8052907854482296,0.2978751265158644,2.191540168252269,2.176863517618521,1.263392866576737,-0.889917521077772,-0.7137755528773818,-0.7922712404711928,-0.23321564462481303,0.3298958930355493,-0.26203157961170137,-0.3146562034663392,2.0096364215552907,-0.2816130760187372,-0.28950957272193145,-0.6738202810148577,-0.26415384583170776,-0.42105263157894735,-0.142857142857143,-0.28535055000256876,0.10923354737286654,-0.525385758849804,-1.1883951710129066,0.19226723295671577,0.0,1.894281016896792,0.6666666666666666,1.0,4.5,0.0012342276490958982,0.9685863874345549,3.825925925925926,0.0016835978809688844,0.000484027105517909,0.008547008547008548,1.0,0.07692307692307693,0
31,0x70d2b68fb7064fef483b037fcb8625557ec68df0f9e6b5428a790f147dbd8de5,2,0xcf2b7c6bc98bfe0d6138a25a3b6162b51f75e05d,0x91bf23d27170712e0e93bda5478f86bbff2c1915,2022-10-14 23:42:11+00:00,92190,14591530502,9488263,92190,0.0,2748,0,32,2021-10-14T00:00:00,105,119,0.8823529411764706,13,2010,2097,0.9585121602288984,265,7,0x70d2b68fb7064fef483b037fcb8625557ec68df0f9e6b5428a790f147dbd8de5,1,1,3,28,12,88312,663,365,2334815,3,3.0,1.0,1,1,0.07559289460184544,0.7840046767653492,0.8541851865076242,0.2978751265158644,2.159066631420802,2.2197276823136787,2.221779262614467,-0.7582729173680424,-0.7137755528773818,-0.7922712404711928,-0.23321564462481303,0.704777589666855,-0.26203157961170137,-0.19675855714587467,2.6378073995763853,1.14108577800202,1.1479884051770215,-0.6738202810148577,-0.26415384583170776,-0.42105263157894735,-0.142857142857143,-0.28535055000256876,-0.19664205048385838,-0.531785039914894,-0.18774202533061993,-0.1903965413462139,0.0,2.771802304036473,0.6666666666666666,1.0,4.25,0.0011889529287873813,0.7240437158469946,3.16289592760181,0.0008608815426997245,0.0004768717215069146,0.008403361344537815,1.0,0.07692307692307693,0
29,0xc20bd88faa734f2a6f3d68c00efa6f9746f4cc81d6777a7a08fb8160d9178758,2,0xf2978b5dabb93964410fb0394c07f144706a2df7,0x91bf23d27170712e0e93bda5478f86bbff2c1915,2022-10-16 22:57:59+00:00,135809,13371380674,5480063,135809,0.0,145,2,30,2021-10-16T00:00:00,111,125,0.888,15,154,154,1.0,32,8,0xc20bd88faa734f2a6f3d68c00efa6f9746f4cc81d6777a7a08fb8160d9178758,11,4,11,29,14,102414,44,276,1764365,6,7.0,2.0,1,3,0.07559289460184544,0.9527287822385234,1.0008683896858082,0.6847259401728314,-0.46140660158796637,-0.4668875435795762,-0.569521115845421,-0.6266283136583128,1.910399273877698,2.4196391938714807,0.06577877156084469,0.8922184379825079,0.08274681461422158,0.14533868738317693,-0.5234758150175789,0.4175417893857492,0.4205572973784849,1.6232943133539754,0.5744297917292693,0.236842105263158,-0.142857142857143,1.4980903875134854,0.07935529551462085,-0.6531898752455778,-0.7739576219345574,0.15488823082067318,0.0,-0.52428414679266,0.18181818181818182,1.0,4.310344827586207,0.0010838256114826929,0.11552346570397112,3.5,8.728347746442631e-05,0.07142857142857142,0.088,2.75,0.26666666666666666,0
27,0xedc007802d22244bed48276e22851261e146160e80d80df349cf4976e32cd4ac,2,0xf2978b5dabb93964410fb0394c07f144706a2df7,0x91bf23d27170712e0e93bda5478f86bbff2c1915,2022-10-16 23:08:47+00:00,144248,11717870120,9284051,134648,0.0,151,2,28,2021-10-16T00:00:00,113,127,0.889763779527559,15,160,160,1.0,32,9,0xedc007802d22244bed48276e22851261e146160e80d80df349cf4976e32cd4ac,13,4,11,29,14,102468,44,276,1764419,6,7.0,2.0,1,3,0.07559289460184544,1.0089701507295814,1.0497627907452027,0.6847259401728314,-0.45293524415367076,-0.45859125363857794,-0.569521115845421,-0.4949837099485832,2.435234239228714,2.4196391938714807,0.06577877156084469,0.8922184379825079,0.08274681461422158,0.1466486612311821,-0.5234758150175789,0.4175417893857492,0.42062615754120053,1.6232943133539754,0.5744297917292693,0.236842105263158,-0.142857142857143,1.4980903875134854,0.13275270496649197,-0.8177140770437834,-0.21760886316647726,0.14569784084186221,0.0,-0.5166865598910177,0.18181818181818182,1.0,4.379310344827586,0.001102772545843133,0.11552346570397112,3.6363636363636362,9.06813570465082e-05,0.08125,0.10236220472440945,3.25,0.26666666666666666,0
