transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x9b4a3cc6fe8d9c855c9f93d59f5da55aa3e639aea754a8b5946d231003fc9c0a,2,0x5c0cee78e3860ad9598dd7e0cca9392a269bb4ba,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:43:10.000000 UTC,225009,42658799290,15385182,174682,0,85,2,626,436060,3000209,0.14534320775652629,79,100,101,0.99009900990099009,26,34,221409,390,0x9b4a3cc6fe8d9c855c9f93d59f5da55aa3e639aea754a8b5946d231003fc9c0a,36,20,17,623468,78,504804,22,7,8,3,2,6
0xbcf98d9ac2b0bf0df0791d769888d09f736e39f8b29e39ebbf73e5e96ad02c52,2,0xc933333d76261b55065feed8715b5c75e2167af6,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:43:59.000000 UTC,180307,41614275113,11115864,124882,17279653541547642,22,2,556,436064,3000277,0.14534124682487651,79,25,25,1.0,14,136,874870,430,0xbcf98d9ac2b0bf0df0791d769888d09f736e39f8b29e39ebbf73e5e96ad02c52,6,6,12,623475,78,504808,10,5,6,3,2,4
0x05b5517203f2a06b96705a1f1ca0e157f99aa908a63d97b33bfe57ad3353d761,2,0x6d07044f29b5a25d70b855771827944b9e47e12a,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:50:53.000000 UTC,244954,45141111176,12074881,179263,25000000000000000,359,2,333,436088,3000499,0.14533849203082555,79,391,395,0.98987341772151893,94,229,1472527,662,0x05b5517203f2a06b96705a1f1ca0e157f99aa908a63d97b33bfe57ad3353d761,82,17,12,623485,78,504833,78,5,6,3,2,4
0xb8e4beaf38abd83c1be3851f5ae124a1b06a3e3fe8234da41bf9072d552ba64a,2,0x1f81281f4d4bc181d56968584797f848c2646319,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:39:01.000000 UTC,213189,34654904326,320296,151503,300000000000000000,151,2,778,436048,3000049,0.14534695933299757,79,192,193,0.99481865284974091,7,7,50997,220,0xb8e4beaf38abd83c1be3851f5ae124a1b06a3e3fe8234da41bf9072d552ba64a,98,6,15,623452,78,504791,26,6,6,5,2,4
0xd02c38154fb8bc916dcb558bdf2aa38a4a4d1e89ebdcf67cfa163830f9e6a0c5,3,0x700faca113933d588d3978e31a98c46aed1166be,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:57:47.000000 UTC,256256,64841587477,14917363,199999,38828553547732690,3,2,68,436110,3000763,0.14533303696426542,79,6,6,1.0,2,21,136034,936,0xd02c38154fb8bc916dcb558bdf2aa38a4a4d1e89ebdcf67cfa163830f9e6a0c5,3,1,13,623501,78,504855,2,5,5,3,2,4
0x3f27c9cadd7302bc23c225296c3b20f7af4bcc69ca5d69a429fb5cc1344913ef,2,0x579ce18e166c3a5d2632cf1bd29e0cd532bb5e6b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:43:59.000000 UTC,245091,41614275113,29364830,179373,1000000000000000000,32,2,554,436064,3000277,0.14534124682487651,79,33,34,0.97058823529411764,10,16,103254,449,0x3f27c9cadd7302bc23c225296c3b20f7af4bcc69ca5d69a429fb5cc1344913ef,22,7,12,623475,78,504808,8,5,6,3,2,4
0xfb97fd947bd417c74330e9caa2e916fb2a196cb27864bb809f7650953eadcb50,3,0x2110e85b920fcd81094a188141e5152639912f84,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:50:06.000000 UTC,309133,40348123298,16805790,182125,183946091240103544,40,2,361,436087,3000475,0.1453393212741316,79,65,65,1.0,39,277,1780420,654,0xfb97fd947bd417c74330e9caa2e916fb2a196cb27864bb809f7650953eadcb50,15,14,13,623484,78,504832,8,5,5,3,2,4
0xa1b17b338d06f0c06a299229c691def907ff23306bcd2d1ea6113819c0579302,2,0x492eadf06ba64de5c5fe32c855cac3dc6bbed1da,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:55:26.000000 UTC,456206,53449557763,20103974,308363,0,32,2,138,436105,3000686,0.14533510004045741,79,38,38,1.0,17,215,1381908,850,0xa1b17b338d06f0c06a299229c691def907ff23306bcd2d1ea6113819c0579302,1,1,37,623500,78,504850,14,9,6,5,2,4
0x44ba21e9df257820f5db0c12e533e653b443e8e7f7972471f5ac5f718fd4afcd,4,0x2b8da129689a99c7e71b187c1c00d655ae79bd3e,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:52:26.000000 UTC,180535,44694570900,9678186,121518,0,17,2,252,436096,3000568,0.14533781604016308,79,26,26,1.0,9,180,1156221,749,0x44ba21e9df257820f5db0c12e533e653b443e8e7f7972471f5ac5f718fd4afcd,2,2,16,623488,78,504841,12,5,5,3,3,5
0x21e7e4f3b592a384b5ed3c6ecad677477d6198d88d733bed380ce3e66cfc9164,4,0x76d235edb02dd500236d663695389e8d32b6104c,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:42:52.000000 UTC,325542,46118817341,26857347,247157,0,10,2,655,436056,3000173,0.14534361851799879,79,16,16,1.0,5,301,1938015,353,0x21e7e4f3b592a384b5ed3c6ecad677477d6198d88d733bed380ce3e66cfc9164,4,2,16,623463,78,504800,8,5,5,3,3,5
0xc1b6aa54e929c626957b8763c5d0e722ac627c7ca5e12ff48932b300443e5e53,3,0xbc2f4fa335d308101214f2ada35a0c4c8c09a2b3,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:37:15.000000 UTC,239271,37527225717,19276619,175429,35796572293600559,1045,2,891,436038,2999943,0.1453487616264709,79,1107,1133,0.97705207413945283,109,139,892157,118,0xc1b6aa54e929c626957b8763c5d0e722ac627c7ca5e12ff48932b300443e5e53,104,32,13,623437,78,504780,140,5,5,3,2,4
0x5c8b2f8b86d46bc063000441d6da5ffe25ec3f05433ed8aae516d204f0262e79,2,0x8146b81b93f13b366a1cebbc5a6e0ce6e97060e0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:42:52.000000 UTC,200812,46118817341,10588238,141526,1638226013988112775,104,2,652,436056,3000173,0.14534361851799879,79,139,141,0.98581560283687941,47,136,873200,354,0x5c8b2f8b86d46bc063000441d6da5ffe25ec3f05433ed8aae516d204f0262e79,4,4,12,623463,78,504800,22,5,6,3,2,4
0x8c58d828c26b91e018fadbfeb527c0b0a30ae9aafaea811a125bc40500eacb0c,2,0xd09acf501f5df6e1c5d09aa75fb69d7a9ad11cdb,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:48:59.000000 UTC,221506,45100000000,11753814,159383,78919063500000000,8,,388,436081,3000433,0.14533935601961451,79,18,18,1.0,11,117,755718,607,0x8c58d828c26b91e018fadbfeb527c0b0a30ae9aafaea811a125bc40500eacb0c,6,6,12,623482,78,504826,3,5,6,3,2,4
0xcefbad1a9cf55919f7039f8093d4761fabb52dc2cad705c05259735ea473096f,4,0x27d347e37d118e28930a86c337bd95ff503fe64d,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:39:57.000000 UTC,251161,38233371253,15383721,185173,0,82,2,758,436049,3000074,0.1453460814633239,79,112,114,0.98245614035087714,44,98,634567,249,0xcefbad1a9cf55919f7039f8093d4761fabb52dc2cad705c05259735ea473096f,27,18,16,623455,78,504792,30,5,5,3,3,5
