transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0xebb41eb0dcb07926e77ad0034bd4659ce9fcb051ba033e913d86d4cc3bdf34ae,3,0xad228eec42ecb10e9c693c4deb4cc1e98aa4103c,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:20:52.000000 UTC,254180,45733070063,6729809,201069,1731098496972168,175,2,1691,435970,2999135,0.14536524697954578,79,174,180,0.96666666666666667,34,120,772358,28,0xebb41eb0dcb07926e77ad0034bd4659ce9fcb051ba033e913d86d4cc3bdf34ae,35,18,16,623385,78,504709,52,6,5,5,2,4
0x91d1ae24e2d484cf527df791d4f5f6872a10e98e55c817a795ab8a3db56c9732,2,0x1f81281f4d4bc181d56968584797f848c2646319,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:29:17.000000 UTC,213175,72866624356,7449691,174487,15000000000000000,145,2,1247,436001,2999582,0.14535391931275757,79,186,187,0.99465240641711228,7,7,50947,451,0x91d1ae24e2d484cf527df791d4f5f6872a10e98e55c817a795ab8a3db56c9732,93,6,15,623404,78,504741,25,6,6,5,2,4
0x85487907d17e39b8080f960d191e7383e74a09f92b9fd9e2b50bfcc9d2a84444,3,0x0f83d15821d6dd59337e625de78c76c9ed0171da,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:28:45.000000 UTC,222038,72402206535,474476,161068,48005830358785345,2649,2,1322,435998,2999511,0.14535635975330646,79,2718,2780,0.97769784172661867,120,136,874047,393,0x85487907d17e39b8080f960d191e7383e74a09f92b9fd9e2b50bfcc9d2a84444,747,61,16,623401,78,504738,567,6,5,5,2,4
0x54c69e0129131774c6d5e036a00fca92922a3047968f3f8175b088eec7f015c8,2,0x67c59dcd05098e1f214e8c2308e25204ee5944d5,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:31:10.000000 UTC,234337,58743534238,11717640,168579,70000000000000000,0,2,1148,436010,2999672,0.14535255854640108,79,2,2,1.0,1,0,16,555,0x54c69e0129131774c6d5e036a00fca92922a3047968f3f8175b088eec7f015c8,1,1,15,623413,78,504750,1,6,6,5,2,4
0xe77004e9b39eb70ae60b9e5127eaeac3035b74c7383c7afc2bbbcaeb4eeb9076,2,0x8776934058c69f325c3c9c4c50bcf42151d2a5c7,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:24:20.000000 UTC,241804,71735012825,26535342,181267,0,1018,2,1582,435978,2999245,0.14536258291670071,79,957,1042,0.918426103646833,102,115,738356,131,0xe77004e9b39eb70ae60b9e5127eaeac3035b74c7383c7afc2bbbcaeb4eeb9076,113,38,11,623393,78,504717,194,5,5,3,2,4
0x1f5e39ed74a7bab7742957894ab6eb34711d8e2dd0e27e0aef5eb7fa14eb97d6,2,0x9daca410941cdfd288a838416d2e2c4ab9936bfb,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:26:11.000000 UTC,268267,67534760445,8308917,198089,250000000000000000,0,2,1490,435987,2999333,0.14536131866651686,79,2,2,1.0,1,0,59,219,0x1f5e39ed74a7bab7742957894ab6eb34711d8e2dd0e27e0aef5eb7fa14eb97d6,1,1,12,623399,78,504727,1,5,6,3,2,4
0xbe9d59079d426318a802b4022b273666eb966fe8a6fc5d4da0ba27201cafede6,3,0xa01257a31a8b54d469e2646e0f94adab60292122,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:26:45.000000 UTC,250728,65255093439,10519781,195392,196801210154140049,2,2,1459,435990,2999365,0.14536076802923287,79,4,4,1.0,1,0,1023,251,0xbe9d59079d426318a802b4022b273666eb966fe8a6fc5d4da0ba27201cafede6,2,1,13,623400,78,504730,1,5,5,3,2,4
0x49751cc1316723b0b497e90ce1fc586214ec146771c5078d8361c54d52ded372,2,0x37b3fae959f171767e34e33eaf7ee6e7be2842c3,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:28:02.000000 UTC,213160,64587180990,18614230,174475,30000000000000000,3432,2,1340,435997,2999491,0.14535699557024842,79,3399,3472,0.97897465437788023,404,539,3483346,354,0x49751cc1316723b0b497e90ce1fc586214ec146771c5078d8361c54d52ded372,48,12,15,623401,78,504737,583,6,6,5,2,4
0x4131464c9d3ab3a635dee372760083799b5d8f69c989a7f1178b1551d65acb95,3,0x1759d1b180f1ef6e5b7e62601fb61fd12b834b43,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:21:18.000000 UTC,242558,47541561436,7604980,161068,1722293133601384,339,2,1679,435971,2999153,0.14536470796921663,79,345,353,0.97733711048158645,64,129,827829,35,0x4131464c9d3ab3a635dee372760083799b5d8f69c989a7f1178b1551d65acb95,153,26,16,623386,78,504710,111,6,5,5,2,4
0xd1919ad0c6eb0738b92b42a0954ed0b453faf23ad1c795385ee8009dfc905d42,4,0x29e1054d31f14acadb159a6ab0fa0948acd5eba5,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:32:17.000000 UTC,245592,44325302404,19371160,175732,0,545,2,1090,436017,2999731,0.14535203323231316,79,546,574,0.95121951219512191,131,382,2464680,604,0xd1919ad0c6eb0738b92b42a0954ed0b453faf23ad1c795385ee8009dfc905d42,6,6,16,623415,78,504757,129,5,5,3,3,5
0x96e078b9316712c2eb6afba9d03c9b64a79cb9233f540dead9afaa2801be3ee1,4,0x94410a3e82f3a7614f485c9d5b6b6266a168d89f,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:30:10.000000 UTC,249584,58947495319,6610325,179059,0,23,2,1218,436005,2999610,0.14535389600648085,79,19,28,0.6785714285714286,11,120,773266,493,0x96e078b9316712c2eb6afba9d03c9b64a79cb9233f540dead9afaa2801be3ee1,15,4,16,623406,78,504745,7,5,5,3,3,5
0x97b07f270b9545a009b5f277e14357ac2cb95d95aaf19a89deb0930ef1b441c3,2,0x25a95345278c60c231e259079aa88b993dd41a30,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:23:30.000000 UTC,160903,59559814117,27289192,109565,180000000000000000,2173,2,1605,435976,2999215,0.14536337008183808,79,2179,2194,0.99316317228805839,254,258,1659471,102,0x97b07f270b9545a009b5f277e14357ac2cb95d95aaf19a89deb0930ef1b441c3,307,70,12,623389,78,504715,104,5,6,3,2,4
0x5d107c6b1c6007340f4e2030df656ff5a2c7a99933d9925e94308c2b3313dcf6,4,0xbd09ae34bcedc66cca65a46751fbabc0adb3a03b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:26:27.000000 UTC,254390,67101644703,13074109,187864,0,66,2,1483,435988,2999348,0.14536092510772342,79,73,76,0.96052631578947367,15,100,648139,237,0x5d107c6b1c6007340f4e2030df656ff5a2c7a99933d9925e94308c2b3313dcf6,42,8,16,623399,78,504728,10,5,5,3,3,5
0x353e4738ed89a6c0d474e2f937086c8a420f79c5e6268ef1af43ec1adc8619b4,4,0xbb1f9c860dbd57f4cb81cfb538b2a0dfba24fcb6,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:33:22.000000 UTC,547125,43977544241,1757096,372524,0,197,2,1051,436023,2999770,0.14535214366434759,79,203,203,1.0,49,331,2128478,663,0x353e4738ed89a6c0d474e2f937086c8a420f79c5e6268ef1af43ec1adc8619b4,51,27,40,623419,78,504763,79,8,6,5,3,5
0xaeeedac178c978e33469323fb3b6b484c9d49a5b11f47fa2b2023ad1de28ee98,4,0x9850764ef526eca5de28804d18c201ff9985e101,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:22:23.000000 UTC,627600,54806084676,25045181,450672,0,403,2,1640,435973,2999191,0.14536353303274116,79,453,467,0.97002141327623126,95,317,2036904,80,0xaeeedac178c978e33469323fb3b6b484c9d49a5b11f47fa2b2023ad1de28ee98,109,24,41,623387,78,504712,91,9,6,5,3,5
0xb37f241b0f06de05a5d86d02ac2e6fbd32a518bb1cef91e9dc83cd5c29e77dca,5,0x19af54ab8b04a69a145105da5203ded0055ec165,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:31:10.000000 UTC,335280,58743534238,15931267,230759,0,32,2,1161,436010,2999672,0.14535255854640108,79,36,36,1.0,4,3,20729,565,0xb37f241b0f06de05a5d86d02ac2e6fbd32a518bb1cef91e9dc83cd5c29e77dca,3,2,20,623413,78,504750,15,8,3,5,4,5
0x9498053faaa4ee4d93b9eb53ef57ba64e5ea32b9796a6f79054169f251dd156c,2,0x1f81281f4d4bc181d56968584797f848c2646319,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:31:10.000000 UTC,213175,59243534238,7651020,151491,90000000000000000,147,2,1153,436010,2999672,0.14535255854640108,79,188,189,0.99470899470899465,7,7,50956,554,0x9498053faaa4ee4d93b9eb53ef57ba64e5ea32b9796a6f79054169f251dd156c,95,6,15,623413,78,504750,25,6,6,5,2,4
0x222f64db5d0a7d52fb31eabe1d244136ce32d81845999576c03312f278a0697f,3,0xd3976e3b5909c84d769a0831c288526ffbbd1b6b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:28:02.000000 UTC,233646,64587180990,20198063,170741,53299796767186500,685,2,1353,435997,2999491,0.14535699557024842,79,672,703,0.95590327169274536,43,52,336226,367,0x222f64db5d0a7d52fb31eabe1d244136ce32d81845999576c03312f278a0697f,499,42,16,623401,78,504737,166,6,5,5,2,4
0xafe805ac97c213f908e4ee9399fff42eb381dbaf1391d758142b3928a4d4b2fc,2,0x49ef83b42523f77d57a8b71083920b40b61571f3,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:28:50.000000 UTC,242284,65550251524,22845432,189582,100000000000000000,814,2,1297,436000,2999548,0.14535523352185062,79,814,818,0.99511002444987773,44,70,454006,428,0xafe805ac97c213f908e4ee9399fff42eb381dbaf1391d758142b3928a4d4b2fc,348,35,12,623403,78,504740,86,5,6,3,2,4
0x5f4885978befc52109495721ea413fbc7c739fc663a7b0fd945c0f133c624fe9,2,0x1f6e3e82b86a0ade5a7c7de65cf404ca31da7bbd,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:31:03.000000 UTC,252250,65855244677,1962227,206102,982922653067862908,8,2,1166,436009,2999655,0.14535304893396073,79,15,15,1.0,4,123,793101,549,0x5f4885978befc52109495721ea413fbc7c739fc663a7b0fd945c0f133c624fe9,1,1,12,623409,78,504749,2,5,6,3,2,4
0xe6f7ff7d84fcbac1c467b870f1a26476fd04b74ec4e6cc2f85da12493536b426,2,0xaa747f556d2b3445e33b24b6339278cbbf2dc683,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:33:04.000000 UTC,250561,46338648361,2310862,217098,140000000000000000,978,2,1073,436020,2999750,0.14535211267605633,79,1010,1052,0.96007604562737647,140,221,1419731,643,0xe6f7ff7d84fcbac1c467b870f1a26476fd04b74ec4e6cc2f85da12493536b426,268,55,12,623417,78,504760,201,5,6,3,2,4
0xb45d9d0d123821411698dd580da144928833f5c610118bd2e04971712086762e,4,0xc51802c369fce385f2faabb7c3bf9461304613cb,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:24:20.000000 UTC,241804,71735012825,20035638,177376,0,127,2,1581,435978,2999245,0.14536258291670071,79,144,144,1.0,12,23,152660,139,0xb45d9d0d123821411698dd580da144928833f5c610118bd2e04971712086762e,78,10,16,623393,78,504717,39,5,5,3,3,5
0x6972fa0a88056581e373214dc2341f4d3f69c00da223f1e0ab0201dac11d3ff9,3,0x0bbacda63eeb8f1f46162ceb4245afae0159a55b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:29:17.000000 UTC,233660,72866624356,6384832,170753,76283495057080254,52,2,1253,436001,2999582,0.14535391931275757,79,53,54,0.98148148148148151,2,1,8845,462,0x6972fa0a88056581e373214dc2341f4d3f69c00da223f1e0ab0201dac11d3ff9,44,2,16,623404,78,504741,10,6,5,5,2,4
0xef6b461ea3f6e28c85d084dcbb2b6c6aed70dc41df19b6f5662ef9e602540fbc,3,0x490153538858038009b964931d35b2e1ad823c7c,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:27:02.000000 UTC,222038,64820129390,11344847,161068,22576857878320977,687,2,1427,435992,2999396,0.14535993246640325,79,700,706,0.99150141643059486,59,148,950595,288,0xef6b461ea3f6e28c85d084dcbb2b6c6aed70dc41df19b6f5662ef9e602540fbc,406,53,16,623401,78,504732,171,6,5,5,2,4
0x02a9571ee4bb85a3b24d32ebf75d47a13f689fbd5e0b8e269a1e096c425548a6,2,0xc80805e61fcc10a90e76c05b8db3461dc5ee88e6,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:30:21.000000 UTC,245077,56493056696,24315649,179361,50000000000000000,257,2,1187,436007,2999644,0.14535291521260524,79,325,326,0.99693251533742333,82,269,1730839,527,0x02a9571ee4bb85a3b24d32ebf75d47a13f689fbd5e0b8e269a1e096c425548a6,14,7,12,623408,78,504747,66,5,6,3,2,4
0x2313ffd97ce3be766785e674dd9de67e3157af024db7d592868d378caef51a66,2,0xaa747f556d2b3445e33b24b6339278cbbf2dc683,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:29:17.000000 UTC,250561,72366624356,17692643,206682,140000000000000000,975,2,1260,436001,2999582,0.14535391931275757,79,1008,1049,0.96091515729265964,140,221,1419712,471,0x2313ffd97ce3be766785e674dd9de67e3157af024db7d592868d378caef51a66,266,55,12,623404,78,504741,201,5,6,3,2,4
0x9f1ca2f28227a705367cccb0282e914cb37fe7fb19c5cc081b074dbdf15c2961,2,0x59f94e83373a43b373308f9b4fc3c51eaa95eb2e,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:24:11.000000 UTC,219732,66252029852,14345361,158038,500000000000000000,1429,2,1596,435977,2999231,0.14536292803055184,79,1491,1582,0.94247787610619471,171,200,1286657,121,0x9f1ca2f28227a705367cccb0282e914cb37fe7fb19c5cc081b074dbdf15c2961,101,33,12,623393,78,504716,150,5,6,3,2,4
0xf0bde5bd134109b5f8f70b4c11fef9cdf4c4125823beda30f75c09b3578876f3,2,0x6e1d1e68d3029e3c9a9d65a996fd1cf516103ddc,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:31:52.000000 UTC,240895,53829417543,14644213,160710,200000000000000000,76,2,1132,436013,2999695,0.1453524441651568,79,112,114,0.98245614035087714,32,176,1130679,582,0xf0bde5bd134109b5f8f70b4c11fef9cdf4c4125823beda30f75c09b3578876f3,1,1,12,623414,78,504753,31,5,6,3,2,4
0xfe30c14e8ec6b9fd67b6da1aa0f17e48a443b71c6bb59784c8ff737b5b1c58b8,3,0x4bf2120f90feff1e1f443ad07e542ca6b2f30105,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:28:46.000000 UTC,228926,72783394209,2207596,166808,115812330312000793,2827,2,1307,435999,2999516,0.14535645084073565,79,2915,2969,0.98181205793196358,380,617,3988827,410,0xfe30c14e8ec6b9fd67b6da1aa0f17e48a443b71c6bb59784c8ff737b5b1c58b8,38,12,13,623401,78,504739,505,5,5,3,2,4
0x49a2fb13a01da0023ccd1479ad5535e36a6716f091fd9fed5c6eb5eb81848632,2,0x14e396badc2237d65d009ef48e04ea78eb714ed0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:28:50.000000 UTC,233631,69050251524,6607251,35457,53653936356444988,113,2,1278,436000,2999548,0.14535523352185062,79,123,127,0.968503937007874,32,127,820887,417,0x49a2fb13a01da0023ccd1479ad5535e36a6716f091fd9fed5c6eb5eb81848632,70,20,3,623403,78,504740,33,3,0,2,2,2
0x48be6885ae0074094a4ba031ad0b7aa571929da0b605c5970a0b52cb4edcff07,4,0x6757f1fb069004168ced693aab219786ff8ea4ac,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:31:52.000000 UTC,227671,54329417543,5373813,165598,0,76,2,1141,436013,2999695,0.1453524441651568,79,90,90,1.0,34,195,1256802,584,0x48be6885ae0074094a4ba031ad0b7aa571929da0b605c5970a0b52cb4edcff07,37,16,16,623414,78,504753,19,5,5,3,3,5
0xa3cd4c3c49858f4f3e815fbf7a207f3d84febf101e478d53e2e12d18758d789c,2,0x381a1e010a2a59097d88c98f7e8bbf3db0e9d837,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:31:10.000000 UTC,194335,59243534238,179979,137979,1760000000000000000,331,2,1149,436010,2999672,0.14535255854640108,79,359,361,0.9944598337950139,110,504,3259486,564,0xa3cd4c3c49858f4f3e815fbf7a207f3d84febf101e478d53e2e12d18758d789c,15,9,12,623413,78,504750,66,5,6,3,2,4
0x0521deef8d9ea46829049aadaf16955af5a8227b9d0c2669327538a21a381475,2,0x1ed0d78ba795dc7026ee2c13223f47fa2ed519da,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:26:11.000000 UTC,245223,66944760445,14567801,202477,100000000000000000,167,2,1489,435987,2999333,0.14536131866651686,79,197,200,0.985,44,315,2026256,225,0x0521deef8d9ea46829049aadaf16955af5a8227b9d0c2669327538a21a381475,52,17,12,623399,78,504727,68,5,6,3,2,4
0x7bf39860595b1692ee891c8ee36d3ab7a1893259763c83c82e2ea0a02ca32108,3,0x13203813932c0691e803cc827f04b0e29afe126d,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:26:45.000000 UTC,254311,65755093439,7480198,187962,229999819659160036,484,2,1455,435990,2999365,0.14536076802923287,79,502,528,0.9507575757575758,139,429,2771148,258,0x7bf39860595b1692ee891c8ee36d3ab7a1893259763c83c82e2ea0a02ca32108,20,13,13,623400,78,504730,147,5,5,3,2,4
0x7ed3b56e4c696da336d763220b3b723d7ce9d89a0aaa26583cb45d8b97cd7e6e,2,0xc6b0f7e747c23f65e1f99617b379fe69b56cee32,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:26:01.000000 UTC,258123,59860302089,15030067,202477,300000000000000000,1310,2,1499,435986,2999324,0.14536142144029787,79,1309,1359,0.96320824135393668,267,1508,9403238,200,0x7ed3b56e4c696da336d763220b3b723d7ce9d89a0aaa26583cb45d8b97cd7e6e,141,41,12,623398,78,504726,301,5,6,3,2,4
0x9cc3995036678187ba81c3acda98c64f2fd3d10263940a8bcf9bf0c2eea9f15f,2,0xf94f8062e132ffb03433bac7c2a167e4aa70fa3a,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:25:21.000000 UTC,233037,66257910135,4554499,177985,35000000000000000,1,2,1549,435981,2999274,0.14536217764699058,79,3,3,1.0,1,0,10,167,0x9cc3995036678187ba81c3acda98c64f2fd3d10263940a8bcf9bf0c2eea9f15f,2,1,12,623397,78,504721,1,5,6,3,2,4
0x07c1d0eadfcc10a8aebf257251c20aeb97cf4f8944886acdaefc1c572f8f20d1,2,0x3ad48e7c7cbae6f19ed2248318e2418d95237c12,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:29:17.000000 UTC,249459,72866624356,10178647,140899,1400000000000000000,80,2,1250,436001,2999582,0.14535391931275757,79,111,112,0.9910714285714286,47,431,2782659,472,0x07c1d0eadfcc10a8aebf257251c20aeb97cf4f8944886acdaefc1c572f8f20d1,22,15,12,623404,78,504741,25,5,6,3,2,4
0xf3a790292fbea260960e3fbf1c95d32ef3120dc12660a2c9a30709ce03a603c9,3,0x30b0488c30e65ccfd3a13ff73cea59bd0b3a67e6,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:28:02.000000 UTC,222024,64587180990,21609348,161056,48005830358785345,23,2,1338,435997,2999491,0.14535699557024842,79,25,26,0.96153846153846156,4,5,37731,376,0xf3a790292fbea260960e3fbf1c95d32ef3120dc12660a2c9a30709ce03a603c9,14,4,16,623401,78,504737,9,6,5,5,2,4
0xd7eec80b3b427514ff9b572d4962f630ac783a0a869e498ab3f8bb23169cfee7,2,0xf0ab80171d776e54840b1400f1e74f9ea6ba64b3,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:20:52.000000 UTC,218132,45733070063,2725258,165970,640000000000000000,18,2,1687,435970,2999135,0.14536524697954578,79,26,26,1.0,6,54,354832,24,0xd7eec80b3b427514ff9b572d4962f630ac783a0a869e498ab3f8bb23169cfee7,16,6,12,623385,78,504709,4,5,6,3,2,4
0xf1a0e4596cb4923fc386902e9fc2e6a8b9a7c38a3a1f0b1743a2030a8c09f90a,3,0x0474d8f7eaf80b295d1ea3e02ca2acc2f3d92843,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:29:45.000000 UTC,230300,77363638261,3061942,170753,101299785296004688,651,2,1234,436002,2999588,0.145353961944107,79,660,675,0.97777777777777775,91,272,1752099,481,0xf1a0e4596cb4923fc386902e9fc2e6a8b9a7c38a3a1f0b1743a2030a8c09f90a,200,34,16,623404,78,504742,187,6,5,5,2,4
