index,transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus
411,0x614037b893b71145006b4a41d079ddc3180199c4348bb1593cdf299cc15b5243,1,0xd7963c15a9c987b4885569ee7de027e9a366604d,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,209,213,0.9812206572769951,66,1,2,1,1,6834,3,18719,71,106,680490,2,0.0,0.0,1,0,46175,158207352152,24177921,46175,0.0,188,2.0,-0.0341759232504253,-0.4726222267583488,-0.472473756041344,-0.4729849689896974,-0.0172629364572554,-0.0349503525809705,0.2862126871282004,-0.5550301648985101,-0.2050414797823934,-0.2565332983727599,-0.3346288420433623,-0.4727508834951084,-0.4732071437001184,-0.473238089413506,0.1301532512018195,-0.2475773518849399,-0.2497552052814416,-0.4766288737942323,-0.4790710800735507,-0.1607211497655405,-0.0317660468994888,-0.4783972604438817,-0.1601307261499824,-0.6247016268235539,1.3404656416393066,-0.3822066579405921,-0.0,-0.0423660373403815,1.0,1.0,1.5323383084577114,0.0310897435897435,0.616822429906542,3.0,0.000307131174402,0.0093896713615023,0.0001909854851031,2.0,0.25,0
483,0xfa280d80062e535843aef341f4b06af9a01e05e248c3a58eb061dc9b4a4e5dea,1,0x805b2aa0a12bae969b42cb520b3788ef0c48236a,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,694,767,0.9048239895697524,167,2,2,1,1,6834,3,18719,173,255,1636889,2,0.0,0.0,1,0,46175,158207352152,22679975,46175,0.0,751,2.0,-0.0341759232504253,-0.4726222267583488,-0.472473756041344,-0.4729849689896974,1.0479600965445044,1.1179665362076756,1.906063647346732,-0.6285570745456459,-0.2050414797823934,-0.2565332983727599,-0.3346288420433623,-0.4727508834951084,-0.4732071437001184,-0.473238089413506,1.154533040374572,0.3359645589332581,0.3465188429898479,-0.4766288737942323,-0.4790710800735507,-0.1607211497655405,-0.0317660468994888,-0.4783972604438817,-0.1601307261499824,-0.6247016268235539,1.1521304477672134,-0.3822066579405921,-0.0,1.1947594667092754,1.0,1.0,1.5323383084577114,0.0310897435897435,0.65234375,4.433526011560693,0.0004239747325721,0.0026075619295958,0.0001909854851031,2.0,0.25,0
488,0xf5fcf2614313aae0480bb4bf0764faf80f24971f8d45475abc21a2a37f6d5403,1,0xd89ac346bf401409e4af1a203a1fe02344807471,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,2,2,1.0,1,3,1,1,1,6834,3,18719,1,0,0,2,0.0,0.0,1,0,185331,158207352152,21312850,185331,4e+17,0,2.0,-0.0341759232504253,-0.4726222267583488,-0.472473756041344,-0.4729849689896974,-0.4719045196147076,-0.4740576874806174,-0.756265653606498,-0.5795391347808887,-0.2152181520165524,-0.2565332983727599,-0.3346288420433623,-0.4727508834951084,-0.4732071437001184,-0.473238089413506,-0.5728524864657556,-0.6627145501851346,-0.6740117416309462,-0.4766288737942323,-0.4790710800735507,-0.1607211497655405,-0.0317660468994888,-0.4783972604438817,-0.0129121011197372,-0.6247016268235539,0.980243242272232,0.1080733405793177,-0.0,-0.4554736656908887,1.0,1.0,1.5323383084577114,0.0310897435897435,1.0,2.0,2.0,0.5,9.549274255156608e-05,1.0,0.25,0
421,0xc407708ef51e9c7a244b256ff74451f075a7b3f032ef5ae242c810549661920d,1,0x962a32159e52e2662b4999bc951186eb6f57df08,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,118,123,0.959349593495935,52,4,1,1,1,6834,3,18719,35,164,1054099,2,0.0,0.0,1,0,185327,158207352152,11290416,185327,4e+17,95,2.0,-0.0341759232504253,-0.4726222267583488,-0.472473756041344,-0.4729849689896974,-0.2171295261544928,-0.2222473200737109,0.0616788906622653,-0.6367267311731055,-0.2152181520165524,-0.2565332983727599,-0.3346288420433623,-0.4727508834951084,-0.4732071437001184,-0.473238089413506,-0.2313925567415048,-0.0204268094187957,-0.0168259039118373,-0.4766288737942323,-0.4790710800735507,-0.1607211497655405,-0.0317660468994888,-0.4783972604438817,-0.0129163328776213,-0.6247016268235539,-0.2798669689505073,0.1080592476189417,-0.0,-0.2467224705137707,1.0,1.0,1.5323383084577114,0.0310897435897435,0.3151515151515151,3.5142857142857142,0.0001119438383455,0.008130081300813,9.549274255156608e-05,1.0,0.25,0
88,0x43c35141935d3f93ac1575590c14398f9bdc143436695250fc27b4738920cac1,1,0x0c937363531553d5b98e0c4fdce4e15392a291e6,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,3,3,1.0,1,5,2,1,1,6834,3,18719,1,0,5,2,0.0,0.0,1,0,96118,158207352152,28211710,86518,0.0,1,2.0,-0.0341759232504253,-0.4726222267583488,-0.472473756041344,-0.4729849689896974,-0.4697081834641884,-0.4719766100640313,-0.756265653606498,-0.5591149932122399,-0.2050414797823934,-0.2565332983727599,-0.3346288420433623,-0.4727508834951084,-0.4732071437001184,-0.473238089413506,-0.5728524864657556,-0.6627145501851346,-0.6740086243438711,-0.4766288737942323,-0.4790710800735507,-0.1607211497655405,-0.0317660468994888,-0.4783972604438817,-0.1072940551484766,-0.6247016268235539,1.847629740581536,-0.2400685828285687,-0.0,-0.4532762846890243,1.0,1.0,1.5323383084577114,0.0310897435897435,1.0,3.0,0.5,0.6666666666666666,0.0001909854851031,2.0,0.25,0
477,0xc9c82a8b99138177d9db228c4976ff11b3461c3207434ad3033a38aef4b13860,1,0x4f62d92afb85b7c6724507cb2bc322403da86528,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,5,5,1.0,3,6,1,1,1,6834,3,18719,2,2,15917,2,0.0,0.0,1,0,185351,158207352152,12795997,185351,4e+17,1,2.0,-0.0341759232504253,-0.4726222267583488,-0.472473756041344,-0.4729849689896974,-0.4653155111631503,-0.4678144552308593,-0.7241893969685073,-0.5836239630946185,-0.2152181520165524,-0.2565332983727599,-0.3346288420433623,-0.4727508834951084,-0.4732071437001184,-0.473238089413506,-0.5628095473562188,-0.6548817728587158,-0.6640881699560134,-0.4766288737942323,-0.4790710800735507,-0.1607211497655405,-0.0317660468994888,-0.4783972604438817,-0.0128909423303167,-0.6247016268235539,-0.0905718344629224,0.1081438053811976,-0.0,-0.4532762846890243,1.0,1.0,1.5323383084577114,0.0310897435897435,1.0,2.5,0.0003141098127905,0.2,9.549274255156608e-05,1.0,0.25,0
110,0x066bd121dd51a12c19cbd70dd84b0ebf5a3a195808520f447369246b26f66e01,1,0xe77064473be26ce57405f2aaa341470d9626f725,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,180,181,0.994475138121547,62,7,1,1,1,6834,3,18719,80,112,717095,2,0.0,0.0,1,0,185331,158207352152,19836892,185331,4e+17,173,2.0,-0.0341759232504253,-0.4726222267583488,-0.472473756041344,-0.4729849689896974,-0.0809566848223091,-0.1015448299117226,0.222060173852219,-0.6081329329769971,-0.2152181520165524,-0.2565332983727599,-0.3346288420433623,-0.4727508834951084,-0.4732071437001184,-0.473238089413506,0.2205397031876506,-0.2240790199056836,-0.2269335466044976,-0.4766288737942323,-0.4790710800735507,-0.1607211497655405,-0.0317660468994888,-0.4783972604438817,-0.0129121011197372,-0.6247016268235539,0.7946725767895867,0.1080733405793177,-0.0,-0.0753267523683475,1.0,1.0,1.5323383084577114,0.0310897435897435,0.5486725663716814,2.2625,0.0002510124167475,0.005524861878453,9.549274255156608e-05,1.0,0.25,0
509,0x541fd90f50916e9d6ec4a97f342401716e95282f5ae9729feb1cdf18c9ae7bbc,1,0xc981943355084aede2b7def9f00637fd269942d5,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,4,4,1.0,2,8,1,1,1,6834,3,18719,1,0,0,2,0.0,0.0,1,0,185351,158207352152,16010356,185351,4e+17,0,2.0,-0.0341759232504253,-0.4726222267583488,-0.472473756041344,-0.4729849689896974,-0.4675118473136694,-0.4698955326474454,-0.7402275252875026,-0.6203874179181864,-0.2152181520165524,-0.2565332983727599,-0.3346288420433623,-0.4727508834951084,-0.4732071437001184,-0.473238089413506,-0.5728524864657556,-0.6627145501851346,-0.6740117416309462,-0.4766288737942323,-0.4790710800735507,-0.1607211497655405,-0.0317660468994888,-0.4783972604438817,-0.0128909423303167,-0.6247016268235539,0.3135661821541701,0.1081438053811976,-0.0,-0.4554736656908887,1.0,1.0,1.5323383084577114,0.0310897435897435,2.0,4.0,4.0,0.25,9.549274255156608e-05,1.0,0.25,0
101,0xa8e9fa1457dc1c4fb544db66c72bd173f38e972c27ec07f2a8cbe3d45ccbb89a,1,0x8cf0f3760286c539317ca973db236bfb2eecac63,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,5,5,1.0,2,9,2,1,1,6834,3,18719,2,0,85,2,0.0,0.0,1,0,46175,158207352152,29972823,46175,0.0,2,2.0,-0.0341759232504253,-0.4726222267583488,-0.472473756041344,-0.4729849689896974,-0.4653155111631503,-0.4678144552308593,-0.7402275252875026,-0.5631998215259696,-0.2050414797823934,-0.2565332983727599,-0.3346288420433623,-0.4727508834951084,-0.4732071437001184,-0.473238089413506,-0.5628095473562188,-0.6627145501851346,-0.6739587477506692,-0.4766288737942323,-0.4790710800735507,-0.1607211497655405,-0.0317660468994888,-0.4783972604438817,-0.1601307261499824,-0.6247016268235539,2.069052647873029,-0.3822066579405921,-0.0,-0.4510789036871599,1.0,1.0,1.5323383084577114,0.0310897435897435,2.0,2.5,0.0581395348837209,0.4,0.0001909854851031,2.0,0.25,0
125,0xfb311ec1d7f1ab2c7aa1b6fcfd9ad22b1b84e3bba2a6d95500b8cdc6c877e532,1,0x29a362514be88b592fdf30fdccdbeb1dfc18023b,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,2,2,1.0,1,10,1,1,1,6834,3,18719,1,0,0,2,0.0,0.0,1,0,185331,158207352152,12610646,185331,4e+17,0,2.0,-0.0341759232504253,-0.4726222267583488,-0.472473756041344,-0.4729849689896974,-0.4719045196147076,-0.4740576874806174,-0.756265653606498,-0.5754543064671589,-0.2152181520165524,-0.2565332983727599,-0.3346288420433623,-0.4727508834951084,-0.4732071437001184,-0.473238089413506,-0.5728524864657556,-0.6627145501851346,-0.6740117416309462,-0.4766288737942323,-0.4790710800735507,-0.1607211497655405,-0.0317660468994888,-0.4783972604438817,-0.0129121011197372,-0.6247016268235539,-0.1138758230709138,0.1080733405793177,-0.0,-0.4554736656908887,1.0,1.0,1.5323383084577114,0.0310897435897435,1.0,2.0,2.0,0.5,9.549274255156608e-05,1.0,0.25,0
