index,transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus
87,0x3fda2a0dcc0f7bb7af90d7440671d89026c0cc07a46b3e84b4acc46869f8380f,1,0xfe4e3fad35c820681dfb13f93188cd822f9445ac,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 12:17:12+00:00,15395,19780,0.7783114256825076,31,75,77,0.974025974025974,16,1,11,5,5,1935,30,191813,16,33,212748,4,4.0,1.0,1,2,202003,22000000000,6436818,134669,0.0,62,-1.0,-0.0329203995932882,0.5207099468069091,0.4564952468816246,1.1503104471035748,-0.3273359388666687,-0.3448191096095862,-0.426387403302116,1.5396416546680205,-0.5193057499938254,-0.4976304809787608,0.1630687904683788,0.3076108022407753,1.1503104471035748,1.1459190184650263,-0.2555540108719341,-0.4640510842716851,-0.4730129154000725,0.445628860483438,0.3090742210832954,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,0.0600504374201899,-0.3870601039024218,-0.7753682124846197,0.7383209122317069,-0.0,-0.3469693371561795,0.2,1.0,10.22222222222222,0.0802600435838885,0.4705882352941176,4.8125,0.0003525280964892,0.1428571428571428,0.0005561172901921,2.2,0.1612903225806451,0
38,0x4ccec7359498affe8b97e9054d52a67647b5ccbc5ca4ccb1d1bed6c08d5f52a8,1,0xcf8e02b011b9537fcb685563191063403a46298b,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 12:40:13+00:00,15396,19781,0.7783226328294829,31,173,195,0.8871794871794871,28,2,43,16,4,1935,30,191903,31,38,241034,4,3.0,1.0,1,2,126453,26000000000,13626866,84302,0.0,170,-1.0,-0.0329203995932882,0.521872266571804,0.4574074502689615,1.1503104471035748,-0.094970998707988,-0.0708001917250153,-0.1416382422088194,1.5431093707783337,0.0603641482499195,0.8839918928149743,-0.047132140728925,0.3076108022407753,1.1503104471035748,1.152535395767567,-0.0075630218215564,-0.4425823605207861,-0.4535389799381498,0.445628860483438,-0.0454207810547208,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,-0.1238011304930717,-0.011482886857417,1.077557038575676,-0.3745767064791782,-0.0,-0.0907778278389341,0.25,1.0,10.222739018087855,0.0802276138069034,0.717948717948718,6.290322580645161,0.0007177380878295,0.2205128205128205,0.0021738031444315,2.6875,0.5161290322580645,0
648,0x2f3bad0a477c4b5e706250f2246bc395ec4561c397d67ad794f1d79d2a410a8f,1,0xe73509c8d849c9b049609ceaf3e1c62860d4aa0b,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 12:42:15+00:00,15397,19782,0.778333838843393,31,108,112,0.9642857142857144,29,3,4,2,3,1935,30,191917,28,91,587666,3,2.0,1.0,1,1,170881,22000000000,11880011,98921,0.0,85,-1.0,-0.0329203995932882,0.5230345863366989,0.4583196536562985,1.1503104471035748,-0.2490906018744599,-0.2635423119319592,-0.1179091454510446,1.546577086888647,-0.6461085402346446,-0.8744365829225067,-0.2573330719262289,0.3076108022407753,1.1503104471035748,1.153564610014629,-0.0571612196316319,-0.2150138887612563,-0.2148948027113511,-1.4093012712788735,-0.3999157831927372,-0.0065972476746163,-0.0316544468916487,-1.5564433064360716,-0.0156852144209288,-0.3870601039024218,0.6273803861470785,-0.0515586532313288,-0.0,-0.2924100342460254,0.3333333333333333,1.0,10.223255813953488,0.0802269719359309,0.3152173913043478,4.0,0.0001837775474886,0.0357142857142857,0.00020220402386,2.0,0.064516129032258,0
95,0xa65080ccd7352655db82c2212ac186643cc5804f8dce52a592ab32af36cfff51,1,0xcf8e02b011b9537fcb685563191063403a46298b,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 12:42:38+00:00,15398,19783,0.7783450437244098,31,174,196,0.8877551020408163,28,4,44,16,4,1935,30,191919,31,38,241050,4,3.0,1.0,1,2,126453,24000000000,13684615,84302,0.0,171,-1.0,-0.0329203995932882,0.5241969061015936,0.4592318570436354,1.1503104471035748,-0.0925999278900423,-0.0684779975056545,-0.1416382422088194,1.5500448029989602,0.0784788325700365,0.8839918928149743,-0.047132140728925,0.3076108022407753,1.1503104471035748,1.153711640621352,-0.0075630218215564,-0.4425823605207861,-0.4535279644899637,0.445628860483438,-0.0454207810547208,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,-0.1238011304930717,-0.1992714953799194,1.092439356513398,-0.3745767064791782,-0.0,-0.0884056842341448,0.25,1.0,10.223772609819122,0.0802313463943309,0.717948717948718,6.32258064516129,0.0007218389469448,0.2244897959183673,0.0022241318303593,2.75,0.5161290322580645,0
273,0x413b58f41792c11784c878661ed24cffdf7401e19879136063e57292bd70f5fd,1,0x5d925abf230d358f47eeeafa8b845c3902eeb442,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 12:44:46+00:00,15399,19784,0.7783562474727053,31,24,26,0.9230769230769232,8,5,11,5,4,1935,30,191933,6,25,161621,4,3.0,1.0,1,2,126453,22000000000,12662874,84302,0.0,21,-1.0,-0.0329203995932882,0.5253592258664885,0.4601440604309724,1.1503104471035748,-0.4482605505819004,-0.4632510147969855,-0.6162201773643138,1.5535125191092736,-0.5193057499938254,-0.4976304809787608,-0.047132140728925,0.3076108022407753,1.1503104471035748,1.154740854868414,-0.4208813369055191,-0.4984010422731236,-0.5082120916131012,0.445628860483438,-0.0454207810547208,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,-0.1238011304930717,-0.3870601039024218,0.8291296124138318,-0.3745767064791782,-0.0,-0.4442272249525412,0.25,1.0,10.224289405684754,0.0802307043046047,0.3076923076923077,4.333333333333333,0.0001484946356312,0.4230769230769231,0.0005560048524059,2.2,0.1612903225806451,0
724,0xf9d27880cbc2a67aca8ef15d27b943bf72792c8d8d200a2bb11b3c2fa476fc6d,1,0xf208e288e3bf7d7f02f8e858cc3137c7d5a79924,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 12:52:03+00:00,15400,19785,0.7783674500884509,31,433,465,0.9311827956989248,57,6,99,21,5,1935,30,191971,43,126,812277,4,4.0,1.0,1,2,175741,19000000000,13591216,102161,0.0,428,-1.0,-0.0329203995932882,0.5265215456313833,0.4610562638183093,1.1503104471035748,0.5215074139578992,0.5561922475023926,0.5465055637666475,1.556980235219587,1.074786470176473,1.5120020627212174,0.1630687904683788,0.3076108022407753,1.1503104471035748,1.1575344363961535,0.1908297694187457,-0.064732822504963,-0.0602578756789696,0.445628860483438,0.3090742210832954,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,-0.0038583630634378,-0.6687430166861753,1.0683697862513106,0.0200316397109402,-0.0,0.5212352221967076,0.2,1.0,10.224806201550388,0.0802200320880128,0.4488188976377952,10.813953488372093,0.0005330687277015,0.2129032258064516,0.0050037907505686,4.714285714285714,0.6774193548387096,0
744,0x4a87a9871df4a18290739491afb60f38251de6341191f76a950a66e71461415c,1,0x7cfa26b1c81de6627d34f2122f7253cc2b1db760,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 13:13:51+00:00,15401,19786,0.7783786515718184,31,422,478,0.8828451882845189,46,7,238,30,5,1935,30,192066,31,81,520364,4,4.0,1.0,1,2,179145,21000000000,6799681,104430,0.0,474,-1.0,-0.0329203995932882,0.5276838653962782,0.4619684672056462,1.1503104471035748,0.4954256349604963,0.5863807723540826,0.2854854994311255,1.5604479513299,3.59272759067274,2.642420368552455,0.1630687904683788,0.3076108022407753,1.1503104471035748,1.164518390215502,-0.0075630218215564,-0.2579513362630544,-0.2612299085749702,0.445628860483438,0.3090742210832954,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,0.0044252999038255,-0.480954408163673,-0.6818558999972076,0.0701669405399552,-0.0,0.6303538280170158,0.2,1.0,10.22532299741602,0.0801855602472054,0.5609756097560976,15.419354838709678,0.0008109692235257,0.497907949790795,0.0120287071666835,7.933333333333334,0.967741935483871,0
36,0xa981d4fec9c39f3ac7dde53da66dec9f79979d3e64e3545de06ca86aeadb33e3,1,0x5d925abf230d358f47eeeafa8b845c3902eeb442,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 13:22:19+00:00,15402,19787,0.7783898519229797,31,27,29,0.9310344827586208,8,8,12,5,5,1935,30,192101,6,25,161789,4,4.0,1.0,1,2,179145,20800001896,14185112,104430,0.0,23,-1.0,-0.0329203995932882,0.5288461851611731,0.4628806705929832,1.1503104471035748,-0.4411473381280633,-0.4562844321389032,-0.6162201773643138,1.5639156674402137,-0.5011910656737083,-0.4976304809787608,0.1630687904683788,0.3076108022407753,1.1503104471035748,1.1670914258331568,-0.4208813369055191,-0.4984010422731236,-0.5080964294071476,0.445628860483438,0.3090742210832954,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,0.0044252999038255,-0.4997330909923224,1.2214209056463,0.0701669405399552,-0.0,-0.4394829377429626,0.2,1.0,10.225839793281654,0.0801761564169035,0.3076923076923077,4.833333333333333,0.0001668829964769,0.4137931034482758,0.0006064587860716,2.4,0.1612903225806451,0
62,0x62c6e7ca5ecd87025ee7edc8be13f3a544c3d6f68a6673d610a905f866aeb821,1,0x58470777f6ef220b317d839cdacbfa3a074a57c7,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 13:23:07+00:00,15403,19788,0.7784010511421063,31,42,42,1.0,20,9,2,2,5,1935,30,192111,15,72,461845,4,4.0,1.0,1,2,216256,16000000000,5634686,114171,0.0,36,-1.0,-0.0329203995932882,0.5300085049260679,0.4637928739803201,1.1503104471035748,-0.4055812758588775,-0.4260959072872132,-0.3314710162710171,1.5673833835505269,-0.6823379088748787,-0.8744365829225067,0.1630687904683788,0.3076108022407753,1.1503104471035748,1.1678265788667723,-0.2720867434752925,-0.2965950390146726,-0.3015182218499564,0.445628860483438,0.3090742210832954,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,0.0947352342099678,-0.9504259294699288,-0.9820831937314064,0.2854018305247217,-0.0,-0.4086450708807016,0.2,1.0,10.226356589147288,0.080177188306821,0.273972602739726,2.8,9.093940404377216e-05,0.0476190476190476,0.0001010713563776,1.0,0.064516129032258,0
521,0xf31364bdf1e7d7cce63ed29a36bde98a22b167ca7b6d5ba5cd50ed05e15aa365,1,0xfb8d41fa22bfdacac1e4633917411c3a582f7ff7,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 13:43:11+00:00,15404,19789,0.7784122492293698,31,356,361,0.9861495844875346,64,10,9,5,5,1935,30,192196,57,81,519342,4,4.0,1.0,1,2,175581,26400000000,6213916,87054,0.0,322,-1.0,-0.0329203995932882,0.5311708246909628,0.4647050773676571,1.1503104471035748,0.3389349609760788,0.3146840486888725,0.7126092410710705,1.57085109966084,-0.5555351186340595,-0.4976304809787608,0.1630687904683788,0.3076108022407753,1.1503104471035748,1.1740753796525056,0.4222880258657648,-0.2579513362630544,-0.2619335203278545,0.445628860483438,0.3090742210832954,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,-0.0042477244250012,0.0260748348470833,-0.8328116042828166,-0.3137691490171027,-0.0,0.2697880000890408,0.2,1.0,10.22687338501292,0.0801469325743898,0.7804878048780488,6.333333333333333,0.0006854814640805,0.0249307479224376,0.0004547981201677,1.8,0.1612903225806451,0
