index,transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus
2,0x4c1d2c914eba684e11d5e278ac1c24c2595b168bd33cf79f24d011db0181dca8,1,0x42dd879f8eb7e9b43036a5b4c97b02c6176d6b99,0x4afb544eb87265cf7fc8fdb843c81d34f7e2a369,2016-06-10 18:49:56+00:00,90000,20000000000,1065168,31140,1e+16,37,,3,1,1,1.0,1,41,42,0.9761904761904762,14,1,0x4c1d2c914eba684e11d5e278ac1c24c2595b168bd33cf79f24d011db0181dca8,1,1,3,1,0,0,13,307,1625823,3,1.0,2.0,2,1,-0.0369863360727654,-1.7166869331978556,-1.6533414621068367,-1.3102830932239338,-0.1992710227762049,-0.2496088333929661,0.1998834131853872,-1.7123978843729013,-0.8249141966547399,-0.6437552545996592,-0.3727171714768258,-2.260477526415086,-1.2638994993634527,-1.2908740734149446,0.5157371837160472,3.795860247519665,3.7456244340139984,-0.4367638426659221,-0.4681088999587199,0.3804395437928996,19.1049731745428,-0.300546798411165,-1.288303913419871,-0.1641803421344108,1.5361721237646646,-0.2241037727398779,-0.0,0.0539680812407295,0.3333333333333333,1.0,1.0,1.0,0.0454545454545454,3.230769230769231,2.5217981774164976e-05,0.0238095238095238,1.0,1.0,1.0,0
1,0x3ae5612dd4053e2412fe0fe7910e72f1afae075117a6157260f120e32159c959,1,0x42dd879f8eb7e9b43036a5b4c97b02c6176d6b99,0x4afb544eb87265cf7fc8fdb843c81d34f7e2a369,2016-06-10 18:52:05+00:00,90000,20000000000,153000,90000,1e+16,38,,2,2,2,1.0,1,42,43,0.9767441860465116,14,2,0x3ae5612dd4053e2412fe0fe7910e72f1afae075117a6157260f120e32159c959,2,1,2,1,0,9,13,307,1625832,3,1.0,1.0,1,1,-0.0369863360727654,-1.7087398613923572,-1.6463783421683864,-1.3102830932239338,-0.1769775199988578,-0.2293747618488187,0.1998834131853872,-1.702940620195319,-0.7364917055211523,-0.6437552545996592,-0.5419659118744913,-2.260477526415086,-1.2638994993634527,-1.2907545195836203,0.5157371837160472,3.795860247519665,3.745650096839065,-0.4367638426659221,-0.4681088999587199,-0.2384087807768838,-0.0523423922590192,-0.300546798411165,-1.288303913419871,-0.1641803421344108,-0.2517915357344062,-0.093988726409946,-0.0,0.0828668635876309,0.5,1.0,2.0,0.2,0.0454545454545454,3.3076923076923075,2.5832911498290416e-05,0.0465116279069767,1.0,2.0,1.0,0
0,0x8d8404d056607815c04dd286858da123c6e6aea29a1197e21a803fa67ebedd7c,5,0x42dd879f8eb7e9b43036a5b4c97b02c6176d6b99,0x4afb544eb87265cf7fc8fdb843c81d34f7e2a369,2016-06-10 18:52:47+00:00,314159,20000000000,437921,143853,1e+16,39,,1,3,3,1.0,1,43,44,0.9772727272727272,14,3,0x8d8404d056607815c04dd286858da123c6e6aea29a1197e21a803fa67ebedd7c,3,1,11,1,0,13,13,307,1625836,4,3.0,8.0,2,2,27.037011669191543,-1.7007927895868586,-1.639415222229936,-1.3102830932239338,-0.1546840172215107,-0.2091406903046713,0.1998834131853872,-1.6934833560177365,-0.6480692143875647,-0.6437552545996592,0.9812727517044972,-2.260477526415086,-1.2638994993634527,-1.2907013845474766,0.5157371837160472,3.795860247519665,3.745661502539095,-0.0637053446128824,0.2672037926802994,4.093529491211601,19.1049731745428,0.508277673783588,-1.1330017630849023,-0.1641803421344108,0.3066893513698714,0.0250579196995649,-0.0,0.1117656459345322,0.4545454545454545,1.0,3.0,0.2142857142857142,0.0454545454545454,3.3846153846153846,2.6447915750471912e-05,0.0681818181818181,1.0,3.0,1.0,1
46,0x026c069bb9008a36cfb32a818d9818ac5ac33a559e32fbd41189b6e35a025bfa,1,0x417ab2c56f9509c2cc07a1ada72fbb382f662280,0xd654bdd32fc99471455e86c2e7f7d7b6437e9179,2016-06-06 02:05:16+00:00,150000,21297917513,666075,15075,0.0,50,,47,313,333,0.93993993993994,38,87,89,0.9775280898876404,24,1,0x026c069bb9008a36cfb32a818d9818ac5ac33a559e32fbd41189b6e35a025bfa,4,1,1,48,41,245861,39,99,578035,2,0.0,0.0,1,0,-0.0369863360727654,0.7627994701176587,0.6584143574587293,1.8850804307160105,0.826230104981761,0.7013925291819628,0.9852546340748316,1.4274138225844928,-0.5596467232539771,-0.6437552545996592,-0.7112146522721566,1.2002499931107515,2.00498638265102,1.9750842069358832,3.5994663953037977,0.6547147684127842,0.7579355283056625,-0.8098223407189619,-0.8357652462782296,-0.8572571053466674,-0.0523423922590192,-1.1093712706059182,-1.2467346299197746,0.8733737034810798,0.7538998002886572,-0.2596168243757997,-0.0,0.429652251750447,1.0,0.9047619047619048,6.9375,0.0012730718858546,0.24,2.282051282051282,0.0001505096568379,0.0449438202247191,0.012012012012012,4.0,0.0263157894736842,0
45,0xff6de903057e97ef52ee66da4ea198180229e0a182db3e4ed6c177915e7d6731,1,0x417ab2c56f9509c2cc07a1ada72fbb382f662280,0xd654bdd32fc99471455e86c2e7f7d7b6437e9179,2016-06-06 02:06:13+00:00,150000,20294433332,68359,45459,0.0,51,,46,314,334,0.940119760479042,38,88,90,0.9777777777777776,24,2,0xff6de903057e97ef52ee66da4ea198180229e0a182db3e4ed6c177915e7d6731,5,1,1,48,41,245866,39,99,578040,2,0.0,0.0,1,0,-0.0369863360727654,0.7707465419231572,0.6653774773971798,1.8850804307160105,0.8485236077591081,0.7216266007261102,0.9852546340748316,1.436871086762075,-0.4712242321203895,-0.6437552545996592,-0.7112146522721566,1.2002499931107515,2.00498638265102,1.9751506257310631,3.5994663953037977,0.6547147684127842,0.7579497854306997,-0.8098223407189619,-0.8357652462782296,-0.8572571053466674,-0.0523423922590192,-1.1093712706059182,-1.2467346299197746,0.0711893880070214,-0.417698509124901,-0.1924504029064037,-0.0,0.4585510340973484,1.0,0.9047619047619048,6.958333333333333,0.0012771132360178,0.24,2.3076923076923075,0.0001522383360349,0.0555555555555555,0.0149700598802395,5.0,0.0263157894736842,0
43,0x921664be65dfca2bd565a96342a10301c3a55a80d4a9a39a6eaea9a5f4e61728,1,0x417ab2c56f9509c2cc07a1ada72fbb382f662280,0xd654bdd32fc99471455e86c2e7f7d7b6437e9179,2016-06-06 02:10:05+00:00,150000,20000000000,135459,30459,0.0,53,,44,315,335,0.9402985074626866,38,90,92,0.9782608695652174,24,3,0x921664be65dfca2bd565a96342a10301c3a55a80d4a9a39a6eaea9a5f4e61728,6,1,1,48,41,245877,39,99,578051,2,0.0,0.0,1,0,-0.0369863360727654,0.7786936137286555,0.6723405973356303,1.8850804307160105,0.8931106133138023,0.7620947438144051,0.9852546340748316,1.4463283509396578,-0.3828017409868019,-0.6437552545996592,-0.7112146522721566,1.2002499931107515,2.00498638265102,1.9752967470804592,3.5994663953037977,0.6547147684127842,0.7579811511057817,-0.8098223407189619,-0.8357652462782296,-0.8572571053466674,-0.0523423922590192,-1.1093712706059182,-1.2467346299197746,-0.1641803421344108,-0.2861740952533471,-0.2256091812779459,-0.0,0.516348598791151,1.0,0.9047619047619048,6.979166666666667,0.0012811231586396,0.24,2.358974358974359,0.0001556953353677,0.0652173913043478,0.017910447761194,6.0,0.0263157894736842,0
36,0x8da5faab12a9e4c0f9e952509cb0e1ebb774ada8cbb16f6c7521e97fc79c9457,1,0x417ab2c56f9509c2cc07a1ada72fbb382f662280,0xd654bdd32fc99471455e86c2e7f7d7b6437e9179,2016-06-07 02:07:16+00:00,150000,20000000000,135523,30523,0.0,60,,37,316,336,0.9404761904761904,39,95,99,0.9595959595959596,25,4,0x8da5faab12a9e4c0f9e952509cb0e1ebb774ada8cbb16f6c7521e97fc79c9457,7,2,1,48,42,252006,39,100,584180,2,0.0,0.0,1,0,-0.0369863360727654,0.786640685534154,0.6793037172740808,1.9714416070387115,1.0045781272005376,0.9037332446234372,1.063791756163776,1.4557856151172404,-0.2943792498532143,-0.0655603510819285,-0.7112146522721566,1.2002499931107515,2.0847153066025923,2.056712906212124,3.5994663953037977,0.6698164293700288,0.7754575349764563,-0.8098223407189619,-0.8357652462782296,-0.8572571053466674,-0.0523423922590192,-1.1093712706059182,-1.2467346299197746,-0.1641803421344108,-0.2860486472281938,-0.2254677038235607,-0.0,0.7186400752194604,1.0,0.9069767441860463,7.0,0.0012539334224842,0.2475247524752475,2.5384615384615383,0.0001626208315573,0.0707070707070707,0.0208333333333333,3.5,0.0512820512820512,0
30,0xd92152431fad2f3beabf485ca5cb595e7fd892cc653eef3679a94e8e61164e93,1,0x417ab2c56f9509c2cc07a1ada72fbb382f662280,0xd654bdd32fc99471455e86c2e7f7d7b6437e9179,2016-06-07 02:13:03+00:00,150000,20000000000,78075,15075,0.0,66,,31,317,337,0.940652818991098,39,101,105,0.961904761904762,25,5,0xd92152431fad2f3beabf485ca5cb595e7fd892cc653eef3679a94e8e61164e93,8,2,1,48,42,252037,39,100,584211,2,0.0,0.0,1,0,-0.0369863360727654,0.7945877573396525,0.6862668372125313,1.9714416070387115,1.1383391438646202,1.0251376738883216,1.063791756163776,1.4652428792948229,-0.2059567587196267,-0.0655603510819285,-0.7112146522721566,1.2002499931107515,2.0847153066025923,2.05712470274224,3.5994663953037977,0.6698164293700288,0.7755459291516873,-0.8098223407189619,-0.8357652462782296,-0.8572571053466674,-0.0523423922590192,-1.1093712706059182,-1.2467346299197746,-0.1641803421344108,-0.3986539308063315,-0.2596168243757997,-0.0,0.8920327693008685,1.0,0.9069767441860463,7.020833333333333,0.0012577468476975,0.2475247524752475,2.6923076923076925,0.000172882446783,0.0761904761904762,0.0237388724035608,4.0,0.0512820512820512,0
29,0x901d34022463d43b1c61f0e2965bb1a0f00209d8fc545dbe9ad6e75a8eb0d694,1,0x46b515cd71a19221ee768c88f492a741108ef3f0,0xd654bdd32fc99471455e86c2e7f7d7b6437e9179,2016-06-08 01:05:53+00:00,150000,20000000000,801459,45459,0.0,9,,30,318,338,0.940828402366864,40,10,11,0.9090909090909092,2,6,0x901d34022463d43b1c61f0e2965bb1a0f00209d8fc545dbe9ad6e75a8eb0d694,1,1,1,49,43,257754,3,1,2652,2,0.0,0.0,1,0,-0.0369863360727654,0.802534829145151,0.6932299571509818,2.0578027833614128,-0.8903696088739645,-0.8768650512615364,-0.7425620518819458,1.4747001434724054,-0.8249141966547399,-0.6437552545996592,-0.7112146522721566,1.2738824935261948,2.164444230554165,2.1330679531510714,-0.6703125130484722,-0.8252480053971886,-0.8827259467572125,-0.8098223407189619,-0.8357652462782296,-0.8572571053466674,-0.0523423922590192,-1.1093712706059182,-1.2467346299197746,-0.1641803421344108,1.0192694164970992,-0.1924504029064037,-0.0,-0.7551978244725079,1.0,0.9090909090909092,6.8979591836734695,0.0012337297045644,1.0,3.6666666666666665,0.0037693177534866,0.0909090909090909,0.0029585798816568,1.0,0.025,0
28,0x6e6f2d2b6e34961c8cbe6082e5e2999f8236d85897e29ce33e889ee4aaa715a8,1,0xc44f4ab5bc60397c737eb0683391b633f83c48fa,0xd654bdd32fc99471455e86c2e7f7d7b6437e9179,2016-06-08 14:13:18+00:00,150000,18062397337,64210,43210,8e+17,2,,29,319,339,0.9410029498525072,40,3,3,1.0,3,7,0x6e6f2d2b6e34961c8cbe6082e5e2999f8236d85897e29ce33e889ee4aaa715a8,1,1,1,50,43,261034,2,133,753789,2,0.0,0.0,1,0,-0.0369863360727654,0.8104819009506493,0.7001930770894323,2.0578027833614128,-1.046424128315394,-1.0387376236147157,-0.6640249297930014,1.484157407649988,-0.8249141966547399,-0.6437552545996592,-0.7112146522721566,1.3475149939416382,2.164444230554165,2.1766386827891626,-0.7889174827249241,1.1681712409591012,1.259084879065418,-0.8098223407189619,-0.8357652462782296,-0.8572571053466674,-0.0523423922590192,-1.1093712706059182,-1.2467346299197746,-1.7130980981975408,-0.4258310693805355,-0.1974220090769102,-0.0,-0.9574893009008174,1.0,0.9090909090909092,6.78,0.0012220583446664,0.0223880597014925,1.5,3.979888297801775e-06,0.3333333333333333,0.0029498525073746,1.0,0.025,0
