index,transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus,rn
33,0x493578d1169f1a6241e51f0a778b4033baa089b78b2fbb22c92c2849f60d8e35,1,0x1b04d574d4a3d57fb724848937a926aa21c59271,0x46161158b1947d9149e066d6d31af1283b2d377c,2022-10-21 07:44:23+00:00,11,11,1.0,4,95,95,1.0,22,11,0x493578d1169f1a6241e51f0a778b4033baa089b78b2fbb22c92c2849f60d8e35,2,1,2,5,4,30438,17,94,622585,3,2,1,1,1,172893,27608516869,537947,52697,0.0,72,0,-0.3680880839790382,-0.4886555567267044,-0.4886555567267044,-0.3894498941641735,-0.942179452535874,-0.9245213520675744,-0.8740504252853791,0.9543240441481792,-0.4874670307713222,-0.5188617301169163,-0.4997588718194622,-0.539804453256524,-0.4821144625832633,-0.4504670524224687,-0.8033236642851456,-0.5811259003620564,-0.5810441859091664,-1.7164464281786294,-0.555367280397335,-1.6820761754860332,-0.3010839717979925,-1.6218247992999473,-0.5679463311766406,-0.0519373812866788,-1.3664145489690502,-0.7493847050213583,0.0,-0.9609465335800224,0.5,0.8,2.2,0.0003613784946943,0.231578947368421,5.588235294117647,0.0001525893611484,0.0210526315789473,0.1818181818181818,2.0,0.25,0,
29,0x688a436916e8eaac4b86549cd630a8731c649091d4f0076fadd13401f7fa3116,1,0xd178f2d93b92ac47cf51a899463eca8acc37a8d5,0x46161158b1947d9149e066d6d31af1283b2d377c,2022-10-23 13:38:59+00:00,12,12,1.0,5,1061,1157,0.9170267934312878,142,12,0x688a436916e8eaac4b86549cd630a8731c649091d4f0076fadd13401f7fa3116,1,1,2,6,6,46533,72,607,3895964,3,2,1,1,1,57631,25161939467,6761453,52697,0.0,1134,2,-0.3680880839790382,-0.4753899813960189,-0.4753899813960189,-0.253018402577998,1.669087856448528,1.728844025991929,0.9440185337072154,1.188644679988134,-0.5599283461562485,-0.5188617301169163,-0.4997588718194622,-0.4844140709260971,-0.2073341989347712,-0.1456313736438458,0.0845294904326349,0.4742594806057229,0.4917871088909856,-1.7164464281786294,-0.555367280397335,-1.6820761754860332,-0.3010839717979925,-1.6218247992999473,-0.8487477401361961,-0.148284795480414,-0.3045607306817876,-0.7493847050213583,0.0,1.7570277546582762,0.5,0.7142857142857143,2.0,0.0002578759616624,0.2335526315789473,16.069444444444443,0.0002723330420062,0.0008643042350907,0.0833333333333333,1.0,0.2,0,
26,0xd8a390c00105092cd74ff4709dc7b0ed03e7c9c056e76654ffda3d93469317eb,1,0xd178f2d93b92ac47cf51a899463eca8acc37a8d5,0x46161158b1947d9149e066d6d31af1283b2d377c,2022-10-23 13:43:47+00:00,13,13,1.0,5,1064,1160,0.9172413793103448,142,13,0xd8a390c00105092cd74ff4709dc7b0ed03e7c9c056e76654ffda3d93469317eb,2,1,22,6,6,46557,73,607,3895988,13,5,4,1,7,183107,19405991784,8915143,173704,0.0,1137,2,-0.3680880839790382,-0.4621244060653335,-0.4621244060653335,-0.253018402577998,1.6771973822528277,1.736339408415826,0.9440185337072154,1.4229653158280888,-0.4874670307713222,-0.5188617301169163,-0.3598416514067851,-0.4844140709260971,-0.2073341989347712,-0.1451768190436168,0.1006722750638673,0.4742594806057229,0.4917949747540815,0.4389086756986451,-0.3668166605093509,-0.0684565885372221,-0.3010839717979925,2.147204663861902,-0.5430629733387331,-0.3749568292522159,0.0629015887740134,-0.4436196787290353,0.0,1.764705648127876,0.0454545454545454,0.7142857142857143,2.1666666666666665,0.0002792216160487,0.2335526315789473,15.89041095890411,0.0002731013870932,0.0017241379310344,0.1538461538461538,2.0,0.2,0,
23,0xd8df37eabf8de671dd8172ca636a2a5f26d77574ec92e08b9d56e52003ec818c,1,0x9ecf82bf1fe738fe5e41ab46f38e37781cbfb349,0x46161158b1947d9149e066d6d31af1283b2d377c,2022-10-23 14:26:23+00:00,14,14,1.0,5,430,430,1.0,60,14,0xd8df37eabf8de671dd8172ca636a2a5f26d77574ec92e08b9d56e52003ec818c,1,1,2,7,6,46770,69,156,997729,3,2,1,1,1,57631,15369637874,5463570,52697,0.0,419,2,-0.3680880839790382,-0.448858830734648,-0.448858830734648,-0.253018402577998,-0.0366157377224427,-0.0875369813990869,-0.2983285882710575,1.6572859516680434,-0.5599283461562485,-0.5188617301169163,-0.4997588718194622,-0.4290236885956702,-0.2073341989347712,-0.1411426469665837,0.0361011365389378,-0.4535744508103949,-0.4580928798561526,-1.7164464281786294,-0.555367280397335,-1.6820761754860332,-0.3010839717979925,-1.6218247992999473,-0.8487477401361961,-0.5339104195540659,-0.5260053664289255,-0.7493847050213583,0.0,-0.0728701889296555,0.5,0.7142857142857143,2.0,0.0002993307818947,0.3821656050955414,6.231884057971015,0.0004309783207881,0.0023255813953488,0.0714285714285714,1.0,0.2,0,
21,0x7d7de4597f9c43d6329062d724a0d8da47602f9e869f2fd56a847067b646e36f,1,0x9ecf82bf1fe738fe5e41ab46f38e37781cbfb349,0x46161158b1947d9149e066d6d31af1283b2d377c,2022-10-24 08:46:23+00:00,15,15,1.0,6,445,445,1.0,61,15,0x7d7de4597f9c43d6329062d724a0d8da47602f9e869f2fd56a847067b646e36f,2,2,26,7,7,52233,70,157,1003192,9,5,4,1,5,187522,11638958622,5039486,182951,0.0,434,2,-0.3680880839790382,-0.4355932554039625,-0.4355932554039625,-0.1165869109918226,0.0039318912990542,-0.0500600692796024,-0.2831780136127859,1.891606587507998,-0.4874670307713222,-0.301019018999127,-0.3318582073242496,-0.4290236885956702,-0.0699440671105252,-0.0376746560894407,0.0522439211701701,-0.4515171693660132,-0.4563024127689338,-0.4232333658522646,-0.3668166605093509,-0.0684565885372221,-0.3010839717979925,0.8908615094746187,-0.5323071455675992,-0.6808263923831235,-0.5983625256691569,-0.420254012295481,0.0,-0.0344807215816569,0.0384615384615384,0.75,2.142857142857143,0.0002871692767163,0.3860759493670886,6.357142857142857,0.0004435836374456,0.0044943820224719,0.1333333333333333,1.0,0.3333333333333333,0,
5,0x390def749b71f516d8bf4329a4cb07bb3568a3627c25e607556621182a17f1f9,5,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,0x6cfa86a352339e766ff1ca119c8c40824f41f22d,2022-11-10 19:21:59+00:00,2,2,1.0,1,4,4,1.0,1,1,0x390def749b71f516d8bf4329a4cb07bb3568a3627c25e607556621182a17f1f9,2,1,138,1,0,23,1,0,27,17,12,11,4,5,689710,25142654613,9210346,640467,0.0,2,2,0.0920220209947595,-0.6080457347028736,-0.6080457347028736,-0.7987443689226998,-1.1881684019329557,-1.151881285592447,-1.1922124931090832,-1.3888823142513682,-0.4874670307713222,-0.5188617301169163,0.4516782269867422,-0.7613659825782316,-1.0316749898802475,-1.0265203093377726,-1.0616082183848636,-0.7745103561339302,-0.7850840191298821,1.301050717249555,0.0731347858959453,3.696655781010004,5.908772946535602,0.8908615094746187,0.6911238027291617,-0.1490442424590728,0.1132690878524838,0.735814576870092,0.0,-1.1400973812040158,0.036231884057971,1.0,2.0,0.0833333333333333,1.0,4.0,0.1428571428571428,0.5,1.0,2.0,1.0,1,
4,0x6bfd9e286e37061ed279e4f139fbc03c8bd707a2cdd15f7260549052cbba79b7,5,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,0x6cfa86a352339e766ff1ca119c8c40824f41f22d,2022-11-10 19:27:59+00:00,5,5,1.0,1,10,10,1.0,1,2,0x6bfd9e286e37061ed279e4f139fbc03c8bd707a2cdd15f7260549052cbba79b7,5,1,94,1,0,53,3,0,57,14,12,7,2,1,412332,24767197621,6529254,375210,0.0,8,2,0.0920220209947595,-0.5682490087108172,-0.5682490087108172,-0.7987443689226998,-1.1719493503243568,-1.1368905207446531,-1.1922124931090832,-1.1545616784114134,-0.2700830846165433,-0.5188617301169163,0.1438603420788525,-0.7613659825782316,-1.0316749898802475,-1.0259521160874865,-1.0293226491223988,-0.7745103561339302,-0.7850741868010122,0.6544441860863726,0.0731347858959453,1.5451629984115889,1.7688683343132057,-1.6218247992999473,0.0153752193765946,-0.1638299223605492,-0.3441784951303933,0.0655532400943455,0.0,-1.1247415942648162,0.0531914893617021,1.0,5.0,0.0925925925925925,1.0,3.333333333333333,0.1724137931034483,0.5,1.0,5.0,1.0,1,
3,0xc5a8f6d30b22d46f3e5f13e67b5044547f1c11e04a029bbd6baba4ced6bcc9ec,5,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,0x6cfa86a352339e766ff1ca119c8c40824f41f22d,2022-11-10 19:29:23+00:00,6,6,1.0,1,11,11,1.0,1,3,0xc5a8f6d30b22d46f3e5f13e67b5044547f1c11e04a029bbd6baba4ced6bcc9ec,6,1,94,1,0,60,3,0,64,14,12,7,2,1,412332,22738301103,8999252,375210,0.0,9,2,0.0920220209947595,-0.5549834333801317,-0.5549834333801317,-0.7987443689226998,-1.1692461750562568,-1.1343920599366877,-1.1922124931090832,-0.9202410425714588,-0.1976217692316171,-0.5188617301169163,0.1438603420788525,-0.7613659825782316,-1.0316749898802475,-1.0258195376624193,-1.0293226491223988,-0.7745103561339302,-0.7850718925909425,0.6544441860863726,0.0731347858959453,1.5451629984115889,1.7688683343132057,-1.6218247992999473,0.0153752193765946,-0.2437288591430828,0.0772522558742497,0.0655532400943455,0.0,-1.1221822964416164,0.0531914893617021,1.0,6.0,0.0983606557377049,1.0,3.6666666666666665,0.1692307692307692,0.5454545454545454,1.0,6.0,1.0,1,
2,0x0249d39723c2a69308ce43b11f37a2687b79d4077a7defcc34dc56f71fb4abb9,5,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,0x6cfa86a352339e766ff1ca119c8c40824f41f22d,2022-11-10 19:31:47+00:00,7,7,1.0,1,12,12,1.0,1,4,0x0249d39723c2a69308ce43b11f37a2687b79d4077a7defcc34dc56f71fb4abb9,7,1,94,1,0,72,3,0,76,14,12,7,2,1,412332,24460135579,6148290,375210,0.0,10,2,0.0920220209947595,-0.5417178580494463,-0.5417178580494463,-0.7987443689226998,-1.1665429997881571,-1.131893599128722,-1.1922124931090832,-0.685920406731504,-0.1251604538466908,-0.5188617301169163,0.1438603420788525,-0.7613659825782316,-1.0316749898802475,-1.0255922603623049,-1.0293226491223988,-0.7745103561339302,-0.7850679596593945,0.6544441860863726,0.0731347858959453,1.5451629984115889,1.7688683343132057,-1.6218247992999473,0.0153752193765946,-0.1759221756935374,-0.409178525343265,0.0655532400943455,0.0,-1.1196229986184163,0.0531914893617021,1.0,7.0,0.0958904109589041,1.0,4.0,0.1558441558441558,0.5833333333333334,1.0,7.0,1.0,1,
1,0x52c53c5a2ae3082b8765dd5924d6ad0dc704223f6d0c98325a1b9ccd9d134ef7,5,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,0x6cfa86a352339e766ff1ca119c8c40824f41f22d,2022-11-10 19:32:11+00:00,8,8,1.0,1,13,13,1.0,1,5,0x52c53c5a2ae3082b8765dd5924d6ad0dc704223f6d0c98325a1b9ccd9d134ef7,8,1,94,1,0,74,3,0,78,14,12,7,2,1,412332,23834038926,5304540,375210,0.0,11,2,0.0920220209947595,-0.5284522827187608,-0.5284522827187608,-0.7987443689226998,-1.1638398245200574,-1.1293951383207563,-1.1922124931090832,-0.4515997708915492,-0.0526991384617645,-0.5188617301169163,0.1438603420788525,-0.7613659825782316,-1.0316749898802475,-1.0255543808122858,-1.0293226491223988,-0.7745103561339302,-0.7850673041708032,0.6544441860863726,0.0731347858959453,1.5451629984115889,1.7688683343132057,-1.6218247992999473,0.0153752193765946,-0.2005781679799823,-0.5531390452141992,0.0655532400943455,0.0,-1.1170637007952169,0.0531914893617021,1.0,8.0,0.1066666666666666,1.0,4.333333333333333,0.1645569620253164,0.6153846153846154,1.0,8.0,1.0,1,
0,0x86b43f0ec7f8893b7cedfdc98ecfa64e47d20d6d4ceac26c22263aa4c23a19a0,5,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,0x6cfa86a352339e766ff1ca119c8c40824f41f22d,2022-11-10 19:32:47+00:00,9,9,1.0,1,14,14,1.0,1,6,0x86b43f0ec7f8893b7cedfdc98ecfa64e47d20d6d4ceac26c22263aa4c23a19a0,9,1,94,1,0,77,3,0,81,14,12,7,2,1,420744,23167610784,3799380,383622,0.0,12,2,0.0920220209947595,-0.5151867073880754,-0.5151867073880754,-0.7987443689226998,-1.1611366492519577,-1.1268966775127909,-1.1922124931090832,-0.2172791350515945,0.0197621769231617,-0.5188617301169163,0.1438603420788525,-0.7613659825782316,-1.0316749898802475,-1.025497561487257,-1.0293226491223988,-0.7745103561339302,-0.7850663209379162,0.6544441860863726,0.0731347858959453,1.5451629984115889,1.7688683343132057,-1.6218247992999473,0.0358685428671447,-0.2268224340208387,-0.8099492568751595,0.0868089972089837,0.0,-1.1145044029720166,0.0531914893617021,1.0,9.0,0.1153846153846153,1.0,4.666666666666667,0.1707317073170731,0.6428571428571429,1.0,9.0,1.0,1,
