index,transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus,add_feat_hash
944,0x2bfe229ee5571457960337716fb2ebec2f4e72462acb436ba46d59910d93bf79,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:23:17+00:00,36,65,0.5538461538461539,1,69,141,0.4893617021276595,2,19,65,1,97,1,0,182,6,1,6526,11,34.0,8.0,2,1,1000000,190000000000,9969501,362536,2.53e+21,131,-1.0,0.1758631145281644,-0.9702932474208492,-0.970032497871426,-1.0186210472827892,-0.278473559199354,-0.23577494058439,-0.1627027264722774,-0.3538754232102174,-0.1548123559560532,-0.1758631145281649,-0.8662094704051134,-0.977777109543466,-1.019987890658661,-1.0200009966797166,-0.1396230096994945,-0.1603372538915355,-0.1603542888357944,-1.1297778198451132,0.996807759619574,-0.9249600877113284,-0.9145630630880592,-1.001482580502749,-0.9465962787481854,-0.7813523213740318,1.0100856892367165,-0.991591047680694,0.0,-0.2541173339962972,0.1546391752577319,1.0,65.0,0.1967213114754098,1.0,23.5,0.0105714723456411,0.4609929078014184,1.0,65.0,1.0,1,
384,0x230ee08b3fc74d3e05e72c5483b200deff6d46ce7067ec4b4da15f1fd2dcbabf,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:23:17+00:00,36,65,0.5538461538461539,1,69,141,0.4893617021276595,2,20,65,1,97,1,0,182,6,1,6526,11,34.0,8.0,2,1,1000000,190000000000,11196260,362536,2.53e+21,133,-1.0,0.1758631145281644,-0.9702932474208492,-0.970032497871426,-1.0186210472827892,-0.278473559199354,-0.23577494058439,-0.1627027264722774,-0.2840775093620483,-0.1548123559560532,-0.1758631145281649,-0.8662094704051134,-0.977777109543466,-1.019987890658661,-1.0200009966797166,-0.1396230096994945,-0.1603372538915355,-0.1603542888357944,-1.1297778198451132,0.996807759619574,-0.9249600877113284,-0.9145630630880592,-1.001482580502749,-0.9465962787481854,-0.7813523213740318,1.4565712542468914,-0.991591047680694,0.0,-0.1949514820763212,0.1546391752577319,1.0,65.0,0.1967213114754098,1.0,23.5,0.0105714723456411,0.4609929078014184,1.0,65.0,1.0,1,
281,0xe674251e9a852dfba77aa67a0b3c31eb5c38963c9e57a17b1aada45848bf3c1e,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:25:39+00:00,37,66,0.5606060606060606,1,71,143,0.4965034965034965,2,21,66,1,100,1,0,188,6,1,6532,13,34.0,8.0,2,1,1000000,190000000000,13069585,387249,2.49e+21,135,-1.0,0.1758631145281644,-0.9702151779030588,-0.9699579908305258,-1.0186210472827892,-0.1483457277977867,-0.1769047931226196,-0.1627027264722774,-0.2142795955138792,-0.0993240563302278,-0.1758631145281649,-0.7524839381856236,-0.977777109543466,-1.019987890658661,-1.0199923121061292,-0.1396230096994945,-0.1603372538915355,-0.1603336248407845,-0.7994334280775361,0.996807759619574,-0.9249600877113284,-0.9145630630880592,-1.001482580502749,-0.9465962787481854,-0.7813523213740318,2.1383780077108447,-0.8980200149812867,0.0,-0.1357856301563451,0.15,1.0,66.0,0.1957671957671957,1.0,23.83333333333333,0.010867901423542,0.4615384615384615,1.0,66.0,1.0,1,
172,0x77e4ad93235f8091ed8c9674a927cbbe93250aa228f8022bd6e3915d273a546f,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:26:42+00:00,38,68,0.5588235294117647,1,73,147,0.4965986394557823,2,22,68,1,97,1,0,195,6,1,6539,11,34.0,8.0,2,1,1000000,210000000000,6944286,362536,2.55e+21,139,-1.0,0.1758631145281644,-0.9701371083852685,-0.9698089767487256,-1.0186210472827892,-0.0182178963962194,-0.0591644981990789,-0.1627027264722774,-0.1444816816657101,0.0116525429214229,-0.1758631145281649,-0.8662094704051134,-0.977777109543466,-1.019987890658661,-1.0199821801036109,-0.1396230096994945,-0.1603372538915355,-0.1603095168466064,-1.1297778198451132,0.996807759619574,-0.9249600877113284,-0.9145630630880592,-1.001482580502749,-0.9465962787481854,0.3759752064978184,-0.090957652244582,-0.991591047680694,0.0,-0.017453926316393,0.1546391752577319,1.0,68.0,0.1938775510204081,1.0,24.5,0.0111620795107033,0.4625850340136054,1.0,68.0,1.0,1,
858,0x4096de9caa91beedd344d306d66228aebe9c45209adb4c12303b2030778b3c22,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:26:42+00:00,38,68,0.5588235294117647,1,73,147,0.4965986394557823,2,23,68,1,100,1,0,195,6,1,6539,13,34.0,8.0,2,1,1000000,210000000000,5680128,387249,2.55e+21,137,-1.0,0.1758631145281644,-0.9701371083852685,-0.9698089767487256,-1.0186210472827892,-0.0182178963962194,-0.0591644981990789,-0.1627027264722774,-0.0746837678175409,0.0116525429214229,-0.1758631145281649,-0.7524839381856236,-0.977777109543466,-1.019987890658661,-1.0199821801036109,-0.1396230096994945,-0.1603372538915355,-0.1603095168466064,-0.7994334280775361,0.996807759619574,-0.9249600877113284,-0.9145630630880592,-1.001482580502749,-0.9465962787481854,0.3759752064978184,-0.5510547853344006,-0.8980200149812867,0.0,-0.0766197782363691,0.15,1.0,68.0,0.1938775510204081,1.0,24.5,0.0111620795107033,0.4625850340136054,1.0,68.0,1.0,1,
846,0x805b4c2bf3fdf229d78c699c1c8735851065e959a4105dc82e9786fb51d7e9e2,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:27:05+00:00,39,69,0.5652173913043478,1,75,150,0.5,2,24,69,1,100,1,0,197,6,1,6541,13,34.0,8.0,2,1,1000000,210000000000,7906373,387249,2.673e+21,141,-1.0,0.1758631145281644,-0.9700590388674778,-0.9697344697078256,-1.0186210472827892,0.1119099350053477,0.0291407229935765,-0.1627027264722774,-0.0048858539693718,0.0671408425472484,-0.1758631145281649,-0.7524839381856236,-0.977777109543466,-1.019987890658661,-1.0199792852457483,-0.1396230096994945,-0.1603372538915355,-0.1603026288482698,-0.7994334280775361,0.996807759619574,-0.9249600877113284,-0.9145630630880592,-1.001482580502749,-0.9465962787481854,0.3759752064978184,0.2591991086057106,-0.8980200149812867,0.0,0.041711925603583,0.15,1.0,69.0,0.1969696969696969,1.0,25.0,0.0114643839804341,0.46,1.0,69.0,1.0,1,
253,0x87c1ad4ad1d7f24ded56e528589d1e15724c381416abeafe49cbff88732b6289,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:27:37+00:00,40,70,0.5714285714285714,1,76,152,0.5,2,25,70,1,100,1,0,199,6,1,6543,13,34.0,8.0,2,1,1000000,210000000000,2117392,387249,2.673e+21,143,-1.0,0.1758631145281644,-0.9699809693496872,-0.9696599626669256,-1.0186210472827892,0.1769738507061314,0.0880108704553469,-0.1627027264722774,0.0649120598787972,0.1226291421730738,-0.1758631145281649,-0.7524839381856236,-0.977777109543466,-1.019987890658661,-1.019976390387886,-0.1396230096994945,-0.1603372538915355,-0.1602957408499332,-0.7994334280775361,0.996807759619574,-0.9249600877113284,-0.9145630630880592,-1.001482580502749,-0.9465962787481854,0.3759752064978184,-1.8477317984576715,-0.8980200149812867,0.0,0.100877777523559,0.15,1.0,70.0,0.2,1.0,25.33333333333333,0.0116136919315403,0.4605263157894737,1.0,70.0,1.0,1,
520,0xacbc5f74d29777556c26f3255b27819f76fc1ddae99598a5bce9dd631cc92d72,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:28:01+00:00,41,71,0.5774647887323944,1,77,154,0.5,2,26,71,1,100,1,0,201,6,1,6545,13,34.0,8.0,2,1,1000000,210000000000,1615135,387249,2.798e+21,145,-1.0,0.1758631145281644,-0.9699028998318968,-0.9695854556260256,-1.0186210472827892,0.242037766406915,0.1468810179171173,-0.1627027264722774,0.1347099737269663,0.1781174417988992,-0.1758631145281649,-0.7524839381856236,-0.977777109543466,-1.019987890658661,-1.0199734955300237,-0.1396230096994945,-0.1603372538915355,-0.1602888528515966,-0.7994334280775361,0.996807759619574,-0.9249600877113284,-0.9145630630880592,-1.001482580502749,-0.9465962787481854,0.3759752064978184,-2.030530946803284,-0.8980200149812867,0.0,0.1600436294435351,0.15,1.0,71.0,0.2029702970297029,1.0,25.666666666666668,0.0117629086465016,0.461038961038961,1.0,71.0,1.0,1,
727,0x047175ab9d1719b054083b301cd15ce2df7e023b5247e8e2b12fed2f17d839ea,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:28:30+00:00,42,73,0.5753424657534246,1,78,157,0.4968152866242038,2,27,73,1,97,1,0,203,6,1,6547,11,34.0,8.0,2,1,1000000,210000000000,10239534,362536,2.862e+21,149,-1.0,0.1758631145281644,-0.9698248303141064,-0.9694364415442256,-1.0186210472827892,0.3071016821076986,0.2351862391097728,-0.1627027264722774,0.2045078875751355,0.2890940410505501,-0.1758631145281649,-0.8662094704051134,-0.977777109543466,-1.019987890658661,-1.0199706006721612,-0.1396230096994945,-0.1603372538915355,-0.16028196485326,-1.1297778198451132,0.996807759619574,-0.9249600877113284,-0.9145630630880592,-1.001482580502749,-0.9465962787481854,0.3759752064978184,1.108365658306756,-0.991591047680694,0.0,0.2783753332834873,0.1546391752577319,1.0,73.0,0.2058823529411764,1.0,26.166666666666668,0.0119120342089187,0.464968152866242,1.0,73.0,1.0,1,
206,0x157548b0ebf242e8339aeb689689068ec17d41639eef2373f8a6c31335f0c7f6,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:28:30+00:00,42,73,0.5753424657534246,1,78,157,0.4968152866242038,2,28,73,1,100,1,0,203,6,1,6547,13,34.0,8.0,2,1,1000000,210000000000,8954267,387249,2.862e+21,147,-1.0,0.1758631145281644,-0.9698248303141064,-0.9694364415442256,-1.0186210472827892,0.3071016821076986,0.2351862391097728,-0.1627027264722774,0.2743058014233046,0.2890940410505501,-0.1758631145281649,-0.7524839381856236,-0.977777109543466,-1.019987890658661,-1.0199706006721612,-0.1396230096994945,-0.1603372538915355,-0.16028196485326,-0.7994334280775361,0.996807759619574,-0.9249600877113284,-0.9145630630880592,-1.001482580502749,-0.9465962787481854,0.3759752064978184,0.6405857906359809,-0.8980200149812867,0.0,0.2192094813635112,0.15,1.0,73.0,0.2058823529411764,1.0,26.166666666666668,0.0119120342089187,0.464968152866242,1.0,73.0,1.0,1,
592,0x65c7984783beaf33105a3374a2684cdb1c6835408ec2c785d76224f8cbd10635,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:30:23+00:00,43,77,0.5584415584415584,1,80,166,0.4819277108433735,2,29,77,1,100,1,0,208,6,1,6552,13,34.0,8.0,2,1,1000000,210000000000,3997292,387249,2.862e+21,151,-1.0,0.1758631145281644,-0.9697467607963156,-0.9691384133806256,-1.0186210472827892,0.4372295135092658,0.5001019026877396,-0.1627027264722774,0.3441037152714737,0.5110472395538518,-0.1758631145281649,-0.7524839381856236,-0.977777109543466,-1.019987890658661,-1.0199633635275052,-0.1396230096994945,-0.1603372538915355,-0.1602647448574184,-0.7994334280775361,0.996807759619574,-0.9249600877113284,-0.9145630630880592,-1.001482580502749,-0.9465962787481854,0.3759752064978184,-1.1635320382255248,-0.8980200149812867,0.0,0.3375411852034633,0.15,1.0,77.0,0.2057416267942583,1.0,27.666666666666668,0.012208148939417,0.463855421686747,1.0,77.0,1.0,1,
574,0x22479de5429b0ad2981246f2b1a611bb6cea791b979a0cd417692ca77432fd57,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:30:23+00:00,43,77,0.5584415584415584,1,80,166,0.4819277108433735,2,30,77,1,97,1,0,208,6,1,6552,11,34.0,8.0,2,1,1000000,210000000000,6488427,362536,2.926e+21,155,-1.0,0.1758631145281644,-0.9697467607963156,-0.9691384133806256,-1.0186210472827892,0.4372295135092658,0.5001019026877396,-0.1627027264722774,0.4139016291196428,0.5110472395538518,-0.1758631145281649,-0.8662094704051134,-0.977777109543466,-1.019987890658661,-1.0199633635275052,-0.1396230096994945,-0.1603372538915355,-0.1602647448574184,-1.1297778198451132,0.996807759619574,-0.9249600877113284,-0.9145630630880592,-1.001482580502749,-0.9465962787481854,0.3759752064978184,-0.2568699978478939,-0.991591047680694,0.0,0.4558728890434154,0.1546391752577319,1.0,77.0,0.2057416267942583,1.0,27.666666666666668,0.012208148939417,0.463855421686747,1.0,77.0,1.0,1,
955,0x7bec18cc8f607dc4ceeb6305e8544d1972f05b0b1466eb7311504cc50ef19dfd,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:30:23+00:00,43,77,0.5584415584415584,1,80,166,0.4819277108433735,2,31,77,1,97,1,0,208,6,1,6552,11,34.0,8.0,2,1,1000000,210000000000,7715295,362536,2.926e+21,157,-1.0,0.1758631145281644,-0.9697467607963156,-0.9691384133806256,-1.0186210472827892,0.4372295135092658,0.5001019026877396,-0.1627027264722774,0.4836995429678119,0.5110472395538518,-0.1758631145281649,-0.8662094704051134,-0.977777109543466,-1.019987890658661,-1.0199633635275052,-0.1396230096994945,-0.1603372538915355,-0.1602647448574184,-1.1297778198451132,0.996807759619574,-0.9249600877113284,-0.9145630630880592,-1.001482580502749,-0.9465962787481854,0.3759752064978184,0.1896552383010997,-0.991591047680694,0.0,0.5150387409633915,0.1546391752577319,1.0,77.0,0.2057416267942583,1.0,27.666666666666668,0.012208148939417,0.463855421686747,1.0,77.0,1.0,1,
514,0x6bb0d6bdf847a7918a007eef5f9c09ca49e2b03d9679848ab50ffd442deea92f,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:30:23+00:00,43,77,0.5584415584415584,1,80,166,0.4819277108433735,2,32,77,1,97,1,0,208,6,1,6552,11,34.0,8.0,2,1,1000000,210000000000,5261559,362536,2.926e+21,153,-1.0,0.1758631145281644,-0.9697467607963156,-0.9691384133806256,-1.0186210472827892,0.4372295135092658,0.5001019026877396,-0.1627027264722774,0.5534974568159811,0.5110472395538518,-0.1758631145281649,-0.8662094704051134,-0.977777109543466,-1.019987890658661,-1.0199633635275052,-0.1396230096994945,-0.1603372538915355,-0.1602647448574184,-1.1297778198451132,0.996807759619574,-0.9249600877113284,-0.9145630630880592,-1.001482580502749,-0.9465962787481854,0.3759752064978184,-0.7033952339968875,-0.991591047680694,0.0,0.3967070371234394,0.1546391752577319,1.0,77.0,0.2057416267942583,1.0,27.666666666666668,0.012208148939417,0.463855421686747,1.0,77.0,1.0,1,
624,0xcbfc1c7539c570acd778ca0a820aed88789b98dca2c704298b435b9d91ac81bd,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:30:43+00:00,44,78,0.5641025641025641,1,81,167,0.4850299401197604,2,33,78,1,100,1,0,210,6,1,6554,13,34.0,8.0,2,1,1000000,210000000000,5676284,387249,3.258e+21,159,-1.0,0.1758631145281644,-0.9696686912785252,-0.9690639063397254,-1.0186210472827892,0.5022934292100495,0.5295369764186247,-0.1627027264722774,0.6232953706641502,0.5665355391796772,-0.1758631145281649,-0.7524839381856236,-0.977777109543466,-1.019987890658661,-1.0199604686696426,-0.1396230096994945,-0.1603372538915355,-0.1602578568590819,-0.7994334280775361,0.996807759619574,-0.9249600877113284,-0.9145630630880592,-1.001482580502749,-0.9465962787481854,0.3759752064978184,-0.5524538298997138,-0.8980200149812867,0.0,0.5742045928833676,0.15,1.0,78.0,0.2085308056872037,1.0,27.83333333333333,0.0123569794050343,0.467065868263473,1.0,78.0,1.0,1,
256,0x3ee8f1fdba06a3d59ef8df17344ffe9abd331a4b730fb3fb73504de604d00f7d,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:31:56+00:00,45,79,0.569620253164557,1,83,169,0.4911242603550296,2,34,79,1,100,1,0,216,6,1,6560,13,34.0,8.0,2,1,1000000,210000000000,11458476,387249,3.327e+21,161,-1.0,0.1758631145281644,-0.9695906217607346,-0.9689893992988252,-1.0186210472827892,0.6324212606116167,0.5884071238803951,-0.1627027264722774,0.6930932845123193,0.6220238388055026,-0.1758631145281649,-0.7524839381856236,-0.977777109543466,-1.019987890658661,-1.0199517840960557,-0.1396230096994945,-0.1603372538915355,-0.160237192864072,-0.7994334280775361,0.996807759619574,-0.9249600877113284,-0.9145630630880592,-1.001482580502749,-0.9465962787481854,0.3759752064978184,1.5520061839394457,-0.8980200149812867,0.0,0.6333704448033436,0.15,1.0,79.0,0.2073732718894009,1.0,28.166666666666668,0.0126505105928974,0.4674556213017751,1.0,79.0,1.0,1,
461,0xe8c3dc80a2b96d80af6bfe3b316aa585f24549a81fb3e706caccb0548ebbb56c,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:32:28+00:00,46,80,0.575,1,85,171,0.4970760233918128,2,35,80,1,100,1,0,218,6,1,6562,13,34.0,8.0,2,1,1000000,210000000000,5618540,387249,3.327e+21,163,-1.0,0.1758631145281644,-0.9695125522429442,-0.9689148922579254,-1.0186210472827892,0.762549092013184,0.6472772713421654,-0.1627027264722774,0.7628911983604884,0.6775121384313281,-0.1758631145281649,-0.7524839381856236,-0.977777109543466,-1.019987890658661,-1.019948889238193,-0.1396230096994945,-0.1603372538915355,-0.1602303048657354,-0.7994334280775361,0.996807759619574,-0.9249600877113284,-0.9145630630880592,-1.001482580502749,-0.9465962787481854,0.3759752064978184,-0.573470070633181,-0.8980200149812867,0.0,0.6925362967233197,0.15,1.0,80.0,0.2100456621004566,1.0,28.5,0.012951394179491,0.4678362573099415,1.0,80.0,1.0,1,
536,0xcbd1040bd3c01a99a867fdf6ed54f4b70f5b7664b9d2c31a9b36601508bdc71b,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:33:21+00:00,47,81,0.5802469135802469,1,87,173,0.5028901734104047,2,36,81,1,100,1,0,221,6,1,6565,13,34.0,8.0,2,1,1000000,210000000000,12096418,387249,3.327e+21,165,-1.0,0.1758631145281644,-0.9694344827251536,-0.9688403852170252,-1.0186210472827892,0.8926769234147512,0.7061474188039358,-0.1627027264722774,0.8326891122086575,0.7330004380571534,-0.1758631145281649,-0.7524839381856236,-0.977777109543466,-1.019987890658661,-1.0199445469513992,-0.1396230096994945,-0.1603372538915355,-0.1602199728682305,-0.7994334280775361,0.996807759619574,-0.9249600877113284,-0.9145630630880592,-1.001482580502749,-0.9465962787481854,0.3759752064978184,1.7841886210063194,-0.8980200149812867,0.0,0.7517021486432958,0.15,1.0,81.0,0.2117117117117117,1.0,28.83333333333333,0.0132500761498629,0.4682080924855491,1.0,81.0,1.0,1,
770,0x1afaacef3ba7cf528001fc9c3de2d90228c047c20ba4e68cf0bd83262331e3a0,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:33:52+00:00,48,84,0.5714285714285714,1,89,179,0.4972067039106145,2,37,84,1,100,1,0,223,6,1,6567,13,34.0,8.0,2,1,1000000,210000000000,7980140,387249,3.327e+21,167,-1.0,0.1758631145281644,-0.9693564132073632,-0.9686168640943252,-1.0186210472827892,1.0228047548163186,0.8827578611892469,-0.1627027264722774,0.9024870260568266,0.8994653369346297,-0.1758631145281649,-0.7524839381856236,-0.977777109543466,-1.019987890658661,-1.019941652093537,-0.1396230096994945,-0.1603372538915355,-0.1602130848698939,-0.7994334280775361,0.996807759619574,-0.9249600877113284,-0.9145630630880592,-1.001482580502749,-0.9465962787481854,0.3759752064978184,0.2860470067455291,-0.8980200149812867,0.0,0.8108680005632718,0.15,1.0,84.0,0.2142857142857142,1.0,29.83333333333333,0.0135505481120584,0.4692737430167598,1.0,84.0,1.0,1,
1,0xf228104983bc22d3660937cf6ade3870705370d5f33aa59208c7d6cd71494ae2,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:33:52+00:00,48,84,0.5714285714285714,1,89,179,0.4972067039106145,2,38,84,1,97,1,0,223,6,1,6567,11,34.0,8.0,2,1,1000000,210000000000,9244407,362536,3.327e+21,169,-1.0,0.1758631145281644,-0.9693564132073632,-0.9686168640943252,-1.0186210472827892,1.0228047548163186,0.8827578611892469,-0.1627027264722774,0.9722849399049958,0.8994653369346297,-0.1758631145281649,-0.8662094704051134,-0.977777109543466,-1.019987890658661,-1.019941652093537,-0.1396230096994945,-0.1603372538915355,-0.1602130848698939,-1.1297778198451132,0.996807759619574,-0.9249600877113284,-0.9145630630880592,-1.001482580502749,-0.9465962787481854,0.3759752064978184,0.7461838109741664,-0.991591047680694,0.0,0.8700338524832479,0.1546391752577319,1.0,84.0,0.2142857142857142,1.0,29.83333333333333,0.0135505481120584,0.4692737430167598,1.0,84.0,1.0,1,
830,0xad18a25907fa30fc82f03b275685c298b7467cce193f439cb710a5dc740e983b,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:33:52+00:00,48,84,0.5714285714285714,1,89,179,0.4972067039106145,2,39,84,1,97,1,0,223,6,1,6567,11,34.0,8.0,2,1,1000000,210000000000,10471275,362536,3.414e+21,171,-1.0,0.1758631145281644,-0.9693564132073632,-0.9686168640943252,-1.0186210472827892,1.0228047548163186,0.8827578611892469,-0.1627027264722774,1.0420828537531648,0.8994653369346297,-0.1758631145281649,-0.8662094704051134,-0.977777109543466,-1.019987890658661,-1.019941652093537,-0.1396230096994945,-0.1603372538915355,-0.1602130848698939,-1.1297778198451132,0.996807759619574,-0.9249600877113284,-0.9145630630880592,-1.001482580502749,-0.9465962787481854,0.3759752064978184,1.19270904712316,-0.991591047680694,0.0,0.929199704403224,0.1546391752577319,1.0,84.0,0.2142857142857142,1.0,29.83333333333333,0.0135505481120584,0.4692737430167598,1.0,84.0,1.0,1,
353,0x0575f297948385283986007d4377ebdd55c06f0d6761248633f6faf60225ab4b,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:34:12+00:00,49,86,0.5697674418604651,1,91,184,0.4945652173913043,2,40,86,1,97,1,0,225,6,1,6569,11,34.0,8.0,2,1,1000000,210000000000,8164709,362536,3.414e+21,175,-1.0,0.1758631145281644,-0.9692783436895728,-0.9684678500125252,-1.0186210472827892,1.152932586217886,1.0299332298436727,-0.1627027264722774,1.111880767601334,1.0104419361862806,-0.1758631145281649,-0.8662094704051134,-0.977777109543466,-1.019987890658661,-1.0199387572356744,-0.1396230096994945,-0.1603372538915355,-0.1602061968715573,-1.1297778198451132,0.996807759619574,-0.9249600877113284,-0.9145630630880592,-1.001482580502749,-0.9465962787481854,0.3759752064978184,0.3532218913384793,-0.991591047680694,0.0,1.047531408243176,0.1546391752577319,1.0,86.0,0.2168141592920354,1.0,30.666666666666668,0.0138508371385083,0.4673913043478261,1.0,86.0,1.0,1,
390,0xceb55ad0a0a1097dbca3d073a9f02de6465db95a8683cbe41cc847d0178a25e6,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:34:12+00:00,49,86,0.5697674418604651,1,91,184,0.4945652173913043,2,41,86,1,100,1,0,225,6,1,6569,13,34.0,8.0,2,1,1000000,210000000000,6900442,387249,3.414e+21,173,-1.0,0.1758631145281644,-0.9692783436895728,-0.9684678500125252,-1.0186210472827892,1.152932586217886,1.0299332298436727,-0.1627027264722774,1.181678681449503,1.0104419361862806,-0.1758631145281649,-0.7524839381856236,-0.977777109543466,-1.019987890658661,-1.0199387572356744,-0.1396230096994945,-0.1603372538915355,-0.1602061968715573,-0.7994334280775361,0.996807759619574,-0.9249600877113284,-0.9145630630880592,-1.001482580502749,-0.9465962787481854,0.3759752064978184,-0.1069149128901579,-0.8980200149812867,0.0,0.9883655563232,0.15,1.0,86.0,0.2168141592920354,1.0,30.666666666666668,0.0138508371385083,0.4673913043478261,1.0,86.0,1.0,1,
964,0x354b0b31618e7281a7ab5301f32aba7ddc30a885d46f3c148cf3dbbf2181e978,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:35:50+00:00,50,91,0.5494505494505495,1,92,193,0.4766839378238341,2,42,91,1,97,1,0,236,6,1,6580,11,34.0,8.0,2,1,1000000,235000000000,8589091,362536,3.364e+21,181,-1.0,0.1758631145281644,-0.969200274171782,-0.968095314808025,-1.0186210472827892,1.2179965019186694,1.2948488934216396,-0.1627027264722774,1.2514765952976723,1.2878834343154075,-0.1758631145281649,-0.8662094704051134,-0.977777109543466,-1.019987890658661,-1.0199228355174312,-0.1396230096994945,-0.1603372538915355,-0.160168312880706,-1.1297778198451132,0.996807759619574,-0.9249600877113284,-0.9145630630880592,-1.001482580502749,-0.9465962787481854,1.822634616337631,0.5076780127528305,-0.991591047680694,0.0,1.2250289640031042,0.1546391752577319,1.0,91.0,0.2109704641350211,1.0,32.166666666666664,0.0139796383528339,0.4715025906735751,1.0,91.0,1.0,1,
