transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus
0xc9defb0508cfb3f52df2e1385800c6281196cc1674703dff0abd846e407f960c,1,0x6e3c4277022b30c50a174f551e3f6c8b10fa9f14,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-04 20:02:56.000000 UTC,506,512,0.98828125,129,4,4,1.0,1,512,1,1,9,206,191,1224606,2,0,610,8,5,3,1,4,408229,122100000000,5005654,243688,0.0,1,-1.0,-0.1290259117519749,-0.14238108458098392,-0.1429869467091929,0.6736345727716517,-0.06329427253920196,-0.059347914727288696,-0.4185505556969246,0.8493607962892099,-0.6711974392311221,-0.6725928330816392,0.16761747880850025,-0.1388325820753914,0.7437192802815314,0.7489694322776015,-0.05967211930646707,-0.5963391044786074,-0.6072253565365634,0.817421751900236,0.7377116961636788,-0.32497640669327266,-0.24373095926255725,1.1381269671626377,-0.006446862985484243,0.6917754972193644,-0.6952731118727464,-0.024231361117082503,-0.052765172,-0.059450936825617924,0.1111111111111111,0.671875,2.4854368932038833,0.00041319378380166047,1.0,2.0,0.006546644844517185,0.25,0.001953125,1.0,0.007751937984496124,0
0x2a4327c5ddff5035d5bee4ec490a947f873e4818ea521ff5976b74461bafd311,1,0x8e5169ed1d65ec5fd4d18d10c08d16d6e0313f1d,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-01-30 23:53:31.000000 UTC,427,431,0.9907192575406032,124,75,75,1.0,23,431,2,2,6,190,186,1193280,36,200,1286946,6,3,3,1,3,289425,76053955894,15128346,185623,0.0,70,2.0,-0.1290259117519749,-0.14299048961925004,-0.14315070811626282,0.5854863280990367,-0.06226109400616738,-0.05912605326584807,-0.16432780001908753,0.4788584372494337,-0.38971582916395775,-0.27038647070643057,-0.20424381721226598,-0.13897015490088482,0.6620231636274059,0.669103646050806,-0.05945718440660209,0.010799228280101698,0.019922343904887358,-0.39968076053527424,-0.020546346975380977,-0.32497640669327266,-0.24373095926255725,-0.19628816075119607,-0.22035723075153316,-0.33155583898493257,0.7207613915372887,-0.2014125776958156,-0.052765172,-0.05921829796979474,0.16666666666666666,0.6631016042780749,2.268421052631579,0.00035783692189853017,0.11442786069651742,2.0833333333333335,5.82774582014644e-05,0.02666666666666667,0.004640371229698376,1.0,0.016129032258064516,0
0xb1a50852aa743a1e9d2c177112830800fb5fbda6e00a4d7909bfcff3d8e27ba6,1,0x881117211e99ab4db61c5bba916c0e9ea8532e75,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-18 16:19:27.000000 UTC,610,619,0.9854604200323102,143,72,73,0.9863013698630136,22,619,1,1,9,232,205,1314130,27,215,1379831,8,5,3,1,4,408193,169557871470,12890600,248464,0.0,55,2.0,-0.1290259117519749,-0.14157882984706396,-0.1427706199121993,0.920449657854974,-0.06230474943714068,-0.0591323028844802,-0.17588337982262559,1.3387898384775563,-0.6711974392311221,-0.6725928330816392,0.16761747880850025,-0.13860902623396457,0.972468406913083,0.9772112967405923,-0.05951407893891929,0.05633460323700488,0.0652080345452054,0.817421751900236,0.7377116961636788,-0.32497640669327266,-0.24373095926255725,1.1381269671626377,-0.0065116821265870485,1.7464834090001864,0.40772948798161474,-0.00965773689629495,-0.052765172,-0.05926887163410413,0.1111111111111111,0.6941747572815534,2.668103448275862,0.00046418507743900723,0.10185185185185185,2.7037037037037037,5.2180265423616786e-05,0.0136986301369863,0.0016155088852988692,1.0,0.006993006993006993,0
0x4a5636eae930af57da1a0cbbf0baae6b7afd75218464d1e867b3d2f1e7e69551,1,0x8a886aa7d37fde5b7b3f2a4f615d18e46696cae8,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-10 02:31:24.000000 UTC,552,560,0.9857142857142858,135,102,107,0.9532710280373832,62,560,1,1,9,215,197,1258719,37,1530,9507053,8,5,3,1,4,408211,53660074441,20748938,248476,0.0,99,2.0,-0.1290259117519749,-0.14202624114098086,-0.14288990291241072,0.7794124663787899,-0.06186819512740775,-0.05902605936773399,0.28633981231889644,1.0689177497942624,-0.6711974392311221,-0.6725928330816392,0.16761747880850025,-0.13875519736105135,0.8417546202664821,0.8359406882807515,-0.05945086279190018,4.048269141125517,4.027600899455437,0.817421751900236,0.7377116961636788,-0.32497640669327266,-0.24373095926255725,1.1381269671626377,-0.006479272556035646,-0.8292394310291189,1.5070099706297293,-0.009621119750011564,-0.052765172,-0.059120522218796594,0.1111111111111111,0.6818181818181818,2.604651162790698,0.00043854073979916107,0.040496407576747225,2.891891891891892,1.0728875632766996e-05,0.009345794392523364,0.0017857142857142857,1.0,0.007407407407407408,0
0x684257d800a78f4d52583ec9ef0b7d729470acf64e675b306ffad42cbce0630a,1,0xfcd5a2794685ae36ffc25b6f600f1b99d91f1a74,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-10-10 22:03:19.000000 UTC,87,87,1.0,20,3,3,1.0,1,87,1,1,5,64,74,476479,2,0,82,6,2,3,1,3,292572,65058789292,27837921,187685,0.0,1,-1.0,-0.1290259117519749,-0.14561324548014223,-0.14384618865986845,-1.2479971610913574,-0.0633088243495264,-0.05935103953660476,-0.4185505556969246,-1.0946330628701095,-0.6711974392311221,-0.6725928330816392,-0.3281975825525214,-0.1400535409016456,-1.1679698494250068,-1.1583839180541964,-0.05967211930646707,-0.5963391044786074,-0.6074827807133205,-0.39968076053527424,-0.39967536854491087,-0.32497640669327266,-0.24373095926255725,-0.19628816075119607,-0.21469095750012954,-0.5759133891082747,2.4986675773303166,-0.19512053139278715,-0.052765172,-0.059450936825617924,0.2,0.26666666666666666,1.359375,0.00018258898589657488,1.0,1.5,0.03614457831325301,0.3333333333333333,0.011494252873563218,1.0,0.05,0
0x3502ae30239b82a7cf3c9887928ea8585895c21ac678935c4b0d91f863a126ce,3,0xe037cdde28ec42da5be8a5e90617e287a6ebb149,0xc36442b4a4522e871399cd717abdd847ab11fe88,2022-01-29 19:50:54.000000 UTC,398856,508285,0.7847093658085523,271,81,83,0.9759036144578314,23,6,3,3,19,52751,270,1732910,27,131,837444,8,5,5,2,3,518736,113115618382,19324325,429480,0.0,73,2.0,0.6089451702242654,2.930485965967245,0.8836009662799418,3.1770447214739206,-0.0621737831442208,-0.05910105479131955,-0.16432780001908753,-1.4651354219098858,-0.10823421909679344,0.131819891668778,1.4071551322110543,0.31296517514663097,2.0345179234167152,2.0448929016712394,-0.05951407893891929,-0.19866349652165294,-0.19923046348278817,0.817421751900236,0.7377116961636788,1.2590280913399752,2.177954853923109,-0.19628816075119607,0.1925244932880652,0.492105809526926,1.3077249225410905,0.5426997090731522,-0.052765172,-0.05920818323693286,0.15789473684210525,1.0,9.635551932664784,0.2301653114326125,0.17424242424242425,3.074074074074074,9.672276985354262e-05,0.03614457831325301,5.902200537100249e-06,1.0,0.01107011070110701,0
0x84651dc5e3e47f70e469b00bd1eb3ceb7396a51f60cc579b6ca91cc6d4b20eb0,3,0x8e08e916e53e310323e905d4e042173cbff9ba19,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-04 13:59:49.000000 UTC,439420,3023301,0.14534444304420896,80,821,832,0.9867788461538461,223,9,5,4,14,626242,79,508632,179,552,3562686,8,4,6,3,3,213372,29452149066,19191362,167560,0.0,805,2.0,0.6089451702242654,3.2433961681473336,5.968323916445235,-0.19021822501997623,-0.05140544350414209,-0.056760572613586774,2.1467881606885224,-1.45141311231582,0.45472900103753516,0.5340262540439865,0.7873863055097773,5.244013754212477,-1.0862737327708811,-1.0764096913878438,-0.05855319350422876,1.0793626939354297,1.129449798475565,0.817421751900236,0.35858267459414894,2.0510303403565993,4.599640667108775,-0.19628816075119607,-0.35729306792630267,-1.367238494829361,1.2891251078201735,-0.25653053713888213,-0.052765172,-0.05674018841863475,0.21428571428571427,1.0,4.827688018369895,0.8639234969024817,0.40325497287522605,4.648044692737431,0.00023044404406000302,0.006009615384615385,1.6538214355765437e-06,1.25,0.05,0
0x4f1f2d4188cbd359e29f567def7c7725c64cd466a4c0fc74eac29c3bf481466d,1,0x4e9510a06f0087b9374729032d91d559aaa6bab1,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-09-22 18:58:10.000000 UTC,10,10,1.0,7,2,2,1.0,1,10,1,1,2,5,56,360272,1,0,0,3,1,1,1,1,149794,74330953576,8985204,98790,0.0,0,2.0,-0.1290259117519749,-0.14620722254275603,-0.14400186308387322,-1.4771825972401567,-0.06332337615985083,-0.05935416434592082,-0.4185505556969246,-1.446839009117798,-0.6711974392311221,-0.6725928330816392,-0.7000588785732876,-0.14056084069565264,-1.4620758693798588,-1.4546542181262525,-0.05967844092116898,-0.5963391044786074,-0.6075227594680442,-2.22533452918854,-0.7788043901144408,-1.9089809047265205,-0.24373095926255725,-2.8651184165788637,-0.4717672721772526,-0.3698479941221485,-0.13858521619782072,-0.4663772996312523,-0.052765172,-0.05945430840323855,0.5,0.12280701754385964,2.0,2.7756728925009646e-05,1.0,2.0,2.0,0.5,0.1,1.0,0.14285714285714285,0
0xa78f49001c530551d1fb3fedcdba20bcbe32c425768b99b56056144a3d5c48c2,1,0x33240ae821e788d793574c17defc982fd4b060d7,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-10-01 18:55:05.000000 UTC,45,45,1.0,12,9,10,0.9,2,45,2,2,5,31,65,418228,5,1,5896,6,2,3,1,3,220072,104995981129,3274865,144907,0.0,6,-1.0,-0.1290259117519749,-0.14593723296884067,-0.14393110198205286,-1.3890343525675417,-0.0632215134875798,-0.0593291658713923,-0.40699497589338657,-1.2867453971870306,-0.38971582916395775,-0.27038647070643057,-0.3281975825525214,-0.1403372848542258,-1.315022859402433,-1.306895120042866,-0.05965315446236134,-0.5933034128148138,-0.604648189494256,-0.39968076053527424,-0.39967536854491087,-0.32497640669327266,-0.24373095926255725,-0.19628816075119607,-0.3452295055543916,0.31165427669863754,-0.9373882470682607,-0.3256545550353437,-0.052765172,-0.059434078937514796,0.2,0.18181818181818182,1.4516129032258065,0.00010759655595379565,1.0,2.0,0.001526199762591148,0.2,0.044444444444444446,1.0,0.16666666666666666,0
0xf66877db43b9cb47dccfa52833820a94f4702815548679fedf9424695d1bbdc0,3,0x817cd0f4052f098899936a61fa1a1fbb358f567e,0xc36442b4a4522e871399cd717abdd847ab11fe88,2021-11-30 18:25:36.000000 UTC,330770,425994,0.7764663352065991,211,379,965,0.3927461139896373,47,5,2,2,19,45867,210,1346601,36,1390,8655569,8,5,5,2,3,615186,140531667530,9368025,509855,0.0,945,2.0,0.6089451702242654,2.4052713908357606,0.7172294854257237,2.1192657854025394,-0.05783734366754045,-0.056344972974550114,0.11300611526582567,-1.4697095251079078,-0.38971582916395775,-0.27038647070643057,1.4071551322110543,0.2537744669780821,1.0541645235672086,1.0599962659217925,-0.05945718440660209,3.6232723081944207,3.6124634605882298,0.817421751900236,0.7377116961636788,1.2590280913399752,2.177954853923109,-0.19628816075119607,0.3661857754926662,1.1014024983690787,-0.08503347871238372,0.7879583034504135,-0.052765172,-0.056268167551747135,0.15789473684210525,1.0,9.287592386683237,0.24563308238068857,0.03378864126527678,26.805555555555557,4.378683321837845e-05,0.002072538860103627,4.694901806128725e-06,1.0,0.009478672985781991,0
0x1d5d71b18a7e56d8da35345c992a2ccbfd55b5f3c6a6d6096bff61ca6cdf002d,1,0x28a8b913b3905a1d448484b37ad358b6f36889b6,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-10-02 19:39:29.000000 UTC,59,59,1.0,13,4,4,1.0,2,59,1,1,5,41,66,424808,2,0,4459,6,2,3,1,3,246148,69947345229,15078071,157219,0.0,1,-1.0,-0.1290259117519749,-0.1458292371392745,-0.14390279754132473,-1.3714047036330186,-0.06329427253920196,-0.059347914727288696,-0.40699497589338657,-1.2227079524147235,-0.6711974392311221,-0.6725928330816392,-0.3281975825525214,-0.14025130183829243,-1.2986836360716076,-1.290119378697903,-0.05967211930646707,-0.5963391044786074,-0.6053487927934985,-0.39968076053527424,-0.39967536854491087,-0.32497640669327266,-0.24373095926255725,-0.19628816075119607,-0.29827884101559243,-0.467269691777763,0.7137285652239977,-0.28808536294858983,-0.052765172,-0.059450936825617924,0.2,0.19402985074626866,1.4390243902439024,0.0001388859463900247,2.0,2.0,0.0008968609865470852,0.25,0.01694915254237288,1.0,0.07692307692307693,0
