transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,lb_block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus
0x5a846ce9d93358447cee44367fc39ed6fe072550c7a979950703e72675490f54,2,0x75c0c0591cdf9af7cb826a65ac213cff31916668,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-05 02:40:13.000000 UTC,1064875,49000000000,14474351,597016,0.0,3900,,459,2020-05-05T00:00:00,25570,26802,0.9540332810984254,211,3544,3915,0.9052362707535121,256,420,0x5a846ce9d93358447cee44367fc39ed6fe072550c7a979950703e72675490f54,140,65,73,4680,210,1364364,289,318,2061546,15,12.0,5.0,2,2,-0.3144316211127133,-0.19038543017384796,-0.12500888011650052,0.47398569943000024,-0.07066161563570249,-0.06042234082222282,2.201138890512306,0.7724178211123003,-0.2060277043094224,1.2831415904085817,0.05554874615086248,-0.10266663518723658,0.45340438133442035,0.44925648626363013,1.710650855874304,1.3535291872165967,1.35028963814215,0.08284188999702256,-0.259555136788328,-0.23970415488927485,-0.006553367806697712,-0.3409872781025007,-0.12142663188717844,-0.1818395534894662,1.5930009416321114,0.5339506773693763,-0.0,-0.06242066401767251,0.0273972602739726,1.0,5.726923076923077,0.018741319221762504,0.8025078369905956,13.546712802768166,0.0017190973574699,0.035759897828863345,0.00522349078426983,2.1538461538461537,0.3080568720379147,0
0xb1f44fe2e99807e9f480edc557dd66a1af13bd4fde6403a9a7fe9dc782fb139b,2,0x4d2caa5429c33cc97b826de5fcaecb9604e9491c,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-04 00:43:35.000000 UTC,958321,53900000000,8724983,461891,0.0,35,,630,2020-05-04T00:00:00,25452,26677,0.9540802938861191,210,38,38,1.0,6,295,0xb1f44fe2e99807e9f480edc557dd66a1af13bd4fde6403a9a7fe9dc782fb139b,10,3,52,4665,209,1357371,14,40,254708,12,11.0,5.0,2,2,-0.3144316211127133,-0.19085756480742425,-0.12504166025050337,0.46044131596293353,-0.24392791798059413,-0.24540280921486476,-0.7583994593934491,0.21131232851292478,-0.21277439207833104,-0.4113158878732514,-0.28504210616099535,-0.10275283314515084,0.43964191718707113,0.4344686136995167,-0.5428471938271816,-0.7623829220887886,-0.7680389992813146,-0.22626963984261375,-0.35241922866250613,-0.23970415488927485,-0.006553367806697712,-0.3409872781025007,-0.19579066879913173,-0.17441993997335262,0.16655493512480216,0.06838835411806783,-0.0,-0.2468753652834821,0.038461538461538464,1.0,5.718542336548768,0.018750939315088273,0.14634146341463414,2.7142857142857144,0.0001491898598007923,0.2631578947368421,0.00037485474378678264,3.3333333333333335,0.014285714285714285,0
0x86fe0c7ad70a5c2338fb6e59aa24c4d423a5a23264f8f1539064ee3bb8ecc99c,6,0x1d2c4cd9bee9dfe088430b95d274e765151c32db,0xd6e194af3d9674b62d1b30ec676030c23961275e,2021-05-08 14:03:25.000000 UTC,543720,370000000000,499055,314707,0.0,2387,,164,2020-05-08T00:00:00,2182,2205,0.9895691609977324,179,2285,2326,0.9823731728288908,257,52,0x86fe0c7ad70a5c2338fb6e59aa24c4d423a5a23264f8f1539064ee3bb8ecc99c,4,2,60,744,200,1300641,284,333,2164669,12,33.0,7.0,2,5,-0.08475183943797751,-0.28396411500505225,-0.131459223765045,0.040565428483864914,-0.13288131747603865,-0.1362371368696585,2.2129770439119287,-0.8794767491002613,-0.2130857776676653,-0.43864584720037775,-0.15529321004219238,-0.12528497934393754,0.31577973986092805,0.3145035042240193,1.66967816406155,1.4676971067834341,1.471190573409739,-0.22626963984261375,1.6905907925694135,0.371007067758559,-0.006553367806697712,0.6445250863555939,-0.4851407079129403,0.3042208421579749,-1.8743375847863701,-0.4387222840719087,-0.0,-0.13462764021823395,0.1,0.8905472636815921,2.963709677419355,0.001677633045834288,0.7694610778443114,8.190140845070422,0.0010555881496948727,0.0017196904557179708,0.0018140589569160999,2.0,0.0111731843575419,0
0x8f38aabd332496c775972f216f963ab2db888bae9dffed4037ea0404462fa843,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 13:48:53.000000 UTC,1000000,190000000000,7839368,387249,1.031e+21,13,,196,2020-05-08T00:00:00,3,5,0.6,1,16,21,0.7619047619047619,2,4,0x8f38aabd332496c775972f216f963ab2db888bae9dffed4037ea0404462fa843,5,1,100,1,0,7,6,1,6351,13,33.0,8.0,2,1,0.43202766933017805,-0.29268260116236344,-0.13203615412349515,-2.3703348286540127,-0.24501515661481765,-0.24621391779435275,-0.8057520729919412,-1.0949412582584215,-0.2130338800694429,-0.4659758065275041,0.49345127055182253,-0.12955465152595705,-2.436713089608918,-2.435905453956029,-0.6084035007275884,-1.0592195129625657,-1.0592116143162982,-0.12323246322940165,1.6905907925694135,0.6763626790824759,-0.006553367806697712,-0.6694913995885322,-0.16670289457711002,0.03166361095380232,-0.053170429481006795,-0.18878465555537652,0.0,-0.24792530148732372,0.15,1.0,5.0,0.375,1.0,3.5,0.0025188916876574307,0.23809523809523808,1.0,5.0,1.0,1
0x092a74c4e4181f7d199e394870ed91b4e2690b527254e8ca8830aca37c7bb0ae,9,0x205f2228d6c8e2a65042d55650f5616ef795c8f0,0xd6e194af3d9674b62d1b30ec676030c23961275e,2021-05-07 03:16:33.000000 UTC,394111,41000000000,6218766,256322,5e+17,99,,294,2020-05-07T00:00:00,2166,2189,0.9894929191411603,178,102,105,0.9714285714285714,29,36,0x092a74c4e4181f7d199e394870ed91b4e2690b527254e8ca8830aca37c7bb0ae,1,1,50,739,199,1291265,34,279,1808004,10,26.0,7.0,1,4,0.08750799681807434,-0.28402813326045245,-0.13146341962219737,0.027021045016798185,-0.2407650419537621,-0.2422060871662945,-0.4861219312021196,-0.9512982521529814,-0.2132414704623324,-0.4659758065275041,-0.3174793301906961,-0.12531371199657562,0.3020172757135788,0.2946763780748519,-0.3789564265761644,1.0566925963428195,1.0530381527352568,-0.4323439930690379,1.0405421494501663,0.371007067758559,-0.9427487687634981,0.3160209648695624,-0.5895528294509438,-0.19395320820965167,-0.45524962340941044,-0.6398831073320578,-0.0,-0.24382100541776108,0.18,0.89,2.962110960757781,0.0016774235517701232,0.10357142857142858,3.088235294117647,5.6415773186467956e-05,0.009523809523809525,0.00045682960255824577,1.0,0.0056179775280898875,0
0xe7fe80d75ff19a8f5e2d4948b674a8e5f1c3e0068ae5fe480f69004606a9df09,2,0x856565db827588a88780454863f98a4a323e13aa,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-05 01:34:38.000000 UTC,1110042,38500000000,12359023,619367,0.0,1053,,469,2020-05-05T00:00:00,25562,26794,0.9540195566171531,211,993,1030,0.9640776699029127,180,412,0xe7fe80d75ff19a8f5e2d4948b674a8e5f1c3e0068ae5fe480f69004606a9df09,2,2,73,4679,210,1364079,298,359,2323858,15,12.0,5.0,2,2,-0.3144316211127133,-0.19041743930154806,-0.1250109780450767,0.47398569943000024,-0.19673187726771008,-0.19807223798827184,1.3014392321409565,0.7365070695859403,-0.21318957286411003,-0.43864584720037775,0.05554874615086248,-0.1026723817177642,0.45340438133442035,0.44865380591459936,1.784401701137262,1.665588167365952,1.6578230315840767,0.08284188999702256,-0.259555136788328,-0.23970415488927485,-0.006553367806697712,-0.3409872781025007,-0.08990458245494505,-0.19773872530970962,1.0681778344570108,0.6109592508161108,-0.0,-0.19829195366935684,0.0273972602739726,1.0,5.726437272921564,0.01873937012491936,0.5,3.4563758389261743,0.0004273064759953164,0.001941747572815534,7.464357692020602e-05,1.0,0.009478672985781991,0
0xc96d2be2395515a73305d1c9fbfb9d5ab943d4bf1905f2b594aedc45937c15cc,6,0x0197abe48f0a9826d10f44dad7050f26586eb9ba,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,2021-05-04 20:14:39.000000 UTC,509599,120000100001,882250,226399,0.0,106959,,493,2020-05-04T00:00:00,544099,1150048,0.4731098180249868,194,103607,106983,0.9684435844947328,155,31,0xc96d2be2395515a73305d1c9fbfb9d5ab943d4bf1905f2b594aedc45937c15cc,98442,154,57,108,193,1255138,3,154,1001217,25,14.0,4.0,10,16,-0.08475183943797751,1.8843221919759525,0.16955235506880723,0.24373118048986583,4.874445632378243,4.857185839805278,1.005485397150381,-0.9737424718569564,4.895609996146394,3.7155079705228253,-0.2039490460867435,-0.12893977275950202,0.21944249082948342,0.21827977116455233,-0.632987115815241,0.10529326661917521,0.10716475047065716,1.1132136561291435,-0.07382695303997164,-0.5450597662131917,7.483009839847705,4.258070422701941,-0.5089537539128348,-0.07433071642562215,-1.7792650520378022,-0.7429803979788582,-0.0,4.856005482878335,0.10526315789473684,1.0,10648.592592592593,0.43349700710439243,1.0,35661.0,0.10348096019048798,0.9201648860099269,0.08559816633740505,639.2337662337662,0.7938144329896907,0
0x4f52e8b85f64ae3092167d6ea63cdfb31cf7d85c24e38691875560aed0f069b0,2,0xdc72bd8115311209270c453d52a031773372c52f,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-03 09:16:48.000000 UTC,1080769,53000000000,11711654,586492,0.0,241,,787,2020-05-03T00:00:00,25339,26548,0.9544598463161067,209,255,265,0.9622641509433962,21,166,0x4f52e8b85f64ae3092167d6ea63cdfb31cf7d85c24e38691875560aed0f069b0,101,20,73,4657,208,1353137,26,21,135605,15,12.0,5.0,2,2,-0.3144316211127133,-0.19130969373618797,-0.1250754893487943,0.44689693249586676,-0.2332037914521168,-0.23457212406523112,-0.5808271583991038,-0.3677485398496308,-0.208051710640095,0.05329342068789634,0.05554874615086248,-0.10279880538937178,0.4258794530397219,0.42551510984759966,-0.4445127334765713,-0.9069956202067825,-0.9076748137279042,0.08284188999702256,-0.259555136788328,-0.23970415488927485,-0.006553367806697712,-0.3409872781025007,-0.1103342092406463,-0.17578272612937348,0.9075624546819416,0.4976910815144511,-0.0,-0.23704414446569252,0.0273972602739726,1.0,5.700665664590939,0.018726101846227066,0.9545454545454546,10.192307692307692,0.001880447767797885,0.38113207547169814,0.003804429712219376,5.05,0.09569377990430622,0
0x819b427686fa8c3253a4dfaf37fbfedd064c9a354d9c9e84c590cb70bca6b7f4,1,0xd3b0c47ef1e750650d7182424a7e0b7c443fe36c,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-08 04:27:33.000000 UTC,119802,48000000000,7804293,62795,0.0,59,,217,2020-05-08T00:00:00,25732,26965,0.9542740589653255,214,67,68,0.9852941176470589,21,583,0x819b427686fa8c3253a4dfaf37fbfedd064c9a354d9c9e84c590cb70bca6b7f4,2,2,5,4701,213,1384295,27,92,597005,4,3.0,2.0,1,2,-0.3718515665313972,-0.1897372453379212,-0.1249661348217608,0.5146188498312004,-0.2424947397809359,-0.2439714411334154,-0.5808271583991038,1.504099383461886,-0.21318957286411003,-0.43864584720037775,-1.0473168708589629,-0.10254595804615663,0.49469177377646806,0.4914039320058501,-0.4363181951140204,-0.3666008009237524,-0.36673155633173105,-1.0505670527483106,-1.0953319636559316,-1.1557709888610257,-0.9427487687634981,-0.3409872781025007,-0.7809930813540258,-0.18335376032948938,-0.06187270661446632,-1.3066648259766904,-0.0,-0.24572998033383672,0.2,1.0,5.736013614124654,0.01858850997185573,0.22580645161290322,2.5185185185185186,0.00011222667778883295,0.029411764705882353,7.417022065640645e-05,1.0,0.009345794392523364,0
0x3adbffbc3a80d0b8062cfb3cf65ef1edc5825fcd75231e71eb79721d81749b47,2,0xe3c7066203b03e055457513cb58fd43d58bacfb9,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-06 18:48:02.000000 UTC,1001310,99000000000,6193444,468753,0.0,2,,314,2020-05-06T00:00:00,25670,26902,0.9542041483904542,212,4,5,0.8,3,520,0x3adbffbc3a80d0b8062cfb3cf65ef1edc5825fcd75231e71eb79721d81749b47,2,2,52,4691,211,1375247,3,88,570446,13,11.0,5.0,2,2,-0.3144316211127133,-0.18998531607759686,-0.12498265600929824,0.48753008289706695,-0.24560819586984864,-0.24697731410445908,-0.7939139195923182,1.2213022151918007,-0.21318957286411003,-0.43864584720037775,-0.28504210616099535,-0.1026034233514328,0.46716684548176957,0.472270416925041,-0.632987115815241,-0.39704557947490904,-0.39786920690213623,-0.12323246322940165,-0.35241922866250613,-0.23970415488927485,-0.006553367806697712,-0.3409872781025007,-0.1657886455732748,-0.10612921148830716,-0.46153213407437016,0.09203082340317775,-0.0,-0.24845026958924452,0.038461538461538464,1.0,5.7348113408654875,0.01866572429118239,0.033707865168539325,1.6666666666666667,7.012044940196022e-06,0.4,7.43439149505613e-05,1.0,0.009433962264150943,0
