transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,is_sus
0x8e3349da170e8d0be6f39a173c3aa5bc1c18b6edd9e388c0bf10de815020b187,2,0xc9c95fc293c3e96ec3bbb57d1d30ac3ec5683ea7,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-17 17:59:06+00:00,257332,8000000000,9161080,182947,0,14,,180,8942,9197,0.9722735674676524,202,18,18,1.0,7,435,2702372,1,0x8e3349da170e8d0be6f39a173c3aa5bc1c18b6edd9e388c0bf10de815020b187,3,2,16,1031,255,1595838,7,6,5,3,2,2,0
0xa16b63147b9dd43efc9ed0980033dc6b4555281c8b747705bb42bdd045a95765,2,0x0208694e4838453253c8542828c4e324e41037ad,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-17 18:03:17+00:00,257316,8000000000,8785915,182935,0,1,,179,8943,9198,0.9722765818656228,202,3,3,1.0,1,0,171,2,0xa16b63147b9dd43efc9ed0980033dc6b4555281c8b747705bb42bdd045a95765,1,1,16,1032,255,1595858,2,6,5,3,2,2,0
0x57556ed9b96ef4f2e152350c056cc4bcba82cb332f7be2b8aa6dee9ac62595ad,2,0xd31b1abcc3cc79d3fc11b4900b9b004c2ba0d066,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-17 18:08:45+00:00,238081,4510000000,6945231,183139,0,163,,178,8944,9199,0.9722795956082184,202,161,165,0.9757575757575756,27,162,999934,3,0x57556ed9b96ef4f2e152350c056cc4bcba82cb332f7be2b8aa6dee9ac62595ad,21,10,13,1032,255,1595881,46,6,5,2,2,2,0
0x1e5549318e258b06151dc52aebbae9cd612ccb7ac4cc677362ccd2c17b589557,2,0xd31b1abcc3cc79d3fc11b4900b9b004c2ba0d066,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-17 18:12:16+00:00,254104,4010000000,8356387,195464,0,164,,177,8945,9200,0.9722826086956522,202,162,166,0.9759036144578312,27,162,999954,4,0x1e5549318e258b06151dc52aebbae9cd612ccb7ac4cc677362ccd2c17b589557,22,10,29,1032,255,1595901,46,8,8,4,2,2,0
0x78c816af84b225ce69929c4076bbd117235d58c8d6260b1066c9c9a25a8ce2f7,2,0xd31b1abcc3cc79d3fc11b4900b9b004c2ba0d066,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-17 18:13:20+00:00,188603,4010000000,8843546,145079,0,165,,176,8946,9201,0.9722856211281382,202,163,167,0.9760479041916168,27,162,999960,5,0x78c816af84b225ce69929c4076bbd117235d58c8d6260b1066c9c9a25a8ce2f7,23,10,11,1032,255,1595907,46,5,5,2,2,2,0
0x62deb72604336af78ca19adc92c8be4e05eef05e481212dce5f2f6bbf7839e0a,2,0xd31b1abcc3cc79d3fc11b4900b9b004c2ba0d066,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-17 18:14:26+00:00,266807,4010000000,7881854,175236,0,166,,175,8947,9202,0.97228863290589,202,164,168,0.976190476190476,27,162,999965,6,0x62deb72604336af78ca19adc92c8be4e05eef05e481212dce5f2f6bbf7839e0a,24,10,16,1032,255,1595912,46,6,5,3,2,2,0
0x8b7ec591c205f7b8c661448882df88188ae8ff45c9f7fb93c607429d45e8b7cb,1,0xd31b1abcc3cc79d3fc11b4900b9b004c2ba0d066,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-17 18:17:35+00:00,515457,4010000000,1290912,396505,0,168,,174,8948,9203,0.9722916440291208,202,166,171,0.9707602339181286,27,162,999974,7,0x8b7ec591c205f7b8c661448882df88188ae8ff45c9f7fb93c607429d45e8b7cb,25,10,23,1032,255,1595921,48,7,10,3,1,3,0
0x6678113360745a4bb90d6f721e2c553c3d1b208966fea64fa8e4a0994c1893a7,1,0xa8d7fb04877c3fbf175de76fa3d2fa66c770537f,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-17 18:24:13+00:00,423290,7000000000,6260426,310607,0,337,,173,8949,9204,0.9722946544980444,202,340,340,1.0,37,42,271306,8,0x6678113360745a4bb90d6f721e2c553c3d1b208966fea64fa8e4a0994c1893a7,218,36,18,1032,255,1595949,13,6,9,2,1,3,0
0x38e790f7a1278f76c91e2c459d5fb21c380756409281681a636144d3eb7140e3,2,0x84dca85b8024f776b10cec811a04c56d6cb6997c,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-17 18:48:44+00:00,218868,7000000000,4328812,153360,0,46,,172,8950,9205,0.9722976643128735,202,53,53,1.0,19,66,433315,9,0x38e790f7a1278f76c91e2c459d5fb21c380756409281681a636144d3eb7140e3,1,1,11,1033,255,1596064,10,5,5,2,2,2,0
0xe7186b6c839d9bbd28b3f10de16aabc96cc0a5b4716b838ac8d7519a64c4978e,1,0x84dca85b8024f776b10cec811a04c56d6cb6997c,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-17 18:51:11+00:00,369013,8000000000,1333626,283856,0,48,,171,8951,9206,0.9723006734738214,202,55,55,1.0,19,66,433328,10,0xe7186b6c839d9bbd28b3f10de16aabc96cc0a5b4716b838ac8d7519a64c4978e,2,1,13,1033,255,1596077,11,7,5,3,1,3,0
0x938648206905086db6734ea4d8fe074cb88c36763f54d56a0b53aed5716e79af,1,0xd021bea7ab17fd047cd5bda3f163ea3366b480e8,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-17 18:52:24+00:00,320671,8000000000,3406028,231670,0,24,,170,8952,9207,0.9723036819811012,202,26,26,1.0,22,137,853495,11,0x938648206905086db6734ea4d8fe074cb88c36763f54d56a0b53aed5716e79af,5,5,12,1033,255,1596083,3,6,6,2,1,3,0
0x2b8b0e4c142dd63aaeb2a123f59e93d375c623aa1fbd3fc8d7d878686df8dac9,2,0x84dca85b8024f776b10cec811a04c56d6cb6997c,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-17 18:54:50+00:00,215959,8000000000,2976722,151122,0,49,,169,8953,9208,0.972306689834926,202,56,56,1.0,19,66,433341,12,0x2b8b0e4c142dd63aaeb2a123f59e93d375c623aa1fbd3fc8d7d878686df8dac9,3,1,16,1033,255,1596090,11,6,5,3,2,2,0
0xeed12e3cc69bc533dadc801456894007413de39e736a671e9875218003545b4b,2,0x84dca85b8024f776b10cec811a04c56d6cb6997c,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-17 19:07:24+00:00,355461,8000000000,2202497,195493,0,51,,168,8954,9210,0.9722041259500545,202,57,58,0.9827586206896552,19,66,433413,13,0xeed12e3cc69bc533dadc801456894007413de39e736a671e9875218003545b4b,5,1,16,1033,255,1596162,11,6,6,2,2,3,0
0xd130ba6c8dd21f975166efb7694d319fce1cd74503ca946ee4c0685aebc9d9ee,1,0x84dca85b8024f776b10cec811a04c56d6cb6997c,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-17 19:07:24+00:00,355461,8000000000,2007004,273431,0,50,,167,8954,9210,0.9722041259500545,202,57,58,0.9827586206896552,19,66,433413,14,0xd130ba6c8dd21f975166efb7694d319fce1cd74503ca946ee4c0685aebc9d9ee,5,1,14,1033,255,1596162,11,6,7,2,1,3,0
0xa407c0905cf1a28b2fba6adb3a0849762386465cbf2858c2ae52a380524e8435,1,0x0208694e4838453253c8542828c4e324e41037ad,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-17 19:30:44+00:00,361725,6000000000,5994767,278250,0,4,,165,8955,9211,0.9722071436326132,202,6,6,1.0,1,0,580,15,0xa407c0905cf1a28b2fba6adb3a0849762386465cbf2858c2ae52a380524e8435,2,1,10,1033,255,1596267,3,6,5,2,1,3,0
