transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x7b22cd62ddeefd7ac4fd2f694b939e151da82ace2f2f672bb0cd6e29d445ae8b,2,0xbe3178f11b55787a0827e9f28d8759761f21e3c9,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:33:00.000000 UTC,266469,57312685637,692147,161907,90000000000000000,4953,2,1077,436019,2999743,0.14535211849815133,79,5002,5039,0.99265727326850561,306,637,0x7b22cd62ddeefd7ac4fd2f694b939e151da82ace2f2f672bb0cd6e29d445ae8b,673,74,15,623416,78,504759,901,309,1986226,6,6,5,2,4
0x3cbb4cd30a5a51a9504300d75eb16dc8750ac58f47795bfd144835ef695f873d,2,0xb44e20c2a8416749f37673001c6977cb1471b088,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:36:56.000000 UTC,263803,40700000000,4141466,193535,22802610000000000,0,,895,436037,2999928,0.14534915504638779,79,3,3,1.0,1,821,0x3cbb4cd30a5a51a9504300d75eb16dc8750ac58f47795bfd144835ef695f873d,1,1,12,623436,78,504779,1,0,0,5,6,3,2,4
0x6e8140ea7059c9baa360f4c8572b3bcbe475c7527f034e768b5fdf3cfd11b07f,4,0xf268318246b6566bc22c93c43a2756f5c259c1ab,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:36:56.000000 UTC,500046,39208015259,9386558,265549,0,375,2,896,436037,2999928,0.14534915504638779,79,442,443,0.99774266365688491,95,816,0x6e8140ea7059c9baa360f4c8572b3bcbe475c7527f034e768b5fdf3cfd11b07f,66,24,31,623436,78,504779,97,241,1547578,7,6,5,3,5
0xf2f07ea57bf214fdab2d6096a3d522822d3ec99399330998f65a386baf15b77d,2,0x963276e435e6e3c20feb433fb95095cebc6aa31b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:42:59.000000 UTC,309890,47416714067,3314760,232770,900000000000000,0,2,641,436058,3000181,0.14534389758484573,79,2,2,1.0,1,1073,0xf2f07ea57bf214fdab2d6096a3d522822d3ec99399330998f65a386baf15b77d,1,1,12,623464,78,504802,1,0,0,5,6,3,2,4
0xa4c7218b7d2ebb9dee96ba11decb75e10ec39155b20b8b484c74c6a1f336150f,4,0x2924b904b76c37252bf3f5a81697c50a784297a8,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:31:46.000000 UTC,275668,60025662791,908847,202796,0,247,2,1143,436012,2999678,0.14535293454830819,79,306,310,0.98709677419354835,81,572,0xa4c7218b7d2ebb9dee96ba11decb75e10ec39155b20b8b484c74c6a1f336150f,19,9,16,623413,78,504752,62,375,2413565,5,5,3,3,5
0x4bb74a2a5bc1f05bddebe089e5b60ecab61307f60aa91c6c935430cf4b0ce302,2,0xe74a993d7fb11a97489d09c80bf5f2b63b116bc2,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:27:23.000000 UTC,224068,67985975664,4079065,172677,50000000000000000,55,2,1423,435993,2999399,0.145360120477469,79,60,70,0.8571428571428571,26,292,0x4bb74a2a5bc1f05bddebe089e5b60ecab61307f60aa91c6c935430cf4b0ce302,15,5,12,623401,78,504733,23,83,542710,5,6,3,2,4
0x8ff219d14bc01f810d3a216a4de8bfbffed1e6d0513994d2772c14016acc8be5,2,0x3dfbf5ae494b8ac27d61e3da7dc4c249b7b024b7,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:20:52.000000 UTC,360697,51323825896,220086,220086,100000000000000000,79,2,1690,435970,2999135,0.14536524697954578,79,86,90,0.9555555555555556,5,28,0x8ff219d14bc01f810d3a216a4de8bfbffed1e6d0513994d2772c14016acc8be5,55,3,12,623385,78,504709,20,16,104382,5,6,3,2,4
0x9cc3995036678187ba81c3acda98c64f2fd3d10263940a8bcf9bf0c2eea9f15f,2,0xf94f8062e132ffb03433bac7c2a167e4aa70fa3a,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:25:21.000000 UTC,233037,66257910135,4554499,177985,35000000000000000,1,2,1547,435981,2999274,0.14536217764699058,79,3,3,1.0,1,165,0x9cc3995036678187ba81c3acda98c64f2fd3d10263940a8bcf9bf0c2eea9f15f,2,1,12,623397,78,504721,1,0,5,5,6,3,2,4
0xbd1ad8277bb0825e5b8728a084f8392dc4e1e1fca2dd37228904b8c739d82103,2,0xf3bfc06141e8341dbbd22d720fb48928d1da2347,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:45:35.000000 UTC,233456,31824804536,7865636,168196,10000000000000000,16,2,487,436072,3000333,0.14534120046008225,79,27,27,1.0,12,1225,0xbd1ad8277bb0825e5b8728a084f8392dc4e1e1fca2dd37228904b8c739d82103,2,2,12,623479,78,504817,9,234,1503052,5,6,3,2,4
0x2935a29d3ffbfa1244dd4480dd59a2d6667cac7976f660aafe42e958b1e64920,2,0x57cfcf4e4a37111ed9eb05d65423de7ddb57d778,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:52:00.000000 UTC,191504,47330271191,4193765,134975,7797543887819431,23,2,284,436092,3000537,0.14533798450077437,79,39,39,1.0,12,1430,0x2935a29d3ffbfa1244dd4480dd59a2d6667cac7976f660aafe42e958b1e64920,8,5,16,623486,78,504837,11,110,708029,6,6,4,2,4
0xe6f2718db91ec6ae1576b61759785c9e25c28792d6ae4d6662c328d29185dde5,4,0x3dfbf5ae494b8ac27d61e3da7dc4c249b7b024b7,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:42:56.000000 UTC,297229,51270059162,1785778,179641,0,84,2,643,436057,3000177,0.14534375805160829,79,91,95,0.95789473684210524,5,1070,0xe6f2718db91ec6ae1576b61759785c9e25c28792d6ae4d6662c328d29185dde5,58,3,16,623463,78,504801,22,16,104474,5,5,3,3,5
0x6993f962355863fd5ed37b213bf6126a2b57624ade075f9e9900e98b940eef57,4,0x811c3e9b9e1ac9433a16b7a2cd912e9d61b55e18,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:54:04.000000 UTC,279256,54897926085,7033295,207635,0,18,2,199,436101,3000625,0.14533672151635077,79,27,28,0.9642857142857143,11,1516,0x6993f962355863fd5ed37b213bf6126a2b57624ade075f9e9900e98b940eef57,2,2,18,623495,78,504846,6,178,1141811,8,3,5,4,5
0xb2203e87bb571687dbb02bc0d6e818eccbb4f4c6a0df9663bc1df695f8d6e742,2,0x6239d6cdbd7605b599b79f72004209f12adf0caf,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:54:04.000000 UTC,402349,56037405273,2874109,237932,0,2686,2,195,436101,3000625,0.14533672151635077,79,2631,2739,0.96056955093099672,276,1514,0xb2203e87bb571687dbb02bc0d6e818eccbb4f4c6a0df9663bc1df695f8d6e742,203,58,19,623495,78,504846,180,466,3011817,8,8,4,2,5
0xa5b16f627d01e998232dbaa14de0b5d80d1ccc8d63709749f5c5038b21ecf1fc,1,0x33f1075164a4390510718fac4f226309e8cc4ce9,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:33:26.000000 UTC,315241,38000000000,7053334,24472,30000000000000000,17,2,1043,436024,2999777,0.14535213784224627,79,30,31,0.967741935483871,12,669,0xa5b16f627d01e998232dbaa14de0b5d80d1ccc8d63709749f5c5038b21ecf1fc,9,6,1,623420,78,504764,6,56,368239,2,,,1,0
0x2e6ea50dde74f8bdfc04212285f460ca2ac6353341a09fb9c4fc469c57ae719d,2,0x9cc11827914824571d64801af08b4ca26fd14c38,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:33:26.000000 UTC,168318,38212554928,6543566,115551,1598295927764386557,224,2,1044,436024,2999777,0.14535213784224627,79,244,251,0.97211155378486058,33,665,0x2e6ea50dde74f8bdfc04212285f460ca2ac6353341a09fb9c4fc469c57ae719d,2,1,13,623420,78,504764,27,240,1541502,6,6,4,2,4
0x37eb80144ec7953ced31b6fe4b700a36e9ad2c81d2ac8580edede153bc7b77cc,3,0x0e453354e99553c807561683d538cbf1457bd76d,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:49:44.000000 UTC,215806,42863538494,6620117,155875,4074401837590801,9,2,374,436084,3000446,0.14533972616071078,79,13,13,1.0,5,1338,0x37eb80144ec7953ced31b6fe4b700a36e9ad2c81d2ac8580edede153bc7b77cc,1,1,13,623483,78,504829,6,2,13249,5,5,3,2,4
0xf75cd1215e7c6a9e34d7644ace7b53f9fc98db251140bf8ea4466201c4b8589b,3,0x77acac99ac831a1574b9db4d15299e98e195e6ae,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:49:32.000000 UTC,173199,45150920635,7184158,121004,324000000000000000,146,2,384,436083,3000440,0.14533968351308474,79,154,157,0.98089171974522293,45,1330,0xf75cd1215e7c6a9e34d7644ace7b53f9fc98db251140bf8ea4466201c4b8589b,12,11,10,623482,78,504828,54,131,842568,6,3,4,3,3
0x2589482e80117c9e8e61d37a0f35433c0c419ebf548a1b6f18fde166c9819a71,2,0xc1d4bfd94909b589bee19062e375d17bbd5e6799,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:29:45.000000 UTC,233646,89356578966,481964,35469,35155687269538655,534,,1235,436002,2999588,0.145353961944107,79,519,559,0.92844364937388191,118,479,0x2589482e80117c9e8e61d37a0f35433c0c419ebf548a1b6f18fde166c9819a71,34,11,3,623404,78,504742,172,245,1572929,3,0,2,2,2
0x84271e404c7ee5f38081d22dd9446dbc972dc26d0935dc0de565065b3dec01c8,2,0x2fb4b76f47d56ef63723567db5753289a3f10321,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:42:20.000000 UTC,221478,49680474496,4998192,159359,173000000000000000,23,2,694,436054,3000131,0.1453449866022517,79,38,39,0.97435897435897434,15,1021,0x84271e404c7ee5f38081d22dd9446dbc972dc26d0935dc0de565065b3dec01c8,19,11,12,623459,78,504797,5,80,520852,5,6,3,2,4
