transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x31b74f6de48913b09b0102508d0dc6b2d14d9ea31d55ce54632a4b6445c94c7a,2,0xcd3e5d13fb4172c443432fc60b84777b9ac2017f,0x1111111254fb6c44bac0bed2854e76f90643097d,2022-06-03 23:47:16.000000 UTC,255000,75731414953,349732,114745,0,506,0,344,606043,1115425,0.54332922428670682,209,500,508,0.984251968503937,18,17,107589,26,0x31b74f6de48913b09b0102508d0dc6b2d14d9ea31d55ce54632a4b6445c94c7a,439,18,9,115574,208,1330808,51,6,2,3,1,2
0x9a454147e236f83d6480277729b03d650c7ebb6b9ae30d76bdc43626ebd3dfab,4,0x8248f1f13093036e9b9b1d6274f7c20cae41006e,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-06-03 23:53:06.000000 UTC,536404,63457366773,14794183,328958,0,112,2,193,948192,6631912,0.14297415285365669,171,131,131,1.0,52,183,1175899,154,0x9a454147e236f83d6480277729b03d650c7ebb6b9ae30d76bdc43626ebd3dfab,42,24,23,997061,170,1087811,29,8,8,4,2,6
0xf2e60b505fee7d1ec0152693d166d3aa92c24b2264f4c068622fdc332e253f2f,4,0xb8f1e4eb70927bfab2689536faabf9fc71a0ffb0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-06-03 23:17:33.000000 UTC,241512,67818745532,13739617,176471,0,0,2,1172,948069,6631029,0.14297464239713023,171,2,2,1.0,1,0,1469,4,0xf2e60b505fee7d1ec0152693d166d3aa92c24b2264f4c068622fdc332e253f2f,1,1,17,996974,170,1087668,1,6,5,4,2,4
0xde0718df2fddd016285ccdcb35f6bf06b32aa790491da3e21ab8da92ea05b0ca,8,0xa29332b560103d52f758b978e0661420a9d40cb5,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-06-03 23:19:28.000000 UTC,900837,60489387046,705298,705298,0,139,2,1061,948081,6631104,0.14297483495960853,171,145,166,0.87349397590361444,40,613,3947265,14,0xde0718df2fddd016285ccdcb35f6bf06b32aa790491da3e21ab8da92ea05b0ca,18,13,48,996985,170,1087683,17,11,8,4,5,9
0x2d51f1c94f120a5d1b98416c24ee574ff81b22c269f13ad0165caf879525aeb9,1,0x8a996448e51596abb73dcb9899b6bf429b7cbdf5,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-06-03 23:42:44.000000 UTC,283305,48785528735,23702696,210932,0,85,2,434,948161,6631708,0.14297387641313519,171,93,93,1.0,27,383,2455440,117,0x2d51f1c94f120a5d1b98416c24ee574ff81b22c269f13ad0165caf879525aeb9,5,4,15,997039,170,1087776,21,8,3,4,4,5
0x276c28312e811c2d124d02fa846e143995325a6c5173e825f2d6740e2c59be30,4,0xfbfa02ed340ad4e1af08c9350fd52edddfe36c7b,0xbadc0defafcf6d4239bdf0b66da4d7bd36fcf05a,2022-06-03 23:31:48.000000 UTC,700000,46588085187,1303682,271127,0,465,2,699,29322,63005,0.46539163558447744,133,466,466,1.0,26,25,157165,2,0x276c28312e811c2d124d02fa846e143995325a6c5173e825f2d6740e2c59be30,466,26,28,95,168,1076740,1,12,8,5,2,7
0xfc64736c92ab77a56a9b2c16a0a4f1e46067a42f4998f0b52f2b0d54e028d1d7,3,0xa3b83d0e2f3d2c675439188ef1aa13d1c6abca16,0xe592427a0aece92de3edee1f18e0157c05861564,2022-06-03 23:56:27.000000 UTC,450000,54376644954,1261308,133433,0,46946,2,116,1558225,5478020,0.28445040361298424,396,46289,47106,0.9826561372224345,432,505,3244570,7,0xfc64736c92ab77a56a9b2c16a0a4f1e46067a42f4998f0b52f2b0d54e028d1d7,895,11,10,1185002,395,2530192,81,6,3,4,2,2
0x37d72f97d3cc60d346b991aeca0f2de3c8fee3ba72d2fbb582473a0a4800d4c3,3,0xb58555fcba6479fced7de1485eb054943a09af7b,0x00000000003b3cc22af3ae1eac0440bcee416b40,2022-06-03 23:45:44.000000 UTC,938202,301273460816,2399612,536111,0,34213,2,370,118522,253899,0.466807667615863,379,17298,34288,0.50449136724218391,340,339,2172667,4,0x37d72f97d3cc60d346b991aeca0f2de3c8fee3ba72d2fbb582473a0a4800d4c3,33781,340,15,12,378,2422398,13,8,3,6,3,3
0xc892341ffc4698d4e29f627892efae33f8c724faab256fc9c1c2158fa96dfdd4,4,0x4cf82fe8e0072d546729d005b08faeeab8528cb7,0x3ee18b2214aff97000d974cf647e7c347e8fa585,2022-06-03 23:29:20.000000 UTC,117368,60153458789,8628064,101516,0,689,2,793,102440,121708,0.84168665987445357,264,702,727,0.96561210453920221,148,389,2493107,1,0xc892341ffc4698d4e29f627892efae33f8c724faab256fc9c1c2158fa96dfdd4,22,12,12,39156,263,1682428,88,7,4,3,1,3
0xcf3ebab9f1cb8fbd8e513ddffbaab000f401f38e68aed847beae2830fecee334,4,0x7b2cf7348610ac29a6f043db3498a4157c8a6a41,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-06-03 23:49:52.000000 UTC,317805,65766086853,18014653,257803,0,241,2,287,948179,6631818,0.14297421913568797,171,284,289,0.98269896193771622,114,1143,7315879,137,0xcf3ebab9f1cb8fbd8e513ddffbaab000f401f38e68aed847beae2830fecee334,32,22,36,997050,170,1087797,71,13,11,5,2,8
0x861e18b114ef81bad14d3a8814d691289bc46ccd1e72a578b1446683947cd814,5,0x2f410a1bb25912b159726ba52a18139e0fe8dae7,0x881d40237659c251811cec9c364ef91dc08d300c,2022-06-03 23:42:32.000000 UTC,261164,52410407258,537954,196168,0,96,2,444,2073266,4873800,0.42539004472895892,600,120,123,0.975609756097561,56,151,965820,32,0x861e18b114ef81bad14d3a8814d691289bc46ccd1e72a578b1446683947cd814,1,1,24,1269605,599,3858271,43,11,4,6,1,2
0x282b0dfa79e197680cdc2aeba0f6b916f3de9b5fa3e6cd699e8b075e33c85688,4,0xb8f1e4eb70927bfab2689536faabf9fc71a0ffb0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-06-03 23:18:25.000000 UTC,199843,55856411334,12877562,137495,0,1,2,1127,948075,6631061,0.14297485726643142,171,3,3,1.0,1,0,1475,8,0x282b0dfa79e197680cdc2aeba0f6b916f3de9b5fa3e6cd699e8b075e33c85688,2,1,17,996981,170,1087674,1,6,5,4,2,4
0x7b248456f2e142930574ad6263b07ae4cd901d5ef150c72724dbd7d3673c8ecb,4,0x43f778201c898eb332ab1af9ddcb4bdaa7ef8d2a,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-06-03 23:31:48.000000 UTC,241021,48088085186,26139447,159922,0,288,2,694,948123,6631458,0.14297353613639716,171,316,327,0.96636085626911317,127,290,1856604,69,0x7b248456f2e142930574ad6263b07ae4cd901d5ef150c72724dbd7d3673c8ecb,37,23,19,997019,170,1087732,81,6,3,5,4,5
0x387b5f669ef2efca77fd5d78e65029551e43803c18824e165bcc897a9be14179,1,0x3e397e679fb1adb0ac1facf4679cc222a9dea1a3,0x8731d54e9d02c286767d56ac03e8037c07e01e98,2022-06-03 23:52:23.000000 UTC,141036,75696269673,12017945,127840,0,627,2,227,10191,10507,0.96992481203007519,79,627,646,0.97058823529411764,158,273,1745438,2,0x387b5f669ef2efca77fd5d78e65029551e43803c18824e165bcc897a9be14179,1,1,7,4312,78,497183,216,6,4,2,1,3
0xb931bfe620b576cbec7ba44fa6b64ea18204767b2500e979ec5c9eb22b1472a2,4,0xa9214877410560b17560955ca84eabde4e30dcca,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-06-03 23:52:23.000000 UTC,241068,75696269673,10787916,159809,0,722,2,215,948189,6631895,0.14297406698990259,171,712,756,0.94179894179894175,200,646,4167048,152,0xb931bfe620b576cbec7ba44fa6b64ea18204767b2500e979ec5c9eb22b1472a2,14,8,19,997059,170,1087807,144,6,3,5,4,5
0x1d2fff57a8bd802e25bd2e208407589e72e8efa013194a7bfd98087ca0fb2015,4,0x18333a87fb0e60a01864a3f9668124fa793951e7,0x881d40237659c251811cec9c364ef91dc08d300c,2022-06-03 23:31:12.000000 UTC,265614,43412663133,15325901,212922,0,1934,2,719,2073241,4873752,0.42538910473901831,600,1672,2752,0.60755813953488369,298,1829,11104460,12,0x1d2fff57a8bd802e25bd2e208407589e72e8efa013194a7bfd98087ca0fb2015,44,31,22,1269597,599,3858228,666,10,7,5,1,2
0x54d73b9b7e38f35dcbb3564465961f4b722945c5d6c869bb3e97f665c1c31f8b,1,0x9ef0340dcd9559bd479f7e588dccec6672b130c8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-03 23:35:21.000000 UTC,250000,40510182653,10635011,60311,0,0,0,612,4921687,22256958,0.22113026407292496,1357,2,2,1.0,1,0,1184,353,0x54d73b9b7e38f35dcbb3564465961f4b722945c5d6c869bb3e97f665c1c31f8b,1,1,2,6275814,1400,8817523,1,3,0,1,1,1
0x0f2dbabf93633f70ce7000c7477f9bddb284833f37075440f650a5a32474d40b,1,0xe38edd20d4d90e7877f4adf2454ce54e94b62d61,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-03 23:47:33.000000 UTC,66163,65287535809,2248286,65625,0,3,0,325,4921723,22257114,0.22113033163239404,1357,7,7,1.0,5,60,382074,509,0x0f2dbabf93633f70ce7000c7477f9bddb284833f37075440f650a5a32474d40b,1,1,2,6275848,1400,8817569,3,3,0,1,1,1
0x26ff63fb86b2f30066ae1eafa14084577b4396729be17a848c182505dbbba2f2,1,0x264f549e5af7d101b60c8d10518e455f1b192690,0xe592427a0aece92de3edee1f18e0157c05861564,2022-06-03 23:32:11.000000 UTC,261980,53182585865,16840928,189783,0,274,2,683,1558212,5478002,0.284448965151893,396,269,286,0.94055944055944052,79,1617,10084519,3,0x26ff63fb86b2f30066ae1eafa14084577b4396729be17a848c182505dbbba2f2,6,4,14,1185001,395,2530103,75,8,3,3,3,4
0x32600a03bd6ed48934f2489445454f789846a73efe1a2041b16e72a3f3f7f340,7,0xa0eb554eed3e351c2ea09e833752d06cfe101cc1,0x881d40237659c251811cec9c364ef91dc08d300c,2022-06-03 23:38:11.000000 UTC,257186,47243147654,13039540,192797,0,65,2,532,2073256,4873783,0.42538947671654648,600,76,79,0.96202531645569622,40,248,1582752,24,0x32600a03bd6ed48934f2489445454f789846a73efe1a2041b16e72a3f3f7f340,3,2,26,1269603,599,3858256,18,9,5,7,1,2
0xd507109e280643885816c196f459482447df53860e8ab8b09ea0a1dfa617978e,4,0x1499ceadcc596845ed797b1ecf95fc7dc5059c40,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-06-03 23:23:28.000000 UTC,261572,41803098563,22014692,173479,0,356,2,942,948098,6631244,0.14297438007106963,171,355,368,0.96467391304347827,100,379,2426762,32,0xd507109e280643885816c196f459482447df53860e8ab8b09ea0a1dfa617978e,13,11,19,997002,170,1087702,118,6,3,5,4,5
0x188e1316083d847909a0178d3de991be82bedc05f2261542665bb487e1e47cd3,1,0x0579ca3ea8609dea38f19053ce68e2b3acb64801,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-03 23:50:03.000000 UTC,250000,66501647881,1669818,43725,0,12,2,277,4921728,22257145,0.22113024828656147,1357,20,20,1.0,5,20,128933,540,0x188e1316083d847909a0178d3de991be82bedc05f2261542665bb487e1e47cd3,7,5,2,6275856,1400,8817575,3,3,0,1,1,1
0x8d85bf2785fb2f6b53ee7926776983f84d46e435a536b434a18e3cdac0c0cd81,2,0xc4048a511d38d2c6ac1db56917e168bdfdf813f7,0x52de8d3febd3a06d3c627f59d56e6892b80dcf12,2022-06-03 23:58:42.000000 UTC,100000,56682585865,1998343,89794,1,88,2,45,199728,210774,0.94759315665119981,977,108,109,0.99082568807339455,44,241,1542863,1,0x8d85bf2785fb2f6b53ee7926776983f84d46e435a536b434a18e3cdac0c0cd81,2,2,5,53682,1012,6472334,30,4,1,2,1,1
0xb675df9c5259269204ce0a5167583134cbc5fd3679c9c02e161a0f27b3a701d4,2,0xa0c84ecdf7104d558fe5161140a094ed1f842c36,0x1111111254fb6c44bac0bed2854e76f90643097d,2022-06-03 23:58:35.000000 UTC,148104,48107725573,3063190,112572,0,306,2,51,606057,1115446,0.54333154630524472,209,337,341,0.98826979472140764,85,1429,8992232,31,0xb675df9c5259269204ce0a5167583134cbc5fd3679c9c02e161a0f27b3a701d4,46,5,9,115575,208,1330854,63,6,2,3,1,2
0x3d6badacbd2d5a981e17da957034117c608db08cb7bb7c03f931d82f24b64864,1,0x80588ed4f5650ca2c12198dc935671edc797e62c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-03 23:47:28.000000 UTC,79381,51200000000,5315290,65613,0,2,0,332,4921722,22257110,0.22113032644399924,1357,5,5,1.0,3,5,33307,506,0x3d6badacbd2d5a981e17da957034117c608db08cb7bb7c03f931d82f24b64864,3,2,2,6275846,1400,8817568,1,3,0,1,1,1
0x1f52066bdcb3aea602bf2700d23283ea02706083dd52c2edf6536d4ccb7ff8be,1,0xb13c744a2d67a87e38ac2b8de31ac107fe3296d7,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-03 23:54:15.000000 UTC,200000,60242021751,785807,60837,0,1,2,169,4921743,22257208,0.22113029630670658,1357,3,3,1.0,1,0,460,601,0x1f52066bdcb3aea602bf2700d23283ea02706083dd52c2edf6536d4ccb7ff8be,2,1,2,6275861,1400,8817591,1,3,0,1,1,1
0x356603e43add29e0f9b14d76dd1fb047c97df5bd45bacb7bd8c587987fb28ea7,1,0xdefdf956d2caa56c2bac6704655766d0e1795f4e,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-03 23:38:51.000000 UTC,99244,52395037405,9605602,65625,0,113,2,527,4921697,22256994,0.22113035569852785,1357,124,125,0.992,66,402,2575146,389,0x356603e43add29e0f9b14d76dd1fb047c97df5bd45bacb7bd8c587987fb28ea7,43,32,2,6275822,1400,8817536,14,3,0,1,1,1
0x83d25494149f6d5fbaa647cc32c570efae53921fc72f3649e8cf00babea7a438,1,0xe805c8a392d0884c19187366287671ff7d72a575,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-03 23:22:27.000000 UTC,93277,44695125287,962926,60311,0,40,2,984,4921645,22256746,0.22113048331503626,1357,52,53,0.98113207547169812,9,63,401643,142,0x83d25494149f6d5fbaa647cc32c570efae53921fc72f3649e8cf00babea7a438,1,1,2,6275775,1400,8817470,9,3,0,1,1,1
0xd9354d59b555f1dc706be709b140e8aad3218eec8e3fc98bb1244ae7c575160d,2,0x181628d4435e872eeba725420684d1d9019db697,0x11111112542d85b3ef69ae05771c2dccff4faa26,2022-06-03 23:33:07.000000 UTC,200937,53323488180,26365845,126220,0,220,2,667,1049583,1821107,0.576343399921037,447,259,264,0.98106060606060608,59,73,461814,4,0xd9354d59b555f1dc706be709b140e8aad3218eec8e3fc98bb1244ae7c575160d,5,4,12,332459,446,2861114,90,6,4,3,2,4
0xed6a1e2bfdd8700a9976e07e140f5dbc4392de611b11792a2017981925e4b14c,2,0x2a038e100f8b85df21e4d44121bdbfe0c288a869,0x6b7a87899490ece95443e979ca9485cbe7e71522,2022-06-03 23:51:36.000000 UTC,200000,76876820180,13974159,101746,0,80321,2,239,127084,144164,0.881523820093782,343,69028,80454,0.85798095806299257,324,323,2068569,2,0xed6a1e2bfdd8700a9976e07e140f5dbc4392de611b11792a2017981925e4b14c,69419,324,8,35646,347,2224049,6,5,3,3,1,2
0x17834670f65e6e11d171f0e7d88d22c1362ca60c89930022fb3cb86f04319a34,1,0x1c8f6a5f009e051cab9c3851ca2da2c936b2775a,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,2022-06-03 23:31:48.000000 UTC,300000,76588085186,2632957,52266,13315,59381,2,704,1368356,3001758,0.45585153766559461,1165,59378,59504,0.997882495294434,724,936,5991129,2,0x17834670f65e6e11d171f0e7d88d22c1362ca60c89930022fb3cb86f04319a34,33408,687,6,582,1164,7450270,3,6,2,3,1,3
0xfae925c749e5224416ffdc36cae64fb0a362a0cb6b16a42c90cd8443bfbcb1e1,1,0x7de9d8b186aeb6616488122a297f4141dd57248c,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-06-03 23:23:19.000000 UTC,174438,37327438775,9151469,121038,900000000000000000,18,2,953,948097,6631224,0.14297466048500246,171,20,20,1.0,7,52,328667,28,0xfae925c749e5224416ffdc36cae64fb0a362a0cb6b16a42c90cd8443bfbcb1e1,5,4,10,996999,170,1087701,4,6,3,4,3,3
0x6b726f4f1449c9daac781ff76b972f859b6b6824d30d493432568e066ee574fe,1,0xae2d4617c862309a3d75a0ffb358c7a5009c673f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-03 23:24:12.000000 UTC,500000,51069071600,11231462,65613,0,468621,2,907,4921654,22256789,0.22113046046309734,1357,261559,468642,0.5581211244404044,880,883,5699604,185,0x6b726f4f1449c9daac781ff76b972f859b6b6824d30d493432568e066ee574fe,226542,879,2,6275782,1400,8817480,2,3,0,1,1,1
0x05b5b4286e095cac87e09ce0b99a68a3bfafacfe8bea1c50bb4f4c3c9b9ee8a3,4,0x5c1404cf163583fc2f0e6e7a703408783be2d3f1,0x1111111254fb6c44bac0bed2854e76f90643097d,2022-06-03 23:47:28.000000 UTC,255170,52218232273,4981671,196118,0,7,2,334,606044,1115427,0.54332914659587761,209,11,11,1.0,4,19,123277,27,0x05b5b4286e095cac87e09ce0b99a68a3bfafacfe8bea1c50bb4f4c3c9b9ee8a3,7,4,15,115574,208,1330812,2,6,3,4,2,2
0x7ee94126944e9aabc5e1dbf475b7c7fc2eef1e8b49f25f27f50d6632a1393b3c,6,0x301c8b1d786565c57c26ada408de37192b5d7ea1,0x11111112542d85b3ef69ae05771c2dccff4faa26,2022-06-03 23:44:37.000000 UTC,472098,67951737579,17710040,267408,0,11,2,409,1049587,1821112,0.57634401398705848,447,13,13,1.0,6,50,313918,7,0x7ee94126944e9aabc5e1dbf475b7c7fc2eef1e8b49f25f27f50d6632a1393b3c,10,6,33,332460,446,2861157,3,9,3,6,1,3
0x0c5a88274fb14df4272b3100baad2ad9cf24684e9cf6577b3ab7e58e5e7b50ad,4,0x558fe5284f10a1231fa2509f20f9626b5bedf670,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-06-03 23:27:47.000000 UTC,343476,71739718197,3015521,202056,0,986,2,822,948108,6631358,0.14297343017825309,171,1197,1221,0.98034398034398029,231,314,2009276,51,0x0c5a88274fb14df4272b3100baad2ad9cf24684e9cf6577b3ab7e58e5e7b50ad,326,108,26,997012,170,1087713,146,8,8,4,3,7
0x162e9374082067b0986e48dcaae6138aea18f27d9bac57e1af53835d6bdf4bb2,1,0x649025b244ab61229e04c9f1cc86f5a6c251fe74,0x6b7a87899490ece95443e979ca9485cbe7e71522,2022-06-03 23:25:42.000000 UTC,108331,60558303180,21964118,86665,0,3,2,865,127081,144161,0.88152135459659686,343,6,6,1.0,2,4,28254,1,0x162e9374082067b0986e48dcaae6138aea18f27d9bac57e1af53835d6bdf4bb2,1,1,6,35646,347,2223953,4,5,3,2,1,2
0x07f1ad0243b90aaab33f997a7492fbe08fdacf0f70ad25b27febc2ed180280aa,4,0xa5e0ecb5d075e86c3bf5d1b1042e154fee9a4798,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-06-03 23:17:12.000000 UTC,365965,76934145555,11421683,256530,0,2828,2,1186,948068,6631017,0.1429747503286449,171,2812,2919,0.96334361082562525,197,229,1462361,2,0x07f1ad0243b90aaab33f997a7492fbe08fdacf0f70ad25b27febc2ed180280aa,24,8,20,996972,170,1087666,246,8,3,5,4,5
0xe1c2745c95a06a9a0e4ebe27b42955a316782e6fede6293bcf9865258a5b4022,1,0xb58555fcba6479fced7de1485eb054943a09af7b,0x00000000003b3cc22af3ae1eac0440bcee416b40,2022-06-03 23:45:44.000000 UTC,2000000,71755765811,1232668,513877,0,34212,2,371,118522,253899,0.466807667615863,379,17298,34288,0.50449136724218391,340,339,2172667,3,0xe1c2745c95a06a9a0e4ebe27b42955a316782e6fede6293bcf9865258a5b4022,33781,340,13,12,378,2422398,13,8,3,5,3,3
0x7993158df8bb06950b93c2b365582bc44853585a8807f2c481022367aec25078,3,0x46ff24b3672f8600f4a6b8fcd70cb50f1fdcb782,0x13e9053d9090ed6a1fae3f59f9bd3c1fca4c5726,2022-06-03 23:40:13.000000 UTC,717986,52523047892,17770810,544258,0,122,2,488,297,319,0.93103448275862066,3,143,145,0.98620689655172411,58,396,2535724,2,0x7993158df8bb06950b93c2b365582bc44853585a8807f2c481022367aec25078,2,1,51,213,2,15737,38,12,10,7,1,3
0xed558ec1a667e4226696485e4c2812397680dfb3884fc40400d5c34d5c327be6,2,0x2bb655a15c96776b5a8fa75efd22b2c030098fff,0x86004cf5f38d897fe17abc9d1d624338b47ee992,2022-06-03 23:19:03.000000 UTC,94619,55356411334,5176463,93677,0,312,2,1100,25,26,0.96153846153846156,11,276,317,0.87066246056782337,60,122,778591,1,0xed558ec1a667e4226696485e4c2812397680dfb3884fc40400d5c34d5c327be6,11,7,7,3,28,176076,28,6,1,4,1,3
