transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,lb_block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x5b100db998437fb3196a0acefbc3bdb15e8856392824bb731755154e088c130c,2,0xf0458f5e6fb9497fbfaf671d9848335b9b897899,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-04 07:18:21.000000 UTC,1053259,28000000000,8811835,558812,0,551,,578,2020-05-04T00:00:00,25484,26711,0.95406386881808991,210,560,564,0.99290780141843971,77,329,0x5b100db998437fb3196a0acefbc3bdb15e8856392824bb731755154e088c130c,34,22,78,4667,209,1359195,59,115,748648,15,11,5,2,2
0xb7511e1ecf2b4de3d302fe1dda1b33de290a9fe0e3b5e131cc852e61ea6a40ea,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:20:53.000000 UTC,1000000,190000000000,4057339,387249,2590000000000000000000,121,,74,2020-05-08T00:00:00,32,59,0.5423728813559322,1,62,129,0.48062015503875971,2,58,0xb7511e1ecf2b4de3d302fe1dda1b33de290a9fe0e3b5e131cc852e61ea6a40ea,59,1,100,1,0,173,6,1,6517,13,32,8,2,1
0xf77c4dc24f3425c4f2f006dc4bec48c9466537929c76def85918945c6d08c39e,2,0x78bc49be7bae5e0eec08780c86f0e8278b8b035b,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-03 07:45:54.000000 UTC,1064929,35000000000,7453085,597052,0,3387,,811,2020-05-03T00:00:00,25317,26526,0.95442207645329113,209,3127,3406,0.91808573106283031,263,144,0xf77c4dc24f3425c4f2f006dc4bec48c9466537929c76def85918945c6d08c39e,102,54,73,4656,208,1352744,267,362,2347539,15,11,5,2,2
0x97645cec1250bb4ab53a6b2e7219e2990f474a85318d9b14d4b5c4949122b82a,6,0x0197abe48f0a9826d10f44dad7050f26586eb9ba,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,2021-05-06 19:32:40.000000 UTC,375021,178218391900,2723642,147472,0,108937,,312,2020-05-06T00:00:00,550556,1165525,0.47236738808691364,196,105555,108961,0.96874110920421064,157,42,0x97645cec1250bb4ab53a6b2e7219e2990f474a85318d9b14d4b5c4949122b82a,100283,156,41,108,195,1267945,3,156,1014024,17,6,4,2,8
0x0b1599703aabb0e201d2b826d4d00c37a8755db5ca35dc2c934dec3528e050fc,1,0x3b787ad5c0725f0e66b7a0984f47dd84bab46e68,0x97d7fb3eb07e8b50131140813fc7707437dce09a,2021-05-04 04:24:42.000000 UTC,148640,32000000000,14678761,97511,0,199,,596,2020-05-04T00:00:00,15,15,1.0,3,188,203,0.92610837438423643,41,1,0x0b1599703aabb0e201d2b826d4d00c37a8755db5ca35dc2c934dec3528e050fc,9,2,8,5,8,52411,47,134,871585,6,2,4,2,2
0x85d9c74de192a904089442b44672853043bcff8461f57ead90af7f40b4fa5415,3,0x1d1d0f708889ab2aee739cdc8255d24d1cdf5f69,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2021-05-03 07:44:16.000000 UTC,245532,29000000000,8759610,122729,0,203,,812,2020-05-03T00:00:00,2049192,34839257,0.058818475950850505,333,208,215,0.96744186046511627,41,3,0x85d9c74de192a904089442b44672853043bcff8461f57ead90af7f40b4fa5415,51,28,10,1585267,332,2151470,57,99,642736,6,6,2,1,1
0x6279fd7bd3fa7731033288120c82751011826271f1885ac37369738ec0f63dcc,2,0xf8f26686f1275e5aa23a82c29079c68d3de4d3b4,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-05 19:41:07.000000 UTC,1123138,76000000000,14201444,628098,0,594,,402,2020-05-05T00:00:00,25612,26844,0.95410520041722546,211,596,605,0.98512396694214877,87,462,0x6279fd7bd3fa7731033288120c82751011826271f1885ac37369738ec0f63dcc,28,16,73,4684,210,1368994,117,162,1056910,15,11,5,2,2
0x673179e64b9e018da1e74aae38ea89f8538d927861081340ca5c9c9d2f4e2fbb,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-08 14:12:39.000000 UTC,5000000,190000000000,7940578,866696,1000000000,62,,136,2020-05-08T00:00:00,25762,27010,0.95379489078119217,214,35,74,0.47297297297297297,2,624,0x673179e64b9e018da1e74aae38ea89f8538d927861081340ca5c9c9d2f4e2fbb,30,1,144,4703,213,1386932,6,1,6468,23,25,14,4,3
0x17c1caca59b80497792dea783461d04481c704f8e86e72a99ff2d19a940499ca,6,0x89831b733fba254dc87e03e1e7f5cecdbe7a1039,0xd6e194af3d9674b62d1b30ec676030c23961275e,2021-05-06 00:14:37.000000 UTC,543702,55000000000,8580360,314695,0,43,,388,2020-05-06T00:00:00,2159,2182,0.98945921173235563,177,6,6,1.0,3,29,0x17c1caca59b80497792dea783461d04481c704f8e86e72a99ff2d19a940499ca,3,3,60,736,198,1283998,1,6,36071,12,32,7,2,5
0xd2c4bd0e95fb6616e09c7995a22c4990ba70ac54ae51062c538e0df7f8be1e66,2,0xdc72bd8115311209270c453d52a031773372c52f,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-04 15:17:48.000000 UTC,877408,113000000000,11065542,427880,0,286,,521,2020-05-04T00:00:00,25531,26762,0.95400194305358343,210,296,311,0.95176848874598075,22,380,0xd2c4bd0e95fb6616e09c7995a22c4990ba70ac54ae51062c538e0df7f8be1e66,118,21,42,4672,209,1361329,31,22,143797,13,8,5,2,3
