transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,lb_block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0xeb4afb41dbe2a279d87f3fe3fbfd523296de34412984d9d0ef32beeb53dbc21f,1,0x9899bf2c97ac8600bf692bfb61c49283150b49b0,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2021-12-30 08:47:49.000000 UTC,388144,81294309151,19809979,324697,0,39,2,307,2020-12-30T00:00:00,397,420,0.94523809523809521,72,52,53,0.98113207547169812,19,369,0xeb4afb41dbe2a279d87f3fe3fbfd523296de34412984d9d0ef32beeb53dbc21f,1,1,40,213,97,614903,17,85,537382,11,12,4,1,4
0xff4b6ed6bb94820987b1da8648c8071b391c9ed5c7a81e085059feabd1982ac3,1,0x9eb52c04e420e40846f73d09bd47ab5e25821445,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2021-10-13 00:07:58.000000 UTC,2000000,75470217725,12154902,1979269,0,56,2,850,2020-10-13T00:00:00,73,78,0.9358974358974359,16,43,60,0.71666666666666667,6,27,0xff4b6ed6bb94820987b1da8648c8071b391c9ed5c7a81e085059feabd1982ac3,3,2,23,42,19,115964,12,10,58317,9,12,2,1,6
0x9303b59c539c3d7b654458e9deb19cf7a4e7f4a0808f8a9a9df4ff36e1f32a95,1,0x3f65c8c3b5497edeaabd036cbee5145772546df2,0x02935e8f0db2b1b123d0a858e1a4d90f42a36724,2021-11-05 10:28:11.000000 UTC,562403,133591094773,6922030,517803,0,1,2,639,2020-11-05T00:00:00,230,240,0.95833333333333337,33,4,4,1.0,2,132,0x9303b59c539c3d7b654458e9deb19cf7a4e7f4a0808f8a9a9df4ff36e1f32a95,1,1,29,163,33,207432,2,0,4,9,12,3,2,4
0x918564de1ede7af794ddc7b51d6b940d1a67900bc80c3aedd4a755591dd5a6f3,1,0x3468da3f75260bcba3ebdef7b5dde9fb573ccdee,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2021-10-24 13:41:41.000000 UTC,600000,69056727470,18400629,142295,0,23,2,734,2020-10-24T00:00:00,123,143,0.8601398601398601,20,37,37,1.0,15,92,0x918564de1ede7af794ddc7b51d6b940d1a67900bc80c3aedd4a755591dd5a6f3,1,1,21,71,30,189721,12,115,735987,7,12,2,1,4
0x09cdfef7382ba175a2cb026f4cf034df16d84cb7d2804d2113ee853f415fab1a,1,0x161d9b5d6e3ed8d9c1d36a7caf971901c60b9222,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2021-12-25 16:34:55.000000 UTC,325493,54513138604,19584194,262207,0,2411,2,343,2020-12-25T00:00:00,371,394,0.94162436548223349,67,2417,2564,0.94266770670826838,268,343,0x09cdfef7382ba175a2cb026f4cf034df16d84cb7d2804d2113ee853f415fab1a,1,1,40,200,92,584689,444,336,2162103,11,12,4,1,4
0xa609340161e41329f60fb032ece99b0e048ba32984bbc49f24914f158f7461dc,1,0x9eb52c04e420e40846f73d09bd47ab5e25821445,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2021-10-12 23:42:41.000000 UTC,2000000,68424453450,18691565,1224051,0,55,2,851,2020-10-12T00:00:00,72,77,0.935064935064935,15,42,59,0.711864406779661,5,26,0xa609340161e41329f60fb032ece99b0e048ba32984bbc49f24914f158f7461dc,2,1,23,42,18,115864,12,9,58217,9,12,2,1,6
0xd5d36ed0b8245c0123ae9f0097f4eebb621b94de1be68e9dedbc79315a5b7d26,1,0xcba7f4f44473e32dd01cd863622b2b8797681955,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2021-12-20 19:37:54.000000 UTC,382759,91709017941,15707789,382759,0,777,2,418,2020-12-20T00:00:00,308,328,0.93902439024390238,64,631,658,0.958966565349544,117,277,0xd5d36ed0b8245c0123ae9f0097f4eebb621b94de1be68e9dedbc79315a5b7d26,1,1,18,180,87,553207,131,354,2282611,7,8,2,1,5
0x1a1759b04e2b1308104065e73fb1d459f8970f8a9f3b43ef13604e9583fefecf,1,0xd25b4570c8bb3ca28a69927bb84cc45fd06a90f3,0x02935e8f0db2b1b123d0a858e1a4d90f42a36724,2021-10-10 08:59:54.000000 UTC,562391,46001529208,21852536,517791,0,224,2,870,2020-10-10T00:00:00,65,68,0.95588235294117652,8,241,244,0.98770491803278693,76,44,0x1a1759b04e2b1308104065e73fb1d459f8970f8a9f3b43ef13604e9583fefecf,1,1,29,48,7,41381,42,355,2299668,9,12,3,2,4
0x2a99ba01a3867cabe5e5f67b98f2f473ef82a8eefaddffbce2944f9c6cbd1b87,1,0x0e0bab764f38d63abf08680a50b33718c98b90e6,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2021-11-06 17:16:37.000000 UTC,1000000,108713317866,15090883,360584,0,37,2,632,2020-11-06T00:00:00,197,217,0.90783410138248843,29,48,49,0.97959183673469385,17,166,0x2a99ba01a3867cabe5e5f67b98f2f473ef82a8eefaddffbce2944f9c6cbd1b87,1,1,18,106,43,273462,24,36,234126,7,8,2,1,5
0x9139617734559098f089a453614082e17155b3387119f78cc7e329a6cb07a2cb,1,0x2993a8b8285c71948f192cfc9aff2825540d2732,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-01-02 04:49:57.000000 UTC,192379,98673983588,8511326,158593,0,772,2,294,2021-01-02T00:00:00,405,428,0.94626168224299068,75,572,619,0.92407108239095315,137,377,0x9139617734559098f089a453614082e17155b3387119f78cc7e329a6cb07a2cb,27,3,21,214,100,633171,54,363,2339170,7,12,2,1,4
