transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,lb_block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0xf5f7a7c2a4dda8cb67b23e92bfbf5eaa79f17145eb7aeea6c009b7b178998c96,3,0x15e030e12cd2c949181bff268cbef26f524d7929,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-19 02:49:23.000000 UTC,500000,20610088041,2147446,236539,0,14956,2,273,2022-01-19T00:00:00,14718,16405,0.89716549832368175,366,3312,4587,0.7220405493786789,347,725,0xf5f7a7c2a4dda8cb67b23e92bfbf5eaa79f17145eb7aeea6c009b7b178998c96,4580,347,24,1319,365,2404350,4,365,2404344,9,11,6,2,4
0x92947b58f923d016430a9dffbf890d3b0116a0af48dbe93810f9e7e8147cf3f7,1,0xca39db37ad6fbccecf7d561a576149fb1bc1ccb8,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-19 20:04:59.000000 UTC,200000,32238927627,4928020,147180,0,6,2,261,2022-01-19T00:00:00,14730,16417,0.89724066516415912,366,8,8,1.0,4,737,0x92947b58f923d016430a9dffbf890d3b0116a0af48dbe93810f9e7e8147cf3f7,4,3,6,1320,365,2409496,3,9,64677,6,1,3,1,4
0x934ae523b009a59f9679b712f0acd32e452f63d98019d9f18029aba7f1c906c8,1,0x15e030e12cd2c949181bff268cbef26f524d7929,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-20 14:50:23.000000 UTC,500000,18441676898,6200555,244820,0,14890,2,737,2021-12-20T00:00:00,14805,16520,0.89618644067796616,366,3420,4701,0.72750478621569881,355,263,0x934ae523b009a59f9679b712f0acd32e452f63d98019d9f18029aba7f1c906c8,4688,355,8,1338,365,2387160,5,365,2387160,6,3,3,1,4
0x139a3b6173f03fb931de36f2b6cf7c3ba1ee407d211f2e662fe75a9a28135ecd,2,0xcded18d07cab6c7e14f32ae275caf126924a0482,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-29 16:01:47.000000 UTC,600000,21560878328,9777933,313169,0,418,2,63,2022-01-29T00:00:00,14768,16450,0.89775075987841946,366,185,185,1.0,77,932,0x139a3b6173f03fb931de36f2b6cf7c3ba1ee407d211f2e662fe75a9a28135ecd,95,50,42,1321,365,2416073,15,361,2386100,14,16,10,2,4
0x7ecb5c46ac3a1b02d5f93e2f24b1cebad3a76a0407311200c377ce03b0374ed6,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-17 01:06:47.000000 UTC,700000,22651930692,7592998,132174,0,5899,2,335,2022-01-17T00:00:00,14670,16356,0.89691856199559794,366,5549,6012,0.92298735861610115,212,663,0x7ecb5c46ac3a1b02d5f93e2f24b1cebad3a76a0407311200c377ce03b0374ed6,4898,211,10,1315,365,2403004,48,237,1581004,7,2,3,1,4
0x26f8916ef509908333dfb62c99da96b5617d57cf2a749224540c54fa7f5400f0,1,0x397a7467384b5c0861cbf2d94f9c29ad8cba08ca,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-04 01:03:11.000000 UTC,150000,16255390768,12825490,79682,0,155,2,498,2022-01-04T00:00:00,14738,16435,0.89674475205354431,366,119,121,0.98347107438016534,43,501,0x26f8916ef509908333dfb62c99da96b5617d57cf2a749224540c54fa7f5400f0,4,1,4,1321,365,2393957,49,357,2336474,4,1,2,1,2
0x7d0794eae1819978279287c9cf3b40403da6b63d052681f8b87dcabedeaab985,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-17 17:46:59.000000 UTC,700000,28857104133,5685596,123154,0,5921,2,306,2022-01-17T00:00:00,14699,16385,0.89710100701861462,366,5571,6034,0.923268147166059,212,692,0x7d0794eae1819978279287c9cf3b40403da6b63d052681f8b87dcabedeaab985,4920,211,9,1317,365,2407987,48,237,1585987,7,2,3,1,4
0xc84abd607675b2277d06ebf41011048a6a2c3cf683ba1cc2945cdc292187b905,1,0x8cb4e81949afb93c93292cb2f689ec789c716a33,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-18 15:56:23.000000 UTC,200000,84481542727,11461796,147156,0,240,2,286,2022-01-18T00:00:00,14712,16398,0.89718258324185873,366,242,243,0.99588477366255146,41,712,0xc84abd607675b2277d06ebf41011048a6a2c3cf683ba1cc2945cdc292187b905,28,8,6,1319,365,2408039,52,55,393192,6,1,3,1,4
0x79c2a27d82d4cc55f63bf2fa5aea10bb16a79121599ba44fe8ed0f20c93cc034,1,0x3a00b40410a9843a8094cf52799cbf192e5a1994,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-16 12:26:11.000000 UTC,150000,19345672398,20692782,91201,0,1029,2,355,2022-01-16T00:00:00,14667,16353,0.89689965144010275,366,109,109,1.0,39,644,0x79c2a27d82d4cc55f63bf2fa5aea10bb16a79121599ba44fe8ed0f20c93cc034,14,9,4,1315,365,2405615,30,349,2296691,4,1,2,1,2
0x11b9b0f65e03d055d947d43fabc4fd293a875cd1e698d9c4256e84a0122dc02b,2,0xcded18d07cab6c7e14f32ae275caf126924a0482,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-30 01:04:23.000000 UTC,600000,19125554372,9563455,313169,0,419,2,57,2022-01-30T00:00:00,14766,16448,0.89773832684824906,366,186,186,1.0,78,938,0x11b9b0f65e03d055d947d43fabc4fd293a875cd1e698d9c4256e84a0122dc02b,96,51,42,1321,365,2411566,15,362,2388801,14,16,10,2,4
0x2fb08b2541f046bab5337ecc197c83ea3f3adfcf3ae74922888ce16d06b2ca2d,1,0x017e9d715c451deee0782624264e7379493139b1,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-18 08:41:11.000000 UTC,150000,14101833437,4787788,75211,0,43,2,802,2021-12-18T00:00:00,14792,16508,0.89605039980615464,366,41,41,1.0,10,198,0x2fb08b2541f046bab5337ecc197c83ea3f3adfcf3ae74922888ce16d06b2ca2d,16,7,4,1339,365,2384515,10,349,2276506,4,1,2,1,2
0x235c95021812ee3726cf172db1bbe7a70af32260499af7dab205376b41326e62,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-18 05:53:47.000000 UTC,700000,13493730827,7830578,131801,0,5584,2,804,2021-12-18T00:00:00,14790,16506,0.896037804434751,366,5270,5697,0.925048271019835,190,196,0x235c95021812ee3726cf172db1bbe7a70af32260499af7dab205376b41326e62,4739,189,8,1339,365,2383684,47,207,1367492,6,2,3,1,4
0x0f6beb19a0fd44fbed208fbf5e1fde6a049a4e43985ec651ca5c85817f4eb9a9,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-17 02:46:47.000000 UTC,700000,17859367453,4623935,132186,0,5901,2,333,2022-01-17T00:00:00,14672,16358,0.89693116517911731,366,5551,6014,0.92301296973727964,212,665,0x0f6beb19a0fd44fbed208fbf5e1fde6a049a4e43985ec651ca5c85817f4eb9a9,4900,211,10,1315,365,2403500,48,237,1581500,7,2,3,1,4
0x2e7a024875db5fe5fbfaf5f6c226ea9291974de320066f5524aeb0f88d17e393,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-23 01:41:35.000000 UTC,700000,15864185960,4951919,59290,0,5934,2,182,2022-01-23T00:00:00,14761,16449,0.8973797799258314,366,5583,6047,0.92326773606747148,217,815,0x2e7a024875db5fe5fbfaf5f6c226ea9291974de320066f5524aeb0f88d17e393,4932,216,3,1323,365,2407271,49,243,1624163,4,0,2,1,2
0x3be197dda2a751483e9f440f6fee3bc50cce097d10f0e175a91338b42314e9f8,1,0x3a00b40410a9843a8094cf52799cbf192e5a1994,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-17 16:45:11.000000 UTC,150000,27942006628,19219935,75201,0,1037,2,308,2022-01-17T00:00:00,14697,16383,0.89708844533968135,366,118,118,1.0,40,690,0x3be197dda2a751483e9f440f6fee3bc50cce097d10f0e175a91338b42314e9f8,16,10,4,1317,365,2407680,31,350,2305154,4,1,2,1,2
0x73a7a6ac17683b9ced80a73b6db95f6ab94c6ae777d14bbcf9a43b46dbc3417c,1,0x15e030e12cd2c949181bff268cbef26f524d7929,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-06 05:12:47.000000 UTC,500000,17260306232,8608702,253244,0,14920,2,470,2022-01-06T00:00:00,14742,16437,0.89687899251688263,366,3340,4617,0.72341347195148364,350,529,0x73a7a6ac17683b9ced80a73b6db95f6ab94c6ae777d14bbcf9a43b46dbc3417c,4607,350,15,1324,365,2396309,5,365,2391156,9,6,3,1,6
0x4ff19fcb765a689e300f9e5a5857fd11205cae39c5445596ebffd5ea0b1e8b09,1,0x8cb4e81949afb93c93292cb2f689ec789c716a33,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-26 21:54:59.000000 UTC,200000,13149746537,7993602,111349,0,108,2,607,2021-12-26T00:00:00,14774,16473,0.896861530990105,366,111,111,1.0,23,393,0x4ff19fcb765a689e300f9e5a5857fd11205cae39c5445596ebffd5ea0b1e8b09,22,6,7,1320,365,2393818,24,32,230211,5,3,3,1,3
