transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,lb_block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x9dbe3bf52faeffc70644b6b78b98df0aba72f8df85682460e4f3011a50e2c488,1,0x36837e2c2893b2d34fa80694b70eb53677aa6d4a,0x3d5bc3c8d13dcb8bf317092d84783c2697ae9258,2021-08-06 21:05:43.000000 UTC,1675118,60913931872,9451102,825059,0,1418,,753,2020-08-06T00:00:00,21640,22980,0.94168842471714531,365,1383,1453,0.95182381280110118,181,6,0x9dbe3bf52faeffc70644b6b78b98df0aba72f8df85682460e4f3011a50e2c488,7,6,112,7820,365,2370854,222,340,2204878,53,22,6,1,13
0xd0d4308260e6895967cc697a87d9b1b95969c4c606a516d574e39046926d00ca,2,0x197939c1ca20c2b506d6811d8b6cdb3394471074,0x6d5a7597896a703fe8c85775b23395a48f971305,2021-08-05 06:51:49.000000 UTC,743507,36000000000,8375604,725854,0,1579,,817,2020-08-05T00:00:00,493,494,0.99797570850202433,178,1457,1551,0.93939393939393945,230,2,0xd0d4308260e6895967cc697a87d9b1b95969c4c606a516d574e39046926d00ca,249,98,71,13,362,2343786,195,365,2364349,24,27,5,1,17
0xaac3cc0c8506ede64fe4791336b260e00288c95d978f090dc175a9de642f6ad6,1,0xd2090cce988765edebcf779fd25d6a60d9506a59,0xc25eae724f189ba9030b2556a1533e7c8a732e14,2021-08-01 01:15:38.000000 UTC,1709246,26000000000,7960070,804064,0,785,,932,2020-08-01T00:00:00,114,114,1.0,59,830,841,0.98692033293697978,97,2,0xaac3cc0c8506ede64fe4791336b260e00288c95d978f090dc175a9de642f6ad6,5,3,107,53,169,1087840,90,318,2055946,49,19,7,4,5
0x134725eca91bbe4af9dcb1b12bdcb4ad7e3d17db9a556c984fb67749ada6e9de,11,0x60000610ef97231d663448317cd084f1d4000006,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 05:26:30.000000 UTC,1329569,82702360697,382805,382805,0,40,2,3,2020-08-30T00:00:00,158,184,0.85869565217391308,24,43,43,1.0,26,58,0x134725eca91bbe4af9dcb1b12bdcb4ad7e3d17db9a556c984fb67749ada6e9de,30,16,59,8,24,154928,3,43,274180,17,10,6,3,3
0x1a9348ea8b017fb80ae3fa46cb2c7dc82053b2e086cbc094f67ab9eb0b732109,1,0xaea2bfbab4041b1303c59d3bf099c8ae544c8870,0x228619cca194fbe3ebeb2f835ec1ea5080dafbb2,2021-08-05 08:17:26.000000 UTC,764398,43000000000,12541475,356890,0,66,,815,2020-08-05T00:00:00,973,977,0.99590583418628453,164,84,86,0.97674418604651159,19,3,0x1a9348ea8b017fb80ae3fa46cb2c7dc82053b2e086cbc094f67ab9eb0b732109,2,2,47,292,181,1164603,23,128,822223,23,7,7,3,5
0x4de568abafc85b4c5ba2fe91c522334358e133ca93e625005f19447b5930b37a,2,0x4558ef17b852c4c19b765c8880ab31d669e1e03f,0xd06527d5e56a3495252a528c4987003b712860ee,2021-08-06 21:59:38.000000 UTC,2838762,54034737442,1866029,1394284,0,3875,,751,2020-08-06T00:00:00,19929,20311,0.98119245728915361,366,3160,3220,0.98136645962732916,219,74,0x4de568abafc85b4c5ba2fe91c522334358e133ca93e625005f19447b5930b37a,13,11,179,3303,365,2371072,341,365,2369731,80,24,8,2,3
0xd1c43f899c256ea16d62316817db4fb3ea4ee23984a17906f3702b474ba14ac9,1,0x961eed3b7d4b7c261ee5b023e5f857af5af1e700,0x797aab1ce7c01eb727ab980762ba88e7133d2157,2021-08-02 01:26:27.000000 UTC,1122354,20100000000,10061575,548071,0,896,,906,2020-08-02T00:00:00,10940,11072,0.98807803468208089,365,884,915,0.966120218579235,124,18,0xd1c43f899c256ea16d62316817db4fb3ea4ee23984a17906f3702b474ba14ac9,26,18,65,1833,365,2362883,55,161,1039475,26,12,6,4,5
0xc788f25ba58e9eda71d104fa743f2ec7f352c97a45c4634ad964119e51450812,1,0xe5350e927b904fdb4d2af55c566e269bb3df1941,0xd06527d5e56a3495252a528c4987003b712860ee,2021-08-07 19:17:31.000000 UTC,251154,57000000000,1304382,120732,200000000000000000000,6880,,709,2020-08-07T00:00:00,19807,20183,0.9813704602883615,366,6033,6923,0.87144301603351149,286,88,0xc788f25ba58e9eda71d104fa743f2ec7f352c97a45c4634ad964119e51450812,210,90,6,3288,365,2370335,533,360,2334009,5,2,2,1,2
0x115ad52c1b1b3c7b7c9353f8a6555159efa837fbb19cde90ee44c639f6209116,1,0xeb5b69c5f93ace94ec36352c1467a540ff167f02,0xdff523be6002e59a4a2242d99afccb502d4ed020,2021-08-26 05:49:21.000000 UTC,1300000,75940480277,1345852,690990,0,2,,148,2020-08-26T00:00:00,48,77,0.62337662337662336,14,4,4,1.0,4,7,0x115ad52c1b1b3c7b7c9353f8a6555159efa837fbb19cde90ee44c639f6209116,1,1,110,18,14,88239,3,66,420108,23,12,9,3,9
0xf728da42b4eeb8a60c716411c1cc896a8e3603e163ade60b5fa5314de25fc88b,1,0xe5350e927b904fdb4d2af55c566e269bb3df1941,0xd06527d5e56a3495252a528c4987003b712860ee,2021-08-28 18:31:39.000000 UTC,216954,64603634583,9409623,103632,150000000000000000000,7237,2,98,2020-08-28T00:00:00,18196,18540,0.981445523193096,366,6373,7286,0.87469118858083994,305,346,0xf728da42b4eeb8a60c716411c1cc896a8e3603e163ade60b5fa5314de25fc88b,221,95,6,3178,365,2369640,558,345,2238487,5,2,2,1,2
