trace_involved_amt,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,nonce,contract_tx_count,contract_main_active_days,sender_block_involved,sender_block_per_tx,sender_tx_count_call_contract_per_days,sender_call_contract_tx_ratio,distinct_sender_call_in_sample,contract_involved_amt,max_breadth,depth,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_nonce,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact
0.0007624427298935754,0.029576287450486793,0.0,4.012389565279572e-06,0.02741964399384079,8.432564992234908e-05,0.29850802101412893,0.15286918825332144,0.006816182222687748,0.0,0.0,0.08397770683564919,0.0019416448831262258,0.00018390422002756424,0.01834300053525721,0.04635685714678643,0.0009279195471127066,8.227662010416594e-05,0.0,0.006827835179562733,0.07738497486706024,0.2387379299346842,0.00652761663193769,0.0,0.0,0.00013382629532289394,0.0025344035995218442
0.017397196070539522,0.00836964708964037,7.535821080632399e-06,0.0006826239429080723,0.015944682221810117,0.0006547069632658033,0.295123738473264,0.14070642264411728,0.03381487770677447,0.0,0.0,0.08931812758352309,0.00227338310862663,0.001787569974377461,0.003985928782193043,0.0005000199681105565,0.0007315312635959916,6.988720487791603e-06,0.0,0.0009435068678035266,0.17025358541567054,0.1631452801521435,0.00024806497892624377,0.052553212312786764,2.9480544436399323e-06,0.0009052839507400093,0.0006431379331708966
0.00014259536964332246,0.017738244955945073,0.0,0.0005965083572006591,8.046662827880355e-05,0.0,0.09232597657374389,0.17040039799739953,0.00243659522790803,9.672320062044958e-05,0.0,0.07077973860331103,0.0010510414533828614,1.9705717853542697e-05,0.1085505243918199,0.06771440659322986,8.211932956044354e-06,0.0,0.0,3.504930737940994e-05,0.08270372194293728,0.27187590901910147,0.10838770741837774,0.0049802491063563655,5.762774469350884e-06,0.0,7.046342808520256e-05
0.10154463629657325,0.0,0.0,0.006870944772129723,0.000506153966057177,0.002129039831881994,0.16486549081381785,0.16835248869940647,0.033136107868465436,0.0025673676863833756,0.0009437368742333024,0.08918772635687972,0.0,0.0,0.0,0.152622035621448,0.0,0.00025801588062818404,0.0,6.721902479450695e-06,1.4884254027877578e-06,0.17282808747836842,0.10284604271659131,0.0,7.086152622258401e-06,0.001325011121885399,1.8175347458724388e-06
0.00011850823044663347,0.006360034364597763,0.0,0.0003886376741504546,0.021889718124218163,3.680295875176215e-06,0.3108506494206721,0.14881793414256078,0.028465914127128844,0.001210275922364377,0.0,0.0709223312629726,0.0,0.0,5.549663105747005e-05,0.05815210284528909,0.00035411880210649266,0.0,0.021751773577048515,5.916173215046526e-05,0.15857461975920029,0.1592674506732393,1.407745831682932e-05,0.0,7.790092276269828e-05,0.010880723798539639,0.0017848902353022804
