index,transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus,rn,True Labels,Predicted Labels
1,0xba9838d663493cca626ddbd5e40347bac918399009107aab375f5f83dc81e669,2,0x145a35a5ea96057b782a7dd60894d461ded5c5e1,0x91bf23d27170712e0e93bda5478f86bbff2c1915,2022-10-22 23:49:47+00:00,143,157,0.910828025477707,20,106,113,0.9380530973451328,32,19,0xba9838d663493cca626ddbd5e40347bac918399009107aab375f5f83dc81e669,5,1,3,32,20,145646,34,718,4626019,3,3.0,1.0,1,1,140519,14679933489,3981061,140519,0.0,96,2.0,0.0755928946018454,1.852590678095452,1.7831788066361225,1.6518529743152488,-0.587249881358579,-0.581586796686108,-0.6018186418086358,-0.2035225420775462,0.3358943778246502,-0.7922712404711927,-0.233215644624813,1.4545409829294669,1.1170819972919903,1.194094046586124,-0.6105089213213206,0.6779788953314462,0.7145749401863363,-0.6738202810148577,-0.2641538458317077,-0.4210526315789473,-0.1428571428571429,-0.2853505500025687,0.1091576178891098,-0.5229889479652129,-0.9931927778001568,0.1921722418458236,0.0,-0.5863311064894052,0.6666666666666666,0.9523809523809524,4.90625,0.0009818259215775,0.0445062586926286,3.323529411764706,2.2913865482639504e-05,0.0442477876106194,0.0318471337579617,5.0,0.05,0,,0,0
106,0x01d86e76ee265a410badbb715b23bb18bef2d105cf9f603c00baa550435fa1e6,2,0x27d4e6fe4f5aca5eccf4a1c7694ace7451060bfc,0x91bf23d27170712e0e93bda5478f86bbff2c1915,2022-10-24 12:40:47+00:00,149,163,0.9141104294478528,22,22,22,1.0,4,20,0x01d86e76ee265a410badbb715b23bb18bef2d105cf9f603c00baa550435fa1e6,2,2,19,32,22,156637,11,6,40478,6,11.0,2.0,1,3,214239,14919090411,21179002,214239,0.0,20,2.0,0.0755928946018454,2.0213147835686263,1.9298620098143064,2.038703787972216,-0.6945381279854889,-0.6951243572868628,-0.8424086185453833,-0.1313514278656503,-0.4513580702018738,0.278365570976365,0.3647731877465024,1.4545409829294669,1.4618603915179134,1.4607222422051005,-0.7164680610012962,-0.9451582044533208,-0.960541189637004,1.6232943133539754,1.4130134292902463,0.236842105263158,-0.1428571428571429,1.4980903875134854,0.5756177464341908,-0.4991928484475041,1.5220762316490517,0.7757342997596438,0.0,-0.6825672072435405,0.1052631578947368,0.9565217391304348,5.09375,0.0009512378860812,0.5714285714285714,2.0,0.0005434916870476,0.0909090909090909,0.0122699386503067,1.0,0.0909090909090909,0,,0,0
99,0xf7dd9f66e6f11bcc69e63834008659303ab366aab7d8c03cc0cba68de999e525,2,0x27d4e6fe4f5aca5eccf4a1c7694ace7451060bfc,0x91bf23d27170712e0e93bda5478f86bbff2c1915,2022-10-24 12:42:11+00:00,150,164,0.9146341463414634,22,23,23,1.0,4,21,0xf7dd9f66e6f11bcc69e63834008659303ab366aab7d8c03cc0cba68de999e525,3,2,19,32,22,156644,11,6,40485,6,11.0,2.0,1,3,188490,15566454561,5154506,178890,0.0,21,2.0,0.0755928946018454,2.049435467814156,1.954309210344004,2.038703787972216,-0.6932608869542162,-0.6938766917857556,-0.8424086185453833,-0.0591803136537545,-0.1889405875263658,0.278365570976365,0.3647731877465024,1.4545409829294669,1.4618603915179134,1.4608920536298418,-0.7164680610012962,-0.9451582044533208,-0.9605386325095226,1.6232943133539754,1.4130134292902463,0.236842105263158,-0.1428571428571429,1.4980903875134854,0.4126920566633377,-0.4347801540175394,-0.8215716609005741,0.495914234849231,0.0,-0.6813009427599335,0.1052631578947368,0.9565217391304348,5.125,0.000957579239682,0.5714285714285714,2.090909090909091,0.00056809761399,0.1304347826086956,0.0182926829268292,1.5,0.0909090909090909,0,,0,0
27,0x8037b3dc0bf9d5d396c10506824096afb8125ea96ada011d35faa89fa3893aea,20,0x8ca72f46056d85db271dd305f6944f32a9870ff0,0x9c5a2a6431523fbbc648fb83137a20a2c1789c56,2022-10-25 16:46:59+00:00,1,1,1.0,1,3,3,1.0,1,1,0x8037b3dc0bf9d5d396c10506824096afb8125ea96ada011d35faa89fa3893aea,1,1,194,1,0,0,1,0,58,7,33.0,11.0,4,6,1186908,33200000000,1150453,947732,0.0,1,2.0,6.878953408767936,-2.1405464847696694,-2.030584475996659,-2.023229755425937,-0.7188057075796709,-0.7188300018078995,-0.868186116052892,-3.162538224765274,-0.7137755528773818,-0.7922712404711927,6.905276041807766,-4.356125314855772,-2.330701944967239,-2.339099491683501,-0.762537252166503,-0.9588363260807208,-0.975306774323186,2.388999178143586,6.02522343587562,6.157894736842105,6.999999999999999,4.173251793787567,6.73013899944308,1.3197565685970916,-1.407180741841841,6.582010541558093,0.0,-0.7066262324320743,0.1030927835051546,1.0,1.0,1.0,1.0,3.0,0.0508474576271186,0.3333333333333333,1.0,1.0,1.0,1,,1,1
17,0x69272d8c84d67d1da2f6425b339192fa472898dce936f24818fda415c1c1ff3f,6,0x8efab89b497b887cdaa2fb08ff71e4b3827774b2,0x10c509aa9ab291c76c45414e7cdbd375e1d5ace8,2021-12-21 14:18:15+00:00,2,2,1.0,1,3,3,1.0,1,1,,2,1,15,1,0,24,1,0,25,5,7.0,4.0,2,1,10000000,52770827300,14328034,190098,0.0,2,2.0,5.440074043099561,-6.987348263836506,-6.987920612224972,-6.85841673416737,-0.5902161578160501,-0.5631539718802416,-0.9963642389288316,-6.963246004491024,-0.3565929832876472,-0.8209857747498552,3.1378581622109443,-6.997823594818347,-6.890328298334834,-6.893271830666544,-0.6445858188357455,-1.2257217390318722,-1.2611382451888284,-1.7854624004277009,2.2912878474779195,1.8953530702995447,7.000000000000001,-4.644198375781977,6.99534461378355,-0.3047943123699227,0.378875043382642,2.081120399936274,0.0,-0.5461158937939932,0.4,1.0,2.0,0.08,1.0,3.0,0.1153846153846153,0.6666666666666666,1.0,2.0,1.0,1,,1,1
75,0x5f3356a59da9e74ae0f71fb0face2c5c43c6321fd34954829a56538674ce8d0a,2,0x05e362bef8c3519a945a65e187e052e23613902c,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-13 12:47:15+00:00,1639,1678,0.9767580452920144,90,2693,2742,0.9821298322392414,328,1,,8,6,8,921,102,648222,268,1466,9102814,7,6.0,3.0,1,3,140908,39592978670,12572222,93641,0.0,2696,2.0,-0.4730499167912659,0.039577431220787,0.0419443013939073,-0.1418774588494127,1.701604190537167,1.5051218319492818,1.8397352225068224,-0.0333337551235394,2.0206935719633345,1.682019636072874,-0.2941742027072758,0.0982654063862462,-0.1077237197770938,-0.1112269259139408,0.6960000483487385,1.5014114669488907,1.5114443351320028,0.3656971181598903,-0.4364357804719851,0.2891216547914563,-0.142857142857143,0.3495633186072459,-0.1677281444254,-0.986030145892124,0.150159702799367,-0.6002182217102022,0.0,1.5025601552786358,0.25,0.8737864077669902,1.8219326818675352,0.0025284508571895,0.2235855487389229,10.23134328358209,0.0002958425498046,0.0029175784099197,0.0047675804529201,1.3333333333333333,0.0666666666666666,0,,0,0
343,0x4b25719d1d5d5da4e4f9bb6166c4ee5f55f8fa37d4496a3eb8f78ac76bc9f612,2,0x4721a43133d1a13f3651a415b68f81e73edb5dc6,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-13 13:40:53+00:00,1640,1679,0.9767718880285884,90,565,588,0.9608843537414966,122,2,,14,12,8,921,102,648487,73,308,1979001,7,6.0,3.0,1,3,166558,50630968054,3949435,110741,0.0,556,2.0,-0.4730499167912659,0.0438699942599179,0.0461387315332981,-0.1418774588494127,-0.1114046203534076,-0.1214083182693357,0.0530792926727407,-0.0260237211052192,4.397980127214317,4.685626129060148,-0.2941742027072758,0.0982654063862462,-0.1077237197770938,-0.1084542516697138,-0.2830795175725139,-0.6527633301355045,-0.6583697547324422,0.3656971181598903,-0.4364357804719851,0.2891216547914563,-0.142857142857143,0.3495633186072459,-0.1490922683986766,-0.415415464425833,-0.9730605881441026,-0.124867646530021,0.0,-0.124821709983215,0.25,0.8737864077669902,1.8230184581976112,0.0025289596723455,0.3948220064724919,8.054794520547945,0.0002854974375973,0.0238095238095238,0.008338296605122,1.1666666666666667,0.1333333333333333,0,,0,0
355,0xb54f46644ab29633c61f227ce1a0a1ab2d17237a49585cb4f0bd8eb82a2618a6,3,0xbae1d68661b98ba3b7dca7468b014a05a8c5e64f,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-13 13:59:15+00:00,1641,1680,0.9767857142857144,90,41,42,0.9761904761904762,25,3,,1,1,12,922,102,648575,22,425,2745997,7,7.0,3.0,1,3,284239,42439597740,4440642,183103,0.0,38,2.0,1.005231073181441,0.0481625572990488,0.0503331616726888,-0.1418774588494127,-0.5578410004787184,-0.5337042616395146,-0.788210150016123,-0.0187136870868991,-0.752807409162811,-0.8209857747498552,1.6669871486745644,0.1059785466049469,-0.1077237197770938,-0.107533514562197,-0.539146480967303,-0.4351135449378583,-0.4247534697921062,0.3656971181598903,2.2912878474779195,0.2891216547914563,-0.142857142857143,0.3495633186072459,-0.0635917410419193,-0.8388726720646498,-0.9090750496571298,1.8866714365804045,0.0,-0.518739376434448,0.25,0.8737864077669902,1.822125813449024,0.0025301583777383,0.0586854460093896,1.9090909090909087,1.4930819323247867e-05,0.0238095238095238,0.000595238095238,1.0,0.0111111111111111,0,,0,0
899,0x82c81f9adc710e754a425594d0bc9c0ed03baf8353b8fd9f516578acd09975f1,2,0xbae1d68661b98ba3b7dca7468b014a05a8c5e64f,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-13 14:19:25+00:00,1642,1681,0.976799524092802,90,42,43,0.9767441860465116,25,4,,2,1,8,922,102,648650,22,425,2746072,7,6.0,3.0,1,3,166576,63833814028,6409387,105953,0.0,39,2.0,-0.4730499167912659,0.0524551203381797,0.0545275918120796,-0.1418774588494127,-0.5569890226540517,-0.5329491408641114,-0.788210150016123,-0.011403653068579,-0.3565929832876472,-0.8209857747498552,-0.2941742027072758,0.1059785466049469,-0.1077237197770938,-0.1067487954364723,-0.539146480967303,-0.4351135449378583,-0.4247306258380692,0.3656971181598903,-0.4364357804719851,0.2891216547914563,-0.142857142857143,0.3495633186072459,-0.1490791905909386,0.2671126199753861,-0.6526226599954692,-0.2579658075804718,0.0,-0.5179789176189051,0.25,0.8737864077669902,1.8232104121475048,0.0025314074903145,0.0586854460093896,1.9545454545454544,1.5294567915710908e-05,0.0465116279069767,0.0011897679952409,2.0,0.0111111111111111,0,,0,0
664,0x8d8ee96453f1cb59c2ddf88eec21d2faf7f72947e8deb36fd5df51376c1a1a26,3,0x0b025d49201314db012911a95ec7e4609027a693,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-13 14:46:09+00:00,1643,1682,0.9768133174791914,90,1032,1115,0.925560538116592,168,5,,2,2,13,922,102,648777,200,328,2111109,7,7.0,3.0,1,3,163582,45002384697,5097147,103958,0.0,1093,2.0,1.005231073181441,0.0567476833773107,0.0587220219514703,-0.1418774588494127,0.2864690237659055,0.2765403303681811,0.4520412964220988,-0.0040936190502588,-0.3565929832876472,-0.3203846925853094,2.1572774865200244,0.1059785466049469,-0.1077237197770938,-0.1054200043835787,0.3545774304890197,-0.6155582386487274,-0.6181315003335954,0.3656971181598903,2.2912878474779195,0.2891216547914563,-0.142857142857143,0.3495633186072459,-0.1512544659447011,-0.7063880489815478,-0.8235574858919756,-0.3134233746848262,0.0,0.2835446739633335,0.2307692307692307,0.8737864077669902,1.824295010845987,0.0025324533199337,0.5106382978723404,5.575,0.0004888423625486,0.0017937219730941,0.0011890606420927,1.0,0.0222222222222222,0,,0,0
998,0x619b87dae8dd189ac0f3eb268d53e4d6f99ccef58efad4cb62667d1bc8125a34,2,0x10690227d831a2daef1e7728226bf2501eb8beca,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-13 21:31:51+00:00,1644,1683,0.9768270944741532,90,181,184,0.9836956521739132,59,6,,2,2,8,922,102,650631,59,1664,10042267,7,6.0,3.0,1,3,140926,91370029140,12354015,88853,0.0,170,2.0,-0.4730499167912659,0.0610402464164416,0.0629164520908611,-0.1418774588494127,-0.4385641050253911,-0.426477111532252,-0.4933251907231192,0.0032164149680612,-0.3565929832876472,-0.3203846925853094,-0.2941742027072758,0.1059785466049469,-0.1077237197770938,-0.0860217475956661,-0.3533724094848089,1.869741872667984,1.7975886171570117,0.3656971181598903,-0.4364357804719851,0.2891216547914563,-0.142857142857143,0.3495633186072459,-0.1677150666176619,1.690611779858357,0.1217356526603689,-0.733316382760653,0.0,-0.4183588127827825,0.25,0.8737864077669902,1.8253796095444683,0.0025267739674654,0.0354354354354354,3.1186440677966103,1.802381693059775e-05,0.0108695652173913,0.0011883541295306,1.0,0.0222222222222222,0,,0,0
680,0xeab93827cecb1e6d8f0ea0e55d37161f0e705d0359bd549c9a9a8972a4fed509,2,0xccff041faeb4afda1cf84b0c082d907387291453,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-14 08:30:06+00:00,1645,1684,0.9768408551068885,91,168,172,0.9767441860465116,49,7,,2,2,8,922,103,653523,50,1541,9490620,7,6.0,3.0,1,3,140890,52817541281,5214578,93629,0.0,153,2.0,-0.4730499167912659,0.0653328094555725,0.0671108822302518,-0.0664107254188738,-0.4496398167460572,-0.4355385608370911,-0.5800560611034145,0.0105264489863813,-0.3565929832876472,-0.3203846925853094,-0.2941742027072758,0.1059785466049469,-0.0412275964579003,-0.0557629781077249,-0.3985606971427128,1.6409305600243047,1.6295646343220531,0.3656971181598903,-0.4364357804719851,0.2891216547914563,-0.142857142857143,0.3495633186072459,-0.167741222233138,-0.3023794084901477,-0.8082607051660012,-0.6005518010612059,0.0,-0.4312866126470121,0.25,0.875,1.82646420824295,0.0025171225540301,0.0317769130998702,3.44,1.770168674947614e-05,0.0116279069767441,0.001187648456057,1.0,0.0219780219780219,0,,0,0
432,0x404c8dc7365d8d77cad320b682f0aac8494fa3563ef45d5e2383656af7a5b95f,3,0x32a59b87352e980dd6ab1baf462696d28e63525d,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-14 09:59:30+00:00,1646,1685,0.9768545994065282,91,6286,7384,0.8513001083423619,534,8,,1,1,6,923,103,653935,1273,1422,8847922,4,6.0,1.0,1,2,250959,38664348926,25144672,165716,0.0,7318,2.0,1.005231073181441,0.0696253724947034,0.0713053123696425,-0.0664107254188738,4.762760514564345,5.010392471371206,3.6263911523409047,0.0178364830047015,-0.752807409162811,-0.8209857747498552,-1.274754878398196,0.1136916868236475,-0.0412275964579003,-0.0514522543770777,5.742025503481346,1.4195602656779809,1.433807786700183,-2.861042159721496,-0.4364357804719851,-2.9233411762247217,-0.142857142857143,-2.1473175285873656,-0.0877711544598277,-1.034036150168662,1.7878704507132637,1.4033427552553863,0.0,5.017400800718016,0.5,0.875,1.825568797399784,0.00251706589024,0.3752635277582572,5.800471327572663,0.0007104492206815,0.0001354279523293,0.000593471810089,1.0,0.0109890109890109,0,,0,0
732,0x57f9cc3caa0d804e4f40364ee42bdd547642e5f1716af137b1b8bdf14dcf8473,2,0xd8047842874e3be4a1155ad052dbd5395d3a154f,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-14 13:45:08+00:00,1647,1686,0.9768683274021353,91,28,29,0.9655172413793104,9,9,,4,4,8,923,103,654942,13,95,606631,7,6.0,3.0,1,3,140944,103069156692,2613294,88865,0.0,25,2.0,-0.4730499167912659,0.0739179355338343,0.0754997425090333,-0.0664107254188738,-0.5689167121993844,-0.543520831719757,-0.9269795426245956,0.0251465170230216,0.4358358684626801,0.6808174717437823,-0.2941742027072758,0.1136916868236475,-0.0412275964579003,-0.0409160922490151,-0.584334768625207,-1.0489975544696808,-1.0763745174216466,0.3656971181598903,-0.4364357804719851,0.2891216547914563,-0.142857142857143,0.3495633186072459,-0.1677019888099238,2.295404347533288,-1.1471088028061949,-0.7329828034096494,0.0,-0.528625341036506,0.25,0.875,1.8266522210184184,0.0025147226552539,0.09375,2.230769230769231,4.615648366719857e-05,0.1379310344827586,0.0023724792408066,1.0,0.0439560439560439,0,,0,0
178,0xc03900f5a755543ade9666b0d8db91324ed86b3cb05bfbf7bd299f7417b87334,2,0x6721139dbafef557ed9a74642cad6af7666ad461,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-14 14:18:07+00:00,1648,1687,0.976882039122703,91,168,169,0.9940828402366864,58,10,,2,2,8,923,103,655086,48,420,2711180,7,6.0,3.0,1,3,93951,54640196733,22611679,88853,0.0,157,2.0,-0.4730499167912659,0.0782104985729652,0.079694172648424,-0.0664107254188738,-0.4496398167460572,-0.4378039231633008,-0.5019982777611488,0.0324565510413417,-0.3565929832876472,-0.3203846925853094,-0.2941742027072758,0.1136916868236475,-0.0412275964579003,-0.0394094315276239,-0.4086025388444693,-0.4444148178095526,-0.4353582424281664,0.3656971181598903,-0.4364357804719851,0.2891216547914563,-0.142857142857143,0.3495633186072459,-0.2018445120896045,-0.2081562738245763,1.457918065896409,-0.733316382760653,0.0,-0.4282447773848404,0.25,0.875,1.8277356446370527,0.0025156963884186,0.1377672209026128,3.520833333333333,6.196561572244716e-05,0.0118343195266272,0.0011855364552459,1.0,0.0219780219780219,0,,0,0
97,0x0795e71d7bf6a4ad5b81f451ec70af66fe47539a8035a799da16715d4f3701bc,2,0xe9eea3829349eeb1c1a27437446ca85c11280463,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-14 15:11:44+00:00,1649,1688,0.9768957345971564,91,652,670,0.9731343283582088,68,11,,2,2,8,923,103,655351,100,417,2691753,7,6.0,3.0,1,3,140926,61570761972,5797922,88853,0.0,655,2.0,-0.4730499167912659,0.0825030616120961,0.0838886027878147,-0.0664107254188738,-0.0372825496074114,-0.0594884146862686,-0.4152674073808535,0.0397665850596619,-0.3565929832876472,-0.3203846925853094,-0.2941742027072758,0.1136916868236475,-0.0412275964579003,-0.0366367572833969,-0.147514654598802,-0.4499955815325692,-0.4412754356958444,0.3656971181598903,-0.4364357804719851,0.2891216547914563,-0.142857142857143,0.3495633186072459,-0.1677150666176619,0.1501229506477539,-0.7322732294925179,-0.733316382760653,0.0,-0.0495362872444658,0.25,0.875,1.828819068255688,0.0025162050317997,0.1626794258373205,6.7,0.0002422212431002,0.0029850746268656,0.0011848341232227,1.0,0.0219780219780219,0,,0,0
322,0xf3ff50bb8418c9d83134e21694283b2ba0e9853968337e021a971a8d172db9ae,2,0x01a9166c6492713e939f85e23cccfa88e5ef671f,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-14 18:11:31+00:00,1650,1689,0.9769094138543516,91,70,70,1.0,17,12,,3,3,8,923,103,656146,14,130,836183,7,6.0,3.0,1,3,140926,66302210859,4575888,88853,0.0,52,2.0,-0.4730499167912659,0.086795624651227,0.0880830329272055,-0.0664107254188738,-0.5331336435633863,-0.5125608799282234,-0.8575948463203593,0.047076619077982,0.0396214425875164,0.1802163895792364,-0.2941742027072758,0.1136916868236475,-0.0412275964579003,-0.028318734550716,-0.5793138477743287,-0.9838886443678208,-1.006456179593778,0.3656971181598903,-0.4364357804719851,0.2891216547914563,-0.142857142857143,0.3495633186072459,-0.1677150666176619,0.3947176957236151,-0.8914576538581914,-0.733316382760653,0.0,-0.5080929530168472,0.25,0.875,1.829902491874323,0.0025146803993617,0.1297709923664122,5.0,8.371363240626465e-05,0.0428571428571428,0.0017761989342806,1.0,0.0329670329670329,0,,0,0
104,0x699dde4890a5dc86fc0543c0c8b293b5587f08a0eb3ff93cb8492c13febcf2e7,2,0x05e362bef8c3519a945a65e187e052e23613902c,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-14 18:20:41+00:00,1651,1690,0.9769230769230768,91,2713,2762,0.9822592324402608,329,13,,9,7,8,923,103,656188,270,1467,9110780,7,6.0,3.0,1,3,166558,61940298662,15117631,110741,0.0,2717,2.0,-0.4730499167912659,0.0910881876903579,0.0922774630665962,-0.0664107254188738,1.7186437470304996,1.5202242474573469,1.848408309544852,0.0543866530963021,2.416907997838498,2.18262071823742,-0.2941742027072758,0.1136916868236475,-0.0412275964579003,-0.0278792918403102,0.706041890050495,1.5032717215232294,1.5138706676367808,0.3656971181598903,-0.4364357804719851,0.2891216547914563,-0.142857142857143,0.3495633186072459,-0.1490922683986766,0.1692263446916105,0.4817294188958131,-0.124867646530021,0.0,1.5185297904050372,0.25,0.875,1.8309859154929573,0.0025160433960337,0.2241144414168937,10.22962962962963,0.0002977790817274,0.003258508327299,0.0053254437869822,1.2857142857142858,0.0769230769230769,0,,0,0
298,0x7632c8e44a12406a38b7095c708be03cf5afc559bf6451fceb6a34cb70681a32,3,0xcbc6d27dd9ad183faf892637c67d274c617b4d78,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-14 18:44:10+00:00,1652,1691,0.976936723832052,91,287,301,0.9534883720930232,92,14,,1,1,13,924,103,656293,116,1019,6518253,7,7.0,3.0,1,3,287719,68669600638,8524596,185423,0.0,259,2.0,1.005231073181441,0.0953807507294888,0.096471893205987,-0.0664107254188738,-0.348254455610729,-0.3381279808100708,-0.2071133184681449,0.0616966871146223,-0.752807409162811,-0.8209857747498552,2.1572774865200244,0.1214048270423482,-0.0412275964579003,-0.0267806850642957,-0.0671799209847505,0.6698776722194221,0.7242230992693912,0.3656971181598903,2.2912878474779195,0.2891216547914563,-0.142857142857143,0.3495633186072459,-0.0610633648792293,0.5171011586583389,-0.3770915969660512,1.951163444441108,0.0,-0.3506779781994625,0.2307692307692307,0.875,1.83008658008658,0.0025171645634426,0.0901960784313725,2.5948275862068964,4.403019581624159e-05,0.0033222591362126,0.0005913660555884,1.0,0.0109890109890109,0,,0,0
554,0x7bc150321aa4682d07dadc9c0f5697d2b381d452765896a647173266fe79d604,3,0xf5b0befc14cac8f0647237876f4258fd0d3d6337,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-14 18:54:28+00:00,1653,1692,0.9769503546099292,91,5,5,1.0,2,15,,1,1,6,925,103,656346,4,8,54069,4,6.0,1.0,1,2,250941,53697673212,23289771,165704,0.0,3,-1.0,1.005231073181441,0.0996733137686197,0.1006663233453777,-0.0664107254188738,-0.5885122021667168,-0.5616437303294352,-0.987691151890802,0.0690067211329424,-0.752807409162811,-0.8209857747498552,-1.274754878398196,0.1291179672610488,-0.0412275964579003,-0.0262261502154503,-0.6295230562831109,-1.210839702437161,-1.2446771964958554,-2.861042159721496,-0.4364357804719851,-2.9233411762247217,-0.142857142857143,-2.1473175285873656,-0.0877842322675658,-0.2568805242292279,1.5462475924782948,1.4030091759043826,0.0,-0.5453554349784503,0.5,0.875,1.8291891891891887,0.0025184848868053,0.2222222222222222,1.25,9.24727205474385e-05,0.2,0.0005910165484633,1.0,0.0109890109890109,0,,0,0
552,0x586db3b91ae2946a6733777187654b37d435238ebdeb719f72e2c65fc5b81acb,2,0x24244ef4839fda2084df4b7c0e4db4d806819cf3,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-14 21:45:40+00:00,1654,1693,0.9769639692852924,91,333,346,0.96242774566474,104,16,,2,2,8,925,103,657104,116,438,2832398,7,6.0,3.0,1,3,166594,127282957903,6607210,105965,0.0,333,2.0,-0.4730499167912659,0.1039658768077506,0.1048607534847684,-0.0664107254188738,-0.3090634756760643,-0.3041475459169242,-0.1030362740117907,0.0763167551512625,-0.3565929832876472,-0.3203846925853094,-0.2941742027072758,0.1291179672610488,-0.0412275964579003,-0.0182952555847935,-0.0671799209847505,-0.4109302354714532,-0.3984369301554849,0.3656971181598903,-0.4364357804719851,0.2891216547914563,-0.142857142857143,0.3495633186072459,-0.1490661127832006,3.5471495689167027,-0.6268538676531198,-0.2576322282294681,0.0,-0.2944040258492864,0.25,0.875,1.8302702702702704,0.002517101528675,0.2369020501138952,2.9827586206896552,0.0001175681816015,0.0057803468208092,0.0011813349084465,1.0,0.0219780219780219,0,,0,0
926,0x94ce7bd57a6f9e2f2d73b63182d39b66b78b7bd994407b9fe786b72cd31c8b28,2,0x80196c4dc520d87f3d9c619e547d8d5bc0d3502d,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-14 22:19:15+00:00,1655,1694,0.9769775678866588,91,370,374,0.9893048128342246,123,17,,2,2,8,925,103,657260,90,362,2332313,7,6.0,3.0,1,3,166576,69406249484,23421264,105953,0.0,314,2.0,-0.4730499167912659,0.1082584398468815,0.1090551836241592,-0.0664107254188738,-0.2775402961633992,-0.2830041642056329,0.0617523797107702,0.0836267891695827,-0.3565929832876472,-0.3203846925853094,-0.2941742027072758,0.1291179672610488,-0.0412275964579003,-0.0166630398032863,-0.1977238631075842,-0.5523095831212063,-0.5507558468830662,0.3656971181598903,-0.4364357804719851,0.2891216547914563,-0.142857142857143,0.3495633186072459,-0.1490791905909386,0.555182609182481,1.563376115508845,-0.2579658075804718,0.0,-0.3088527433446019,0.25,0.875,1.8313513513513515,0.0025180255636649,0.3388429752066115,4.155555555555556,0.0001586407319083,0.0053475935828877,0.0011806375442739,1.0,0.0219780219780219,0,,0,0
892,0x7f54c5524d77d059a2b26ec296e74d58af31c79451347fbadb37f686f68bbbc6,2,0x72b223de2f773c814465c4a8f2ef9faae702cfb3,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-15 07:26:18+00:00,1656,1695,0.976991150442478,92,2527,2865,0.8820244328097732,270,18,,4,4,8,925,104,659677,324,458,2955896,7,6.0,3.0,1,3,140944,49118280930,15098598,88865,0.0,2854,2.0,-0.4730499167912659,0.1125510028860124,0.1132496137635499,0.009056008011665,1.5601758716425076,1.5980016873238827,1.3366961743011103,0.0909368231879028,0.4358358684626801,0.6808174717437823,-0.2941742027072758,0.1291179672610488,0.0252685268612932,0.0086258418883989,0.9771716159979188,-0.3737251439846761,-0.36082116168008,0.3656971181598903,-0.4364357804719851,0.2891216547914563,-0.142857142857143,0.3495633186072459,-0.1677019888099238,-0.4936146229311498,0.4792501448748351,-0.7329828034096494,0.0,1.6227126481344172,0.25,0.8761904761904762,1.8324324324324324,0.0025103156388419,0.5882352941176471,8.842592592592593,0.0008549012364097,0.0013961605584642,0.0023598820058997,1.0,0.0434782608695652,0,,0,0
