index,transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus,True Labels,Predicted Labels
61,0x3b96a6cc5c6966c159511d5b3ff13ddcda462d2756839a682b0402d777b11d56,1,0x7e22aebc01ef48a2a6d39eadf37b3bfac17c9649,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-03-25 00:00:44+00:00,529,559,0.9463327370304114,123,25,25,1.0,11,2,0x3b96a6cc5c6966c159511d5b3ff13ddcda462d2756839a682b0402d777b11d56,6,5,21,252,182,1161295,13,180,1152944,7,14,2,1,4,166843,38997121304,4208434,157057,0.0,24,2.0,-0.2041241452319317,0.3679935891061693,0.4010949671544432,0.3630667910016238,-0.4848426298229859,-0.4819375762626205,-0.7861305361500031,0.5687082217677353,1.1813190851060866,1.8726899687813936,-0.588053656302276,0.2608285846070088,0.5493750006435368,0.5380111197140263,-0.5093477573419958,-0.6289381253038788,-0.6373607194523435,-1.1394374304752075,-0.1214913478461575,-0.8678260183232412,-0.4923866302886768,-0.3127369361261384,-0.6621171447752601,0.7388445374451792,-1.0103608838811964,-0.9302305693035552,0.0,-0.4586519279450075,0.0476190476190476,0.6721311475409836,2.2182539682539684,0.0004555255507639,0.0607734806629834,1.9230769230769231,2.1683601559484624e-05,0.24,0.0107334525939177,1.2,0.040650406504065,0,0,0
548,0xcd9373286e540e97c96ee3533b16af3cb93091b09e4407babb24d04ae0b33f20,1,0x677b038bc2db99851be553673d0cbf8cac6a0f3f,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-03-25 00:00:44+00:00,529,559,0.9463327370304114,123,51,52,0.9807692307692308,19,3,0xcd9373286e540e97c96ee3533b16af3cb93091b09e4407babb24d04ae0b33f20,5,4,21,252,182,1161295,19,181,1160116,7,14,2,1,4,166843,38997121304,3776531,157057,0.0,47,2.0,-0.2041241452319317,0.3679935891061693,0.4010949671544432,0.3630667910016238,-0.4407475256695032,-0.4386382465704511,-0.670310199332323,0.5748804403673418,0.7822247995972735,1.208615511766715,-0.588053656302276,0.2608285846070088,0.5493750006435368,0.5380111197140263,-0.4488311921132437,-0.6266747809635022,-0.6347574569609964,-1.1394374304752075,-0.1214913478461575,-0.8678260183232412,-0.4923866302886768,-0.3127369361261384,-0.6621171447752601,0.7388445374451792,-1.068219385143163,-0.9302305693035552,0.0,-0.4208635831150348,0.0476190476190476,0.6721311475409836,2.2182539682539684,0.0004555255507639,0.1043956043956044,2.736842105263158,4.3961083235570205e-05,0.0961538461538461,0.0089445438282647,1.25,0.032520325203252,0,0,0
513,0x9d66d989c40fd62fd9b66d221aab270b78b3ee650f3320dc4639b4e6ed20673a,1,0xcf7434dbb0f4f61855adf5e9a3c117d9b5fae903,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-03-25 00:00:50+00:00,530,560,0.9464285714285714,123,105,106,0.9905660377358492,42,4,0x9d66d989c40fd62fd9b66d221aab270b78b3ee650f3320dc4639b4e6ed20673a,9,8,21,252,182,1161296,32,178,1136499,7,14,2,1,4,166843,38020044744,3267990,157057,0.0,103,2.0,-0.2041241452319317,0.3767720621287402,0.4092340695723499,0.3630667910016238,-0.3491653862738084,-0.3520395871861123,-0.337326730981493,0.5810526589669481,2.378601941632525,3.8649133398254296,-0.588053656302276,0.2608285846070088,0.5493750006435368,0.5380149134838803,-0.3177119674509478,-0.6334648139846323,-0.6433298566065828,-1.1394374304752075,-0.1214913478461575,-0.8678260183232412,-0.4923866302886768,-0.3127369361261384,-0.6621171447752601,0.6398032216433196,-1.1363444504709377,-0.9302305693035552,0.0,-0.3288571783116231,0.0476190476190476,0.6721311475409836,2.2222222222222223,0.0004563862646678,0.2346368715083799,3.3125,9.238891333040036e-05,0.0849056603773584,0.0160714285714285,1.125,0.065040650406504,0,0,0
211,0xfa598a9181e3158815cb6c2d2ef5f241845cc681230f1ecbf590bcd624dd0ae9,1,0x9f75d69380a505a4e2aedb5c2dfdf41809e4d6c6,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-03-25 00:01:56+00:00,531,561,0.946524064171123,123,56,56,1.0,24,5,0xfa598a9181e3158815cb6c2d2ef5f241845cc681230f1ecbf590bcd624dd0ae9,10,6,21,252,182,1161303,15,181,1159607,7,14,2,1,4,166843,37924197413,14238363,157057,0.0,55,2.0,-0.2041241452319317,0.385550535151311,0.4173731719902566,0.3630667910016238,-0.4322676979476796,-0.4322235310605001,-0.5979224888212731,0.5872248775665546,2.777696227141339,2.536764425796072,-0.588053656302276,0.2608285846070088,0.5493750006435368,0.5380414698728586,-0.4891755689324117,-0.6266747809635022,-0.6349422116470108,-1.1394374304752075,-0.1214913478461575,-0.8678260183232412,-0.4923866302886768,-0.3127369361261384,-0.6621171447752601,0.6300876618121265,0.3332664113770808,-0.9302305693035552,0.0,-0.4077198110002618,0.0476190476190476,0.6721311475409836,2.2261904761904763,0.0004572446146745,0.1318681318681318,3.733333333333333,4.8292181495815824e-05,0.1785714285714285,0.017825311942959,1.6666666666666667,0.048780487804878,0,0,0
321,0xb1e85e8b437e672114acb239775ad182cc6f825473d9fbab8ce65d06812cee87,1,0x387849986a57f558233a7ff0e94a9ebb74f6182e,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-03-25 05:05:56+00:00,532,562,0.9466192170818504,123,296,297,0.9966329966329966,91,6,0xb1e85e8b437e672114acb239775ad182cc6f825473d9fbab8ce65d06812cee87,1,1,40,253,182,1162672,102,372,2391119,11,14,4,1,4,370871,27331341805,19131164,307585,0.0,247,2.0,-0.2041241452319317,0.3943290081738819,0.4255122744081633,0.3630667910016238,-0.025235967300147,-0.0457369215859507,0.3720728320267971,0.593397096166161,-0.8141523424379786,-0.7836078592773208,0.4258319580119927,0.2805584321567069,0.5493750006435368,0.5432351408030457,0.3883146268844918,-0.1943760119515514,-0.1879331490084266,1.162456368464605,-0.1214913478461575,0.681863300111118,-0.4923866302886768,-0.3127369361261384,-0.1042346284726353,-0.4436566080488019,0.9887148172299032,-0.11650104152436,0.0,-0.0922692802457072,0.025,0.6721311475409836,2.2213438735177866,0.0004575663148623,0.2439678284182305,2.911764705882353,0.0001237913613704,0.0033670033670033,0.0017793594306049,1.0,0.008130081300813,0,0,0
316,0xf4f906db8f347b77c4ad61688a466dc8da8b7cd32d3b06ad3b6a769936205544,1,0xb9393836755de736ecb99e503448bd6f2474330c,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-03-25 08:22:58+00:00,533,563,0.9467140319715808,123,1431,1508,0.9489389920424404,250,7,0xf4f906db8f347b77c4ad61688a466dc8da8b7cd32d3b06ad3b6a769936205544,3,3,40,253,182,1163542,217,1550,9653459,11,14,4,1,4,370871,27946243161,22459609,307585,0.0,1395,2.0,-0.2041241452319317,0.4031074811964527,0.4336513768260701,0.3630667910016238,1.8996849255538093,1.8963181990517224,2.6740020262781874,0.5995693147657675,-0.0159637714203525,0.5445410547520363,0.4258319580119927,0.2805584321567069,0.5493750006435368,0.5465357205760645,1.5482154604355711,2.4718436210122072,2.448120576787746,1.162456368464605,-0.1214913478461575,0.681863300111118,-0.4923866302886768,-0.3127369361261384,-0.1042346284726353,-0.381327163377048,1.4345992848832572,-0.11650104152436,0.0,1.7938620182242333,0.025,0.6721311475409836,2.225296442687747,0.0004580836290536,0.1611863313990973,6.949308755760368,0.0001482370051774,0.0019893899204244,0.0053285968028419,1.0,0.024390243902439,0,0,0
485,0x19cb0c6298c783b679098a35e8e9db6ced286826df32b839a7c9af947af01594,1,0xb9393836755de736ecb99e503448bd6f2474330c,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-03-25 08:28:58+00:00,534,564,0.946808510638298,123,1432,1509,0.9489728296885356,250,8,0x19cb0c6298c783b679098a35e8e9db6ced286826df32b839a7c9af947af01594,4,3,21,253,182,1163569,217,1550,9653486,7,14,2,1,4,152081,30639295852,8522966,142295,0.0,1396,2.0,-0.2041241452319317,0.4118859542190235,0.4417904792439768,0.3630667910016238,1.901380891098174,1.8979218779292104,2.6740020262781874,0.6057415333653738,0.3831305140884605,0.5445410547520363,-0.588053656302276,0.2805584321567069,0.5493750006435368,0.5466381523621237,1.5482154604355711,2.4718436210122072,2.4481303771345484,-1.1394374304752075,-0.1214913478461575,-0.8678260183232412,-0.4923866302886768,-0.3127369361261384,-0.702481514889457,-0.1083460143457183,-0.4323784314166489,-1.010031505269465,0.0,1.79550498973858,0.0476190476190476,0.6721311475409836,2.2292490118577075,0.0004589324234897,0.1611863313990973,6.953917050691245,0.000148340180082,0.002650762094102,0.0070921985815602,1.3333333333333333,0.024390243902439,0,0,0
975,0x96d27dbd7f61c5740528f3344c65ae267179e29dc6d2702af84ac4f1b863f12f,1,0x365cd928bf4a04bfe4be89a803db2ab1a60ebbae,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-03-25 10:03:16+00:00,535,565,0.9469026548672568,123,29,29,1.0,8,9,0x96d27dbd7f61c5740528f3344c65ae267179e29dc6d2702af84ac4f1b863f12f,6,3,21,253,182,1163989,11,92,592921,7,14,2,1,4,210952,22138441963,13835625,172366,0.0,26,2.0,-0.2041241452319317,0.4206644272415943,0.4499295816618835,0.3630667910016238,-0.478058767645527,-0.4755228607526695,-0.8295631624566331,0.6119137519649802,1.1813190851060866,0.5445410547520363,-0.588053656302276,0.2805584321567069,0.5493750006435368,0.5482315357008224,-0.5295199457515797,-0.8281124272570289,-0.840635520092571,-1.1394374304752075,-0.1214913478461575,-0.8678260183232412,-0.4923866302886768,-0.3127369361261384,-0.5415080131286603,-0.9700346363774612,0.2793149058741278,-0.8474726416039132,0.0,-0.4553659849163142,0.0476190476190476,0.6721311475409836,2.233201581027668,0.0004596259418036,0.086021505376344,2.636363636363636,4.8910311980327935e-05,0.2068965517241379,0.0106194690265486,2.0,0.024390243902439,0,0,0
151,0x6120425ec9fac6e30a4099b0c72868e3b0a95e4c3dfc40c57d5c2457031e9cac,1,0x4d3f9f513fc366aa075e53b592dce9c14bf838a6,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-03-25 11:54:13+00:00,536,566,0.9469964664310954,123,53,53,1.0,26,10,0x6120425ec9fac6e30a4099b0c72868e3b0a95e4c3dfc40c57d5c2457031e9cac,7,5,21,253,182,1164476,14,185,1184147,7,14,2,1,4,166843,33914772657,8492698,161857,0.0,49,2.0,-0.2041241452319317,0.4294429002641652,0.4580686840797902,0.3630667910016238,-0.4373555945807738,-0.4370345676929634,-0.568967404616853,0.6180859705645867,1.5804133706148995,1.8726899687813936,-0.588053656302276,0.2805584321567069,0.5493750006435368,0.5500791016197422,-0.4992616631372037,-0.6176214036019954,-0.6260347853311075,-1.1394374304752075,-0.1214913478461575,-0.8678260183232412,-0.4923866302886768,-0.3127369361261384,-0.6621171447752601,0.2236725253741078,-0.436433187035844,-0.9042825614024328,0.0,-0.4175776400863416,0.0476190476190476,0.6721311475409836,2.2371541501976284,0.0004602924746474,0.1397849462365591,3.7857142857142856,4.4757918773666805e-05,0.1320754716981132,0.0123674911660777,1.4,0.040650406504065,0,0,0
693,0x95dcd520dc6c15e2c5e4d2f9588e4e68f33a2850081cf611559abedac1ddb733,1,0xc9c7da928ff20bed84a33c6b7a1fad6f3cb2f8ff,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-03-25 13:31:09+00:00,537,567,0.9470899470899472,123,91,92,0.9891304347826086,49,11,0x95dcd520dc6c15e2c5e4d2f9588e4e68f33a2850081cf611559abedac1ddb733,1,1,18,254,182,1164924,42,312,2000921,7,10,2,1,5,335725,28926005344,13295985,335725,0.0,80,2.0,-0.2041241452319317,0.438221373286736,0.466207786497697,0.3630667910016238,-0.3729089038949145,-0.3744910914709409,-0.235983936266023,0.6242581891641931,-0.8141523424379786,-0.7836078592773208,-0.7481408585624236,0.300288279706405,0.5493750006435368,0.5517787105143541,-0.2168510254030279,-0.3301766723741537,-0.329565583140981,-1.1394374304752075,-3.158775044000093,-0.8678260183232412,-0.4923866302886768,1.921098321917713,-0.2003358445702888,-0.2820136195364073,0.2070237626752899,0.0356191547959694,0.0,-0.3666455231415958,0.0555555555555555,0.6721311475409836,2.232283464566929,0.0004609738824387,0.1565495207667731,2.1904761904761907,4.547903416524982e-05,0.0108695652173913,0.001763668430335,1.0,0.008130081300813,0,0,0
370,0x2a1179052902f54f15624ff12031647abf12ffaf4c1c2c6df86c4448bcad870e,1,0x148e5bc6e9756a4ad2e7a685ca3cd2dde33e59c5,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-03-25 18:54:51+00:00,538,568,0.9471830985915493,123,41,41,1.0,19,12,0x2a1179052902f54f15624ff12031647abf12ffaf4c1c2c6df86c4448bcad870e,1,1,40,255,182,1166366,20,254,1629911,11,14,4,1,4,370871,35726102407,8178859,307585,0.0,27,2.0,-0.2041241452319317,0.4469998463093068,0.4743468889156037,0.3630667910016238,-0.4577071811131504,-0.4562787142228164,-0.670310199332323,0.6304304077637995,-0.8141523424379786,-0.7836078592773208,0.4258319580119927,0.3200181272561031,0.5493750006435368,0.5572493266438865,-0.4387450979084518,-0.4614506441160027,-0.46423323747934,1.162456368464605,-0.1214913478461575,0.681863300111118,-0.4923866302886768,-0.3127369361261384,-0.1042346284726353,0.4072778733430053,-0.4784756229011988,-0.11650104152436,0.0,-0.4537230134019676,0.025,0.6721311475409836,2.227450980392157,0.0004612613354115,0.0745098039215686,2.05,2.515473228002493e-05,0.024390243902439,0.0017605633802816,1.0,0.008130081300813,0,0,0
688,0x8013baea1050a338fcbce8efbfe6cd754eef6d4c6744d793272a9010d87a8ecc,1,0xa97e9e2426dd523a2688627547b37b6fe6cf1d15,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-03-25 19:24:54+00:00,539,569,0.9472759226713532,123,221,222,0.9954954954954957,58,13,0x8013baea1050a338fcbce8efbfe6cd754eef6d4c6744d793272a9010d87a8ecc,1,1,40,256,182,1166510,50,159,1021160,11,14,4,1,4,325481,45491825427,1863247,262195,0.0,206,2.0,-0.2041241452319317,0.4557783193318777,0.4824859913335104,0.3630667910016238,-0.1524333831275009,-0.1660128373975325,-0.1056860573461329,0.6366026263634059,-0.8141523424379786,-0.7836078592773208,0.4258319580119927,0.3397479748058012,0.5493750006435368,0.5577956295028689,-0.1361622717646919,-0.6764683564517897,-0.6851951232671364,1.162456368464605,-0.1214913478461575,0.681863300111118,-0.4923866302886768,-0.3127369361261384,-0.2283464533936076,1.3971798904964106,-1.324526344642172,-0.3618718912393477,0.0,-0.1596311123339194,0.025,0.6721311475409836,2.22265625,0.0004620616522261,0.3625,4.44,0.0002164203294093,0.0045045045045045,0.0017574692442882,1.0,0.008130081300813,0,0,0
491,0x3128db758c393ec9c3c820d65f017c3dc300791fc9ce216e7b426f0264dc5cbe,1,0xa97e9e2426dd523a2688627547b37b6fe6cf1d15,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-03-25 20:01:59+00:00,540,570,0.9473684210526316,123,223,224,0.9955357142857144,58,14,0x3128db758c393ec9c3c820d65f017c3dc300791fc9ce216e7b426f0264dc5cbe,2,1,40,256,182,1166650,50,159,1021300,11,14,4,1,4,325507,44408734698,18713211,262221,0.0,208,2.0,-0.2041241452319317,0.4645567923544485,0.4906250937514171,0.3630667910016238,-0.1490414520387715,-0.162805479642557,-0.1056860573461329,0.6427748449630123,-0.4150580569291655,-0.7836078592773208,0.4258319580119927,0.3397479748058012,0.5493750006435368,0.5583267572824351,-0.1361622717646919,-0.6764683564517897,-0.6851443066540872,1.162456368464605,-0.1214913478461575,0.681863300111118,-0.4923866302886768,-0.3127369361261384,-0.2282753604778124,1.287392453846661,0.932725083011936,-0.3617313395298833,0.0,-0.1563451693052261,0.025,0.6721311475409836,2.2265625,0.0004628633584508,0.3625,4.48,0.0002183489490365,0.0089285714285714,0.0035087719298245,2.0,0.008130081300813,0,0,0
195,0x46b688fdff692e13f431e1773b65814b3912e8157418825ef405e125393c6ab9,1,0xa6585b22c2c7c92e80c33bb6620e2869bad08cf5,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-03-25 23:43:12+00:00,541,571,0.9474605954465848,123,2289,2448,0.9350490196078431,345,15,0x46b688fdff692e13f431e1773b65814b3912e8157418825ef405e125393c6ab9,1,1,40,257,182,1167626,571,1575,9803764,11,14,4,1,4,362180,48550000236,22696853,298894,0.0,2371,2.0,-0.2041241452319317,0.4733352653770193,0.4987641961693239,0.3630667910016238,3.3548233626187383,3.4037763438902138,4.049368525988138,0.6489470635626188,-0.8141523424379786,-0.7836078592773208,0.4258319580119927,0.3594778223554993,0.5493750006435368,0.5620294766599826,5.118692808931938,2.528427229521625,2.502677655533136,1.162456368464605,-0.1214913478461575,0.681863300111118,-0.4923866302886768,-0.3127369361261384,-0.127998802748647,1.7071716244455504,1.4663809170400006,-0.1634831533303295,0.0,3.3974022162265527,0.025,0.6721311475409836,2.2217898832684826,0.00046333289655,0.2189086294416243,4.287215411558669,0.0002334817287032,0.0004084967320261,0.0017513134851138,1.0,0.008130081300813,0,0,0
784,0xccb3cde9baf90710654fd977e21d2b2be81b137f54e3f7426dc46bf0126f6886,1,0x7043419fb24b045718f2c20ff83ff0cf09a3419d,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-03-26 05:38:33+00:00,542,572,0.9475524475524476,124,137,138,0.9927536231884058,88,16,0xccb3cde9baf90710654fd977e21d2b2be81b137f54e3f7426dc46bf0126f6886,1,1,40,258,183,1169232,26,1514,9449557,11,14,4,1,4,396700,21084991704,7275476,333120,0.0,63,2.0,-0.2041241452319317,0.4821137383995901,0.5069032985872306,0.4044183617307381,-0.2948944888541374,-0.300721863106504,0.3286402057201671,0.6551192821622251,-0.8141523424379786,-0.7836078592773208,0.4258319580119927,0.3792076699051974,0.5736192636904713,0.5681222710455783,-0.3782285326796998,2.3903632247586457,2.374109083688099,1.162456368464605,-0.1214913478461575,0.681863300111118,-0.4923866302886768,-0.3127369361261384,-0.0336092853159093,-1.076817568293431,-0.5994944313964841,0.0215369546746311,0.0,-0.3945760388854886,0.025,0.6739130434782609,2.2170542635658914,0.000463551747171,0.058085808580858,5.307692307692308,1.4498032606392806e-05,0.0072463768115942,0.0017482517482517,1.0,0.0080645161290322,0,0,0
339,0x0eee61aae3fa49ea0ee5b2960f54960731bf59ebbd6e0f8821ff8f0a63c9bf64,1,0xb11c46a0601b0329d2e069900a675da75d1df6dd,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-03-26 05:56:32+00:00,543,573,0.9476439790575916,124,67,69,0.9710144927536232,36,17,0x0eee61aae3fa49ea0ee5b2960f54960731bf59ebbd6e0f8821ff8f0a63c9bf64,1,1,40,259,183,1169303,22,1504,9389114,11,14,4,1,4,325507,33857180780,14690750,262221,0.0,60,2.0,-0.2041241452319317,0.490892211422161,0.5150424010051373,0.4044183617307381,-0.4136120769596677,-0.4113757056531593,-0.424191983594753,0.6612915007618316,-0.8141523424379786,-0.7836078592773208,0.4258319580119927,0.3989375174548955,0.5736192636904713,0.5683916287052154,-0.4185729094988678,2.3677297813548788,2.3521697369557373,1.162456368464605,-0.1214913478461575,0.681863300111118,-0.4923866302886768,-0.3127369361261384,-0.2282753604778124,0.2178347276916223,0.3938689860533329,-0.3617313395298833,0.0,-0.3995049534285286,0.025,0.6739130434782609,2.212355212355212,0.0004643788099587,0.0239202657807308,3.136363636363636,7.135922821266967e-06,0.0144927536231884,0.0017452006980802,1.0,0.0080645161290322,0,0,0
638,0x559d0f499cf172f9de39a572da22c80e5bf0c8e2a62e81ad9f6426d49d4b4cb0,1,0x8b1388ed6dcbd7518c722381777591089b573ff8,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-03-26 08:37:39+00:00,544,574,0.9477351916376306,124,58,58,1.0,25,18,0x559d0f499cf172f9de39a572da22c80e5bf0c8e2a62e81ad9f6426d49d4b4cb0,3,3,40,259,183,1170014,28,126,806044,11,14,4,1,4,414084,29002562287,13236543,350232,0.0,52,2.0,-0.2041241452319317,0.4996706844447318,0.523181503423044,0.4044183617307381,-0.4288757668589502,-0.4290161733055246,-0.5834449467190631,0.667463719361438,-0.0159637714203525,0.5445410547520363,0.4258319580119927,0.3989375174548955,0.5736192636904713,0.5710889990714412,-0.3580563442701158,-0.751158719684221,-0.7632770270720215,1.162456368464605,-0.1214913478461575,0.681863300111118,-0.4923866302886768,-0.3127369361261384,0.0139245319219444,-0.2742534289035586,0.1990608056409238,0.1140416028421321,0.0,-0.4126487255433017,0.025,0.6739130434782609,2.216216216216216,0.0004649513040431,0.1968503937007874,2.071428571428572,7.195628035655577e-05,0.0517241379310344,0.0052264808362369,1.0,0.0241935483870967,0,0,0
962,0x3efc5a817e858df181bbca0e83205eff6432572e0989366b1f2e60ccc14ed7d1,1,0x2c7d315e9073a94317f18100d466901975eea7c0,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-03-26 09:11:17+00:00,545,575,0.9478260869565216,124,32,32,1.0,18,19,0x3efc5a817e858df181bbca0e83205eff6432572e0989366b1f2e60ccc14ed7d1,1,1,40,260,183,1170168,15,208,1333329,11,14,4,1,4,396674,26818388369,1707848,333094,0.0,23,2.0,-0.2041241452319317,0.5084491574673027,0.5313206058409508,0.4044183617307381,-0.4729708710124329,-0.4707118241202063,-0.6847877414345331,0.6736359379610445,-0.8141523424379786,-0.7836078592773208,0.4258319580119927,0.4186673650045935,0.5736192636904713,0.571673239628964,-0.4891755689324117,-0.5655644837733311,-0.5718853284175335,1.162456368464605,-0.1214913478461575,0.681863300111118,-0.4923866302886768,-0.3127369361261384,-0.0336803782317045,-0.4956521069957063,-1.3453438736651433,0.0213964029651667,0.0,-0.4602948994593542,0.025,0.6739130434782609,2.2115384615384617,0.0004657446915787,0.0861244019138756,2.1333333333333333,2.400006000015e-05,0.03125,0.0017391304347826,1.0,0.0080645161290322,0,0,0
947,0xa7c975f4638790f12f028024cd79aa72114eb1f95e3af1fdd5caba6ac1768507,1,0xa1e41f1c2f4c30e9738973d7b8e723578578dc36,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-03-26 09:47:33+00:00,546,576,0.9479166666666666,124,1005,1100,0.9136363636363636,166,20,0xa7c975f4638790f12f028024cd79aa72114eb1f95e3af1fdd5caba6ac1768507,3,3,21,260,183,1170320,178,336,2155280,7,14,2,1,4,169181,30783409663,2358682,159395,0.0,1080,2.0,-0.2041241452319317,0.5172276304898735,0.5394597082588575,0.4044183617307381,1.1772036036544389,1.2420172170367176,1.4578884896925473,0.6798081565606509,-0.0159637714203525,0.5445410547520363,-0.588053656302276,0.4186673650045935,0.5736192636904713,0.5722498926467788,1.1548577864486833,-0.2758564082051128,-0.2735370004720104,-1.1394374304752075,-0.1214913478461575,-0.8678260183232412,-0.4923866302886768,-0.3127369361261384,-0.6557242510395203,-0.0937379252245746,-1.2581569826031902,-0.9175917271217168,0.0,1.2763259912050422,0.0476190476190476,0.6739130434782609,2.2153846153846155,0.0004665386675963,0.4925816023738872,6.179775280898877,0.0004662965061168,0.0027272727272727,0.0052083333333333,1.0,0.0241935483870967,0,0,0
880,0xa7798b6e2bd0c7079ab55c8afbddd8ca9b000088455a96163579ce5530689194,1,0x833f8a03a3e7d051d2df21f91ac7f1ddb14a6795,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-03-26 10:53:39+00:00,547,577,0.948006932409012,124,88,88,1.0,34,21,0xa7798b6e2bd0c7079ab55c8afbddd8ca9b000088455a96163579ce5530689194,3,3,21,260,183,1170624,22,411,2645952,7,14,2,1,4,152081,22739916126,5249133,142295,0.0,65,2.0,-0.2041241452319317,0.5260061035124444,0.5475988106767642,0.4044183617307381,-0.3779968005280086,-0.3809058069808919,-0.453147067799173,0.6859803751602572,-0.0159637714203525,0.5445410547520363,-0.588053656302276,0.4186673650045935,0.5736192636904713,0.5734031986824084,-0.4185729094988678,-0.1061055826768599,-0.0954349350573012,-1.1394374304752075,-0.1214913478461575,-0.8678260183232412,-0.4923866302886768,-0.3127369361261384,-0.702481514889457,-0.9090662384411292,-0.8709469775067848,-1.010031505269465,0.0,-0.3912900958567953,0.0476190476190476,0.6739130434782609,2.2192307692307693,0.0004672717565403,0.0825242718446602,4.0,3.325833830003783e-05,0.034090909090909,0.0051993067590987,1.0,0.0241935483870967,0,0,0
840,0x0d970581af26e27ef6b09a80fe409f6af2fc9c501d6aaae5004acfe5cd0964ba,1,0xb4200b15dc6aba5f7f49eb3b2bc65fc33fe3f887,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-03-26 11:29:34+00:00,548,578,0.9480968858131488,124,116,118,0.9830508474576272,43,22,0x0d970581af26e27ef6b09a80fe409f6af2fc9c501d6aaae5004acfe5cd0964ba,1,1,40,261,183,1170767,31,394,2533528,11,14,4,1,4,396686,28224572414,15533161,333106,0.0,114,2.0,-0.2041241452319317,0.5347845765350152,0.5557379130946709,0.4044183617307381,-0.3305097652857965,-0.3327954406562592,-0.322849188879283,0.6921525937598637,-0.8141523424379786,-0.7836078592773208,0.4258319580119927,0.4383972125542916,0.5736192636904713,0.5739457077715368,-0.3277980616557398,-0.1445824364632639,-0.1362421272390097,1.162456368464605,-0.1214913478461575,0.681863300111118,-0.4923866302886768,-0.3127369361261384,-0.0336475661167221,-0.3531143328049291,0.5067198759674909,0.0214612729849195,0.0,-0.3107844916538101,0.025,0.6739130434782609,2.21455938697318,0.0004680688231998,0.1088607594936708,3.806451612903226,4.578593732299887e-05,0.0084745762711864,0.0017301038062283,1.0,0.0080645161290322,0,0,0
