transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus,rn,True Labels,Predicted Labels
0x15533c49402370d5b6932f0c9a9a5439440f9be15e6d9d546b31c688cca5705e,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-19 14:23:59.000000 UTC,30330,34935,0.8681837698583083,705,5291,5721,0.9248383149798988,191,215,0x15533c49402370d5b6932f0c9a9a5439440f9be15e6d9d546b31c688cca5705e,4749,190,8,2637,743,4818871,47,208,1377198,6,3.0,3.0,1,4,700000,39835919020,1668578,114677,0.0,5608,2.0,-0.2841134990108946,-0.025994168575036,-0.0121742832955401,-0.2014155658686758,0.3428041675604849,0.2191331529243026,-0.1057750464299713,-0.9651018307236844,0.153764488547528,0.029205524111637,-0.1859680124520326,-0.0278026230935478,-0.3203916675274518,-0.3562030634507536,0.0983962222661873,-0.742760310971782,-0.7480016694904081,-0.0068862605015126,-0.3628956107228151,-0.0453451893858165,-0.3107145058918767,0.3783729605906114,1.0138508583136567,1.7686916587740835,-1.383036247086205,-0.3841204635331016,-0.0,0.2082661494536251,0.125,0.9475806451612904,13.248009101251425,0.0062940040739824,0.9138755980861244,121.72340425531917,0.0038418558247573,0.8300996329313057,0.1359381708887934,24.99473684210526,0.2695035460992908,0,,0,0
0x476f3772c1991ff59c8b0a8f895a20d2c774444736e319745c7f7e58be56fe2d,1,0x481cb5f45a559603ea11ea871ae88aec9eb615c0,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-22 10:12:35.000000 UTC,30440,35045,0.8685975174775289,708,531,534,0.99438202247191,198,325,0x476f3772c1991ff59c8b0a8f895a20d2c774444736e319745c7f7e58be56fe2d,16,11,4,2640,746,4839121,132,1712,10795450,4,2.0,2.0,1,2,150000,11907408384,6926216,75201,0.0,453,2.0,-0.2841134990108946,0.0169172361620957,0.0251701439913922,-0.1507831963692599,-0.7400034966030684,-0.7188967498336091,-0.0733400838835459,-0.5839646021243361,-0.7556536530164847,-0.7526952859366757,-0.6314003776066018,-0.0141582800082139,-0.2502021682881968,-0.2839872122437548,1.4159259785084564,3.307327816607979,3.2171160001982466,-0.92505432736989,-0.6172022755601069,-0.7429634876291481,-0.3107145058918767,-1.178717412210258,-1.3011389464590382,-0.6740588475819111,-0.2306823014104124,-0.8671359342722453,-0.0,-0.7251260712346901,0.25,0.9477911646586346,13.274621212121213,0.0062903973076107,0.1155866900175131,4.045454545454546,4.918738457522525e-05,0.0299625468164794,0.0004565558567555,1.4545454545454546,0.0155367231638418,0,,0,0
0x167603dc4f6181fe8f3559a9a6945b3eba14134b926b5433458d0724e7fe1bf9,1,0x5873c75c16514570540fc2823118626ef0e39102,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-23 20:44:11.000000 UTC,30940,35549,0.8703479704070438,740,220,229,0.960698689956332,85,829,0x167603dc4f6181fe8f3559a9a6945b3eba14134b926b5433458d0724e7fe1bf9,8,6,8,2694,778,5071526,43,722,4705174,6,4.0,3.0,1,4,200000,20358720259,9094764,164957,0.0,202,2.0,-0.2841134990108946,0.2119690758763313,0.1962755199242464,0.3892954116245093,-0.8107499637364434,-0.7740537038226515,-0.596933050704413,1.1623368816399506,-0.757190806013001,-0.7745360906866285,-0.1859680124520326,0.2314398955277954,0.4984858235971901,0.5448189556457546,0.0363948219724334,0.6413788496505566,0.6530880913165622,-0.0068862605015126,-0.1085889458855234,-0.0453451893858165,-0.3107145058918767,0.3783729605906114,-1.0906853278433386,0.0651300991934274,0.244613800030453,0.2310892301735592,-0.0,-0.7705734907095237,0.125,0.9499358151476252,13.195619896065333,0.0061007266647698,0.1175656984785615,5.325581395348837,4.675702816579617e-05,0.0349344978165938,0.000225041492025,1.3333333333333333,0.0081081081081081,0,,0,0
0xea76d92f1c1e293ff8ab94ffc9f4aa6ef379f6a1575cc779c7a1a878e93bc189,1,0x15e030e12cd2c949181bff268cbef26f524d7929,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-19 04:40:35.000000 UTC,30840,35448,0.8700067704807042,736,11377,14978,0.7595807183869675,680,728,0xea76d92f1c1e293ff8ab94ffc9f4aa6ef379f6a1575cc779c7a1a878e93bc189,14939,679,16,2685,774,5038080,9,770,5010601,8,9.0,3.0,1,6,500000,17060535277,5995085,280288,0.0,14959,2.0,-0.2841134990108946,0.1729587079334842,0.161986545778972,0.3217855856252881,1.7272511095981709,1.8931919171097644,2.160038765741746,0.8123836081078217,2.111713117860288,2.165236228657028,0.7048967178571057,0.1905068662717938,0.4048998246115167,0.4255433329559134,-0.4906170805244741,0.7706369813818256,0.7816739472163615,0.9112818063668648,1.162944378300935,-0.0453451893858165,-0.3107145058918767,1.9354633333914808,0.1720363838508585,-0.2233436808745716,-0.4347649107096921,1.6422417597058367,-0.0,1.901408856661469,0.0625,0.9496774193548388,13.202234636871507,0.0061213783581486,0.8819714656290532,1664.2222222222222,0.0022705854506105,0.9973961810655628,0.4214342134958249,22.00147275405008,0.9225543478260868,0,,0,0
0x3f1a532e4fff09dab721a737479036d0401c654373116000dd9ba8bd5f9da726,1,0x8050f314bfb71dc60d3bd5142bb949d1d2f8c186,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-16 20:57:23.000000 UTC,30250,34855,0.8678812222062832,702,29,29,1.0,19,135,0x3f1a532e4fff09dab721a737479036d0401c654373116000dd9ba8bd5f9da726,1,1,3,2633,740,4799339,11,532,3451114,4,1.0,2.0,1,2,200000,15863085437,4566387,103458,0.0,24,2.0,-0.2841134990108946,-0.0572024629293137,-0.0393338667769455,-0.2520479353680916,-0.8541987586640145,-0.8102221982416957,-0.902748411856424,-1.2422925424323012,-0.7585358148849529,-0.7963768954365814,-0.7427584688952441,-0.0459950805406596,-0.3905811667667068,-0.425858372377919,-0.4596163803775972,0.1297320782142836,0.1251243603769193,-0.92505432736989,-0.8715089403973986,-0.7429634876291481,-0.3107145058918767,-1.178717412210258,-1.0906853278433386,-0.3280779161196646,-0.7479028212084967,-0.5213924912517777,-0.0,-0.8028031347992464,0.3333333333333333,0.9473684210526316,13.23775161412837,0.0063029499889568,0.0356472795497185,2.636363636363636,8.403081322992713e-06,0.0344827586206896,2.869028833739779e-05,1.0,0.0014245014245014,0,,0,0
0x5bc152500e4c906f1ce0500ecfb2069778375a72f3af82803974d4a01acb1a2e,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-17 19:03:59.000000 UTC,30295,34900,0.8680515759312321,703,5249,5675,0.9249339207048458,189,180,0x5bc152500e4c906f1ce0500ecfb2069778375a72f3af82803974d4a01acb1a2e,4731,188,8,2636,741,4805940,47,206,1364267,6,3.0,3.0,1,4,700000,15514043540,8064247,114677,0.0,5562,2.0,-0.2841134990108946,-0.0396477973550325,-0.024056601068655,-0.2351704788682863,0.3332499822884536,0.2108143992079224,-0.1150421785860928,-1.0863727670962042,0.1503058943053662,0.0204692022116558,-0.1859680124520326,-0.0323507374553257,-0.3671846670202885,-0.4023177879918747,0.0983962222661873,-0.7481460664605848,-0.7534456665916477,-0.0068862605015126,-0.3628956107228151,-0.0453451893858165,-0.3107145058918767,0.3783729605906114,1.0138508583136567,-0.358606657224003,0.0187480536561342,-0.3841204635331016,-0.0,0.1999371403068429,0.125,0.9474393530997304,13.239757207890744,0.0063036562454678,0.9130434782608696,120.74468085106383,0.0038474845118407,0.8336563876651982,0.1355587392550143,25.16489361702128,0.267425320056899,0,,0,0
0xeade6de9d723fe70bf85ed7997a0f04d6c5e6eb2c1637ae9382b70a85b30021c,1,0x360594952ea7e2a376cc032a39ef80bb07ca3b89,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-17 12:07:35.000000 UTC,30793,35400,0.8698587570621469,734,54,54,1.0,25,680,0xeade6de9d723fe70bf85ed7997a0f04d6c5e6eb2c1637ae9382b70a85b30021c,3,2,9,2681,772,5025969,11,472,3087054,6,5.0,3.0,1,4,200000,17692663552,5466958,174264,0.0,36,2.0,-0.2841134990108946,0.154623835000346,0.1456907956901288,0.2880306726256775,-0.8485117436211387,-0.8057011364393152,-0.8749470153880594,0.6460691810826515,-0.7581515266358239,-0.7920087344865908,-0.0746099211633903,0.172314408824682,0.3581068251186801,0.3823529046118165,-0.4596163803775972,-0.0318405864498026,-0.0281461975596119,-0.0068862605015126,0.1457177189517682,-0.0453451893858165,-0.3107145058918767,0.3783729605906114,-1.0906853278433386,-0.1680549587524618,-0.5505182646431351,0.3449666490146073,-0.0,-0.8006303498044336,0.1111111111111111,0.9495472186287192,13.20402834763148,0.0061267775175737,0.0528541226215644,4.909090909090909,1.7492399714290805e-05,0.0555555555555555,8.474576271186441e-05,1.5,0.0027247956403269,0,,0,0
0xda24ee12e3f7f4b59f7c23331b55a2d0cac77bb35ce79ef54d3c4ec595655a16,1,0x15e030e12cd2c949181bff268cbef26f524d7929,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-06 17:13:47.000000 UTC,30651,35257,0.8693592761721076,723,11341,14942,0.7590014723597912,670,537,0xda24ee12e3f7f4b59f7c23331b55a2d0cac77bb35ce79ef54d3c4ec595655a16,14903,669,13,2664,761,4948714,9,757,4921235,8,9.0,3.0,1,6,500000,31866824529,13706945,258010,0.0,14923,2.0,-0.2841134990108946,0.0992291125215031,0.0971430402171166,0.1023786511278194,1.7190618079364297,1.8866815881143364,2.1137031049611386,0.1505907839034988,2.1047959293759635,2.121554619157122,0.3708224439911788,0.0949964646744568,0.1007453279080783,0.1068449744885229,-0.4906170805244741,0.7356295707046069,0.7440505426111974,0.9112818063668648,1.162944378300935,-0.0453451893858165,-0.3107145058918767,1.9354633333914808,0.1720363838508585,1.0716795675529862,1.255498340487769,1.3696554121243532,-0.0,1.8948905016770308,0.0769230769230769,0.9488188976377953,13.23460960960961,0.0061937290791649,0.8839050131926122,1660.2222222222222,0.002304502364853,0.9973899076428858,0.4226962021726182,22.27653213751869,0.925311203319502,0,,0,0
0xdfc5252bf00a2b1b764abeef4ebc128e5e23000f6d31417caa4c178fb9018d05,1,0x15e030e12cd2c949181bff268cbef26f524d7929,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-30 09:31:35.000000 UTC,30556,35162,0.8690063136340368,716,11328,14929,0.7587916136378859,667,442,0xdfc5252bf00a2b1b764abeef4ebc128e5e23000f6d31417caa4c178fb9018d05,14890,666,16,2648,754,4896261,9,750,4868782,8,9.0,3.0,1,6,500000,16291011079,7614022,302177,0.0,14910,2.0,-0.2841134990108946,0.0621692629757984,0.0648910348329477,-0.0157635443708176,1.7161045601141345,1.8843306359770984,2.099802406726956,-0.1785731862504837,2.1022980557566244,2.1084501363071504,0.7048967178571057,0.0222266348860096,-0.06303017031685,-0.0802136943194133,-0.4906170805244741,0.7167794264937968,0.7219676426072287,0.9112818063668648,1.162944378300935,-0.0453451893858165,-0.3107145058918767,1.9354633333914808,0.1720363838508585,-0.2906496553612553,-0.079930964410892,1.91006843006274,-0.0,1.892536651265984,0.0625,0.9483443708609272,13.278700906344412,0.0062406791139853,0.8881491344873502,1658.7777777777778,0.0023266594547343,0.9973876348047424,0.4234685171491951,22.35735735735736,0.9301675977653632,0,,0,0
0xf3c6e5f05a5aeff3dca7d7e4dd6b6305b73c9fa6531c9323804b0f882198a2f8,2,0x6e12a4fdbb85c0dfe9ab6e37f183b795b50c54a1,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-24 20:14:35.000000 UTC,30966,35575,0.8704427266338721,741,10,10,1.0,4,855,0xf3c6e5f05a5aeff3dca7d7e4dd6b6305b73c9fa6531c9323804b0f882198a2f8,5,4,21,2694,779,5078540,3,195,1342732,9,10.0,6.0,2,4,600000,21919804469,7175084,165636,1.74e+17,6,2.0,2.298736491997236,0.2221117715414715,0.2051023845557031,0.4061728681243146,-0.8585208900966002,-0.8136582052115049,-0.9722519030273356,1.252423862945251,-0.7577672383866947,-0.7832724125866097,1.2616871743003173,0.2314398955277954,0.5218823233436084,0.5698323867749343,-0.5836191809651049,-0.7777677216490005,-0.7625119783676275,1.3703658398010534,1.4172510431382268,2.047509705344178,3.1416688929067504,0.3783729605906114,0.5929436210822576,0.2016693974804772,-0.1761361303441573,0.239397252886901,0.0,-0.8060623122914655,0.0952380952380952,0.95,13.205270972531553,0.0060974204993126,0.0204081632653061,3.333333333333333,7.447497007968077e-06,0.5,0.0001405481377371,1.25,0.0053981106612685,0,,0,0
0x60110444f3327c9fc98b01b925e897fc3c667bf0ee0b126490242ce3e999b344,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-29 11:05:59.000000 UTC,30540,35146,0.8689466795652422,715,5492,5953,0.9225600537544096,197,426,0x60110444f3327c9fc98b01b925e897fc3c667bf0ee0b126490242ce3e999b344,4853,196,3,2647,753,4889558,47,218,1447885,4,1.0,2.0,1,2,700000,14954498893,3535159,59273,0.0,5840,2.0,-0.2841134990108946,0.0559276041049428,0.0594591181366666,-0.0326410008706229,0.3885277685052064,0.2610886064503939,-0.0779736499616066,-0.2340113285922071,0.1737474775022412,0.0554144898115804,-0.7427584688952441,0.0176785205242316,-0.0864266700632684,-0.1041180326226486,0.0983962222661873,-0.7158315335277675,-0.7182421904790924,-0.92505432736989,-0.8715089403973986,-0.7429634876291481,-0.3107145058918767,-1.178717412210258,1.0138508583136567,-0.4075468956635776,-0.973924402513896,-1.0620257513239495,-0.0,0.2502733260200052,0.3333333333333333,0.9482758620689656,13.27767283717416,0.006245962059155,0.8995433789954338,126.65957446808513,0.0037931163088806,0.8152192172014111,0.1380811472144767,24.76020408163265,0.2741258741258741,0,,0,0
0x4f8c01ea95704377b360925f2b3e861f239106b41b224ead168e090c7d61d17c,1,0xb521ba53dd76e6a503425d973464f6329213d2c6,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-27 07:07:11.000000 UTC,31006,35615,0.8705882352941177,744,791,824,0.9599514563106796,199,895,0x4f8c01ea95704377b360925f2b3e861f239106b41b224ead168e090c7d61d17c,4,3,6,2696,782,5096111,204,725,4727960,6,2.0,3.0,1,4,200000,15442739284,7253154,149156,0.0,714,2.0,-0.2841134990108946,0.2377159187186104,0.2186821762964058,0.4568052376237304,-0.68085854015716,-0.666452432925995,-0.0687065178054851,1.3910192187995596,-0.7579593825112593,-0.7876405735366003,-0.4086841950293172,0.2405361242513513,0.5920718225828635,0.6324943483333627,2.531951183796026,0.6494574828837608,0.6626810785525722,-0.0068862605015126,-0.6172022755601069,-0.0453451893858165,-0.3107145058918767,0.3783729605906114,-1.0906853278433386,-0.3648432413984853,-0.1590249727218735,0.0377533437324505,-0.0,-0.6778679975975126,0.1666666666666666,0.950191570881226,13.210311572700297,0.006084246186112,0.2741046831955923,4.03921568627451,0.000167302564467,0.0048543689320388,0.0001123122279938,1.3333333333333333,0.0040322580645161,0,,0,0
0xda75f7e0002d9bec31198b249df7d5ed37d9e1aeed67efb3d136d2dab7f638ed,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-22 09:03:59.000000 UTC,30437,35042,0.8685862679070829,708,5438,5892,0.9229463679565512,194,322,0xda75f7e0002d9bec31198b249df7d5ed37d9e1aeed67efb3d136d2dab7f638ed,4826,193,8,2640,746,4838778,47,211,1397105,6,3.0,3.0,1,4,700000,12253355354,2990101,114677,0.0,5779,2.0,-0.2841134990108946,0.0157469251238103,0.0241516596108395,-0.1507831963692599,0.3762438160125946,0.2500572156525854,-0.0918743481957889,-0.5943592538134091,0.1685595861389984,0.0423100069616087,-0.1859680124520326,-0.0141582800082139,-0.2502021682881968,-0.2852104239456807,0.0983962222661873,-0.7346816777385776,-0.7396207515185284,-0.0068862605015126,-0.3628956107228151,-0.0453451893858165,-0.3107145058918767,0.3783729605906114,1.0138508583136567,-0.6438008024196126,-1.0933886442365397,-0.3841204635331016,-0.0,0.239228335629707,0.125,0.9477911646586346,13.273484848484848,0.006290223215402,0.9150943396226416,125.36170212765956,0.0038923317199983,0.8190767141887305,0.137720449746019,25.00518134715026,0.2725988700564972,0,,0,0
0xa10702c29e03d9a95b38e4ba1b6501ea9fd0649a61022e256fc74bfd17440174,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-20 07:03:59.000000 UTC,30368,34973,0.8683269951105138,706,5338,5770,0.9251299826689776,192,253,0xa10702c29e03d9a95b38e4ba1b6501ea9fd0649a61022e256fc74bfd17440174,4773,191,9,2639,744,4823845,47,209,1382172,6,4.0,3.0,1,4,700000,13156466151,4184358,123709,0.0,5656,2.0,-0.2841134990108946,-0.0111702287567541,0.0007265188581273,-0.1845381093688705,0.3534957558410914,0.2279944340569684,-0.1011414803519105,-0.8334362426620913,0.1583759475370773,0.0335736850616275,-0.0746099211633903,-0.0187063943699919,-0.2969951677810334,-0.33846471066539,0.0983962222661873,-0.7400674332273804,-0.7459075977572424,-0.0068862605015126,-0.1085889458855234,-0.0453451893858165,-0.3107145058918767,0.3783729605906114,1.0138508583136567,-0.5648107558174256,-0.8316348365189036,-0.2736078550693275,-0.0,0.2169572894328762,0.1111111111111111,0.9476510067114094,13.252368321333838,0.0062953916853896,0.9142857142857144,122.76595744680851,0.0038620346367639,0.827209705372617,0.1364767106053241,24.98952879581152,0.2705382436260623,0,,0,0
0xe7439c5f838ab9ccd446af6fa7d2d4dc09e7c705c0d2c30d7039d565c5fc3577,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-22 04:03:59.000000 UTC,30432,35037,0.8685675143419813,708,5429,5880,0.9232993197278913,194,317,0xe7439c5f838ab9ccd446af6fa7d2d4dc09e7c705c0d2c30d7039d565c5fc3577,4821,193,8,2640,746,4837283,47,211,1395610,6,3.0,3.0,1,4,700000,13660828102,3313153,114677,0.0,5767,2.0,-0.2841134990108946,0.013796406726668,0.0224541856432517,-0.1507831963692599,0.3741964905971593,0.2478871059874428,-0.0918743481957889,-0.6116836732951977,0.1675988655161756,0.0423100069616087,-0.1859680124520326,-0.0141582800082139,-0.2502021682881968,-0.2905419151829381,0.0983962222661873,-0.7346816777385776,-0.7402501518484605,-0.0068862605015126,-0.3628956107228151,-0.0453451893858165,-0.3107145058918767,0.3783729605906114,1.0138508583136567,-0.5206970389332946,-1.0225830378295453,-0.3841204635331016,-0.0,0.2370555506348942,0.125,0.9477911646586346,13.271590909090907,0.0062911336196096,0.9150943396226416,125.1063829787234,0.0038900524573108,0.8198979591836735,0.1375973970374175,24.979274611398964,0.2725988700564972,0,,0,0
0xfc5eae92a82d0a6f59972a654d2cab452fb9b5e96ca7777c0260638d044e8928,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-22 04:26:35.000000 UTC,30899,35508,0.8701982651796778,739,5580,6044,0.9232296492389146,216,788,0xfc5eae92a82d0a6f59972a654d2cab452fb9b5e96ca7777c0260638d044e8928,4930,215,3,2691,777,5059500,48,242,1617827,4,1.0,2.0,1,2,700000,14466507292,3742995,59278,0.0,5931,2.0,-0.2841134990108946,0.195974825019764,0.1823562333900261,0.372417955124704,0.4085460614561292,0.277545271411059,0.0100641055215479,1.0202766418892844,0.1885425750937115,0.1384095478614013,-0.7427584688952441,0.2177955524424615,0.4750893238507717,0.5019316555659833,0.1138965723396257,-0.6512024676621331,-0.6466960026066263,-0.92505432736989,-0.8715089403973986,-0.7429634876291481,-0.3107145058918767,-1.178717412210258,1.0138508583136567,-0.4502287896598753,-0.9283715069639408,-1.0619645729534537,-0.0,0.2667502788973353,0.3333333333333333,0.9498714652956298,13.195094760312152,0.0061071240029402,0.8888888888888888,125.91666666666669,0.0034490687514371,0.8156849768365321,0.1388419511096091,22.930232558139537,0.2909336941813261,0,,0,0
0x7682dd99b73f61a96250ae8ed37f6d7afa0db1e6e35add720047d38c4f0ecc5d,1,0x15e030e12cd2c949181bff268cbef26f524d7929,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-23 10:51:35.000000 UTC,30927,35536,0.8703005402971634,740,11395,14996,0.7598692984795946,684,816,0x7682dd99b73f61a96250ae8ed37f6d7afa0db1e6e35add720047d38c4f0ecc5d,14957,683,12,2693,778,5068577,9,774,5041098,8,7.0,3.0,1,6,500000,16228064487,7240541,242859,0.0,14977,2.0,-0.2841134990108946,0.2068977280437612,0.191862087608518,0.3892954116245093,1.7313457604290416,1.8964470816074783,2.178573030053989,1.1172933909873004,2.115171712102449,2.18270887245699,0.2594643527025365,0.2268917811660174,0.4984858235971901,0.5343021879810909,-0.4906170805244741,0.7814084923594312,0.7945132929434131,0.9112818063668648,0.6543310486263516,-0.0453451893858165,-0.3107145058918767,1.9354633333914808,0.1720363838508585,-0.2961552414444309,-0.1617894537144425,1.18427271384771,-0.0,1.9046680341536883,0.0833333333333333,0.9499358151476252,13.195692536204977,0.0061017113675669,0.8825806451612903,1666.2222222222222,0.0022604198013171,0.9973993064817284,0.4208971184151283,21.898975109809665,0.922972972972973,0,,0,0
0xb5341553f2155c1e453ee0a18e27ce2d62422086bf5b292fb494f2ae1530f1f2,1,0xbab2f2bc9708a791167a85b79b9052511c821ecc,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-23 16:12:23.000000 UTC,30937,35546,0.8703370280762955,740,2,2,1.0,1,826,0xb5341553f2155c1e453ee0a18e27ce2d62422086bf5b292fb494f2ae1530f1f2,1,1,2,2694,778,5070174,1,0,0,3,1.0,1.0,1,1,70000,19293598109,14432550,54197,1e+16,0,0.0,-0.2841134990108946,0.2107987648380459,0.1952570355436937,0.3892954116245093,-0.8603407349103204,-0.8151049449882667,-0.986152601261518,1.1519422299508777,-0.7585358148849529,-0.7963768954365814,-0.8541165601838864,0.2314398955277954,0.4984858235971901,0.539997433135539,-0.6146198811119818,-1.3028788818072807,-1.327806937438205,-1.3841383608040787,-0.8715089403973986,-1.4405817858724796,-0.3107145058918767,-1.9572625986106928,-1.6378647362441576,-0.0280301736601387,1.4145343533802666,-1.1241340330513765,-0.0,-0.8071487047888718,0.5,0.9499358151476252,13.194506310319229,0.0061017617735088,1.0,2.0,2.0,0.5,2.8132560625668147e-05,1.0,0.0013513513513513,0,,0,0
0x7a8e56f1cf0a9c0380be8c1c554ff27dff0a21bb02b3d83cd8a3b60fee251a64,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-14 10:08:23.000000 UTC,30165,34770,0.8675582398619499,700,5069,5480,0.925,186,50,0x7a8e56f1cf0a9c0380be8c1c554ff27dff0a21bb02b3d83cd8a3b60fee251a64,4651,185,8,2626,738,4781789,45,203,1340116,6,3.0,3.0,1,4,700000,13593887923,7277732,114677,0.0,5369,2.0,-0.2841134990108946,-0.0903612756807337,-0.0681909242259388,-0.2858028483677022,0.2923034739797478,0.1755501171493543,-0.1289428768202751,-1.5368076736227068,0.1349343643402022,0.0073647193616841,-0.1859680124520326,-0.0778318810731053,-0.4373741662595435,-0.4884454434239847,0.0673955221193104,-0.7562246996937891,-0.7636133236941175,-0.0068862605015126,-0.3628956107228151,-0.0453451893858165,-0.3107145058918767,0.3783729605906114,1.0138508583136567,-0.5265519217188103,-0.1536380375093656,-0.3841204635331016,-0.0,0.1649915149736043,0.125,0.9472259810554804,13.24067022086824,0.0063083071402131,0.9117647058823528,121.77777777777776,0.0037825055573505,0.8487226277372263,0.1337647397181478,25.14054054054054,0.2642857142857143,0,,0,0
0x25e0efc602742c97b42bdd92b83dbda44942dcd66dacc1c21784e7514c7c9a17,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-14 20:13:59.000000 UTC,30181,34786,0.8676191571321796,700,5090,5501,0.9252863115797128,186,66,0x25e0efc602742c97b42bdd92b83dbda44942dcd66dacc1c21784e7514c7c9a17,4659,185,7,2627,738,4784804,45,203,1343131,6,3.0,3.0,1,4,700000,24584515127,5200771,105645,0.0,5388,2.0,-0.2841134990108946,-0.0841196168098782,-0.0627590075296577,-0.2858028483677022,0.2970805666157635,0.179347809063354,-0.1289428768202751,-1.4813695312809834,0.1364715173367186,0.0073647193616841,-0.2973261037406749,-0.0732837667113273,-0.4373741662595435,-0.4776933055776093,0.0673955221193104,-0.7562246996937891,-0.7623439979451239,-0.0068862605015126,-0.3628956107228151,-0.0453451893858165,-0.3107145058918767,0.3783729605906114,1.0138508583136567,0.4347367240543223,-0.6088603642204743,-0.4946330719968757,-0.0,0.1684317578820579,0.1428571428571428,0.9472259810554804,13.24172059383327,0.0063076760703936,0.9117647058823528,122.24444444444444,0.0037896498631556,0.8469369205598982,0.1339331915138274,25.183783783783785,0.2642857142857143,0,,0,0
0x2bb265d8e534908f8e61efe095e2f1aff5c460b71b00684f8a6e948757469f6b,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-15 08:43:47.000000 UTC,30195,34800,0.8676724137931034,701,5115,5531,0.9247875610197072,187,80,0x2bb265d8e534908f8e61efe095e2f1aff5c460b71b00684f8a6e948757469f6b,4671,186,7,2628,739,4788531,45,204,1346858,6,3.0,3.0,1,4,700000,14331143467,9988254,122769,0.0,5418,2.0,-0.2841134990108946,-0.0786581652978796,-0.0580060804204118,-0.2689253918678969,0.3027675816586392,0.1847730832262106,-0.1243093107422144,-1.4328611567319751,0.1387772468314932,0.0117328803116747,-0.2973261037406749,-0.0687356523495494,-0.4139776665131252,-0.4644020227406472,0.0673955221193104,-0.7535318219493876,-0.7607749176577276,-0.0068862605015126,-0.3628956107228151,-0.0453451893858165,-0.3107145058918767,0.3783729605906114,1.0138508583136567,-0.4620683057862673,0.4404463634214404,-0.2851093887225547,-0.0,0.1738637203690898,0.1428571428571428,0.9472972972972972,13.242009132420092,0.006305690345183,0.9121951219512195,122.91111111111113,0.0037977249288901,0.8445127463388176,0.1342241379310345,25.11290322580645,0.2653352353780314,0,,0,0
