transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,lb_block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x24750e01aad1d335ce36d27ddd4ade5f0e41092a25ac661ce1c9e1d2de18b081,4,0x661f8f426fb1fedd25b0c67da0a0d40d9be3b25b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-06-04 00:00:00.000000 UTC,256704,47675272097,12035371,190110,0,424,2,18,2021-06-04T00:00:00,948220,6632097,0.14297438653264571,172,494,497,0.993963782696177,131,75,0x24750e01aad1d335ce36d27ddd4ade5f0e41092a25ac661ce1c9e1d2de18b081,210,77,21,997074,171,1087841,53,227,1443276,8,8,4,2,6
0x078ae87fe69c4c3195c1072279030fde2fe0782329226a46107066eb33cbe31d,1,0xac1b93856c8b652ba0965204f911a9088d97ddc9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-04 00:00:00.000000 UTC,250000,47675272097,9648394,43725,0,50,2,2,2021-06-04T00:00:00,1995957,11602082,0.17203438141533561,366,75,75,1.0,19,319,0x078ae87fe69c4c3195c1072279030fde2fe0782329226a46107066eb33cbe31d,25,19,2,2829207,365,2335483,5,56,351894,3,0,1,1,1
0xbb336791d5b0192f778fc88777df567841717b0ebd04458cf229e69646c8f54f,2,0xd5f8599710a3d1403587931b7770e6677b4e9821,0xbeefbabeea323f07c59926295205d3b7a17e8638,2022-06-03 23:48:52.000000 UTC,232818,59626476168,20236543,107856,0,5935,2,295,2021-06-03T00:00:00,2997,6386,0.469307860945819,4,5970,5971,0.99983252386534915,121,4,0xbb336791d5b0192f778fc88777df567841717b0ebd04458cf229e69646c8f54f,91,3,9,79,3,19245,3,120,764836,6,2,3,1,2
0x4bd73bcc89d7b4bd7e80fe7671eb256ec52c6941a9d713adf1deabe7fc0e9cb5,1,0x71660c4005ba85c37ccec55d0c4493e66fe775d3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-03 23:50:19.000000 UTC,250000,61526884414,16811762,48513,0,1125547,2,261,2021-06-03T00:00:00,2001936,11637242,0.17202838954453298,366,635079,987738,0.64296301245876941,366,164,0x4bd73bcc89d7b4bd7e80fe7671eb256ec52c6941a9d713adf1deabe7fc0e9cb5,811772,366,2,2835676,365,2341848,23,365,2341843,3,0,1,1,1
0x24de78024a885ee89be62d52b99f446d74868a8f194d3536e2c65427be9358a8,1,0xb4ed6aeef46a0d8523f3229dcaaadbe0907a72fb,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-03 23:47:33.000000 UTC,60760,49861604440,4015703,60311,0,3,2,327,2021-06-03T00:00:00,2001928,11637201,0.1720283081816667,366,7,7,1.0,3,123,0x24de78024a885ee89be62d52b99f446d74868a8f194d3536e2c65427be9358a8,1,1,2,2835667,365,2341839,2,109,693137,3,0,1,1,1
0xea6baeaa044fd42acdce2722608b7ac053cb0303581096aed8cf7de709970d8f,1,0xae2d4617c862309a3d75a0ffb358c7a5009c673f,0xa24787320ede4cc19d800bf87b41ab9539c4da9d,2022-06-03 23:41:23.000000 UTC,500000,52216180161,12145986,71363,0,468624,2,460,2021-06-03T00:00:00,244130,455554,0.53589695184325015,366,121331,253007,0.47955590161537032,366,1,0xea6baeaa044fd42acdce2722608b7ac053cb0303581096aed8cf7de709970d8f,128368,366,7,119,365,2341811,2,365,2341811,8,0,6,1,2
0x930f54464b75544da830704cc5026ba86c1b073c04004a75344baddbbf028d83,1,0xc4da528d891b734f658b1650ee9ca8b3b645ea1c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-03 23:47:28.000000 UTC,91140,48285528735,6123260,60311,0,0,2,335,2021-06-03T00:00:00,2001927,11637197,0.17202828138081705,366,2,2,1.0,1,118,0x930f54464b75544da830704cc5026ba86c1b073c04004a75344baddbbf028d83,1,1,2,2835665,365,2341838,1,0,0,3,0,1,1,1
0x26bea4730b1087b31b0f7eabef90d6c92e4a15ee490a1fb18c70252b20a19ed8,1,0x912fd21d7a69678227fe6d08c64222db41477ba0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-03 23:50:57.000000 UTC,120000,79217949738,4573670,65625,0,1083172,0,254,2021-06-03T00:00:00,2001937,11637253,0.17202831286730641,366,463818,594652,0.77998224171448172,366,172,0x26bea4730b1087b31b0f7eabef90d6c92e4a15ee490a1fb18c70252b20a19ed8,32988,366,2,2835676,365,2341849,309322,365,2341843,3,0,1,1,1
0xbc974103a93159b14546f13f502ec44343f39274243e11245ab3948019dd58cb,1,0x74dc2a94edf7232b57371402d2720fd2e3879776,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-03 23:55:07.000000 UTC,72779,59787624413,20827068,60825,0,214,2,138,2021-06-03T00:00:00,2001950,11637323,0.17202839519019966,366,152,156,0.97435897435897434,55,242,0xbc974103a93159b14546f13f502ec44343f39274243e11245ab3948019dd58cb,1,1,2,2835693,365,2341863,53,365,2340211,3,0,1,1,1
0x7be309f52d4709768a3c5c1705292a4f1e4330957aed032c155400de5734381a,4,0x0fb19cbbcface7f005f11e7de9c5af0eef919fca,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-06-03 23:52:48.000000 UTC,241068,89000000000,298937,159809,0,1947,0,212,2021-06-03T00:00:00,948190,6631896,0.14297419621779353,171,2274,2296,0.990418118466899,247,47,0x7be309f52d4709768a3c5c1705292a4f1e4330957aed032c155400de5734381a,69,43,19,997059,170,1087809,384,288,1843377,6,3,5,4,5
0x83b078038ddcd986b6763e34ab8d5c9896bd3c4fe53f4bc05cde656b832d3885,2,0x230a1ac45690b9ae1176389434610b9526d2f21b,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-06-03 23:43:39.000000 UTC,1000000,54234824836,21687872,289134,0,83869,2,419,2021-06-03T00:00:00,71947,84046,0.85604311924422338,288,71883,83967,0.85608631962556714,276,1,0x83b078038ddcd986b6763e34ab8d5c9896bd3c4fe53f4bc05cde656b832d3885,83870,276,26,11,291,1862027,1,275,1759411,10,5,6,1,4
0xaa988e519253626f7591c3faa2f75c1daf0d75c75342e939c130f2a2f0c77541,1,0x503828976d22510aad0201ac7ec88293211d23da,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-03 23:50:57.000000 UTC,250000,68962318594,11190942,48537,0,1609727,2,250,2021-06-03T00:00:00,2001937,11637253,0.17202831286730641,366,805841,1410805,0.5711923334550133,366,167,0xaa988e519253626f7591c3faa2f75c1daf0d75c75342e939c130f2a2f0c77541,809164,366,2,2835676,365,2341849,34,365,2341844,3,0,1,1,1
0xc200f5907f92c624a685d323356ee932e6686531342506985e73f2fd493fde4c,4,0x3f83c1d492ad28a6fd7c9d5e4d5839bd961b1943,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-06-03 23:59:48.000000 UTC,241048,51557753964,12199091,159945,0,390,2,27,2021-06-03T00:00:00,948217,6632085,0.14297419288202728,171,355,355,1.0,100,74,0xc200f5907f92c624a685d323356ee932e6686531342506985e73f2fd493fde4c,14,9,19,997074,170,1087838,96,359,2296939,6,3,5,4,5
0xcc9d2d6adcafb8ead69dc99d5e0cd8080e356ac58b442b93d096b98663872f38,1,0x28a900f5cd84d0852acc1413d1a6a1bd9701f908,0xe592427a0aece92de3edee1f18e0157c05861564,2022-06-03 23:56:32.000000 UTC,297883,55975325709,18050510,220698,0,695,2,107,2021-06-03T00:00:00,1395755,4766808,0.29280705243424948,366,516,533,0.96810506566604126,170,5,0xcc9d2d6adcafb8ead69dc99d5e0cd8080e356ac58b442b93d096b98663872f38,52,36,14,991828,365,2341869,146,363,2323573,8,3,3,3,4
0x01efa3b499fa79a70bb21799184d9ad225a28313e2204448c9f1134b31a289f0,4,0xac9917d3c0b7472f9d5e5f24e2fc252991a69872,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-06-03 23:50:09.000000 UTC,536226,64906359735,6211859,402022,0,241,2,271,2021-06-03T00:00:00,948183,6631841,0.14297432643514824,171,227,238,0.95378151260504207,83,37,0x01efa3b499fa79a70bb21799184d9ad225a28313e2204448c9f1134b31a289f0,23,15,31,997055,170,1087801,34,309,1982191,11,3,5,6,8
0x72fbce1390b843d48566c884651ae98688b6c5fbbec3c0e1c66f022bf4d140f3,6,0x59f00e7e88041f1acff1d498f573372382703f13,0x11111112542d85b3ef69ae05771c2dccff4faa26,2022-06-03 23:39:00.000000 UTC,340780,45781361085,16265884,189887,15000000000000000000,0,2,521,2021-06-03T00:00:00,787150,1368607,0.57514684639198832,366,3,4,0.75,1,1,0x72fbce1390b843d48566c884651ae98688b6c5fbbec3c0e1c66f022bf4d140f3,1,1,24,268507,365,2341807,1,0,0,7,3,5,1,2
0x5e30c1c27ce603ab74e4b229cf688e483759784252fc294c3ba338e66839f12c,4,0xfac315a6ece59725275bd64cc11ba51f1baf4c23,0x881d40237659c251811cec9c364ef91dc08d300c,2022-06-03 23:59:48.000000 UTC,338946,51750391615,913787,212946,0,196,2,33,2021-06-03T00:00:00,1466520,3759622,0.39007112949120948,366,236,239,0.9874476987447699,38,26,0x5e30c1c27ce603ab74e4b229cf688e483759784252fc294c3ba338e66839f12c,6,3,22,1016760,365,2341884,40,228,1461313,10,7,5,1,2
0x5158562b9b50b9b3d3a0f23062ea84350ff3fc8766ffe047b04e0e12124db29d,13,0xa17359d9550773dd062cb87e418e8751658386ec,0xdf1a1b60f2d438842916c0adc43748768353ec25,2022-06-03 23:58:35.000000 UTC,1653445,47071501105,4232890,1037177,0,10,2,61,2021-06-03T00:00:00,54398,66628,0.8164435372516059,138,17,17,1.0,4,1,0x5158562b9b50b9b3d3a0f23062ea84350ff3fc8766ffe047b04e0e12124db29d,5,2,93,19539,140,895116,5,8,50767,17,37,4,1,2
0x12e5497341c83c3a3566393b31faa337fa3dc6a9018aa04393fdd12e2a43bda2,1,0xbcb1388df7d7e0e1af9ee37ee87f6ca2ef9aff6e,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-06-03 23:58:35.000000 UTC,197664,45107725573,12154472,154868,0,210,2,60,2021-06-03T00:00:00,948213,6632048,0.14297438739888493,171,86,90,0.9555555555555556,32,69,0x12e5497341c83c3a3566393b31faa337fa3dc6a9018aa04393fdd12e2a43bda2,8,3,9,997072,170,1087834,24,359,2302472,6,3,4,3,3
0x1b95fa94c8ca31ef0ef359c490d8ee9bce91e733714a113e8ef3fe8ab09496b5,1,0x0d5a17fb4a430512a516f6c633cc8e7a3a351d79,0xbeefbabeea323f07c59926295205d3b7a17e8638,2022-06-03 23:45:11.000000 UTC,308348,63787535809,154186,154186,14900031,5646,2,379,2021-06-03T00:00:00,2994,6379,0.46935256309766421,4,5678,5682,0.99929602252727912,115,1,0x1b95fa94c8ca31ef0ef359c490d8ee9bce91e733714a113e8ef3fe8ab09496b5,77,3,9,79,3,19231,3,113,721079,7,3,3,2,3
0x3e1d4c75111517fe1161622b8f21e7fb0119c2956deb73d602663d99728f76d7,3,0xdfa34b96790bc57eb23982072cf8b186d4936ca0,0xbeefbabeea323f07c59926295205d3b7a17e8638,2022-06-03 23:48:02.000000 UTC,312982,50783839500,517590,156503,14900044,5984,2,304,2021-06-03T00:00:00,2996,6385,0.46922474549725918,4,6020,6020,1.0,121,3,0x3e1d4c75111517fe1161622b8f21e7fb0119c2956deb73d602663d99728f76d7,82,3,11,79,3,19244,3,120,764833,7,3,4,2,3
0x58b27e63da20ddbd686c07ef3d4121bbf6b92e4e04dba0d7b1393067a4d83dd3,5,0x597dc4159a4b85c086c3c679a0b6c8fe2836886f,0x881d40237659c251811cec9c364ef91dc08d300c,2022-06-03 23:43:39.000000 UTC,301216,54774257194,319954,208166,0,155,2,425,2021-06-03T00:00:00,1466490,3759561,0.39006947885670695,366,157,159,0.98742138364779874,60,10,0x58b27e63da20ddbd686c07ef3d4121bbf6b92e4e04dba0d7b1393067a4d83dd3,6,3,25,1016752,365,2341823,64,357,2289110,12,4,7,1,2
0x37c00096614af3282092ac59c745d76764ba9cfe1b4bf46e1487c2ef23ad5198,1,0x6c2287e4ada266d24bee17ee807a94453d289193,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-06-03 23:59:48.000000 UTC,287482,52057753964,7197579,209253,0,556,2,32,2021-06-03T00:00:00,948217,6632085,0.14297419288202728,171,614,650,0.94461538461538463,69,73,0x37c00096614af3282092ac59c745d76764ba9cfe1b4bf46e1487c2ef23ad5198,154,37,15,997074,170,1087838,162,122,777742,8,3,4,4,5
