transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,lb_block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0xd31a1c160a39ad44c7c8b42d628e9fbb204635114cbd257267d06e055b367f0d,4,0xdbf8477a0049145eb7263998de6ae82a167d30df,0xe592427a0aece92de3edee1f18e0157c05861564,2021-11-03 23:56:34.000000 UTC,288552,205700000000,3862896,197779,1500000000000000000,664,,238,2020-11-03T00:00:00,982493,3902810,0.25173990022573478,184,722,734,0.98365122615803813,111,28,0xd31a1c160a39ad44c7c8b42d628e9fbb204635114cbd257267d06e055b367f0d,69,20,14,938845,183,1177084,77,343,2217488,7,3,3,3,4
0xd93dd688de8c9d0ec3c3d0097ac968844fcb315f4d9417f4eec817c367fc0a6b,1,0xab83d182f3485cf1d6ccdd34c7cfef95b4c08da4,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:48:04.000000 UTC,150000,176751853199,8831877,46109,0,13736,,810,2020-11-03T00:00:00,2294546,52106879,0.044035375828208788,366,3031,3397,0.89225787459523109,359,340,0xd93dd688de8c9d0ec3c3d0097ac968844fcb315f4d9417f4eec817c367fc0a6b,2867,354,1,8240834,365,2366125,152,365,2365942,2,,,1,0
0xfc6cb2f43ca5a7c1f9878a6e493d3876c0c31a5fafa1ef154537fa1d9c3e6c92,5,0xa76113b18f48774c6406f2374c788f5aaa7a16f5,0x11111112542d85b3ef69ae05771c2dccff4faa26,2021-11-03 23:53:49.000000 UTC,267154,245399225014,3346574,158203,126000000000000000,0,,440,2020-11-03T00:00:00,789081,1463159,0.5392995566442198,235,2,2,1.0,1,12,0xfc6cb2f43ca5a7c1f9878a6e493d3876c0c31a5fafa1ef154537fa1d9c3e6c92,1,1,12,232886,234,1508076,1,0,0,7,2,5,1,2
0x644aa5b8b2550426f3279bad0e8f70e4363e49b654dd7a46b667beb64c35de20,1,0xb9c674a30af879cf63c9178572753c66fde00000,0xa0c68c638235ee32657e8f720a23cec1bfc77c77,2021-11-03 23:59:55.000000 UTC,108169,213868399660,5473455,95900,0,3611,2,7,2020-11-03T00:00:00,661546,1150055,0.57522988031007216,366,3715,3736,0.99437901498929337,115,4,0x644aa5b8b2550426f3279bad0e8f70e4363e49b654dd7a46b667beb64c35de20,1432,114,6,326192,365,2366131,68,114,731761,7,1,4,1,3
0x153bbd95d9a718879190f01d58c2a1e0da8d51ae3ae29018ad897432f2f97e3f,2,0xeb1f4f2bacbd098dd83604c0b22b63cc43e55652,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,2021-11-03 23:44:33.000000 UTC,395232,210868895141,4703568,289999,0,18,2,1067,2020-11-03T00:00:00,283239,321959,0.87973623970754045,338,24,25,0.96,16,1,0x153bbd95d9a718879190f01d58c2a1e0da8d51ae3ae29018ad897432f2f97e3f,2,2,30,41889,337,2179448,10,232,1498873,17,10,5,2,9
0xc819092944cc85eb55b82210993c42517d4befb444cf30c1368ae65c0aad097f,4,0x7f1bc51263efa8329c2be01e7348981ceb01f348,0xe592427a0aece92de3edee1f18e0157c05861564,2021-11-03 23:47:08.000000 UTC,304300,229681631411,5972822,210770,200000000000000000,231,2,881,2020-11-03T00:00:00,982457,3902603,0.25174402828061171,184,267,280,0.95357142857142863,78,9,0xc819092944cc85eb55b82210993c42517d4befb444cf30c1368ae65c0aad097f,4,4,14,938798,183,1177041,62,233,1501910,7,3,3,3,4
0xc0bf35f0ca7b736388be92ebe25d031b6ea891a454d06c5cea5ca4aa0c7139a5,2,0xbbb94cda8f7ef6c552dc5eec6a058704e4ec3276,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2021-11-03 23:53:43.000000 UTC,218199,216759463241,4647131,183917,0,68,2,450,2020-11-03T00:00:00,2268312,36216935,0.062631252478985308,366,46,51,0.90196078431372551,22,34,0xc0bf35f0ca7b736388be92ebe25d031b6ea891a454d06c5cea5ca4aa0c7139a5,19,11,12,2586746,365,2366144,23,188,1208461,7,4,2,1,3
0x927d10fa0ca7d28b2d87582ce1701729fb78e45b9d8ab6c2c946b705a5b4caf4,2,0x5ea20f5865a1334cceea6d1bc674a7699c7752e7,0x000000000755567f4924bf483bdf5a53ebc8ef64,2021-11-03 23:53:43.000000 UTC,235563,236239829794,210563,210563,0,2460,2,451,2020-11-03T00:00:00,7632,7808,0.97745901639344257,54,2465,2465,1.0,40,1,0x927d10fa0ca7d28b2d87582ce1701729fb78e45b9d8ab6c2c946b705a5b4caf4,2461,40,16,4,53,340196,1,39,252476,8,3,5,3,4
0xbdc889b1756c7acee0eca106c79441ee9996bda5cdf2c4b563ae852f6582e8c8,1,0x28c6c06298d514db089934071355e5743bf21d60,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:43:00.000000 UTC,207128,238000000000,141136,63209,0,2384764,,1151,2020-11-03T00:00:00,2294527,52106590,0.044035255425465381,366,579287,3384812,0.17114303541821524,188,51,0xbdc889b1756c7acee0eca106c79441ee9996bda5cdf2c4b563ae852f6582e8c8,404192,160,1,8240805,365,2366106,693670,195,1257111,2,,,1,0
0x76633c02115cbcd2680811e44322d18eb10de170b06c1b14c864d5a9e0ed8a33,4,0x970dafec8079e8b7500177a7d66873bf7d01f7af,0xd632f22692fac7611d2aa1c0d552930d43caed3b,2021-11-03 23:45:08.000000 UTC,540173,192962124155,27351156,313522,0,1459,2,1016,2020-11-03T00:00:00,4021,4048,0.99333003952569165,239,779,802,0.97132169576059846,169,1,0x76633c02115cbcd2680811e44322d18eb10de170b06c1b14c864d5a9e0ed8a33,1,1,14,1372,244,1574912,210,359,2324903,7,5,3,1,5
