transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type
0x2519ea1c79f2d0466a14be9d8dd79835556b31c8b1bebe3d25a63073d883db1e,2,0x8bf84ecaff833f8eb65b81970503453a05b79231,0x9ecf90d03592e5443146ebaa3b5d4ce0e7be9a19,2021-08-30 05:19:59+00:00,1,1,1.0,1,10,10,1.0,1,1,1,1,52,1,0,0,3,0,1087,18,6.0,9.0,3,7,1236565,77753252514,15448937,362254,0,8,2.0
0xd7ec3046ec75efbd04b3eea8752a8a6373a92c0dd813d08b655661054d3239c5,13,0xce1f4b4f17224ec6df16eeb1e3e5321c54ff6ede,0x2e95b91fa678b47660aba811b74a28ca1f4ed111,2021-08-30 05:18:52+00:00,1,1,1.0,1,96,98,0.979591836734694,16,1,1,1,159,1,0,0,37,70,446275,21,10.0,12.0,6,8,2284255,120000000000,2641575,1557921,0,95,-1.0
0x85a9de5cc73eb3d4b12fa27566b88c2aa49c8c1a610e1c32cd89516ae89f628a,11,0x8000006505d54aaa99efaa48f03ea554edcb0008,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:42:13+00:00,154,176,0.875,24,32,32,1.0,17,50,26,13,59,8,24,154727,2,43,276133,17,10.0,6.0,3,3,1366043,70302044952,382849,382849,0,29,2.0
0x9f4070203eea8c4d92a1752f5811ce038d75ac90a63cec0b810ad1d24c7ba8f2,9,0x50000e8ac638b362b24021a52590ad5757000005,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:41:24+00:00,153,175,0.8742857142857143,24,63,63,1.0,26,49,36,14,85,8,24,154722,8,43,272934,21,10.0,7.0,3,6,1580279,75718792625,597170,597170,0,59,2.0
0x34818ba86d266facf19f6d7dec9e5258d5967eafe4c2b672619e11d3f7c324bd,9,0xb0000e050316b90f46130cfe0900ff3a4a72000b,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:41:18+00:00,152,174,0.8735632183908046,24,29,29,1.0,17,48,19,10,85,8,24,154720,3,43,272509,21,10.0,7.0,3,6,1519125,85918963837,598145,598145,0,26,2.0
0x7ef2aafc62b8d3c703ee4490e8d0ccc88104f031c31a4005c58969215c6d1e7b,9,0xb0000e050316b90f46130cfe0900ff3a4a72000b,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:40:58+00:00,151,173,0.8728323699421964,24,28,28,1.0,17,47,18,10,85,8,24,154718,3,43,272507,21,10.0,7.0,3,6,1580347,96108279532,597216,597216,0,25,2.0
0xba468e260588e659d308413bf14c5b466fb13ee6423a96587ad1eee4a81bb802,4,0xce1f4b4f17224ec6df16eeb1e3e5321c54ff6ede,0x8ea53ff4d57c5692140d13524497f797184641cd,2021-08-30 04:38:27+00:00,1,1,1.0,1,93,95,0.9789473684210526,16,1,1,1,91,1,0,0,36,70,446098,22,9.0,12.0,5,8,2284255,120000000000,2301798,1051572,0,92,-1.0
0x852f5d6452d7b6a7974822bf7dc749b9812fa0164bd1da0ec549baace0a6c6d8,9,0x60000610ef97231d663448317cd084f1d4000006,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:33:38+00:00,150,172,0.872093023255814,24,40,40,1.0,26,46,27,16,85,8,24,154692,3,43,273944,21,10.0,7.0,3,6,1575555,79806925823,592402,592402,0,37,2.0
0x860f6cd205f45cae6dced9753990da3781b3786d588d7aabd88d296626eeba1b,9,0xeb5b69c5f93ace94ec36352c1467a540ff167f02,0xdff523be6002e59a4a2242d99afccb502d4ed020,2021-08-30 04:33:25+00:00,55,92,0.5978260869565217,16,5,5,1.0,5,8,2,2,86,18,18,113817,3,70,445686,20,10.0,9.0,4,7,1300000,94656171999,601900,601900,0,3,-1.0
0x996b8f36b8c977d1cef3d7876743379bfa6e8f1c791b7b78e1dd08a0fa718d97,11,0x50000e8ac638b362b24021a52590ad5757000005,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:32:34+00:00,149,171,0.871345029239766,24,62,62,1.0,26,45,35,14,59,8,24,154687,8,43,272899,17,10.0,6.0,3,3,1365867,84518465176,382761,382761,0,58,2.0
0x87a5012ae61f9790ce6c94736e384b64cba6a4aa80a4a9247c6e25c74a58d45e,9,0x50000e8ac638b362b24021a52590ad5757000005,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:31:53+00:00,148,170,0.8705882352941176,24,61,61,1.0,26,44,34,14,85,8,24,154685,8,43,272897,21,10.0,7.0,3,6,1580291,75755666515,597182,597182,0,57,2.0
0x7dcef6eb32ea8beeccd4f3069d5f8de32f2d9a957d1dba6f7113e9bdacff6dd9,11,0x50000e8ac638b362b24021a52590ad5757000005,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:31:44+00:00,147,169,0.8698224852071005,24,60,60,1.0,26,43,33,14,59,8,24,154683,8,43,272895,17,10.0,6.0,3,3,1334281,75641884319,558790,382761,0,56,2.0
0xf568c0d5dcdc29cc15b28862058e5ca2445354236643ec9b31d9ca02358067ab,9,0x8000006505d54aaa99efaa48f03ea554edcb0008,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:31:10+00:00,146,168,0.869047619047619,24,31,31,1.0,17,42,25,13,85,8,24,154681,2,43,276087,21,10.0,7.0,3,6,1546086,80920735646,597282,597282,0,28,2.0
0x2e2789c08c8ee11376d19beabaa95b92b26089cb842f9220b6e5bfa62eec8947,11,0x00000a600e64c26be24f64169c89f21c1f530000,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:30:54+00:00,145,167,0.8682634730538921,24,70,71,0.9859154929577464,20,41,47,12,69,8,24,154680,10,41,263231,20,10.0,9.0,4,4,1451288,71934668275,468208,468208,0,69,2.0
0xb1607cb69fcdeb71adf5c675cc9d561c76fad3bc20d4395f16042648afa43a91,9,0x00000a600e64c26be24f64169c89f21c1f530000,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:29:47+00:00,144,166,0.8674698795180723,24,69,70,0.9857142857142857,20,40,46,12,85,8,24,154676,10,41,263227,21,10.0,7.0,3,6,1575435,83138814845,592348,592348,0,68,2.0
0xd45920d3bd1b365392fc4e27871be324e5ed540ca4582b33d40b90f6a8408b59,11,0x00000a600e64c26be24f64169c89f21c1f530000,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:28:18+00:00,143,165,0.8666666666666667,24,68,69,0.9855072463768116,20,39,45,12,59,8,24,154672,10,41,263223,17,10.0,6.0,3,3,1334237,71988831387,558780,382739,0,67,2.0
0x8b4ec34be08527e549b7fc4863f23ca8a9c65824ac62a4327bd803f8cbb83fc2,4,0xce1f4b4f17224ec6df16eeb1e3e5321c54ff6ede,0x2ab93b65aa461209de902fb9264484c84e32ad9b,2021-08-30 04:28:18+00:00,1,1,1.0,1,90,92,0.9782608695652174,16,1,1,1,90,1,0,0,34,70,446062,21,9.0,12.0,5,8,2284255,120000000000,1934404,1019987,0,89,-1.0
0x98e6ea57d416922908eaa1bd0da16f8488dcb7de3209d5f974c1e62a385691b2,11,0x50000e8ac638b362b24021a52590ad5757000005,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:27:59+00:00,142,164,0.8658536585365852,24,59,59,1.0,26,38,32,14,59,8,24,154671,8,43,272883,17,10.0,6.0,3,3,1329481,64080504161,382761,382761,0,55,2.0
0x2cc5146ec8aa6741c17bbf93f7f101844deca78cd19ea8e368f0e3bcbc12ea1a,9,0x00000a600e64c26be24f64169c89f21c1f530000,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:27:59+00:00,142,164,0.8658536585365852,24,67,68,0.9852941176470588,20,37,44,12,84,8,24,154671,10,41,263222,20,10.0,7.0,3,6,1545866,64080504161,945540,562779,0,66,2.0
0xab814734be224bd8a6b26c268db5ea999e2f14f54c522f20603bb3e5264506a7,11,0x00000a600e64c26be24f64169c89f21c1f530000,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:27:33+00:00,141,162,0.8703703703703703,24,66,67,0.9850746268656716,20,36,43,12,59,8,24,154670,10,41,263221,17,10.0,6.0,3,3,1334237,56964295554,570672,382739,0,65,2.0
0x335c1b9407be6ca6658894d97f1ad0c0b7fbfb67313dcd64cc86617ae0dff97b,9,0x00000a600e64c26be24f64169c89f21c1f530000,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:27:22+00:00,140,161,0.8695652173913043,24,65,66,0.9848484848484848,20,35,42,12,85,8,24,154669,10,41,263220,21,10.0,7.0,3,6,1580259,50635937600,597172,597172,0,64,2.0
0x1b2bafeb6c7b60819d4221c31db40e712803736d298e444a020282be4ff10896,11,0x60000610ef97231d663448317cd084f1d4000006,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:27:12+00:00,139,160,0.86875,24,39,39,1.0,26,34,26,16,59,8,24,154666,3,43,273918,17,10.0,6.0,3,3,1365955,62411092812,570678,382805,0,36,2.0
0x73bce8783402fede680733904724ad6333fb462545bd622ce104969d8d1cf15e,11,0x8000006505d54aaa99efaa48f03ea554edcb0008,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:27:01+00:00,138,159,0.8679245283018868,24,30,30,1.0,17,33,24,13,59,8,24,154664,2,43,276070,17,10.0,6.0,3,3,1366043,60490242949,624570,382849,0,27,2.0
0x7b616739a76d53e9f83eb39b12955c6bedcb06b8f0b28670e887e4ba7a2df973,9,0x50000e8ac638b362b24021a52590ad5757000005,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:26:43+00:00,137,158,0.8670886075949366,24,58,58,1.0,26,32,31,14,85,8,24,154663,8,43,272875,21,10.0,7.0,3,6,1519109,66720321955,1069471,598147,0,54,2.0
0x9b8c8fac2441d48c1fe298f78d08b6d3b7432e204baa0ff165a2ae1027e4ccf3,9,0xe0000c54c353daa28b307bf1fbc91687d9b4000e,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:26:40+00:00,136,157,0.8662420382165605,24,24,24,1.0,14,31,18,11,85,8,24,154662,2,41,261956,21,10.0,7.0,3,6,1546042,64076335838,597260,597260,0,21,2.0
0x5e5e0c2b54c6215ed7b6af7c0b4d32c3ce49aa60c9c9d24ad56e8fdd55936763,11,0x50000e8ac638b362b24021a52590ad5757000005,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:26:27+00:00,135,156,0.8653846153846154,24,57,57,1.0,26,30,30,14,69,8,24,154661,8,43,272873,20,10.0,9.0,4,4,1451354,65148890160,468252,468252,0,53,2.0
0xf29552b441d58de5baf8efaf7f08a65c6b097e95c856405414d9f486a6bae438,11,0xb0000e050316b90f46130cfe0900ff3a4a72000b,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:26:27+00:00,135,156,0.8653846153846154,24,27,27,1.0,17,29,17,10,67,8,24,154661,3,43,272450,18,9.0,9.0,4,4,1451420,65148890160,873363,405111,0,24,2.0
0xb95e66cb35f0515915de6e69aae30803fe94efd7e8d3397377a1b1d5994b6da1,9,0x50000e8ac638b362b24021a52590ad5757000005,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:25:03+00:00,134,154,0.87012987012987,24,56,56,1.0,26,28,29,14,95,8,24,154655,8,43,272867,24,10.0,10.0,4,7,1665786,55304193361,682696,682696,0,52,2.0
0xf5a3225fd62ed183af9df48dd9b725727f8975d251165b40972cf54b3198fd70,4,0xce1f4b4f17224ec6df16eeb1e3e5321c54ff6ede,0x203e6e1b54f768db740770c4ac23b70cce1bc67e,2021-08-30 04:23:26+00:00,1,1,1.0,1,88,89,0.9887640449438202,16,1,1,1,91,1,0,0,32,70,446033,22,9.0,12.0,5,8,2284255,120000000000,1411795,1061988,0,86,-1.0
0x2d9c3179176c12677294b03337723d2634f9c7b8aca55f72e1b686301744f809,11,0x50000e8ac638b362b24021a52590ad5757000005,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:22:52+00:00,133,153,0.869281045751634,24,55,55,1.0,26,27,28,14,69,8,24,154641,8,43,272853,20,10.0,9.0,4,4,1451354,63631571185,939576,468252,0,51,2.0
0xa0db76c365fc41ec065184fef21a53fb4e40e5baf9063a001d0cd94bcd4551ae,9,0x00000a600e64c26be24f64169c89f21c1f530000,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:22:33+00:00,132,152,0.868421052631579,24,64,65,0.9846153846153846,20,26,41,12,95,8,24,154639,10,41,263190,24,10.0,10.0,4,7,1665720,62122301130,682640,682640,0,63,2.0
0x6ece886813015970de74f88fbc3ca7b3ac09c1a5650a6a71ee7991470d235edd,11,0x50000e8ac638b362b24021a52590ad5757000005,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:22:06+00:00,131,151,0.8675496688741721,24,54,54,1.0,26,25,27,14,69,8,24,154636,8,43,272848,20,10.0,9.0,4,4,1451354,65838548033,468252,468252,0,50,2.0
0x177220a7dbcf02293f6189db7763b934de67378bbdc69eed97d5aa47c85315a2,9,0x60000610ef97231d663448317cd084f1d4000006,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:21:36+00:00,130,150,0.8666666666666667,24,38,38,1.0,26,24,25,16,95,8,24,154631,3,43,273883,24,10.0,10.0,4,7,1665918,73576096818,682784,682784,0,35,2.0
0x51fd83401f2be2e16fed9c02c7f7df683e1f0c4bcc7cdccf58a1d810824c4992,4,0xce1f4b4f17224ec6df16eeb1e3e5321c54ff6ede,0x4a82e7979a78e03a06d6c3117f3c83966d72fdec,2021-08-30 04:20:01+00:00,1,1,1.0,1,86,87,0.9885057471264368,16,1,1,1,91,1,0,0,31,70,446015,22,9.0,12.0,5,8,2284255,120000000000,1156750,1061988,0,84,-1.0
0x57b4811ff98917b767a3a5bfb992a3ea8fd6904ceb07c0f85cc07a927a0f70c7,9,0x00000a600e64c26be24f64169c89f21c1f530000,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:17:30+00:00,129,149,0.8657718120805368,24,63,64,0.984375,20,23,40,12,95,8,24,154608,10,41,263159,24,10.0,10.0,4,7,1661873,70322384645,1025733,678793,0,62,2.0
0xc08f77053067ba19b6816fd6e97376b08fc91a473dafc3b81d7e2b9dd696dd11,9,0xb0000e050316b90f46130cfe0900ff3a4a72000b,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:17:13+00:00,128,148,0.8648648648648649,24,26,26,1.0,17,22,16,10,85,8,24,154606,3,43,272395,21,10.0,7.0,3,6,1580347,68367284411,597216,597216,0,23,2.0
