transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type
0x56d0adc3e4a81ec286466cc6ad08976bcfc9599669010275c4cf2c6b02e18860,2,0x3dce908e0bc371bd224433c22345500ebf1525e3,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-19 17:34:13+00:00,1677,1716,0.9772727272727272,96,65,67,0.9701492537313432,20,987,2,2,8,929,108,688276,33,578,3732398,7,4.0,3.0,1,3,140926,72731521715,7975168,88853,0,59,2.0
0xfb520a9d37827a41b5bdd21588d79bb407bdda05e80b834d688ac28d53dcc964,2,0x382bc51a164aba74afdd0024f2ad6f81ff261553,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-19 14:48:57+00:00,1676,1715,0.9772594752186587,96,212,217,0.976958525345622,50,986,2,2,8,929,108,687544,83,126,806054,7,4.0,3.0,1,3,140926,56606304457,2975821,88853,0,206,2.0
0x8ec841616aba57bc37568891ab47628b690409bc0915884af5796f95cf17ec63,2,0xef7d9be5a88af3c6bc4d87606b2747695485e50e,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-19 12:05:15+00:00,1675,1714,0.9772462077012836,96,1371,1382,0.992040520984081,313,985,2,2,8,929,108,686792,242,1449,9004518,7,4.0,3.0,1,3,140944,41000000000,9705362,88865,0,1314,2.0
0xe89ded7c6aeb064810b810627844c8088eee5cb1bb120756c9e383bd093e43e6,2,0x9a560c3cebb3a8c0f28efcc43f4d12e942f4eed7,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-19 09:33:04+00:00,1674,1713,0.97723292469352,96,4585,5025,0.9124378109452737,446,984,4,4,8,929,108,686062,583,699,4514810,7,4.0,3.0,1,3,166594,35678866329,24194920,105965,0,4971,2.0
0x092122b234d819d81f4b9691b2a2b14a4ce834a26079b3daf61c6e5627565ded,2,0x35dcf2c2223f335266e17dacbe8777d7c5bf8a15,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-19 08:20:47+00:00,1673,1712,0.9772196261682244,96,1394,1469,0.9489448604492852,230,983,2,2,8,929,108,685757,352,1008,6450422,7,4.0,3.0,1,3,140944,48517598283,882530,88865,0,1425,2.0
0xf049243074034e3d02f7573d0a4c7beb2646739f81754a04241c94ee1ceafc68,2,0xa58a950cc6083863d8179171d8a18a3537f46c5c,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-19 07:46:16+00:00,1672,1711,0.9772063120981882,96,359,372,0.9650537634408602,126,982,3,3,8,929,108,685613,88,363,2334720,7,4.0,3.0,1,3,140944,41912118303,4805573,88865,0,322,2.0
0xcd4690e5d9f1a09b7c5eea96aab5cddee9a92c44c8f05ac1b6742aa86e5191ac,2,0x267a6d716452082f5a45b6192436566e9b5b108f,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-19 01:29:44+00:00,1671,1710,0.9771929824561404,96,475,513,0.925925925925926,97,981,9,6,8,929,108,683940,49,468,3017084,7,4.0,3.0,1,3,166576,60135550576,9650201,86140,0,450,-1.0
0x4b02f725f037fdc29f0cf181ce58219b0619933a205bda4757bf40d629af8737,2,0x267a6d716452082f5a45b6192436566e9b5b108f,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-19 01:26:46+00:00,1670,1709,0.9771796372147454,96,474,510,0.9294117647058824,97,980,8,6,8,929,108,683927,49,468,3017071,7,4.0,3.0,1,3,166576,80000000000,2879615,105953,0,449,-1.0
0xcd94d5058d1936701584d5f556ff6a7495b37d3ae5cb0784a9ff0074e58ab331,2,0xcf0de3dea22ff2b1ec918c13fdc31f3874fc72e9,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-18 23:27:56+00:00,1669,1708,0.9771662763466042,95,267,275,0.9709090909090908,73,979,2,2,8,929,107,683405,67,1495,9283632,7,4.0,3.0,1,3,166576,54602606198,11489932,105953,0,252,2.0
0x93a1e1e9f565a5cea83853dfb28e5e65f4f595882b302d6a84df9c5812941285,2,0xe29bdd620872e4daea7cfd491a39798a1f564915,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-18 19:13:31+00:00,1668,1707,0.9771528998242532,95,301,314,0.9585987261146496,93,978,4,4,8,929,107,682247,59,300,1929604,7,4.0,3.0,1,3,166576,42936233280,16610658,105953,0,288,2.0
0x6c91e55a54299c2879252380c694636ad117d7b41f6b919294f08eeaacd560c2,2,0x941d8b7b8f6088d04bfa271d6754f3164898c78e,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-18 09:50:44+00:00,1667,1706,0.977139507620164,95,96,109,0.8807339449541284,40,977,2,2,8,929,107,679744,26,363,2336722,7,4.0,3.0,1,3,140926,45693964995,18513548,88853,0,91,2.0
0x523233604e889ade938e2e629e6b01878283709329714093c7553c54ff7c6252,3,0x9ef7b6db1547ae9827a036838f633808feb9e24d,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-17 15:55:09+00:00,1666,1705,0.9771260997067448,94,564,599,0.9415692821368948,134,976,1,1,13,929,106,674843,173,514,3319139,7,5.0,3.0,1,3,287701,79619823196,12777100,185411,0,588,2.0
0xc97fca12aadd36b7258b24f07114fc5328963cac9d586215cb115b97a9acb277,3,0x13906045e62f0c0aa6b01fd14ca164817e3e474f,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-17 13:34:26+00:00,1665,1704,0.977112676056338,94,337,342,0.9853801169590644,266,975,1,1,13,928,106,674222,39,2045,12317259,7,5.0,3.0,1,3,287719,54982322676,27621894,185423,0,123,2.0
0xbaab16b87806a10999effa9cd754f035475b50f8d5f1859e7db33d83d9ee93a4,2,0xc96aea91ec00b495b3d91dd139a206558a1c5497,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-17 13:32:33+00:00,1664,1703,0.9770992366412212,94,581,636,0.9135220125786164,140,974,2,2,8,927,106,674215,148,496,3200741,7,4.0,3.0,1,3,140926,49934092065,26604597,88853,0,627,-1.0
0xaa3665e6415be904b011c4168ff6bc210794416303598262c824074b2a44d086,2,0x4da86804c5cc2b8d0a48618e6e1da4a3cae07793,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-17 12:36:06+00:00,1663,1702,0.9770857814336074,94,52,53,0.981132075471698,21,973,2,2,8,927,106,673975,24,1404,8744918,7,4.0,3.0,1,3,140926,98985582915,7014109,88853,0,45,2.0
0x4283f9d3882774c126f45efe7cacabbdda3137e5125015f7fbb8fe55195b7183,2,0xe29bdd620872e4daea7cfd491a39798a1f564915,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-17 09:36:26+00:00,1662,1701,0.9770723104056436,94,298,311,0.9581993569131833,92,972,3,3,8,927,106,673210,59,299,1920567,7,4.0,3.0,1,3,166540,49427507694,3968874,110729,0,286,2.0
0x4a40ae815999bbd4ca994ad7d6d8ddb2d3f8ccba3f3d90d84bc246f8638a47fb,2,0xccff041faeb4afda1cf84b0c082d907387291453,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-17 07:24:58+00:00,1661,1700,0.9770588235294116,94,175,179,0.9776536312849162,50,971,3,3,8,927,106,672634,51,1544,9509731,7,4.0,3.0,1,3,166558,47327558603,20162406,105941,0,159,2.0
0x481c75c63b72f5161693b737dcb581ebe14a4ec8d129f1cf0b15df577351153a,2,0xe905fceb934d98c75022fda23b491ddfccd47f83,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-16 09:47:42+00:00,1660,1699,0.9770453207769276,93,137,142,0.9647887323943662,37,970,2,2,8,927,105,666826,54,265,1700128,7,4.0,3.0,1,3,140908,51537240250,10236334,88841,0,133,2.0
0x16273640fc6e6c4def95c51a16bb1550a435f13d41ad6101855a225c5e51138a,3,0x4da86804c5cc2b8d0a48618e6e1da4a3cae07793,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-16 03:37:35+00:00,1659,1698,0.9770318021201412,93,51,52,0.9807692307692308,20,969,1,1,6,927,105,665123,24,1403,8736066,4,4.0,1.0,1,2,250959,75857217673,11231570,165716,0,44,2.0
0xc984d53e704f140d5e85b8dd4fc1a7ad2a2f23d8243c8bad6caa3c13fe0e2bbe,2,0xb6f951f9fc00e430f09e0bb6881e553fc0c87ac4,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-15 11:36:37+00:00,1658,1697,0.9770182675309368,92,42,42,1.0,19,968,2,2,8,926,104,660803,19,237,1520132,7,4.0,3.0,1,3,140908,50100000000,689699,88841,0,34,-1.0
0xac23743211a40a137df4202febd43cf913c313b922a34797bd54290298cb2db0,3,0xd0af26b04197ab1ef5550b397943b7dafd6ce90e,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-15 09:04:13+00:00,1657,1696,0.977004716981132,92,18,18,1.0,5,967,1,1,6,926,104,660105,11,81,512534,4,4.0,1.0,1,2,250977,69665962286,9630455,165728,0,17,2.0
0x7f54c5524d77d059a2b26ec296e74d58af31c79451347fbadb37f686f68bbbc6,2,0x72b223de2f773c814465c4a8f2ef9faae702cfb3,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-15 07:26:18+00:00,1656,1695,0.9769911504424778,92,2527,2865,0.882024432809773,270,966,4,4,8,925,104,659677,324,458,2955896,7,4.0,3.0,1,3,140944,49118280930,15098598,88865,0,2854,2.0
0x94ce7bd57a6f9e2f2d73b63182d39b66b78b7bd994407b9fe786b72cd31c8b28,2,0x80196c4dc520d87f3d9c619e547d8d5bc0d3502d,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-14 22:19:15+00:00,1655,1694,0.9769775678866588,91,370,374,0.9893048128342244,123,965,2,2,8,925,103,657260,90,362,2332313,7,4.0,3.0,1,3,166576,69406249484,23421264,105953,0,314,2.0
0x586db3b91ae2946a6733777187654b37d435238ebdeb719f72e2c65fc5b81acb,2,0x24244ef4839fda2084df4b7c0e4db4d806819cf3,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-14 21:45:40+00:00,1654,1693,0.9769639692852924,91,333,346,0.9624277456647398,104,964,2,2,8,925,103,657104,116,438,2832398,7,4.0,3.0,1,3,166594,127282957903,6607210,105965,0,333,2.0
0x7bc150321aa4682d07dadc9c0f5697d2b381d452765896a647173266fe79d604,3,0xf5b0befc14cac8f0647237876f4258fd0d3d6337,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-14 18:54:28+00:00,1653,1692,0.976950354609929,91,5,5,1.0,2,963,1,1,6,925,103,656346,4,8,54069,4,4.0,1.0,1,2,250941,53697673212,23289771,165704,0,3,-1.0
0x7632c8e44a12406a38b7095c708be03cf5afc559bf6451fceb6a34cb70681a32,3,0xcbc6d27dd9ad183faf892637c67d274c617b4d78,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-14 18:44:10+00:00,1652,1691,0.976936723832052,91,287,301,0.9534883720930232,92,962,1,1,13,924,103,656293,116,1019,6518253,7,5.0,3.0,1,3,287719,68669600638,8524596,185423,0,259,2.0
