transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type
0xbc32e03494bc1ef3b9802b71dd89358b717414b22e25d90da9a09b9e300eb2b5,1,0x5306eb30e2fbba6ab2f5a79727732111ffb8629d,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 19:09:18+00:00,15434,19824,0.7785512510088781,31,44,51,0.8627450980392157,9,985,21,6,5,1936,30,193669,11,17,107999,4,3.0,1.0,1,2,175635,21000000000,14020733,87090,0,41,-1.0
0xdf76660b4f3cfae6e1bb8d1a6ee01e869e118e0d967022d3bef689ba62e362b4,1,0x676365a834fae28419daff544882a711c4dee241,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 19:08:49+00:00,15433,19823,0.7785400797053927,31,3,3,1.0,1,984,1,1,3,1936,30,193666,2,0,3,3,1.0,1.0,1,1,219318,25200000000,11721626,146212,0,1,-1.0
0x67b56f5b9224a43373c33f6214157eb10fdd2d8d7da32def02a4273d9f6a48e7,1,0x9ab395b049105b5ac305d961b3a059e12273b3dc,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 19:06:26+00:00,15432,19822,0.7785289072747452,31,329,388,0.8479381443298968,48,983,223,26,5,1935,30,193656,23,127,821989,4,3.0,1.0,1,2,153531,28000000000,8617605,87354,0,380,-1.0
0x06a5046acc555b0c12cce9999b5e9fca6ff16a6b90303a12a17727184d4000e6,1,0x9ab395b049105b5ac305d961b3a059e12273b3dc,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 18:59:43+00:00,15431,19821,0.778517733716765,31,327,386,0.8471502590673575,48,982,222,26,4,1935,30,193630,23,127,821963,4,2.0,1.0,1,2,138159,24000000000,1411314,92106,0,378,-1.0
0xd3c7958ed6ce272fa994830fe61dca3d3b99e2d8e29761aa5938b0ca40056d5b,1,0x9ab395b049105b5ac305d961b3a059e12273b3dc,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 18:59:41+00:00,15430,19820,0.7785065590312815,31,326,385,0.8467532467532467,48,980,221,26,4,1935,30,193629,23,127,821962,4,2.0,1.0,1,2,126471,25000000000,3446692,84314,0,377,-1.0
0x663c63c2b1b3f956b6700d160fed969adc704544a807550dae6123d59b90d65a,1,0x9ab395b049105b5ac305d961b3a059e12273b3dc,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 18:59:41+00:00,15430,19820,0.7785065590312815,31,326,385,0.8467532467532467,48,981,221,26,4,1935,30,193629,23,127,821962,4,2.0,1.0,1,2,126471,24000000000,3362378,84314,0,376,-1.0
0x98c48b5cfe7c4340e97ca4d75c45dc4f082c8a9ffc07c76c8e3f8c6d6d4f2b81,1,0xdc8beec06ce3029bbb6c5e8c0d56d3a25548a1a5,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 18:44:22+00:00,15429,19818,0.7785346654556464,31,181,187,0.9679144385026736,16,979,32,4,5,1935,30,193570,32,182,1180537,4,3.0,1.0,1,2,153531,24000000000,11547550,87354,0,173,-1.0
0xeac48762525f281ce36225db36c99ad20b1960b0d5be653c09cba54e1217f975,1,0xceff35b0173e9b35bf49d98462e31f0b8dc70b91,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 18:41:18+00:00,15428,19817,0.7785234899328858,31,19,19,1.0,6,978,5,3,5,1935,30,193560,10,14,92435,4,3.0,1.0,1,2,190606,20900000000,4320979,97071,0,15,-1.0
0xd6cb63daecc565c8b4a12d7a2c1000822f7cc07c127266893091675395766b2b,1,0xceff35b0173e9b35bf49d98462e31f0b8dc70b91,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 18:34:46+00:00,15427,19816,0.7785123132821961,31,17,17,1.0,6,977,4,3,5,1935,30,193535,10,14,92410,4,3.0,1.0,1,2,175635,19000000000,13743570,87090,0,13,-1.0
0x3e23de074bb87d0b03b2ce66b8fc09eb487149f25806050a2461a8d82b6ab46f,1,0xd85fb9e990360cc65500ad0a77df4574bf4dfce6,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 18:30:04+00:00,15426,19815,0.7785011355034064,31,42,52,0.8076923076923077,9,976,9,2,5,1935,30,193510,19,9,56385,4,3.0,1.0,1,2,195006,19000000000,8446262,130004,0,50,-1.0
0x55ae06456b637f998ebdb0e2544d0fdbdb88ac4820fa655a16db962d3956c11f,1,0xd85fb9e990360cc65500ad0a77df4574bf4dfce6,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 18:27:56+00:00,15425,19814,0.778489956596346,31,41,51,0.803921568627451,9,974,8,2,2,1935,30,193502,19,9,56377,3,0.0,1.0,1,1,170845,20000000000,12715235,44830,0,49,-1.0
0x7cb5a53089b64c8df550a12c89845e9774d09023f4408fed1783fe2d6f5abb17,1,0xd85fb9e990360cc65500ad0a77df4574bf4dfce6,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 18:27:56+00:00,15425,19814,0.778489956596346,31,41,51,0.803921568627451,9,975,8,2,3,1935,30,193502,19,9,56377,3,1.0,1.0,1,1,170845,20000000000,12670405,98897,0,48,-1.0
0x3fb5727a1e00da4c6d475d33f0c9a96afe6acb4b5a3219cd0024f67b3e24ad8a,1,0xca3ba35330622fe8824a055722af34890c325fdf,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 18:09:39+00:00,15424,19812,0.7785180698566525,31,225,238,0.945378151260504,80,973,54,19,4,1935,30,193417,38,162,1047427,4,2.0,1.0,1,2,152121,23000000000,6252573,101414,0,234,-1.0
0x951c106876ed87ab4e9bc8ea769c3c4c9180c9f991d66f0fd36cfd874e95b0c9,1,0xd85fb9e990360cc65500ad0a77df4574bf4dfce6,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 18:06:55+00:00,15423,19811,0.778506890111554,31,35,44,0.7954545454545454,9,972,6,2,4,1935,30,193409,17,9,56284,4,2.0,1.0,1,2,163644,18700000000,12040891,91996,0,42,-1.0
0xf2bf6fbb82e27503034ff29d8ab8a408b962c49b34e768dcc785cedbf8f8ddc2,1,0xd85fb9e990360cc65500ad0a77df4574bf4dfce6,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 18:06:55+00:00,15423,19811,0.778506890111554,31,35,44,0.7954545454545454,9,970,6,2,4,1935,30,193409,17,9,56284,4,2.0,1.0,1,2,163809,18700000000,11864422,109206,0,40,-1.0
0xa9969d1ee1c8b32de36d0b061014921be7261f185c4fe619154af2315b90f9b3,1,0xd85fb9e990360cc65500ad0a77df4574bf4dfce6,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 18:06:55+00:00,15423,19811,0.778506890111554,31,35,44,0.7954545454545454,9,971,6,2,4,1935,30,193409,17,9,56284,4,2.0,1.0,1,2,152359,18700000000,11948895,84473,0,41,-1.0
0x4d5b9ca3961c31a432947b46273297a18ea64fbb2216cee53f6802bfccbd4aa4,1,0xaa2a56080258c23869a00a773eb3d74a19201131,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 17:58:53+00:00,15422,19808,0.7785743134087237,31,514,516,0.996124031007752,117,969,12,5,5,1935,30,193370,70,311,2017316,4,3.0,1.0,1,2,153477,19000000000,2250089,87318,0,494,-1.0
0x1ca95cac84fdea17257067508354a7e2903c05fd1ac4e8390ef0a914fee23fa9,1,0x503279fd5ee47cd78e65b6773af21bc7722aa68d,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 17:48:18+00:00,15421,19807,0.7785631342454687,31,287,327,0.8776758409785933,53,968,142,25,5,1935,30,193317,40,214,1385448,4,3.0,1.0,1,2,179145,23100000000,12732415,104430,0,313,-1.0
0xbcfd7120d2eb0d0ac2d7c8d82ad665a98868f408e8a4452b3600c10ca1de7e0b,1,0x503279fd5ee47cd78e65b6773af21bc7722aa68d,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 17:47:02+00:00,15420,19806,0.7785519539533474,31,285,325,0.8769230769230769,53,967,141,25,4,1935,30,193311,40,214,1385442,4,2.0,1.0,1,2,152103,22000000000,8316922,84302,0,311,-1.0
0xbb6dea9a81da84a478a1ededc65be485f9421eafcdd9148fa9225be437f27868,1,0x503279fd5ee47cd78e65b6773af21bc7722aa68d,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 17:46:16+00:00,15419,19805,0.7785407725321889,31,284,324,0.8765432098765432,53,966,140,25,4,1935,30,193307,40,214,1385438,4,2.0,1.0,1,2,152121,27000000000,4651198,101414,0,310,-1.0
0x276224f2d8085e9affd9b86a7c7541c436a52da6f345b4bfa16393c8bf0b7871,1,0xf81b4cecd714588b2bf592cb3cb07c38083477cf,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 16:04:24+00:00,15418,19804,0.7785295899818218,31,32,32,1.0,11,965,3,2,5,1935,30,192864,7,70,453240,4,3.0,1.0,1,2,122830,30000000000,2858046,92307,0,24,-1.0
0xf4842ccb637cca82c11751d219b206c918a6dc2a7041c71b8276e8ae5be0c2bb,1,0xf81b4cecd714588b2bf592cb3cb07c38083477cf,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 16:04:04+00:00,15417,19803,0.7785184063020754,31,31,31,1.0,11,964,2,2,4,1935,30,192862,7,70,453238,4,2.0,1.0,1,2,163644,29000000000,13646865,109096,0,23,-1.0
0x6415358d198476c9bb5eb955a2c6e8a5c76a346178f5ca2492fe1c0c8bfde7a4,1,0x74189c2f4edd25b2a3e3678497728bf6f08be766,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 15:59:43+00:00,15416,19802,0.7785072214927785,31,370,383,0.9660574412532636,72,963,134,26,5,1935,30,192839,31,179,1157714,4,3.0,1.0,1,2,153531,28000000000,3397731,87354,0,354,-1.0
0xa478951cc1d71c0c6407945be5fcd25b2a5e67c59e53de7a1fc8dfc851406fb2,1,0xaeb57e0ab432f728a43a5aa366345d252517ed7c,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 15:59:07+00:00,15415,19801,0.7784960355537599,31,51,54,0.9444444444444444,17,962,7,7,3,1935,30,192836,14,39,254326,3,1.0,1.0,1,1,219318,33000000000,12509999,146212,0,42,-1.0
0x68ee51a14ecd91efabb2d6af6efb44ed3837e19887031e8a35277d1661ca8b48,1,0x74189c2f4edd25b2a3e3678497728bf6f08be766,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 15:55:16+00:00,15414,19800,0.7784848484848484,31,368,381,0.9658792650918636,72,961,133,26,4,1935,30,192822,31,179,1157697,4,2.0,1.0,1,2,126471,30000000000,9332704,84314,0,352,-1.0
0xa1b1873e25b9abf8dfac89ba66e4c7c121e35050022812357073abfe77b71a36,1,0x74189c2f4edd25b2a3e3678497728bf6f08be766,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 15:54:31+00:00,15413,19799,0.778473660285873,31,367,380,0.9657894736842104,72,960,132,26,4,1935,30,192820,31,179,1157695,4,2.0,1.0,1,2,138159,30000000000,9233569,92106,0,351,-1.0
0x83389b992d81152ec22a832ea647da53cf437168a2f02722fd2eeb948c03e4c4,1,0x74189c2f4edd25b2a3e3678497728bf6f08be766,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 15:53:53+00:00,15412,19798,0.7784624709566623,31,366,379,0.9656992084432716,72,959,131,26,4,1935,30,192816,31,179,1157691,4,2.0,1.0,1,2,126471,32000000000,4912261,84314,0,350,-1.0
0xd6f2fc46754e43bd080b947818d6ae7d6b41a43f03bbed669c352c8e36f1f524,1,0x74189c2f4edd25b2a3e3678497728bf6f08be766,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 15:53:22+00:00,15411,19797,0.778451280497045,31,365,378,0.9656084656084656,72,958,130,26,4,1935,30,192814,31,179,1157689,4,2.0,1.0,1,2,126453,32000000000,5065685,84302,0,349,-1.0
0xd5895d00b4dd0c7ca2e3fe9b2a66a407b7cb8698bf6afc117f6ef87f0af7fed4,1,0x9605c837f9b92d09b2742d8a8e376fbe2b4cec16,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 15:45:33+00:00,15410,19796,0.7784400889068499,31,42,44,0.9545454545454544,15,957,12,6,4,1935,30,192780,12,82,525852,4,2.0,1.0,1,2,126453,26000000000,10978153,84302,0,39,-1.0
0x39445e92f02862573e81b216f7e811faee2f2b42db856da96a764a15a83cb0b5,1,0x391a7033202d38173b2c482c93440a3a1426362e,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 15:13:22+00:00,15409,19795,0.7784288961859054,31,29,32,0.90625,6,956,14,6,5,1935,30,192622,6,29,183629,4,3.0,1.0,1,2,179127,20000000000,14727190,104418,0,25,-1.0
0x58bca5ed15824038823a5c4a257074a3efe132d2f298e3e817734db13dc82802,1,0x391a7033202d38173b2c482c93440a3a1426362e,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 15:07:37+00:00,15408,19794,0.7784177023340406,31,26,29,0.896551724137931,6,955,13,6,4,1935,30,192587,6,29,183594,4,2.0,1.0,1,2,138159,28600001604,2557696,92106,0,23,-1.0
0xbb2398fa3bccb0239d28ff712452b9bc779ad081b83b85478d3c6052a1521b36,1,0x391a7033202d38173b2c482c93440a3a1426362e,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 15:07:24+00:00,15407,19793,0.7784065073510837,31,25,28,0.8928571428571429,6,954,12,6,4,1935,30,192586,6,29,183593,4,2.0,1.0,1,2,126453,28600001604,14413936,84302,0,22,-1.0
0x47585bc3489a05e471b73238f17513625ed41d7b181e5a7b1ffd9cbf0e2537ad,1,0x21c6aa1995ea9b3c6b767177d525a9a1d30d47a7,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 14:45:52+00:00,15406,19792,0.7783953112368633,31,45,52,0.8653846153846154,14,953,2,2,5,1935,30,192477,15,174,1124545,4,3.0,1.0,1,2,227653,36300000000,14762016,151769,0,44,-1.0
0x356e29b11906d8e2a177cc1f2eda956a8350293d3475aea59f356d48a35dcd35,1,0x69731f7f5cc7fff48d547f7fa7c19f80605ce2ae,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 14:22:00+00:00,15405,19791,0.7783841139912081,31,265,384,0.6901041666666666,50,951,195,19,4,1935,30,192382,38,128,828285,4,2.0,1.0,1,2,126471,31000000000,8436504,84314,0,348,-1.0
0x57cd55c885044ac438237824f5ec0808f5138b3068820b7229a14c5396ef3ec2,1,0x69731f7f5cc7fff48d547f7fa7c19f80605ce2ae,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 14:22:00+00:00,15405,19791,0.7783841139912081,31,265,384,0.6901041666666666,50,952,195,19,4,1935,30,192382,38,128,828285,4,2.0,1.0,1,2,126453,31000000000,11793506,84302,0,349,-1.0
0xf31364bdf1e7d7cce63ed29a36bde98a22b167ca7b6d5ba5cd50ed05e15aa365,1,0xfb8d41fa22bfdacac1e4633917411c3a582f7ff7,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 13:43:11+00:00,15404,19789,0.7784122492293698,31,356,361,0.9861495844875346,64,950,9,5,5,1935,30,192196,57,81,519342,4,3.0,1.0,1,2,175581,26400000000,6213916,87054,0,322,-1.0
