transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type
0x795fbc84d3f844b153db52c3c1cc46b105645ea639f21a63d3999a9b21220e35,2,0xf69ea6646cf682262e84cd7c67133eac59cef07b,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-08 14:47:19+00:00,25810,27074,0.9533131417596216,214,3643,3978,0.9157868275515334,239,692,10,7,52,4703,213,1387092,508,1195,7398360,13,10.0,5.0,2,2,975357,260000000000,14374142,462282,0,3922,-1.0
0xf4783977ce2cdca7a57ef297cfb2c1397bc3e29a1b14ce21c2950dd1b9fcebe8,2,0x1e87ebbe2e02037dd4697d443c5507ff97959c99,0xa422890cbbe5eaa8f1c88590fbab7f319d7e24b6,2021-05-08 14:41:16+00:00,26,26,1.0,17,521,536,0.9720149253731342,115,1,20,16,8,4,88,575013,25,312,2028818,6,2.0,4.0,2,2,145359,320000000000,220331,66906,0,469,-1.0
0x3bde5c240c227f881487b8559051e7285880e7d188b40b9f97d9cf87fc14a57d,1,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-08 14:38:34+00:00,25809,27073,0.953311417279208,214,99,200,0.495,2,691,93,1,5,4703,213,1387054,6,1,6590,4,2.0,2.0,1,1,5000000,235000000000,1576236,113826,1000000000,192,-1.0
0xb7faca63a73d5d0490dda1c390577db3f30414cd91ce462e45c1e7f37c258519,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:38:27+00:00,53,94,0.5638297872340425,1,98,199,0.4924623115577889,2,93,94,1,100,1,0,244,6,1,6588,13,32.0,8.0,2,1,1000000,235000000000,1958769,387249,3454000000000000000000,191,-1.0
0x1655592eda3ebbba7c530ab3327daeae95fa95d05c3dec40338471245da10cfe,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-08 14:38:06+00:00,25808,27072,0.9533096926713948,214,97,198,0.4898989898989898,2,690,92,1,148,4703,213,1387049,6,1,6585,25,25.0,14.0,4,3,5000000,235000000000,3861138,921941,1000000000,190,-1.0
0xf580bd47217ffbf9ac3b2b802b229a6f7d4cb36b2580921c5ab3fab9573f8f91,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:37:46+00:00,52,93,0.5591397849462365,1,96,197,0.4873096446700507,2,92,93,1,100,1,0,240,6,1,6584,13,32.0,8.0,2,1,1000000,235000000000,5796390,387249,3787000000000000000000,189,-1.0
0xfe728b23d8415e9c549c32d427b113bba1c8e4f676d96bf9bb58bd3ad08dedac,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-08 14:36:46+00:00,25807,27071,0.953307967936168,214,95,196,0.4846938775510203,2,689,91,1,148,4703,213,1387047,6,1,6583,25,25.0,14.0,4,3,5000000,235000000000,10343642,921941,1000000000,188,-1.0
0x08ea96a8c312677bb47d5674dada18083a6688159323edcf60fc087c70688b43,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:36:40+00:00,51,92,0.5543478260869565,1,94,195,0.482051282051282,2,91,92,1,100,1,0,238,6,1,6582,13,32.0,8.0,2,1,1000000,235000000000,1751681,387249,3504000000000000000000,187,-1.0
0x6ede7fe2569ea12d9bbb8bc7cbe1b69ca3207cf2ecf49bb3b5714ca4d4945fc8,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-08 14:36:37+00:00,25806,27070,0.953306243073513,214,93,194,0.479381443298969,2,688,90,1,148,4703,213,1387045,6,1,6581,25,25.0,14.0,4,3,5000000,235000000000,1472019,919141,1000000000,186,-1.0
0x354b0b31618e7281a7ab5301f32aba7ddc30a885d46f3c148cf3dbbf2181e978,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:35:50+00:00,50,91,0.5494505494505495,1,92,193,0.4766839378238341,2,87,91,1,97,1,0,236,6,1,6580,11,32.0,8.0,2,1,1000000,235000000000,8589091,362536,3364000000000000000000,181,-1.0
