transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type
0x960170326c0321b50e04633692063a26b1349f92524cd11dc3c92d005d3d5037,1,0x549efe37d5460450a989babc748b6a0b26b64f40,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-28 22:15:47+00:00,882,895,0.9854748603351954,111,258,270,0.9555555555555556,80,895,0x960170326c0321b50e04633692063a26b1349f92524cd11dc3c92d005d3d5037,4,2,43,252,162,1116445,74,630,4091099,4,41.0,1.0,1,2,2148034,15999715230,9080899,1943634,66343042100000000,255,2
0x7f6db47ca169cf371392e5e2664d6be05c25f8ff9d66e95d0320168663ac2df9,1,0x879765ffd7f2fe105ed3aa42b15b5f5ad241f0bd,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-28 22:05:47+00:00,881,894,0.9854586129753916,111,1327,1526,0.8695937090432502,200,894,0x7f6db47ca169cf371392e5e2664d6be05c25f8ff9d66e95d0320168663ac2df9,1,1,35,252,162,1116395,301,830,5394417,4,33.0,1.0,1,2,1783487,16351411172,12313741,1620287,53398058300000000,1499,2
0xf03a6a67cd37753540675ecfded69c424c7eded213107090d775c40064a851d1,1,0x549efe37d5460450a989babc748b6a0b26b64f40,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-28 22:01:23+00:00,880,893,0.9854423292273236,111,256,268,0.9552238805970148,80,893,0xf03a6a67cd37753540675ecfded69c424c7eded213107090d775c40064a851d1,3,2,14,251,162,1116373,73,630,4091027,4,12.0,1.0,1,2,692932,21036861553,1136789,627732,19417475800000000,253,2
0x79022288839cec61ad69e1c444a485b7a82e1e5b487658baf9fa8365fc58832f,1,0xde61396aa17b1269e3d85f6c7c4d22694eb9c6ee,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-28 19:15:35+00:00,879,892,0.9854260089686098,111,977,1056,0.925189393939394,283,892,0x79022288839cec61ad69e1c444a485b7a82e1e5b487658baf9fa8365fc58832f,2,1,3,251,162,1115550,235,652,4238129,3,1.0,1.0,1,2,56833,16708809415,8422936,56833,0,978,2
0x5ac078d6438c97ffac10ebac0c34cac4c6aaafd64ccbe95469fff0a3380ecf4a,10,0xde61396aa17b1269e3d85f6c7c4d22694eb9c6ee,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-28 19:11:11+00:00,878,891,0.9854096520763188,111,976,1055,0.9251184834123222,283,891,0x5ac078d6438c97ffac10ebac0c34cac4c6aaafd64ccbe95469fff0a3380ecf4a,1,1,29,251,162,1115528,235,652,4238107,5,9.0,2.0,2,2,446389,19417528404,8149118,403189,14563106800000000,977,2
0x9c19e5af20c79b30f71f2088db8aa46929049dcae8d493978454f15257474ebc,1,0xfe0fb970566e5ee272692ce8b831f46317de639c,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-28 18:06:11+00:00,877,890,0.9853932584269663,111,957,1003,0.9541375872382852,289,890,0x9c19e5af20c79b30f71f2088db8aa46929049dcae8d493978454f15257474ebc,4,2,3,250,162,1115205,246,1784,11230381,3,1.0,1.0,1,2,56833,18888873956,10059365,56833,0,951,2
0xc3c29495759c716b4b850f203c33a8f32ad310ee9064addde4bc3ebed141d74e,14,0xfe0fb970566e5ee272692ce8b831f46317de639c,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-28 17:59:11+00:00,876,889,0.9853768278965128,111,956,1002,0.9540918163672654,289,889,0xc3c29495759c716b4b850f203c33a8f32ad310ee9064addde4bc3ebed141d74e,3,2,43,250,162,1115170,246,1784,11230346,6,15.0,2.0,2,3,773665,19698231862,7177440,687265,24271844700000000,950,2
0x04cdf8c4a6beec46c6cfdf6819789b601f7b5355d0965879a7affad32210ae7d,1,0x42ef0ea65212f30fc9a1716faf771f9207a2665d,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-28 15:54:23+00:00,875,888,0.9853603603603605,111,309,309,1.0,116,888,0x04cdf8c4a6beec46c6cfdf6819789b601f7b5355d0965879a7affad32210ae7d,2,2,4,250,162,1114548,82,458,2981761,5,1.0,2.0,1,2,102780,22425550314,15208312,97980,1618123000000000,276,2
0x24b6950053fef68648c4b3630b925f3b0c38b38204469f90aa8348decfe767b9,1,0xc2fd5fb90252f8f69d2646d03a9e3e9085d50714,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-28 10:39:47+00:00,874,887,0.9853438556933484,111,321,327,0.981651376146789,93,887,0x24b6950053fef68648c4b3630b925f3b0c38b38204469f90aa8348decfe767b9,3,2,3,250,162,1112980,58,440,2868764,3,1.0,1.0,1,2,56857,13238710017,6869417,56857,0,271,2
0xa42f4e17230c19ba352b195ce1fd0a55b85c70a92897aeb2af6230e82b7121ae,1,0xe6919ecd517c2318620d66b8901c814d5ddf58ff,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-28 09:31:47+00:00,873,886,0.9853273137697516,111,61,61,1.0,26,886,0xa42f4e17230c19ba352b195ce1fd0a55b85c70a92897aeb2af6230e82b7121ae,1,1,4,250,162,1112640,18,375,2454229,4,2.0,1.0,1,2,136684,13593621224,9216817,131884,3236246000000000,46,2
0x8c2ce00e4add95e81c9935d2b67b58c50fc39811e2779555f8014da59f2a3100,1,0xfe0fb970566e5ee272692ce8b831f46317de639c,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-28 00:39:23+00:00,872,885,0.9853107344632768,111,949,995,0.9537688442211056,289,885,0x8c2ce00e4add95e81c9935d2b67b58c50fc39811e2779555f8014da59f2a3100,2,2,3,249,162,1109990,245,1784,11225166,3,1.0,1.0,1,2,56845,14499777976,7211594,56845,0,943,2
0xd2a68fdba1c7237fdc77abb8fbc6962e15688f67e6057c70d0d762b770a729c1,1,0xa67bc4ed2982b2d3f38f26974e06c10e864c7a9f,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-27 22:16:35+00:00,871,884,0.9852941176470588,110,100,101,0.99009900990099,41,884,0xd2a68fdba1c7237fdc77abb8fbc6962e15688f67e6057c70d0d762b770a729c1,3,2,3,249,161,1109279,32,211,1405150,3,1.0,1.0,1,2,56833,19603495543,10964966,56833,0,70,2
