transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type
0x56d6311ee3fc2fe8587ff7b5efe62d6f4d00bbcdba3673e55507b215f3b0d481,3,0xa84b9205f69782fea9a9fa5c33e5f0af4c36ce55,0x8d68d8301fe02654791e6ef5e9ec240865bb79cd,2022-04-30 02:56:24+00:00,234,236,0.9915254237288136,39,71,206,0.3446601941747573,19,44,0x56d6311ee3fc2fe8587ff7b5efe62d6f4d00bbcdba3673e55507b215f3b0d481,2,1,218,38,44,276040,16,336,2154962,20,8,11,4,5,512894,53604676900,2418635,498296,0,46,0.0
0x12d394410e78441535a22b40e03fc0f736e912a9f8f202dd9e32f6ddd7178efd,3,0xa84b9205f69782fea9a9fa5c33e5f0af4c36ce55,0x8d68d8301fe02654791e6ef5e9ec240865bb79cd,2022-04-30 02:53:54+00:00,233,235,0.9914893617021276,39,70,205,0.3414634146341463,19,43,0x12d394410e78441535a22b40e03fc0f736e912a9f8f202dd9e32f6ddd7178efd,1,1,218,38,44,276030,16,336,2154952,20,8,11,4,5,612385,42982707890,28029307,596013,0,45,0.0
0xb84dfb9ba1b76b764cd1f636b29ca2b110d6687769b3ab5af4a4f45be0c60c18,3,0xa84b9205f69782fea9a9fa5c33e5f0af4c36ce55,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-04-30 02:50:55+00:00,230,230,1.0,76,69,204,0.338235294117647,19,230,0xb84dfb9ba1b76b764cd1f636b29ca2b110d6687769b3ab5af4a4f45be0c60c18,1,1,61,34,136,876279,15,336,2154939,10,5,10,2,4,295846,42277668980,5583104,284629,78000000000000000000,44,0.0
0x8a0955cda5927825387b22c52449b1b4fbd26d78837b1379c02aa20287d38a32,3,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,0xebe0d1cb6a0b8569929e062d67bfbc07608f0a47,2022-04-30 01:47:16+00:00,232,233,0.9957081545064376,84,16670,16671,0.999940015595945,310,44,0x8a0955cda5927825387b22c52449b1b4fbd26d78837b1379c02aa20287d38a32,16,13,719,49,144,922277,378,314,2013339,57,19,12,5,5,1601741,35526506303,9830930,1570129,0,16606,2.0
0x1f99d8d901196f019beb7c8504533890c58c1207e3656469981f6c85e901e729,3,0xbc33ce48e0580c53cddc1ca192d81ce90eeef27d,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-04-29 21:51:44+00:00,229,229,1.0,75,3,3,1.0,1,229,0x1f99d8d901196f019beb7c8504533890c58c1207e3656469981f6c85e901e729,1,1,61,33,135,874957,2,0,7,10,5,10,2,4,295846,33707207551,16516611,284629,8000000000000000000,1,2.0
0x624b4b05a2c107b4257a732b2ea09d25bf1e1b8bd320e31a724c013bbb6a9c5f,3,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,0x8922c1147e141c055fddfc0ed5a119f3378c8ef8,2022-04-29 21:00:29+00:00,146,146,1.0,68,16637,16638,0.99993989662219,309,25,0x624b4b05a2c107b4257a732b2ea09d25bf1e1b8bd320e31a724c013bbb6a9c5f,23,14,718,25,144,932448,378,313,2012105,57,19,12,5,5,1576113,47912994227,11509292,1544902,0,16573,2.0
0xd985a0c4a4bc144ef8b57a6b32f92a94df6ec8cc1cfd79d7f470e2dc130dd28b,3,0xa49b8c71964aba7b31c08757e1c50722096ef7b1,0xd74126a40baa09859bdae646cb22c407cd07f656,2022-04-29 20:06:28+00:00,177,177,1.0,38,727,762,0.9540682414698162,202,66,0xd985a0c4a4bc144ef8b57a6b32f92a94df6ec8cc1cfd79d7f470e2dc130dd28b,8,3,209,22,44,281063,180,597,3850926,26,9,12,4,5,595228,56322028620,25852220,579271,0,732,2.0
0x499946f59d848b6adade5211498f9461b6bc04619916d711c0cb066eb0308839,3,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,0x8d68d8301fe02654791e6ef5e9ec240865bb79cd,2022-04-29 19:44:29+00:00,228,230,0.991304347826087,38,6718,7327,0.9168827623856968,460,42,0x499946f59d848b6adade5211498f9461b6bc04619916d711c0cb066eb0308839,45,18,707,37,43,274134,651,547,3532455,65,20,12,5,5,1654624,57472728209,16153156,1622187,0,7240,2.0
0x849b520ce903e416b83ee02b4339083a50b485fea96bc5f23ee67a51c3430a85,6,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-04-29 19:35:13+00:00,228,228,1.0,75,6717,7326,0.9168714168714168,460,228,0x849b520ce903e416b83ee02b4339083a50b485fea96bc5f23ee67a51c3430a85,26,15,704,32,135,874356,651,547,3532415,65,20,12,5,5,1644191,57312611169,11415501,1596906,0,7239,2.0
0x256c206d896029534294eee50afdac2d8dd73dc56ffbd182c9caeb108c4bbd23,3,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,0x8d68d8301fe02654791e6ef5e9ec240865bb79cd,2022-04-29 19:30:15+00:00,227,229,0.9912663755458516,38,6714,7323,0.916837361736993,460,41,0x256c206d896029534294eee50afdac2d8dd73dc56ffbd182c9caeb108c4bbd23,44,18,770,37,43,274069,651,547,3532390,65,21,12,4,5,1703865,65297805214,15332763,1670658,0,7236,2.0
0x6b62050b2a01983e46df118f5ebe747d896105fd0f9743fbcdaa217d838758cc,8,0x7bc153e86a595112bb3d604b343cd62e32e72d5a,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-04-29 15:23:45+00:00,227,227,1.0,75,31,33,0.9393939393939394,12,227,0x6b62050b2a01983e46df118f5ebe747d896105fd0f9743fbcdaa217d838758cc,1,1,182,32,135,873204,22,106,685271,20,6,11,4,5,541793,50543299807,20893476,526671,0,30,2.0
0xf7e7d20fd81dd574f6a0de884092baf34c104307d1b5413d1ddcf9b9f72e5274,3,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,0xe097783483d1b7527152ef8b150b99b9b2700c8d,2022-04-29 12:35:58+00:00,80,83,0.963855421686747,52,16623,16624,0.9999398460057748,309,26,0xf7e7d20fd81dd574f6a0de884092baf34c104307d1b5413d1ddcf9b9f72e5274,8,5,611,21,89,569821,378,313,2009811,57,18,12,6,5,1500871,41701172079,19130960,1470762,0,16559,2.0
0xf039c86c0442be9c59a8ac2aec16d67ef517b751cdad432d2db53ec7840370c9,3,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,0xe097783483d1b7527152ef8b150b99b9b2700c8d,2022-04-29 12:34:56+00:00,79,82,0.9634146341463414,52,16622,16623,0.999939842387054,309,25,0xf039c86c0442be9c59a8ac2aec16d67ef517b751cdad432d2db53ec7840370c9,7,5,611,21,89,569816,378,313,2009806,57,18,12,6,5,1500797,40483162718,11876183,1478341,0,16558,2.0
0xac8a62b0e5cb9648ce76c0f0579fc9f596ebe8adec5af62119bfd35cc035e85e,8,0x0672eb6703a55f37fcfb346ee9d057d55619b6ed,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-04-29 12:28:33+00:00,226,226,1.0,75,5,5,1.0,2,226,0xac8a62b0e5cb9648ce76c0f0579fc9f596ebe8adec5af62119bfd35cc035e85e,1,1,182,31,135,872427,4,0,14,20,6,11,4,5,542328,38515270541,18808823,527270,0,3,2.0
0xb59454eed53627b1e1caae4de61fd34b4f8c0eeeddbf65dd7d9519191c2866c7,3,0xa49b8c71964aba7b31c08757e1c50722096ef7b1,0xd74126a40baa09859bdae646cb22c407cd07f656,2022-04-29 11:27:52+00:00,175,175,1.0,38,726,761,0.9540078843626806,202,65,0xb59454eed53627b1e1caae4de61fd34b4f8c0eeeddbf65dd7d9519191c2866c7,7,3,209,21,44,278695,180,597,3848558,26,9,12,4,5,577845,32789785706,10727854,562232,0,731,2.0
0xd03031e7283662f8107c26b773b0e3ef514ae921e5703d880d18085abc98891a,3,0x01ebce016681d076667bdb823ebe1f76830da6fa,0xd74126a40baa09859bdae646cb22c407cd07f656,2022-04-29 11:17:36+00:00,174,174,1.0,38,5681,6006,0.9458874458874458,229,64,0xd03031e7283662f8107c26b773b0e3ef514ae921e5703d880d18085abc98891a,10,8,481,21,44,278646,377,328,2103510,41,13,12,4,5,1105176,33786709582,26958168,1081324,0,5903,2.0
0x046e3e7556350f7c963aa40b4d043a26c74c2ac8e4912928cf7e7243ccc53ce0,3,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,0x8d68d8301fe02654791e6ef5e9ec240865bb79cd,2022-04-29 10:58:03+00:00,224,226,0.991150442477876,38,16604,16605,0.9999397771755494,309,40,0x046e3e7556350f7c963aa40b4d043a26c74c2ac8e4912928cf7e7243ccc53ce0,34,13,674,36,43,271748,378,313,2009365,57,19,12,4,5,1504261,36663906216,24230105,1474173,0,16540,2.0
