transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x06a9cf7f0779ea8f129df7cd7770a8506dc093b2a7e6c6652f57e13a6be5e1ef,1,0xe59cd29be3be4461d79c0881d238cbe87d64595a,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:36:24.000000 UTC,250000,198237163502,2218248,46109,0,277085,,1640,5382466,116724467,0.04611257723712716,1386,196545,277136,0.70920053692050111,161,93,0x06a9cf7f0779ea8f129df7cd7770a8506dc093b2a7e6c6652f57e13a6be5e1ef,277070,161,1,16396053,1436,8912040,11,160,1031613,2,,,1,0
0x5602447dc2d83a7ae2602cec8c862e37ba6404854de782bfcf4adb3fc57a8783,1,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:35:44.000000 UTC,250000,155988837828,15136418,63197,0,3542842,2,1668,5382464,116724452,0.046112566028581568,1386,797842,3716657,0.21466656729421091,191,72,0x5602447dc2d83a7ae2602cec8c862e37ba6404854de782bfcf4adb3fc57a8783,575783,177,1,16396049,1436,8912038,1892478,189,1216005,2,,,1,0
0xe70bafcaac87d3550e69e47ef3ba2d0535ae1022aabc3f177cd1639d52f0728b,1,0x46340b20830761efd32832a74d7169b29feb9758,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:37:36.000000 UTC,350000,212804859468,2114538,63221,0,3848219,,1522,5382472,116724596,0.0461125776781442,1386,1011277,3849807,0.262682518889908,1064,217,0xe70bafcaac87d3550e69e47ef3ba2d0535ae1022aabc3f177cd1639d52f0728b,751234,791,1,16396073,1436,8912047,850121,1063,6709955,2,,,1,0
0x9e77bb35c55b360413a1569cf953f4d6b4ceb87986ba4ce8ab8c56e4eb834f71,1,0xfcbe3d6c56ac4db34337875533d67be384f7791d,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:36:31.000000 UTC,250000,176301282080,5329433,41309,0,0,2,1608,5382467,116724497,0.046112573952663938,1386,2,2,1.0,1,99,0x9e77bb35c55b360413a1569cf953f4d6b4ceb87986ba4ce8ab8c56e4eb834f71,1,1,1,16396065,1436,8912041,1,0,0,2,,,1,0
0x81ad9d5e23fad2d5e567b81435541d831b366b26cdaca640bd594275f18168b1,1,0x46340b20830761efd32832a74d7169b29feb9758,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:37:13.000000 UTC,350000,200761538496,902154,63209,0,3848168,,1570,5382470,116724531,0.046112586222342586,1386,1011275,3849750,0.26268588869407106,1064,155,0x81ad9d5e23fad2d5e567b81435541d831b366b26cdaca640bd594275f18168b1,751215,791,1,16396070,1436,8912045,850109,1063,6709953,2,,,1,0
0x1b9aa11597a32786f5ae94a058f7e2393d9ae0004a520f7a7252b9568b7fd560,1,0xecb12599041aeadbefc2abd4f75ddc4f75d45600,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:35:18.000000 UTC,94831,132000000000,19305505,58421,0,1,,1720,5382462,116724420,0.046112561535966511,1386,4,4,1.0,2,46,0x1b9aa11597a32786f5ae94a058f7e2393d9ae0004a520f7a7252b9568b7fd560,1,1,1,16396047,1436,8912036,2,39,248982,2,,,1,0
0xef315687177ab054b36f4dbd07f0f4868626741b7b6d4e777137c546d7136c59,1,0xe59cd29be3be4461d79c0881d238cbe87d64595a,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:37:36.000000 UTC,250000,186649290565,5142899,63221,0,277091,,1509,5382472,116724596,0.0461125776781442,1386,196547,277142,0.70919239956412239,161,207,0xef315687177ab054b36f4dbd07f0f4868626741b7b6d4e777137c546d7136c59,277076,161,1,16396073,1436,8912047,11,160,1031620,2,,,1,0
0xc3d99671bd6de5d4a431148e4e97a187e03e7401b4f642038c69196263146b0f,1,0x28c6c06298d514db089934071355e5743bf21d60,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:34:53.000000 UTC,207128,224000000000,1844535,46121,0,2384624,,1753,5382459,116724396,0.0461125453157196,1386,579263,3384646,0.1711443382853037,188,10,0xc3d99671bd6de5d4a431148e4e97a187e03e7401b4f642038c69196263146b0f,404124,160,1,16396043,1436,8912033,693649,195,1257077,2,,,1,0
0xd9b3eb826d5868315cb2f27e356e480da2d74a15e76c4f41960e10f0b19bce0c,1,0x593609a4d959ef75cf5835917b6090ba96e02c1a,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:36:31.000000 UTC,250000,176301282080,5288124,41309,0,0,2,1607,5382467,116724497,0.046112573952663938,1386,2,2,1.0,1,119,0xd9b3eb826d5868315cb2f27e356e480da2d74a15e76c4f41960e10f0b19bce0c,1,1,1,16396065,1436,8912041,1,0,0,2,,,1,0
0xc1be377617452d860f39edcce5a81357d8e28207a90ea2e957ec1a7637055f58,1,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:37:24.000000 UTC,250000,145912426579,10310759,63209,0,3542885,2,1544,5382471,116724560,0.046112583332933534,1386,797848,3716711,0.21466506273961036,191,180,0xc1be377617452d860f39edcce5a81357d8e28207a90ea2e957ec1a7637055f58,575790,177,1,16396072,1436,8912046,1892507,189,1216013,2,,,1,0
0xed0636aef0932ec26e7ef30d0da626a22c832d892048f8d196fbe464d9f7b5dd,1,0x28c6c06298d514db089934071355e5743bf21d60,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:37:24.000000 UTC,207128,224000000000,1696476,63209,0,2384664,,1559,5382471,116724560,0.046112583332933534,1386,579272,3384710,0.17114376120849348,188,166,0xed0636aef0932ec26e7ef30d0da626a22c832d892048f8d196fbe464d9f7b5dd,404145,160,1,16396072,1436,8912046,693655,195,1257090,2,,,1,0
0x8404849200afea59e0f51c432948ed282a21b056a6398d5dccb6798059e23c19,1,0x7ce3fccc1f285f4154599cab0131b2e988c22603,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:36:15.000000 UTC,92218,266000000000,924168,41309,0,0,,1645,5382465,116724461,0.046112571040272353,1386,1,1,1.0,1,81,0x8404849200afea59e0f51c432948ed282a21b056a6398d5dccb6798059e23c19,1,1,1,16396051,1436,8912039,1,0,0,2,,,1,0
