transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x449db50e06864493f38df576e83269a2b7f5076550d41315629eaa8d7f68bb83,1,0x3cd751e6b0078be393132286c442345e5dc49699,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:41:33.000000 UTC,250000,226555570884,4272224,63209,0,3846902,2,1262,5382485,116724806,0.046112606089917171,1386,812960,3994609,0.20351428637946792,191,207,0x449db50e06864493f38df576e83269a2b7f5076550d41315629eaa8d7f68bb83,682747,190,1,16396094,1436,8912060,1889930,189,1217989,2,,,1,0
0x42c2a89bcffc8a10f240ff6b179fdd8fb6accaf000b2e7d722b5ff9e774a60b4,1,0x28c6c06298d514db089934071355e5743bf21d60,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:40:25.000000 UTC,207128,224000000000,5102085,63221,0,2384717,,1330,5382483,116724788,0.046112596066569853,1386,579280,3384779,0.17114263590030546,188,177,0x42c2a89bcffc8a10f240ff6b179fdd8fb6accaf000b2e7d722b5ff9e774a60b4,404174,160,1,16396094,1436,8912058,693665,195,1257102,2,,,1,0
0x6f6c0e996354a72f94a53b20c643277f33528820791c451bd4a58a36023d1ee1,1,0x28c6c06298d514db089934071355e5743bf21d60,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:43:22.000000 UTC,207128,238000000000,2241695,63209,0,2384767,,1084,5382494,116724972,0.0461126176153634,1386,579289,3384836,0.17114241280818332,188,344,0x6f6c0e996354a72f94a53b20c643277f33528820791c451bd4a58a36023d1ee1,404204,160,1,16396104,1436,8912069,693672,195,1257113,2,,,1,0
0x5fad7630b26e043fbed484720cf05072786ba64d701de66964c735d5abda7193,1,0xe59cd29be3be4461d79c0881d238cbe87d64595a,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:38:27.000000 UTC,250000,230343793265,1533934,63197,0,277092,,1448,5382474,116724635,0.046112579405367171,1386,196548,277144,0.70919088993447454,161,43,0x5fad7630b26e043fbed484720cf05072786ba64d701de66964c735d5abda7193,277078,161,1,16396074,1436,8912049,11,160,1031622,2,,,1,0
0xee6be673d31636da74459d6805b613f0b9ef4f01f53adc77d66a2dbd7752d99d,1,0x3cd751e6b0078be393132286c442345e5dc49699,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:42:07.000000 UTC,250000,185582812539,5534323,63209,0,3846921,2,1213,5382489,116724847,0.046112624161332161,1386,812964,3994635,0.20351396310301192,191,259,0xee6be673d31636da74459d6805b613f0b9ef4f01f53adc77d66a2dbd7752d99d,682750,190,1,16396095,1436,8912064,1889947,189,1217993,2,,,1,0
0x932f5785cae38e61d9b46c4bfcef95faa128a01ae951c931810cfde4813fca48,1,0xe59cd29be3be4461d79c0881d238cbe87d64595a,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:43:22.000000 UTC,250000,211764631178,6473985,46109,0,277114,,1095,5382494,116724972,0.0461126176153634,1386,196559,277167,0.70917172679287221,161,365,0x932f5785cae38e61d9b46c4bfcef95faa128a01ae951c931810cfde4813fca48,277101,161,1,16396104,1436,8912069,11,160,1031642,2,,,1,0
0x64248853338ed894e4f9d2072d3e00af27ed0e313694f27d3b22ed6ee79c7c11,1,0x28c6c06298d514db089934071355e5743bf21d60,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:38:27.000000 UTC,207128,224000000000,3040290,63197,0,2384685,,1462,5382474,116724635,0.046112579405367171,1386,579274,3384729,0.17114339139115717,188,30,0x64248853338ed894e4f9d2072d3e00af27ed0e313694f27d3b22ed6ee79c7c11,404153,160,1,16396074,1436,8912049,693658,195,1257093,2,,,1,0
0x1ac15cee3b5311f7c4f4a3fa56ab1ff5d65faa4d9d719b146900db94e74da6aa,1,0xb9c674a30af879cf63c9178572753c66fde00000,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:45:08.000000 UTC,48897,192962124155,27007218,48897,0,3608,2,1017,5382498,116725019,0.046112633316427218,1386,3712,3733,0.994374497723011,115,430,0x1ac15cee3b5311f7c4f4a3fa56ab1ff5d65faa4d9d719b146900db94e74da6aa,34,18,1,16396106,1436,8912073,68,114,731701,2,,,1,0
0x2c9e79e4d9e0fe20d8b4663aac2dceb279e0d7a659fe72d892a29b1ab0948dde,1,0x3cd751e6b0078be393132286c442345e5dc49699,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:39:07.000000 UTC,250000,162530857410,14410925,63209,0,3846828,2,1401,5382478,116724683,0.046112594711437339,1386,812953,3994541,0.20351599845889679,191,89,0x2c9e79e4d9e0fe20d8b4663aac2dceb279e0d7a659fe72d892a29b1ab0948dde,682738,190,1,16396074,1436,8912053,1889894,189,1217982,2,,,1,0
0xf180d01a6714e576bb6beca46752fcf7b114673628873ccd71ea902c02964bf3,1,0x28c6c06298d514db089934071355e5743bf21d60,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:39:02.000000 UTC,207128,228000000000,740098,46109,0,2384692,,1424,5382477,116724655,0.0461125972057917,1386,579276,3384736,0.17114362833615385,188,67,0xf180d01a6714e576bb6beca46752fcf7b114673628873ccd71ea902c02964bf3,404159,160,1,16396074,1436,8912052,693659,195,1257096,2,,,1,0
