transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x88a65dbde3b475d951527ec26a2ea649ebe9b77c5b2b873982c812e6982df992,1,0xe59cd29be3be4461d79c0881d238cbe87d64595a,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:41:49.000000 UTC,250000,252009381216,177182,46109,0,277107,,1252,5382486,116724811,0.046112612681805928,1386,196555,277158,0.7091803231369832,161,160,1031788,219,0x88a65dbde3b475d951527ec26a2ea649ebe9b77c5b2b873982c812e6982df992,277092,161,1,16396095,1436,8912061,11,2,,,1,0
0x449db50e06864493f38df576e83269a2b7f5076550d41315629eaa8d7f68bb83,1,0x3cd751e6b0078be393132286c442345e5dc49699,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:41:33.000000 UTC,250000,226555570884,4272224,63209,0,3846902,2,1260,5382485,116724806,0.046112606089917171,1386,812960,3994609,0.20351428637946792,191,190,1222626,209,0x449db50e06864493f38df576e83269a2b7f5076550d41315629eaa8d7f68bb83,682747,190,1,16396094,1436,8912060,1889930,2,,,1,0
0xa1205933648a517ced3a1b9d5c4d03d8677ba8e29ddc92633319e5d521cd56ff,1,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:40:06.000000 UTC,250000,192686147259,6310978,63197,0,3542997,2,1354,5382480,116724725,0.046112595253490637,1386,797856,3716807,0.21466167062212269,191,190,1222621,135,0xa1205933648a517ced3a1b9d5c4d03d8677ba8e29ddc92633319e5d521cd56ff,575817,177,1,16396092,1436,8912055,1892548,2,,,1,0
0x6d123d3bf3e67ec0f39b3e607ca2f892a74512f97b2a21a48b1a43e53132120b,4,0x9e5ff3e08e810d0b0c94f6dc256f0c6229e2fd9e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2021-11-03 23:41:25.000000 UTC,457522,202326710197,11101707,315758,0,19,2,1278,3164557,49518634,0.063906387240003429,517,26,26,1.0,11,263,1696573,7,0x6d123d3bf3e67ec0f39b3e607ca2f892a74512f97b2a21a48b1a43e53132120b,5,4,31,2801175,516,3338437,10,8,8,4,3,5
0x9217cb887293522525d5414e5df3044e8968da22e3bb920cdcc0d6aca1998348,1,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:38:58.000000 UTC,250000,183501552332,2802221,63221,0,3542964,2,1431,5382476,116724649,0.046112591008947906,1386,797852,3716772,0.21466261583976634,191,190,1222617,53,0x9217cb887293522525d5414e5df3044e8968da22e3bb920cdcc0d6aca1998348,575808,177,1,16396074,1436,8912051,1892533,2,,,1,0
0x80923d5feb2c70e8a86df237b0386245e8fb9c2205c6a1d9c603b24f933dc523,1,0xd30b438df65f4f788563b2b3611bd6059bff4ad9,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:40:25.000000 UTC,420000,212000000000,7691234,63209,0,199209,,1318,5382483,116724788,0.046112596066569853,1386,124052,199215,0.62270411364606082,580,589,3815259,192,0x80923d5feb2c70e8a86df237b0386245e8fb9c2205c6a1d9c603b24f933dc523,194448,533,1,16396094,1436,8912058,7,2,,,1,0
0x3267fa5743490f5548f0c0effd57725be437d3c1d5778df048c55c4813a76a0b,1,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:38:27.000000 UTC,250000,193769699951,6708725,63209,0,3542954,2,1454,5382474,116724635,0.046112579405367171,1386,797851,3716766,0.21466269331994536,191,190,1222615,41,0x3267fa5743490f5548f0c0effd57725be437d3c1d5778df048c55c4813a76a0b,575805,177,1,16396074,1436,8912049,1892531,2,,,1,0
0x5255df1d4fccd77e74849a2cd0036cac58d47bb06a37e8cdf4757942fcca21f9,1,0xb89eb49bc337d2bfaee360ec63ad606b6788ceb2,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:40:25.000000 UTC,100000,203000000000,11172742,46109,0,212496,,1294,5382483,116724788,0.046112596066569853,1386,146137,218000,0.67035321100917433,352,351,2274764,180,0x5255df1d4fccd77e74849a2cd0036cac58d47bb06a37e8cdf4757942fcca21f9,194461,352,1,16396094,1436,8912058,5094,2,,,1,0
0x698a0fffbca8a454c99271684b13ed54d8736d69104f447f814124d936e2ada1,1,0x46340b20830761efd32832a74d7169b29feb9758,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:40:10.000000 UTC,350000,212600918185,926111,63209,0,3848275,,1343,5382481,116724732,0.046112601055275926,1386,1011282,3849847,0.26268108836532983,1064,1063,6710070,140,0x698a0fffbca8a454c99271684b13ed54d8736d69104f447f814124d936e2ada1,751244,791,1,16396092,1436,8912056,850127,2,,,1,0
0xf33ca7502038c7ecb401fac2b78a0dd8a91509330109c60e564cbb4d26e473ac,1,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:38:27.000000 UTC,250000,193769699951,5904977,63209,0,3542945,2,1450,5382474,116724635,0.046112579405367171,1386,797851,3716766,0.21466269331994536,191,190,1222615,47,0xf33ca7502038c7ecb401fac2b78a0dd8a91509330109c60e564cbb4d26e473ac,575805,177,1,16396074,1436,8912049,1892531,2,,,1,0
