transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0xa06bfe987eac14f954009c0b5f89750b60e548f1df6613fa8052cbd13554bc8b,8,0xde42e2d68d9dd7188a53998cf4f476b6ccbb9891,0x03f34be1bf910116595db1b11e9d1b2ca5d59659,2021-11-03 23:48:10.000000 UTC,500000,175855855125,4805215,253705,0,18550,,743,246247,285944,0.86117211761743562,323,18552,18552,1.0,422,1,0xa06bfe987eac14f954009c0b5f89750b60e548f1df6613fa8052cbd13554bc8b,10162,306,25,27662,322,2083878,3,542,3511677,13,8,5,1,2
0xf768280a0965908d17bb7f85f7dac04397da2c31b4722ea9bde73d921447a0b7,1,0x164107a51c6336336edfc09e7016b6f859278fa6,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:45:38.000000 UTC,94831,206800000000,668501,63221,0,92,,990,5382501,116725037,0.046112651906891233,1386,94,99,0.9494949494949495,25,8,0xf768280a0965908d17bb7f85f7dac04397da2c31b4722ea9bde73d921447a0b7,4,4,1,16396106,1436,8912076,22,269,1735392,2,,,1,0
0x78e0e0c56349cf61fe6a770ae3f5c9935cdaa95c7d4484279e5216d0251d3e3c,1,0x5041ed759dd4afc3a72b8192c143f72f4724081a,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:51:19.000000 UTC,420000,213000000000,908689,46109,0,885919,,589,5382520,116725381,0.046112678784059828,1386,516436,886006,0.5828809285715898,557,345,0x78e0e0c56349cf61fe6a770ae3f5c9935cdaa95c7d4484279e5216d0251d3e3c,854224,556,1,16396142,1436,8912096,8,596,3858918,2,,,1,0
0xc688864ac4c66aca1141df7b45dfd66d6307bbb818534b4151165b5e3474643a,1,0xf0ccdf282b19b322f072586994f9c78eaf2e156a,0x7697227ddb8546b2766bfba027132c9c44a6484d,2021-11-03 23:48:04.000000 UTC,119071,169694972650,10096346,80455,0,7,2,815,5,6,0.83333333333333337,4,13,13,1.0,5,1,0xc688864ac4c66aca1141df7b45dfd66d6307bbb818534b4151165b5e3474643a,3,3,3,2,33,213754,4,83,536176,4,0,2,1,2
0x0f43b6b3c977b2af5de7ffd0298a163c7f43d3d684b97a96c313cac80e55bebc,1,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:48:07.000000 UTC,1000000,162650103580,3098577,63209,0,3312651,,783,5382513,116725221,0.046112682022679569,1386,1767060,4383144,0.40314897251835669,1293,187,0x0f43b6b3c977b2af5de7ffd0298a163c7f43d3d684b97a96c313cac80e55bebc,499691,1292,1,16396126,1436,8912088,607897,1292,8064349,2,,,1,0
0xcdbda5aa3b2be65dca23bec55772de146fd43818353a6cf3bb60dadc079edd67,1,0x46340b20830761efd32832a74d7169b29feb9758,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:46:21.000000 UTC,350000,238206437696,5208434,46109,0,3848382,,906,5382503,116725133,0.0461126311160425,1386,1011292,3849951,0.2626765899098456,1064,93,0xcdbda5aa3b2be65dca23bec55772de146fd43818353a6cf3bb60dadc079edd67,751271,791,1,16396124,1436,8912078,850144,1063,6709986,2,,,1,0
0xf60cde7d6dd93fb8c82505419298dc1ee76eaa74ecf2c12834defc4573076d79,1,0x72951f4bbf696af8da0fe563d7152ab0a2f85190,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:51:55.000000 UTC,69529,183420660723,19800971,63209,0,8,,514,5382525,116725455,0.0461126923857354,1386,11,11,1.0,7,394,0xf60cde7d6dd93fb8c82505419298dc1ee76eaa74ecf2c12834defc4573076d79,9,7,1,16396145,1436,8912101,1,55,355560,2,,,1,0
0xc1228cea8e855bdafda3ce060874c9b028ad360080e128162a1d05c6978c4c96,1,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:48:10.000000 UTC,1000000,181500000000,6271120,46097,0,3312670,,764,5382514,116725249,0.046112679528316963,1386,1767061,4383168,0.40314699322499159,1293,205,0xc1228cea8e855bdafda3ce060874c9b028ad360080e128162a1d05c6978c4c96,499697,1292,1,16396133,1436,8912089,607900,1292,8064350,2,,,1,0
0x55713ec7a069522a82e39bfafe578ecf215969107b0a3e81d9585df7a801b5e1,1,0xf63de4984fbf842a7c96a650950b85cd2f4fed7d,0xe592427a0aece92de3edee1f18e0157c05861564,2021-11-03 23:46:21.000000 UTC,204194,204352511703,24923428,146170,239677898519968164,509,2,908,982456,3902601,0.25174390105470684,184,592,618,0.95792880258899671,93,2,0x55713ec7a069522a82e39bfafe578ecf215969107b0a3e81d9585df7a801b5e1,32,24,11,938798,183,1177040,115,384,2489548,5,3,4,3,4
0x3b13e6b6fc6e62309a00126932657668e6c48884eee70f1270bd2721867687ed,1,0xdff92adb0c822cdcbd5768d8ca03de428a2f2c1a,0xa0c68c638235ee32657e8f720a23cec1bfc77c77,2021-11-03 23:48:47.000000 UTC,108181,171009675903,4040339,95912,0,1475,2,694,668437,1157386,0.57754025018446742,432,1356,1579,0.8587713742875237,216,2,0x3b13e6b6fc6e62309a00126932657668e6c48884eee70f1270bd2721867687ed,22,13,6,327125,434,2811494,208,391,2529401,7,1,4,1,3
