transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,is_sus,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio
0x7e83bd240d21eece262ce4e3b58ed24e0f1bcf6afd1eb47e4f2b65362b2e47ad,3,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,0x0f0d710911fb37038b3ad88fc43ddad4edbe16a5,2022-04-26 00:43:58+00:00,1561913,40519883873,26060963,1530850,0.0,6923,2.0,113,28,28,1.0,19,6413,7009,0.9149664716792695,457,545,3515005,1,0x7e83bd240d21eece262ce4e3b58ed24e0f1bcf6afd1eb47e4f2b65362b2e47ad,1,1,700,10,59,374142,627,54,18,12,5,5,0,-0.1811318782667156,-1.9752574087498271,-1.9752264494999157,-1.6981553289921023,-0.12696762933465414,-0.07462028207575057,1.0495514487232853,-1.023704189311341,-0.9265501705736724,-1.0419372352101661,0.5327198709575459,-0.7331872662479743,-0.7962504676895932,-0.8045124424673161,0.8733195456529066,0.5375213745904344,0.5610823216581724,0.544293874734985,0.24628685268741596,0.46777927845891437,0.7911490822946381,0.20652851724645443,0.19357670309437913,-0.31913478571999654,1.6435327423606,0.44660599328518974,-0.0,-0.07627762998533824,0.004285714285714286,0.31666666666666665,2.8,7.483769574734793e-05,0.836996336996337,11.178628389154705,0.0018244634575303711,0.00014267370523612499,0.03571428571428571,1.0,0.05263157894736842
0xd307d87033a0f758ac9cb6580d0a41bac0f78f8ce6e5ab58098f6ccef3bec85c,3,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,0x0f0d710911fb37038b3ad88fc43ddad4edbe16a5,2022-04-26 22:40:02+00:00,1479847,39059967022,7371995,1450140,0.0,6950,2.0,103,29,29,1.0,19,6440,7036,0.9152927799886299,457,545,3520807,2,0xd307d87033a0f758ac9cb6580d0a41bac0f78f8ce6e5ab58098f6ccef3bec85c,2,1,700,10,59,379944,630,54,18,12,5,5,0,-0.1811318782667156,-1.962575178196056,-1.9626204091896766,-1.6981553289921023,-0.12262514502043363,-0.07029131878298495,1.0495514487232853,-0.9640902281091276,-0.8683172687918075,-1.0419372352101661,0.5327198709575459,-0.7331872662479743,-0.7962504676895932,-0.7847150296914398,0.8845865696077175,0.5375213745904344,0.564842044735318,0.544293874734985,0.24628685268741596,0.46777927845891437,0.7911490822946381,0.20652851724645443,0.14093818735002805,-0.38686238840108034,-0.760658920159781,0.35606110929661644,-0.0,-0.07194407904396605,0.004285714285714286,0.31666666666666665,2.9,7.632683677900748e-05,0.836996336996337,11.168253968253968,0.0018291255870811474,0.0002842524161455372,0.06896551724137931,2.0,0.05263157894736842
0x1a36f0fd6cfc85926675329370c00c098cbf8caea99bdf62735b99e589c21b50,3,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,0x0f0d710911fb37038b3ad88fc43ddad4edbe16a5,2022-04-27 09:38:44+00:00,1479901,29995670921,10357713,1450193,0.0,7018,2.0,100,30,30,1.0,20,6508,7104,0.9161036036036037,458,546,3523705,3,0x1a36f0fd6cfc85926675329370c00c098cbf8caea99bdf62735b99e589c21b50,3,2,700,10,60,382842,635,54,18,12,5,5,0,-0.1811318782667156,-1.949892947642285,-1.9500143688794374,-1.6476817558054149,-0.11168851785869312,-0.05938874456416782,1.0559766182900026,-0.9044762669069143,-0.8100843670099426,-0.9027028607945536,0.5327198709575459,-0.7331872662479743,-0.7740432962944698,-0.7748265598147612,0.9033649428657359,0.5415890550506327,0.5667199622598902,0.544293874734985,0.24628685268741596,0.46777927845891437,0.7911490822946381,0.20652851724645443,0.14097282386027826,-0.8073678743756546,-0.37656931594851434,0.35612056758990596,-0.0,-0.061029950747176785,0.004285714285714286,0.32786885245901637,3.0,7.836110363778363e-05,0.8372943327239488,11.18740157480315,0.0018469191243537344,0.0004222972972972973,0.1,1.5,0.1
0x85cc65194988074449988d8e194cd1372d2d80e14666e3e8713acf646e474e0f,3,0x01ebce016681d076667bdb823ebe1f76830da6fa,0x0f0d710911fb37038b3ad88fc43ddad4edbe16a5,2022-04-29 09:07:47+00:00,1058861,35671123060,13461802,1035659,0.0,5897,2.0,51,33,33,1.0,22,5675,6000,0.9458333333333333,229,328,2102993,4,0x85cc65194988074449988d8e194cd1372d2d80e14666e3e8713acf646e474e0f,3,3,430,10,62,395417,377,41,13,12,6,5,0,-0.1811318782667156,-1.9118462559809721,-1.91219624794872,-1.5467346094320402,-0.24566220059001453,-0.23639524364614004,-0.41538721248827887,-0.844862305704701,-0.8100843670099426,-0.7634684863789412,-0.1443601470490635,-0.7331872662479743,-0.7296289535042229,-0.73191851678535,-0.06559911724801065,-0.3451652852726097,-0.35390804400996356,-0.015059514320730875,-0.3064766570848393,0.46777927845891437,1.5328513469458611,0.20652851724645443,-0.12908932939443846,-0.5440756415047161,0.022747804907020695,-0.10892630317355884,-0.0,-0.240952565757482,0.0069767441860465115,0.3492063492063492,3.3,8.345598834650927e-05,0.6960486322188449,15.915119363395226,0.0026985336144563416,0.0005,0.09090909090909091,1.0,0.13636363636363635
0xe5c13614ce321512100e7eb2c8b031b1ae048ec0635b22cd263e01b1f6c4c5a3,8,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-04-20 23:55:05+00:00,1333721,66296043670,24843354,1306297,0.0,15661,2.0,179,177,177,1.0,66,15722,15723,0.9999363989060612,300,304,1955733,1,0xe5c13614ce321512100e7eb2c8b031b1ae048ec0635b22cd263e01b1f6c4c5a3,43,15,585,24,126,818289,364,52,18,12,4,5,0,0.943134952354278,-0.08560505623795397,-0.09692644327428329,0.6741026107822017,1.3702244625571478,1.3225125376709033,0.04079982674865555,-1.023704189311341,1.5192317042646526,0.9073440066084076,0.24433393736213818,-0.29064070075219095,0.6916300157836783,0.7109928129906484,-0.11442288771885833,-0.44278961631737035,-0.44933321125237347,0.45823950718795187,0.24628685268741596,0.46777927845891437,0.04944681764341503,0.20652851724645443,0.04721050777920642,0.8766576377865543,1.4868967308906367,0.1946901794543621,-0.0,1.326187856152081,0.013675213675213675,0.5196850393700787,7.375,0.00021630473304085348,0.9836065573770492,43.19505494505494,0.008038925538953662,0.0027348470393690773,0.24293785310734464,2.8666666666666667,0.22727272727272727
0x277002143d04d3286fd3abc9e1593a7ce2d6f9eadae8c83a06574709c28a233c,8,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-04-21 02:12:36+00:00,1333709,84310270823,23395199,1306212,0.0,15693,2.0,178,178,178,1.0,67,15754,15755,0.9999365280863218,301,305,1956298,2,0x277002143d04d3286fd3abc9e1593a7ce2d6f9eadae8c83a06574709c28a233c,44,16,585,24,127,818854,364,52,18,12,4,5,0,0.943134952354278,-0.07292282568418303,-0.08432040296404415,0.724576183968889,1.375371110633261,1.3276431608326995,0.047224996315372934,-0.9640902281091276,1.5774646060465176,1.04657838102402,0.24433393736213818,-0.29064070075219095,0.7138371871788017,0.7129206892778546,-0.11442288771885833,-0.43872193585717195,-0.44896708861559526,0.45823950718795187,0.24628685268741596,0.46777927845891437,0.04944681764341503,0.20652851724645443,0.047202810776928596,1.7123630537419015,1.300602753768026,0.19459482181418084,-0.0,1.3313239165270405,0.013675213675213675,0.5234375,7.416666666666667,0.00021737670283505627,0.9836601307189542,43.282967032967036,0.008052961229341732,0.0027927642018406853,0.24719101123595505,2.75,0.23880597014925373
0x7eb2c439a4bbcc599289c096c975410026e6dc83dcbb3842431d6ffdd7b5f751,1,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-04-21 05:35:00+00:00,179540,43684714442,12626646,170140,8.9e+18,15711,2.0,177,179,179,1.0,67,15772,15773,0.9999366005198758,301,305,1957162,3,0x7eb2c439a4bbcc599289c096c975410026e6dc83dcbb3842431d6ffdd7b5f751,45,16,33,24,127,819718,364,10,5,5,1,4,0,-0.630838610515113,-0.06024059513041206,-0.07171436265380501,0.724576183968889,1.3782661001760745,1.33052913636121,0.047224996315372934,-0.9044762669069143,1.6356975078283824,1.04657838102402,-1.1399185438958188,-0.29064070075219095,0.7138371871788017,0.7158688045205911,-0.11442288771885833,-0.43872193585717195,-0.44840721258342464,-1.3489022112997457,-1.1908982727204478,-3.4879381098513695,-2.1756599763102544,-0.8261140689858169,-0.6931006410562539,-0.17231383000367648,-0.0846885763904309,-1.0799127663739798,-0.0,1.3342129504879554,0.030303030303030304,0.5234375,7.458333333333333,0.00021836751374556404,0.9836601307189542,43.332417582417584,0.008058603192478092,0.002852976605591834,0.25139664804469275,2.8125,0.23880597014925373
0xb1a372ce8ef101178036e54a3d7fbe148aa562a23c9a4165e0e6e645e0ea2872,1,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-04-21 05:39:20+00:00,179540,48137148229,6271466,170140,2.57e+19,15714,2.0,175,180,180,1.0,67,15775,15776,0.9999366125760649,301,305,1957184,4,0xb1a372ce8ef101178036e54a3d7fbe148aa562a23c9a4165e0e6e645e0ea2872,46,16,33,24,127,819740,364,10,5,5,1,4,0,-0.630838610515113,-0.0475583645766411,-0.05910832234356587,0.724576183968889,1.3787485984332102,1.3310101322826282,0.047224996315372934,-0.844862305704701,1.6939304096102474,1.04657838102402,-1.1399185438958188,-0.29064070075219095,0.7138371871788017,0.7159438722698274,-0.11442288771885833,-0.43872193585717195,-0.4483929564807536,-1.3489022112997457,-1.1908982727204478,-3.4879381098513695,-2.1756599763102544,-0.8261140689858169,-0.6931006410562539,0.03424085582189961,-0.9022334921833348,-1.0799127663739798,0.0,1.3346944561481078,0.030303030303030304,0.5234375,7.5,0.0002195815507581053,0.9836601307189542,43.34065934065934,0.008060045422379591,0.0029158215010141987,0.25555555555555554,2.875,0.23880597014925373
0xf93d4d03c9e40da52a8f61b08c67001574aa411cec10a5bba692db1f2256824b,3,0x41b3aeccee3bf71a3b04670fddc616ec60d7dd1c,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-04-21 09:48:44+00:00,443769,49235068765,1327103,284629,10000000000000.0,12,2.0,171,181,181,1.0,67,13,13,1.0,8,32,203352,5,0xf93d4d03c9e40da52a8f61b08c67001574aa411cec10a5bba692db1f2256824b,1,1,61,25,127,820846,9,10,6,10,2,4,0,-0.1811318782667156,-0.03487613402287014,-0.04650228203332672,0.724576183968889,-1.1562972445572917,-1.196302770823466,-1.8353496867328214,-0.7852483445024876,-0.9265501705736724,-1.0419372352101661,-1.0697028383247629,-0.25903023178820644,0.7138371871788017,0.7197177327541637,-1.4476873890381607,-1.5491987014913242,-1.584884277376382,-1.3489022112997457,-1.0803455707659966,-0.6624256896297381,-1.4339577116590312,-0.8261140689858169,-0.523619706483908,0.08517493866824562,-1.53828767672013,-0.9514727561773775,-0.0,-1.185506169089905,0.04918032786885246,0.5234375,7.24,0.0002205039428785145,0.24242424242424243,1.4444444444444444,6.392824300600433e-05,0.07692307692307693,0.0055248618784530384,1.0,0.014925373134328358
0x01a5777365ad57f1f2aea6411d09a3190d9f4057f4ff27e355a0c413ef28cbec,6,0x41b3aeccee3bf71a3b04670fddc616ec60d7dd1c,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-04-21 09:56:20+00:00,619833,49235068765,1099781,400184,0.0,13,2.0,170,182,182,1.0,67,14,14,1.0,8,32,203386,6,0x01a5777365ad57f1f2aea6411d09a3190d9f4057f4ff27e355a0c413ef28cbec,2,1,94,25,127,820880,9,13,5,11,4,4,0,0.49342822010588056,-0.02219390346909918,-0.033896241723087576,0.724576183968889,-1.1561364118049131,-1.1961424388496598,-1.8353496867328214,-0.7256343833002743,-0.8683172687918075,-1.0419372352101661,-0.9869486139017329,-0.25903023178820644,0.7138371871788017,0.719833746548438,-1.4476873890381607,-1.5491987014913242,-1.5848622452177088,-1.219820659979196,-1.1908982727204478,-0.0973232055854119,0.04944681764341503,-0.8261140689858169,-0.410689289063619,0.08517493866824562,-1.567530899626149,-0.8218368489874432,-0.0,-1.1853456672031875,0.06382978723404255,0.5234375,7.28,0.00022171301321385195,0.24242424242424243,1.5555555555555556,6.883429127722028e-05,0.14285714285714285,0.01098901098901099,2.0,0.014925373134328358
