transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus
0x47d7558813b385bc56b00eea31eadb8d3b6f63503c1247e7a3ffa55d942138a3,1,0xfcecfea27e357c82fe78149636ce6c03a4198bc0,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:42:23.000000 UTC,181110,15000000000,5260770,154105,1.7e+16,210,2,647405,6888633,0.09398163612432249,115,225,225,1.0,39,505,0x47d7558813b385bc56b00eea31eadb8d3b6f63503c1247e7a3ffa55d942138a3,75,27,7,629731,114,724410,56,126,796602,8,5.0,2.0,1,5,-0.04365397308796775,0.18508104481192433,0.1979099097782032,-0.06565129402354668,-0.2678079934404932,-0.27217293067738135,-0.6678433273058965,-0.3693009038902124,-0.1070708086069884,0.14827633155351325,-0.07666707111328853,0.1972943327047009,-0.06932296161387379,-0.07001327037130074,-0.364789341609752,-0.629392822474801,-0.6406986408266369,0.21031732951170698,0.24589928279260634,-0.04253448863999881,-0.14928448755410098,0.5969259815917818,-0.1714616675957684,0.020895362928024065,-0.9683274807883747,-0.1420191232760244,-0.17541698,-0.25799589700555275,0.14285714285714285,1.0,10.939008878394109,0.8936984667543701,0.30708661417322836,4.017857142857143,0.0002824493505547933,0.3333333333333333,1.088750119218138e-05,2.7777777777777777,0.23478260869565218,0
0x13b2db3741e2009cd8e95d85789aaacf9f1b58e54aa1865ea3d09441f2b14ad1,1,0xdb5a0f2de6a745f9ca3ba9ae79aa3eb219aa0159,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:37:11.000000 UTC,143755,12718040299,11465547,138784,2700000000000000.0,66,2,647380,6888475,0.09398016251782869,115,89,91,0.978021978021978,9,347,0x13b2db3741e2009cd8e95d85789aaacf9f1b58e54aa1865ea3d09441f2b14ad1,43,2,7,629723,114,724384,10,379,2415120,8,5.0,2.0,1,5,-0.04365397308796775,0.18480291078772645,0.1977838976390145,-0.06565129402354668,-0.33401792882380743,-0.332709652388873,-0.9642710430771713,-0.7616354043537097,-0.14103428834922987,-0.9263898018109692,-0.07666707111328853,0.197221061944411,-0.06932296161387379,-0.07015145028525623,-0.5615970029316423,0.3263636098525277,0.3305408164570485,0.21031732951170698,0.24589928279260634,-0.04253448863999881,-0.14928448755410098,0.5969259815917818,-0.2932805923925499,-0.18465283057398246,-0.013631539563783258,-0.2110742095757829,-0.21574579,-0.32578849805701454,0.14285714285714285,1.0,10.938896943576779,0.8936960318062909,0.02368421052631579,9.1,3.6851155697789056e-05,0.4725274725274725,6.242310525914662e-06,21.5,0.017391304347826087,0
0xaa7d5206aa8a8e78d4bc4cd21d8f03013ed2a8c7edbb526d7a815ca384d64597,1,0xe7a25a51284ea0ec4db624946288ddae112e1691,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:55:23.000000 UTC,163876,15089612014,2979282,154105,1.62e+16,11,2,647466,6889253,0.0939820325948256,115,19,19,1.0,10,1124,0xaa7d5206aa8a8e78d4bc4cd21d8f03013ed2a8c7edbb526d7a815ca384d64597,3,2,7,629760,114,724475,5,87,566975,8,5.0,2.0,1,5,-0.04365397308796775,0.18575969183096713,0.19840438779274117,-0.06565129402354668,-0.36809657203580737,-0.3652368461443014,-0.9543901192181288,1.1677564112167802,-0.18348863802703178,-0.9263898018109692,-0.07666707111328853,0.1975599392107517,-0.06932296161387379,-0.06966782058641204,-0.5829891400318478,-0.7767228654027291,-0.7784930940595826,0.21031732951170698,0.24589928279260634,-0.04253448863999881,-0.14928448755410098,0.5969259815917818,-0.22766371149746112,0.02896719153468381,-1.3193678700807876,-0.1420191232760244,-0.17767313,-0.351681505403059,0.14285714285714285,1.0,10.939489646849594,0.8937024828979842,0.11363636363636363,3.8,3.3511118636414947e-05,0.15789473684210525,4.354608547544995e-07,1.5,0.017391304347826087,0
0x5900fb9fc86b971fb8e3df307a14db079fd3a477b45a5b6c7201b76919c9839e,1,0xf9fad7c7896b82e49b03fb2631cd4e9d5e8c530f,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:39:11.000000 UTC,166263,13281563184,8936599,161292,6.969e+16,67,2,647390,6888534,0.09398080926943236,115,75,75,1.0,27,405,0x5900fb9fc86b971fb8e3df307a14db079fd3a477b45a5b6c7201b76919c9839e,36,12,7,629725,114,724394,15,80,521893,8,5.0,2.0,1,5,-0.04365397308796775,0.1849141643974056,0.19783095280491408,-0.06565129402354668,-0.3408336574662074,-0.3399379176678571,-0.7864144136144063,-0.6176138788671094,-0.14846379954284522,-0.49652334846517626,-0.07666707111328853,0.19723937963448349,-0.06932296161387379,-0.07009830416450412,-0.5402048658314369,-0.803166719261588,-0.8055458776636346,0.21031732951170698,0.24589928279260634,-0.04253448863999881,-0.14928448755410098,0.5969259815917818,-0.21987943165567508,-0.13389334040505904,-0.40274727912509994,-0.1096257478281839,-0.026820825,-0.3253177161052683,0.14285714285714285,1.0,10.938955893445552,0.8936974992925131,0.3333333333333333,5.0,0.0001437073428703913,0.48,5.226075678801905e-06,3.0,0.10434782608695652,0
0x779ed40e5c0ad4e25224ac508b3664818630c47ac59c2052929b5941a5c32893,1,0xa0d9600734bbb25997f088ff6ab888b80d330a30,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:45:47.000000 UTC,228518,14161854977,2222488,213947,4.99e+17,8,2,647420,6888746,0.09398227195486668,115,9,11,0.8181818181818182,3,615,0x779ed40e5c0ad4e25224ac508b3664818630c47ac59c2052929b5941a5c32893,1,1,7,629741,114,724427,6,4,34818,7,5.0,2.0,1,4,-0.04365397308796775,0.18524792522644304,0.19800003238407868,-0.06565129402354668,-0.37296494963752164,-0.3688509787837934,-1.0235565862314262,-0.09615663141562569,-0.18561135551092187,-0.9693764471455485,-0.07666707111328853,0.19738592115506323,-0.06932296161387379,-0.06992292196602215,-0.5787107126118067,-1.0902714183006275,-1.0978295956429533,-0.06169825718147869,0.24589928279260634,-0.04253448863999881,-0.14928448755410098,0.15058452762288682,-0.01685876070871671,-0.054600797365626855,-1.4358117261844194,0.12770181363084512,1.1839176,-0.35309385125829773,0.14285714285714285,1.0,10.939014610768554,0.8936982005113,0.6,1.8333333333333333,0.00025847956575432955,0.09090909090909091,1.45164301311153e-07,1.0,0.008695652173913044,0
0x8aa288ce9ba90ca805772e6f22e51ff7797b316a236188e365dbab9c06867d29,1,0x3274e8a4a9b0d86739c4fb96ea40795302933bd3,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:57:23.000000 UTC,243014,14369935313,2630503,214177,3.5e+16,52,2,647475,6889352,0.09398198843664832,115,53,55,0.9636363636363636,13,1223,0x8aa288ce9ba90ca805772e6f22e51ff7797b316a236188e365dbab9c06867d29,22,8,9,629765,114,724485,19,17,126535,9,5.0,3.0,1,5,-0.04365397308796775,0.18585982007967838,0.19848334476603027,-0.06565129402354668,-0.35154408818997884,-0.3489732492665872,-0.9247473476410013,1.4135862564439081,-0.16332282193007588,-0.6684699298034934,0.11290476962891688,0.1976057334359329,-0.06932296161387379,-0.06961467446565993,-0.5230911561512724,-1.041161403991318,-1.0427921049856437,0.48233291620489266,0.24589928279260634,0.7973718926737775,-0.14928448755410098,0.5969259815917818,0.030414352230759778,-0.03585789969335523,-1.3730326344525567,0.1287384737606633,-0.12465344,-0.3323794453814622,0.1111111111111111,1.0,10.939559994601161,0.8937025698219151,0.7222222222222222,2.8947368421052633,0.00041885313270531707,0.4,3.1933337126626714e-06,2.75,0.06956521739130435,0
0x592528b4ac41a38604d55404f8508aa9b7dceb1be5cd737c792fcfba9750c1a7,1,0xe3d3d0ed702504e19825f44bc6542ff2ec45cb9a,0x36c72892fcc72b52fa3b82ed3bb2a467d9079b9a,2022-10-03 23:34:47.000000 UTC,400000,11961512570,11098540,275852,4e+16,1592,2,15917,16926,0.9403875694198275,44,1581,1610,0.9819875776397515,8,2,0x592528b4ac41a38604d55404f8508aa9b7dceb1be5cd737c792fcfba9750c1a7,1591,7,10,3,45,300565,2,6,45611,9,5.0,3.0,1,2,-0.04365397308796775,-6.840450902094831,-5.2825869190066115,-2.460323741693713,0.3923440093519632,0.3535237825346781,-0.9741519669362138,-1.6183151680240044,1.5019490441817027,-0.7114565751380727,0.2076906900000196,-5.570286834273724,-2.4108609017685225,-2.322585025389032,-0.5958244222919711,-1.0827160314838105,-1.0913529376987954,0.48233291620489266,0.24589928279260634,0.7973718926737775,-0.14928448755410098,-0.7420983803149029,0.5423636422360478,-0.25279728902431403,-0.07010094906891352,0.4067211411803882,-0.11055245,0.39262476030778204,0.1,0.9565217391304348,5642.0,0.05295675492237978,1.1428571428571428,805.0,0.03466193107077085,0.9881987577639751,0.09399740044901335,227.28571428571428,0.1590909090909091,0
0x46b79c1923ba380d22a8a02c78d71d366b0ffd89325e247ce10edc4f95205d95,2,0x8b72ad27b8d373be065dcda18469669e9d2b8942,0xb4e7b8946fa2b35912cc0581772cccd69a33000c,2022-10-03 23:46:11.000000 UTC,430076,14104804451,15106792,400560,2.4e+16,42,2,10300,11521,0.8940196163527472,20,47,49,0.9591836734693877,28,1,0x46b79c1923ba380d22a8a02c78d71d366b0ffd89325e247ce10edc4f95205d95,1,1,17,4027,40,268643,21,203,1288107,11,6.0,3.0,1,1,15.257063594244421,-6.902942054651611,-5.286897650730124,-3.269790484568135,-0.3544651147510074,-0.35168384874620623,-0.7765334897553638,-1.6207982977737734,-0.18561135551092187,-0.9693764471455485,0.8711921325977385,-5.533431641847913,-2.5805375640985693,-2.492238072053912,-0.5145343013111903,-0.3385104300273531,-0.3457565707030931,1.026364089591264,0.5526170714716403,0.7973718926737775,-0.14928448755410098,-1.1884398342837978,0.6404449160196912,-0.05973964033139019,0.5466274064876764,0.968807278003721,-0.15567559,-0.3370872648989248,0.11764705882352941,0.4878048780487805,2.8609386640178793,0.03834070368219651,0.13725490196078433,2.3333333333333335,3.648762370857102e-05,0.02040816326530612,8.679802100512108e-05,1.0,0.05,0
0xd4f0f45764579ad84aec866083369e486fd0c681fda326c660fd6b2fef630ee2,1,0xffed9bd0ee31f6dfd692ea12c9320ec867f3a4d4,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:40:35.000000 UTC,61545,14785510334,28522616,61191,0.0,82,2,647397,6888585,0.0939811296514451,115,104,106,0.9811320754716981,38,452,0xd4f0f45764579ad84aec866083369e486fd0c681fda326c660fd6b2fef630ee2,4,2,1,629728,114,724401,31,259,1645770,2,0.0,0.0,1,0,-0.04365397308796775,0.184992041924181,0.19787162760933574,-0.06565129402354668,-0.326715362421236,-0.32593315368982545,-0.677724251164939,-0.5009067806279678,-0.1824272792850867,-0.9263898018109692,-0.6453825933399048,0.1972668561695922,-0.06932296161387379,-0.07006110187997763,-0.47175002711077935,-0.12695959915648194,-0.1311303397866283,-1.4217761906474071,-1.2876896606025632,-1.7223472512675513,-0.14928448755410098,-1.6347812882526929,-0.5613767992602625,0.0015751429645301724,2.610848686476218,-0.5608027724148379,-0.22336031,-0.31825598682907436,1.0,1.0,10.938984768026831,0.8936985265087617,0.14615384615384616,3.4193548387096775,6.319226672483596e-05,0.03773584905660377,5.806707763640864e-07,2.0,0.017391304347826087,0
0x19de030c13008e5b925aeae0cdc7410250f50f1d1e32de4f78c6349dcecf9b64,1,0xa39d385628bd00438f8a9ba4050a25a0210f84eb,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:58:59.000000 UTC,231266,13198047278,7661713,52288,3.5e+16,1735,2,647483,6889434,0.09398203103477006,115,1946,1990,0.9778894472361809,243,1306,0x19de030c13008e5b925aeae0cdc7410250f50f1d1e32de4f78c6349dcecf9b64,485,93,2,629767,114,724493,426,438,2795765,3,1.0,1.0,1,1,-0.04365397308796775,0.1859488229674217,0.19854874347117885,-0.06565129402354668,0.5700397918145343,0.5251950829105501,1.3478651399387727,1.6196860256747327,0.3280862755904808,2.985394923635747,-0.5505966729688021,0.19762405112600537,-0.06932296161387379,-0.06957215756905824,1.2182288038054527,0.5492475209486241,0.5589580742309803,-1.1497606039542214,-0.9809718719235293,-0.8824408699537751,-0.14928448755410098,-1.1884398342837978,-0.00789721860346827,-0.14141606028458217,-0.5989071878090148,-0.6009305338747132,-0.12465344,0.45994657940749756,0.5,1.0,10.93965545987643,0.8937037435782768,0.5535307517084282,4.671361502347418,0.0006960525308627403,0.24371859296482412,7.039765530811384e-05,5.21505376344086,0.808695652173913,0
