transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus
0x8ea0dff34a06ea345747d693895745754f26fc7c3f1efcb2cd0ba7fa10520758,5,0x8d62691bbf7ff78febda728dba04ae8b3cfb9675,0x881d40237659c251811cec9c364ef91dc08d300c,2023-02-03 21:05:47.000000 UTC,216841,33540309067,6965412,172279,0.0,296,2,3006869,6627631,0.45368684526944847,845,337,343,0.9825072886297376,72,22,0x8ea0dff34a06ea345747d693895745754f26fc7c3f1efcb2cd0ba7fa10520758,280,70,19,1602265,844,5509080,9,129,924319,10,5.0,5.0,1,2,0.17491307137085055,4.932310437751215,1.959646513772036,4.404922376989877,-0.0878896781927706,-0.08473199950774134,0.17214091265872733,-1.2134932124849507,0.09012585519342478,3.0653871810611566,0.10229321470851406,0.23684750860383125,4.39414247987812,4.397241891112119,-0.07955980073061901,-0.1956678717710241,-0.1740585953664281,0.3670256602270238,0.0910859928653053,2.3780541623276044,-0.09693596496163905,-0.0510503848916216,-0.04814305909647168,1.2677613370446124,-1.0278896527675139,-0.021496619081351656,-0.08490843,-0.08709669645722654,0.2631578947368421,1.0,4.1364137642649625,0.5458022853539456,0.5538461538461539,38.111111111111114,0.00036459234897005365,0.8163265306122449,4.2247373156411394e-05,4.0,0.08284023668639054,0
0xd9dc4a19b3cce358bbe2e8abcbb20295340d4cbe6f2122056bfd99bd27fdabbe,3,0x1d4acb1cad9ed05bd4b0001e062c32e0cec555fa,0xdef1c0ded9bec7f1a1670819833240f027b25eff,2023-02-03 22:47:59.000000 UTC,353197,25191604345,11026780,303658,0.0,361,2,1440944,1948990,0.7393285753133675,924,452,453,0.9977924944812362,159,5,0xd9dc4a19b3cce358bbe2e8abcbb20295340d4cbe6f2122056bfd99bd27fdabbe,22,11,33,347081,941,6135930,66,500,3280804,12,4.0,8.0,5,10,0.021004054119066938,1.7327292678677053,-0.5718293206164518,4.909260948726355,-0.08725695234910384,-0.08448203122939346,0.6797634864749047,-1.2647966769593857,-0.07341617959186363,0.1977693742970077,0.3135792460145747,-2.0101317701150143,5.012037618425479,5.018425452322796,-0.0785055659717192,0.976132131324318,0.9944404870746466,0.5162230830835376,0.02095637879328582,4.390901511498458,0.4323717666276105,0.5608343693910345,0.06863724679931979,0.2638054122095434,-0.4793381078003391,0.12828217746816792,-0.08490843,-0.08690374173757628,0.09090909090909091,0.9808917197452229,5.6153750853547155,0.23483706058624193,0.31736526946107785,6.863636363636363,0.0001377710653330509,0.04856512141280353,1.1287897834262874e-05,2.0,0.011904761904761904,0
0x0f9f93ce24756d80a5b86485ab7bf19aba1881abe638e12f71b5abbc2341b61e,6,0x89c17a1081c50a1d8ad1778c574f55118050a429,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,2023-02-03 11:31:23.000000 UTC,475357,20022423734,9236903,351339,0.0,13,2,117717,753220,0.15628501632989034,67,15,15,1.0,5,9,0x0f9f93ce24756d80a5b86485ab7bf19aba1881abe638e12f71b5abbc2341b61e,10,4,30,169655,66,471302,4,6,44593,10,7.0,4.0,5,7,0.25186757999674236,-0.9709584519665436,-1.2188255014490317,-0.5618549497313837,-0.08966131055503752,-0.08547735946499685,-0.21878681660200702,-1.2527252735536363,-0.0810227858609468,-0.1424564671834845,0.2683036678775617,-2.3277525695404133,-0.5617587344501842,-0.594996887908061,-0.07965227746385584,-0.5841622124198841,-0.6102841702372874,0.3670256602270238,0.23134522100934427,1.70710504593732,0.4323717666276105,0.3313775865350384,0.17325957488337831,-0.35780352878948557,-0.7210891123020764,0.1826409623445762,-0.08490843,-0.08793679162124221,0.2,1.0,4.4397158940202175,0.24976925672019912,0.7142857142857143,3.75,0.00033636812127192,0.6666666666666666,1.3276333607710895e-05,2.5,0.05970149253731343,0
0xb199750232140112654ce5d38e64446321a57d02f6c52ac5d41c3aa84fcfaaf8,1,0xa25e5046a04534f131c449be495380a5cfbb0f2a,0x1111111254eeb25477b68fb85ed929f73a960582,2023-02-03 11:14:59.000000 UTC,157209,19612990068,1770740,124128,0.0,34,2,298576,470304,0.6348574539021569,89,44,45,0.9777777777777777,19,2,0xb199750232140112654ce5d38e64446321a57d02f6c52ac5d41c3aa84fcfaaf8,9,5,13,58683,91,653128,19,437,2878385,6,4.0,4.0,2,2,-0.13290496313271666,-0.6014177327086216,-1.3719030761468667,-0.4214062335516051,-0.08950175360315635,-0.08540918629817469,-0.13710042541319686,-1.2738502295136978,-0.08165666971670374,-0.0938527755434142,0.011742058434488067,-2.526410124542698,-0.4025074100823081,-0.41481451221899274,-0.07937484726414536,0.7771472251383165,0.7948948789944531,0.06863081451399633,0.02095637879328582,1.70710504593732,0.03539096793567334,-0.0510503848916216,-0.09921410255020922,-0.40703911305017454,-1.7295117050409656,-0.07639122805733653,-0.08490843,-0.08787445240412443,0.07692307692307693,0.967391304347826,8.014314196615715,0.4571470567070211,0.04337899543378995,2.3684210526315788,1.528634450000799e-05,0.2,1.913655848132272e-05,1.8,0.056179775280898875,0
0xa50294c29a4bb98cd13901513f4ba53d05d48898396b96845a988a95a6823a02,6,0x8d62691bbf7ff78febda728dba04ae8b3cfb9675,0x881d40237659c251811cec9c364ef91dc08d300c,2023-02-03 23:46:47.000000 UTC,288216,26375616841,3090068,222588,0.0,306,2,3007440,6628748,0.4536965351526412,845,345,353,0.9773371104815864,72,35,0xa50294c29a4bb98cd13901513f4ba53d05d48898396b96845a988a95a6823a02,287,70,27,1602416,844,5509882,11,129,925121,10,5.0,6.0,1,2,0.25186757999674236,4.933477135292926,1.9602508898092255,4.404922376989877,-0.08784566248190682,-0.08470927511880062,0.17214091265872733,-1.1742611514162649,0.09456304218372331,3.0653871810611566,0.22302808974054872,0.2371178226542705,4.39414247987812,4.398036641397021,-0.07952281003732428,-0.1956678717710241,-0.17366091141591802,0.3670256602270238,0.0910859928653053,3.049003278717889,-0.09693596496163905,-0.0510503848916216,0.012985122525988027,0.4061863443445101,-1.5513157344422774,0.0358582205475828,-0.08490843,-0.08706701111574187,0.2222222222222222,1.0,4.136721051212669,0.5458264721773584,0.5538461538461539,32.09090909090909,0.000372923787349128,0.8130311614730878,4.329626047030299e-05,4.1,0.08284023668639054,0
0x248fb58993ee0c8803a29015829ecbc9353846cb523c870406e1b5a64a5f8e56,1,0xfbdbbe277bf31d0a4557ce8c6ab645e53b913a08,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2023-02-03 16:16:59.000000 UTC,249289,57531900000,4803142,198849,0.0,2140,0,2415818,17159582,0.14078536411900944,416,2157,2162,0.9976873265494912,253,8,0x248fb58993ee0c8803a29015829ecbc9353846cb523c870406e1b5a64a5f8e56,145,58,16,1673693,415,2737145,50,339,2248884,8,4.0,6.0,4,4,-0.13290496313271666,3.7246436273734393,7.658177229307523,1.6661724114841947,-0.07787610397126186,-0.080598433159425,1.2282292558854873,-1.2557431244050736,0.004551534666238993,2.482142881380313,0.057017636571501065,0.36471500525797096,1.6613897537253663,1.6503639223085507,-0.07880149151807704,0.46761514884898087,0.4827471925480131,0.21782823737051007,0.02095637879328582,3.049003278717889,0.3000448337302981,0.10192080367904242,-0.02035339552679641,4.152819638356119,-1.3199381815233846,0.008794543313861699,-0.08490843,-0.08162271948745653,0.0625,1.0,10.252526598366606,0.8826047276981206,0.7441176470588236,43.24,0.0009591419748008458,0.06706753006475485,8.450089285391684e-06,2.5,0.13942307692307693,0
0x554d6bdee56a9f5d82bd2040a1af3beca351862675c4f0c025cc1a8ef8660fe6,100,0x3a098f56c1cae95b5b1b2e3e6e79b5821ed7386e,0x2f848984984d6c3c036174ce627703edaf780479,2023-02-03 10:50:59.000000 UTC,7630503,19364742871,6012217,4620465,0.0,117,2,14363,15259,0.9412805557375975,117,129,129,1.0,32,4,0x554d6bdee56a9f5d82bd2040a1af3beca351862675c4f0c025cc1a8ef8660fe6,75,25,502,905,116,828512,9,88,627518,106,100.0,5.0,1,101,7.485591390830571,-1.182136836775612,-1.6181146194260603,-0.24265332205006873,-0.08903408667522873,-0.08521830143107267,-0.06124877645215885,-1.267814527810823,-0.03982033523674623,0.8782210572579922,7.391661294767606,-2.629841947100839,-0.243256085714432,-0.24101590378097199,-0.07955980073061901,-0.3251659853206441,-0.32123190483692904,7.528501957339684,6.753399329707156,2.3780541623276044,-0.09693596496163905,7.521023449356247,6.301190422143849,-0.4368915575371732,-1.1566336104450714,5.04966350474682,-0.08490843,-0.08762806406980182,0.199203187250996,1.0,16.860773480662985,0.017335877650682608,0.3595505617977528,14.333333333333334,0.00020557146476839745,0.5813953488372093,0.004915132053214496,3.0,0.21367521367521367,0
0xfb448c45f7fd0c78ec79b875235700156eb670a8ac9385a434079fbeed45713f,100,0x2f594771685f9e03f1b7e70a0c43b6f6aca2c4ad,0xc3c7b049678d84081dfd0ba21a6c7fdcc31c226f,2023-02-03 12:17:59.000000 UTC,6477713,18000000000,27690575,5179717,0.0,509,0,3340,3741,0.892809409248864,101,518,4037,0.12831310378994304,70,1,0xfb448c45f7fd0c78ec79b875235700156eb670a8ac9385a434079fbeed45713f,311,43,501,24,103,737212,23,242,1635329,105,100.0,4.0,1,100,7.485591390830571,-1.2046596161141025,-1.6243466724218951,-0.3447978429080895,-0.0868938227344777,-0.07633761023304063,0.16047142820318303,-1.276868080365135,0.10977625472188968,1.753087506779258,7.3765694353886015,-2.6314190774216137,-0.32606677438572756,-0.33149059332158737,-0.0793008658775559,0.16124156313402618,0.1785065737759295,7.453903245911428,6.753399329707156,1.70710504593732,-0.09693596496163905,7.444537855070915,5.3138985623532315,-0.6010058407512338,1.7713691642977034,5.687239460781741,-0.08490843,-0.08646439868360342,0.1996007984031936,0.9711538461538461,155.875,0.00453057664474175,0.2880658436213992,175.52173913043478,0.0003167556395345282,0.07703740401288085,0.08313285217856188,7.232558139534884,0.42574257425742573,0
0x9566316865b340632253f77a86fea17b34d511474703b9665e1a621cc63f5e7c,6,0x0a14c559688e702d65928472396dc9ae2baa4072,0x881d40237659c251811cec9c364ef91dc08d300c,2023-02-03 21:21:23.000000 UTC,376892,59891338156,4966817,253856,0.0,19,2,3006929,6627740,0.45368843678237225,845,19,22,0.8636363636363636,13,23,0x9566316865b340632253f77a86fea17b34d511474703b9665e1a621cc63f5e7c,17,12,29,1602276,844,5509157,4,57,410083,12,6.0,9.0,1,2,0.25186757999674236,4.932433032939486,1.9597054904847073,4.404922376989877,-0.08963930269960564,-0.08546145239273835,-0.17210887877982978,-1.2104753616335133,-0.07658559887064828,0.24637306593707803,0.2532118084985574,0.23686720035585,4.39414247987812,4.397318195067153,-0.07965227746385584,-0.42307919312645437,-0.4290503708957306,0.5162230830835376,0.16121560693732478,5.0618506278887425,-0.09693596496163905,-0.0510503848916216,0.08893051844267086,4.436548910725291,-1.2978313017423595,0.07150534383601077,-0.08490843,-0.08791898041635142,0.20689655172413793,1.0,4.136453395045548,0.5458055477806227,0.22413793103448276,5.5,4.63319710108173e-05,0.7727272727272727,2.5649769001197993e-06,1.4166666666666667,0.014201183431952662,0
0xab651896b2935d4dd526e441d157ed31eb7d96f0da2584ed67e89d82fffc1a31,1,0x49082c7f03fa21733a7cab47145f182e3d601242,0xc36442b4a4522e871399cd717abdd847ab11fe88,2023-02-03 16:57:47.000000 UTC,279633,33716676445,14930397,186423,0.0,174,2,878276,1088527,0.8068481535138771,641,179,182,0.9835164835164835,64,9,0xab651896b2935d4dd526e441d157ed31eb7d96f0da2584ed67e89d82fffc1a31,35,17,9,107761,640,4179858,22,1158,7503337,6,2.0,4.0,2,2,-0.13290496313271666,0.5830561113014494,-1.0374006886452065,3.102579736050112,-0.08875898848233015,-0.08509786216968687,0.12546297483655008,-1.2527252735536363,-0.06517568946702351,0.48939152413742965,-0.04862537908152926,-2.438552687672117,3.0946516730362514,3.0800354532089878,-0.07931936122420326,3.054418929267,3.088247974106034,0.06863081451399633,-0.11930284935075314,1.70710504593732,0.03539096793567334,-0.0510503848916216,0.0056343248676262525,1.28897002509704,0.047906686640875794,-0.0053717338379230635,-0.08490843,-0.0874588576233393,0.1111111111111111,1.0,10.10130752312989,0.21012096341048825,0.055220017256255395,8.272727272727273,2.3856049134398583e-05,0.19230769230769232,3.2153543274535224e-05,2.0588235294117645,0.0265210608424337,0
