transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus
0x75f656cff811fc8006cea9ddf837473efe6e380345db2656cd2beb6b9bc08c5c,1,0x7ace2e1bb87bea8ad952eab4de66b7d2a4992ca4,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:58:01.000000 UTC,69874,29000000000,3187063,60311,0.0,260,,2925794,10655168,0.2745891946518347,992,240,278,0.8633093525179856,71,246,0x75f656cff811fc8006cea9ddf837473efe6e380345db2656cd2beb6b9bc08c5c,12,7,2,3745288,1035,6482120,87,188,1221627,3,1,1,1,1,-0.343565757086026,0.7634411144055909,0.1481604877463376,0.7588746440403197,-0.3862555851851684,-0.35074573028109435,-0.29192397936999176,1.4737676400474728,-0.5295334269884379,-0.4279763359154699,-0.33834668577911475,0.7989031150876623,0.7619076780768214,0.7585400135947385,-0.24826330963137977,-0.2592466224509417,-0.2513981780001576,-0.4574022920817905,-0.528808393046913,-0.6722627274746085,-0.2808844443138408,-0.5791995455763139,-0.6154011387553501,-0.5577339334050304,-0.8446032732825045,-0.3289043932998215,-0.0,-0.3530086598695783,0.5,0.9575289575289575,2.8449529114983947,0.4513636817331858,0.37566137566137564,3.1954022988505746,0.0001964591512309803,0.04316546762589928,1.1262140587553383e-06,1.7142857142857142,0.007056451612903226,0
0xe80a1247562808d92a4dd4f9da7e9b60636fe82e63aa3da6984f63faaa436b82,8,0x8fdc96a42bd3d2d8e89c3a61c2bdb29b335ed818,0x881d40237659c251811cec9c364ef91dc08d300c,2021-06-03 23:58:01.000000 UTC,473685,26000000000,8386016,318414,0.0,1,,611364,1124015,0.5439108908688941,235,2,3,0.6666666666666666,1,4,0xe80a1247562808d92a4dd4f9da7e9b60636fe82e63aa3da6984f63faaa436b82,1,1,33,370767,234,1522841,2,0,0,15,7,7,1,2,1.9859622083957926,-1.0579470045320594,-0.8431619244120357,-1.2130354118468825,-0.3876221026955674,-0.3512901456563218,-0.5623193378196136,-0.9180338374773587,-0.5296979172312916,-0.45645264570664323,0.6943975586048112,-1.2048770510720217,-1.2333546899695562,-1.227056854899311,-0.24907354666797504,-0.7565188868303718,-0.7716106969440978,1.3515333263207705,1.0308792830745999,2.1214412191547014,-0.2808844443138408,-0.04005103240687277,0.5619201752068712,-0.8051253495271407,0.4053688107285913,0.7860382804307481,-0.0,-0.3535599343099733,0.24242424242424243,1.0,3.0315939660217874,0.401462528614262,1.0,1.5,2.0,0.3333333333333333,8.896678425109985e-07,1.0,0.00425531914893617,0
0xc3e89c7d1d50dfd7ff7c486517762c0a1e75fe44d249f88c6199da86133acd42,1,0x10439babfa5424972ff3aefff50a674359fb8212,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:58:01.000000 UTC,99244,27500000000,5416267,50625,0.0,2,,2925794,10655168,0.2745891946518347,992,7,7,1.0,3,248,0xc3e89c7d1d50dfd7ff7c486517762c0a1e75fe44d249f88c6199da86133acd42,1,1,2,3745288,1035,6482120,3,127,829137,3,1,1,1,1,-0.343565757086026,0.7634411144055909,0.1481604877463376,0.7588746440403197,-0.38759339434450857,-0.3512822268872276,-0.5545937561496245,1.4935345944071823,-0.5296979172312916,-0.45645264570664323,-0.33834668577911475,0.7989031150876623,0.7619076780768214,0.7585400135947385,-0.24906401446754453,-0.4205956018506504,-0.41853447374370867,-0.4574022920817905,-0.528808393046913,-0.6722627274746085,-0.2808844443138408,-0.5791995455763139,-0.5297721514541859,-0.6814296414660855,-0.30864098057359357,-0.3707455758422728,-0.0,-0.35355780583723045,0.5,0.9575289575289575,2.8449529114983947,0.4513636817331858,0.0234375,2.3333333333333335,8.44250293678495e-06,0.14285714285714285,9.385117156294486e-08,1.0,0.0010080645161290322,0
0xe698496fc398c6eee76a5ac86f0452842331d6b59c7fe0a237a62ed14bf30c7f,1,0xbb42b19e3044cc970e8d282d1b1b87fb05c90a71,0xe592427a0aece92de3edee1f18e0157c05861564,2021-06-03 23:58:01.000000 UTC,280208,29000000000,3389948,202885,7012709300000000.0,42,,168161,731386,0.22992099930816287,31,50,51,0.9803921568627451,17,25,0xe698496fc398c6eee76a5ac86f0452842331d6b59c7fe0a237a62ed14bf30c7f,2,2,17,322522,30,194714,19,84,549545,8,4,6,4,5,-0.343565757086026,-1.4067346880988658,-0.8839987389467862,-1.7444352155470004,-0.38734650252540287,-0.3511951204271912,-0.5005146844597,-0.7104808167004105,-0.5296829635728503,-0.45170659407478103,0.16136827118084937,-1.2335247833328,-1.7415113979364238,-1.7588125419986649,-0.248911499260656,-0.5343334070012647,-0.5375947585905352,0.29632088225260994,0.2510354450138435,1.6558238947164832,3.0961613556426424,1.5773945071014508,-0.0021669741314793984,-0.5577339334050304,-0.7958241082728207,0.28698088027104834,-0.0,-0.35347266692751694,0.058823529411764705,1.0,2.2677088694724703,0.8636263256554452,0.2,2.6842105263157894,9.09841942257791e-05,0.0392156862745098,2.73453415843344e-06,1.0,0.06451612903225806,0
0xf58aaa35ffca05e5f08410ed6b88f1f512991b0388cdcf922ec6e047d9f3807c,1,0x8fdc96a42bd3d2d8e89c3a61c2bdb29b335ed818,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:58:01.000000 UTC,60496,26000000000,8067602,60047,0.0,0,,2925794,10655168,0.2745891946518347,992,2,3,0.6666666666666666,1,249,0xf58aaa35ffca05e5f08410ed6b88f1f512991b0388cdcf922ec6e047d9f3807c,1,1,2,3745288,1035,6482120,2,0,0,3,1,1,1,1,-0.343565757086026,0.7634411144055909,0.1481604877463376,0.7588746440403197,-0.3876221026955674,-0.3512901456563218,-0.5623193378196136,1.5034180715870369,-0.5296979172312916,-0.45645264570664323,-0.33834668577911475,0.7989031150876623,0.7619076780768214,0.7585400135947385,-0.24907354666797504,-0.7565188868303718,-0.7716106969440978,-0.4574022920817905,-0.528808393046913,-0.6722627274746085,-0.2808844443138408,-0.5791995455763139,-0.6427429379691846,-0.8051253495271407,0.3288132790362854,-0.33004480959046856,-0.0,-0.3535620627827161,0.5,0.9575289575289575,2.8449529114983947,0.4513636817331858,1.0,1.5,2.0,0.3333333333333333,9.385117156294486e-08,1.0,0.0010080645161290322,0
0x939a5634484766e556a84483140bb729a92afa2f7bf38bd5ff44a5722fd8dc05,1,0xffec0067f5a79cff07527f63d83dd5462ccf8ba4,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:57:40.000000 UTC,200000,44000000000,2313377,65613,0.0,665671,,2925793,10655164,0.27458920388273705,992,478446,665695,0.7187165293415153,1125,244,0x939a5634484766e556a84483140bb729a92afa2f7bf38bd5ff44a5722fd8dc05,207925,799,2,3745286,1035,6482119,17,1130,7031382,3,1,1,1,1,-0.343565757086026,0.7634403274350975,0.14816007171171425,0.7588746440403197,2.359445560099983,0.9665751633106278,3.7794575607143153,1.4540006856877636,2.579526560505567,3.330896556519416,-0.33834668577911475,0.7989019274938283,0.7619076780768214,0.7585396132145888,-0.24893056366151706,2.2324048299183303,2.222603528737783,-0.4574022920817905,-0.528808393046913,-0.6722627274746085,-0.2808844443138408,-0.5791995455763139,-0.2360154526283055,0.6792231472055208,-1.054661550437793,-0.30600103279599367,-0.0,1.0633005164148508,0.5,0.9575289575289575,2.8449533627071473,0.45136359709477764,0.9946949602122016,39158.529411764706,0.06804436623634355,0.3123427395428838,0.019514012172876925,260.23153942428036,0.8054435483870968,0
0x37f4bd447639f1512df30345058d54d8062a02fe53b3d061d9423d3e5e50f973,1,0x503828976d22510aad0201ac7ec88293211d23da,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:57:40.000000 UTC,250000,38000000000,4536013,65601,0.0,204427,,2925793,10655164,0.27458920388273705,992,97091,205150,0.4732683402388496,38,243,0x37f4bd447639f1512df30345058d54d8062a02fe53b3d061d9423d3e5e50f973,123948,36,2,3745286,1035,6482119,731,37,239532,3,1,1,1,1,-0.343565757086026,0.7634403274350975,0.14816007171171425,0.7588746440403197,0.16983091649404972,0.05483778518653469,-0.4193960769248135,1.4441172085079088,1.3237631855853644,-0.2903408385914652,-0.33834668577911475,0.7989019274938283,0.7619076780768214,0.7585396132145888,-0.24212457255411676,-0.6586514730961223,-0.6696093945108019,-0.4574022920817905,-0.528808393046913,-0.6722627274746085,-0.2808844443138408,-0.5791995455763139,-0.09023917189768879,0.1844403149613003,-0.5202783865742062,-0.306052869900114,-0.0,0.08155523461738241,0.5,0.9575289575289575,2.8449533627071473,0.45136359709477764,1.0,280.64295485636114,0.40533454680565933,0.6041823056300268,0.011632669379842487,3443.0,0.036290322580645164,0
0x8cd5c507f400a3a332e967e477aecbc2dee112261501efdf45e24aac26ca8ea5,1,0x71660c4005ba85c37ccec55d0c4493e66fe775d3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:57:40.000000 UTC,250000,38000000000,5703367,65613,0.0,141630,,2925793,10655164,0.27458920388273705,992,77485,142097,0.5452965227978072,38,245,0x8cd5c507f400a3a332e967e477aecbc2dee112261501efdf45e24aac26ca8ea5,126094,36,2,3745286,1035,6482119,579,36,234474,3,1,1,1,1,-0.343565757086026,0.7634403274350975,0.14816007171171425,0.7588746440403197,0.057259730322272974,-0.06998775173788843,-0.4193960769248135,1.4638841628676182,1.3558537366002705,-0.2903408385914652,-0.33834668577911475,0.7989019274938283,0.7619076780768214,0.7585396132145888,-0.2435734670195577,-0.661296538332183,-0.6717632720207279,-0.4574022920817905,-0.528808393046913,-0.6722627274746085,-0.2808844443138408,-0.5791995455763139,-0.09023917189768879,0.1844403149613003,-0.2396142005046863,-0.30600103279599367,-0.0,-0.05210646821460156,0.5,0.9575289575289575,2.8449533627071473,0.45136359709477764,1.027027027027027,245.41796200345422,0.33046166968759993,0.8873797476371774,0.011834074069624832,3502.6111111111113,0.036290322580645164,0
0x1bea3cda7796a2888dd5f7ee1ca8ab6d8f4f2b6223ec8108d639497dfd87eec5,1,0xc7b0c9c8a18949bb61aa796d5bbc1075d4b3b520,0xe592427a0aece92de3edee1f18e0157c05861564,2021-06-03 23:57:40.000000 UTC,293298,55000000000,1468820,206326,0.0,1703,,168160,731383,0.22992057512958328,31,1726,1735,0.9948126801152738,206,24,0x1bea3cda7796a2888dd5f7ee1ca8ab6d8f4f2b6223ec8108d639497dfd87eec5,19,12,17,322522,30,194713,243,278,1807059,9,4,4,3,4,-0.343565757086026,-1.406735475069359,-0.8839990509727537,-1.7444352155470004,-0.3777234632504922,-0.34786131863852565,0.22955278335427903,-0.7203642938802651,-0.5294287513793492,-0.40424607775615873,0.16136827118084937,-1.2335247833328,-1.7415113979364238,-1.7588129423788146,-0.2467762863642167,-0.02119075120546989,-0.002100270054124386,0.44706551711949005,0.2510354450138435,0.7245892458400465,1.970479422323815,1.0382459939320097,0.03599725616379606,1.586325006319925,-1.257716410398281,0.30184516987755,-0.0,-0.3499372737016634,0.058823529411764705,1.0,2.2676995677814227,0.8636256252760459,0.7383512544802867,7.139917695473251,0.0009551426073290317,0.01095100864553314,2.5978181062452914e-05,1.5833333333333333,0.3870967741935484,0
0xff7764ffa62a0cb539e12ad895cfb0d9315b75172121eb6acd2da0eebfb38427,1,0x22a6c748dc711aa485d6933652afd76eb7de9fc8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:57:40.000000 UTC,60760,31000000000,12352338,60311,0.0,64,,2925793,10655164,0.27458920388273705,992,68,71,0.9577464788732394,21,238,0xff7764ffa62a0cb539e12ad895cfb0d9315b75172121eb6acd2da0eebfb38427,4,4,2,3745286,1035,6482119,30,72,468319,3,1,1,1,1,-0.343565757086026,0.7634403274350975,0.14816007171171425,0.7588746440403197,-0.3872431524615912,-0.3511555265817201,-0.4850635211197217,1.3946998226086356,-0.5296530562559678,-0.44221449081105657,-0.33834668577911475,0.7989019274938283,0.7619076780768214,0.7585396132145888,-0.24880664505592015,-0.5660741898339944,-0.5721836978197274,-0.4574022920817905,-0.528808393046913,-0.6722627274746085,-0.2808844443138408,-0.5791995455763139,-0.641973239206927,-0.3928063226569569,1.358982312562337,-0.3289043932998215,-0.0,-0.3534258405271745,0.5,0.9575289575289575,2.8449533627071473,0.45136359709477764,0.2876712328767123,2.3666666666666667,0.0001451998633413051,0.056338028169014086,3.754048271805108e-07,1.0,0.004032258064516129,0
0x3e19ef2837d13ba52adcdabdb3e7a237700219f8c57e574481a41c5404d5e59b,1,0xaee21f2908a63efa6ecec7c8d20b548ad10f36fc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:57:40.000000 UTC,123188,38000000000,6086179,33525,0.0,4,,2925793,10655164,0.27458920388273705,992,5,5,1.0,5,241,0x3e19ef2837d13ba52adcdabdb3e7a237700219f8c57e574481a41c5404d5e59b,5,5,2,3745286,1035,6482119,1,14,94482,3,1,1,1,1,-0.343565757086026,0.7634403274350975,0.14816007171171425,0.7588746440403197,-0.3876048776849321,-0.3512861862717747,-0.5468681744796352,1.4243502541481996,-0.5296381025975265,-0.4374684391791943,-0.33834668577911475,0.7989019274938283,0.7619076780768214,0.7585396132145888,-0.24908307886840558,-0.7194879735255206,-0.7313768782622404,-0.4574022920817905,-0.528808393046913,-0.6722627274746085,-0.2808844443138408,-0.5791995455763139,-0.45996280613790813,0.1844403149613003,-0.14757560861426997,-0.44461344921372814,-0.0,-0.3535535488917448,0.5,0.9575289575289575,2.8449533627071473,0.45136359709477764,0.3333333333333333,5.0,5.291957283320809e-05,1.0,4.6925603397563845e-07,1.0,0.005040322580645161,0
0x6330470bb79787f33e09b20b345dc721e657a4cefc63246bda2207e52c3e0231,1,0x309ad3093eb4fdc0a7dddfb5177363d4d2a50a44,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:57:40.000000 UTC,85996,50000000000,1534433,65613,0.0,9,,2925793,10655164,0.27458920388273705,992,17,18,0.9444444444444444,12,242,0x6330470bb79787f33e09b20b345dc721e657a4cefc63246bda2207e52c3e0231,2,1,2,3745286,1035,6482119,6,272,1767446,3,1,1,1,1,-0.343565757086026,0.7634403274350975,0.14816007171171425,0.7588746440403197,-0.38753597764239095,-0.35126045027221847,-0.5198286386346731,1.4342337313280542,-0.5296829635728503,-0.45645264570664323,-0.33834668577911475,0.7989019274938283,0.7619076780768214,0.7585396132145888,-0.2490354178662529,-0.03706114262183468,-0.018968903862092202,-0.4574022920817905,-0.528808393046913,-0.6722627274746085,-0.2808844443138408,-0.5791995455763139,-0.56839703479657,1.1740059794497413,-1.2419412305979982,-0.30600103279599367,-0.0,-0.3535429065280306,0.5,0.9575289575289575,2.8449533627071473,0.45136359709477764,0.04395604395604396,3.0,9.618393083356955e-06,0.1111111111111111,1.877024135902554e-07,2.0,0.0010080645161290322,0
0x7da1ff250d0324afac6aaf72c23e42dfafa2258187b9e0d5e3fb3018377934bc,1,0xa2de751206c8f0ff79f185d80656aca0d1e2be56,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:57:40.000000 UTC,90912,44200000000,2118989,60311,0.0,0,,2925793,10655164,0.27458920388273705,992,2,2,1.0,1,239,0x7da1ff250d0324afac6aaf72c23e42dfafa2258187b9e0d5e3fb3018377934bc,1,1,2,3745286,1035,6482119,1,0,0,3,1,1,1,1,-0.343565757086026,0.7634403274350975,0.14816007171171425,0.7588746440403197,-0.3876221026955674,-0.35129212534859533,-0.5623193378196136,1.4045832997884902,-0.5296979172312916,-0.45645264570664323,-0.33834668577911475,0.7989019274938283,0.7619076780768214,0.7585396132145888,-0.24908307886840558,-0.7565188868303718,-0.7716106969440978,-0.4574022920817905,-0.528808393046913,-0.6722627274746085,-0.2808844443138408,-0.5791995455763139,-0.5540643108751359,0.6957159082803281,-1.1013978016535184,-0.3289043932998215,-0.0,-0.3535620627827161,0.5,0.9575289575289575,2.8449533627071473,0.45136359709477764,1.0,2.0,2.0,0.5,9.38512067951277e-08,1.0,0.0010080645161290322,0
0x3348d11ba3cdf4ba22d73d44b5bee1d6a2086ee99715e94e291f168676dd71f5,2,0xd2c82f2e5fa236e114a81173e375a73664610998,0x8d1f2ebfaccf1136db76fdd1b86f1dede2d23852,2021-06-03 23:57:40.000000 UTC,500000,39215000000,4016983,57597,0.0,628713,,127621,346992,0.36779234103379904,541,169597,628807,0.2697123282660657,564,7,0x3348d11ba3cdf4ba22d73d44b5bee1d6a2086ee99715e94e291f168676dd71f5,284646,499,7,2,604,3860621,21,721,4612186,6,2,4,1,1,-0.010776047731480455,-1.438638471899513,-0.9239790422006743,-0.4159357062967057,0.586136456867958,0.8935482747237545,1.6124319022823452,-0.8883834059377946,3.7267861897761154,1.907081066960747,-0.17177503345912673,-1.4250361650043977,-0.3116979157159236,-0.2910561485006552,-0.24889243485979493,1.1505731483694637,1.1924232486857673,-0.005168387481150237,-0.2688604470266608,0.7245892458400465,-0.2808844443138408,-0.5791995455763139,0.6386422317553947,0.28463383849075496,-0.6450675529244846,-0.34062821834836715,-0.0,0.9846364207850521,0.2857142857142857,0.8942148760330578,173496.0,0.03305710841413637,0.7811634349030471,29943.190476190477,0.036771492569577076,0.45267625837498626,0.8203243878821413,570.4328657314629,0.922365988909427,0
0xfcdc0d69330d3c836b6c6c0197cf7cde608307d797448aee98cb07910129bb3b,2,0x4e02537647deacef7f10d98153a8d1df42fde16a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2021-06-03 23:57:40.000000 UTC,232612,31000000000,14280881,195876,0.0,139,,2249987,39595043,0.056824966701008506,364,143,161,0.8881987577639752,55,27,0xfcdc0d69330d3c836b6c6c0197cf7cde608307d797448aee98cb07910129bb3b,53,28,16,2060012,363,2356129,32,1241,7682920,9,5,3,1,3,-0.010776047731480455,0.2316009462022334,3.158157986743763,-0.8770031830365138,-0.38681252719570913,-0.3509773542771002,-0.35372863272990535,-0.6907138623407011,-0.5289203269923469,-0.32830925164636304,0.12805394071685178,-0.2018085780103885,-0.9120203011081546,-0.8934248807043383,-0.24878758065505907,2.526007071121079,2.5000517385167886,0.44706551711949005,0.5109833910340956,0.2589719214018282,-0.2808844443138408,0.4990974807625684,-0.14093433128456806,-0.3928063226569569,1.8226573857578459,0.2567036917061051,-0.0,-0.35326620507146167,0.125,1.0,19.22078269446974,0.9549502786348801,0.04428341384863124,5.03125,1.861271253472475e-05,0.32919254658385094,1.3385513939206985e-06,1.8928571428571428,0.07692307692307693,0
0x186cfb6f2da7e84cbd6edf09c8c1551013d92b49ab9fd4707174ab8b1b6a992a,2,0x2ad58e3034dc89572b4088714a60b037eb7e6d9f,0xf6874c88757721a02f47592140905c4336dfbc61,2021-06-03 23:57:40.000000 UTC,150000,38000000000,5014179,113989,0.0,0,,312076,500268,0.6238176337483109,749,2,2,1.0,1,10,0x186cfb6f2da7e84cbd6edf09c8c1551013d92b49ab9fd4707174ab8b1b6a992a,1,1,12,500251,748,4785030,1,0,0,7,4,5,1,2,-0.010776047731480455,-1.2934778295475542,-0.9080370114677727,0.12588370139753216,-0.3876221026955674,-0.35129212534859533,-0.5623193378196136,-0.8587329743982306,-0.5296979172312916,-0.45645264570664323,-0.005203381139138668,-1.1279898510708894,0.04700093696657124,0.07905886531641698,-0.24908307886840558,-0.7565188868303718,-0.7716106969440978,0.14557624738572986,0.2510354450138435,1.1902065702782647,-0.2808844443138408,-0.04005103240687277,-0.3817917333589222,0.1844403149613003,-0.4053140559631679,-0.09702838705227883,-0.0,-0.3535620627827161,0.16666666666666666,1.0,1.0000339829405638,0.06521922219521671,1.0,2.0,2.0,0.5,1.9989285742841835e-06,1.0,0.0013351134846461949,0
0x744f407c236ff8286f2bcb672b7e336dc45eb9160d670c6f80204b8ebb598295,1,0x71660c4005ba85c37ccec55d0c4493e66fe775d3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:57:40.000000 UTC,250000,38000000000,5079804,65625,0.0,141629,,2925793,10655164,0.27458920388273705,992,77485,142097,0.5452965227978072,38,240,0x744f407c236ff8286f2bcb672b7e336dc45eb9160d670c6f80204b8ebb598295,126094,36,2,3745286,1035,6482119,579,36,234474,3,1,1,1,1,-0.343565757086026,0.7634403274350975,0.14816007171171425,0.7588746440403197,0.057259730322272974,-0.06998775173788843,-0.4193960769248135,1.4144667769683448,1.3558537366002705,-0.2903408385914652,-0.33834668577911475,0.7989019274938283,0.7619076780768214,0.7585396132145888,-0.2435734670195577,-0.661296538332183,-0.6717632720207279,-0.4574022920817905,-0.528808393046913,-0.6722627274746085,-0.2808844443138408,-0.5791995455763139,-0.09023917189768879,0.1844403149613003,-0.38953599103101166,-0.3059491956918734,-0.0,-0.0521085966873444,0.5,0.9575289575289575,2.8449533627071473,0.45136359709477764,1.027027027027027,245.41796200345422,0.33046166968759993,0.8873797476371774,0.011834074069624832,3502.6111111111113,0.036290322580645164,0
0x232a5ac073b131bdaaf347c37cd96d2e8211e6d1b9b33c6b1bd5b1c9ff84e307,2,0xd0c5a91800f504e5517dcd1173f271635d2e8000,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2021-06-03 23:57:40.000000 UTC,156015,32000000000,11707685,109458,0.0,1228,,2249987,39595043,0.056824966701008506,364,1077,1235,0.8720647773279352,133,26,0x232a5ac073b131bdaaf347c37cd96d2e8211e6d1b9b33c6b1bd5b1c9ff84e307,226,56,11,2060012,363,2356129,214,704,4508570,7,3,3,1,2,-0.010776047731480455,0.2316009462022334,3.158157986743763,-0.8770031830365138,-0.3814498072179248,-0.3488511647753028,-0.05243094760032664,-0.7005973395205558,-0.526333344082012,-0.19541980595422062,-0.03851771160313628,-0.2018085780103885,-0.9120203011081546,-0.8934248807043383,-0.24705272017670213,1.1056070393564301,1.1482998457461668,0.14557624738572986,-0.008912501006408636,0.2589719214018282,-0.2808844443138408,-0.04005103240687277,-0.364254846787029,-0.31034251728292017,1.2039899027686718,-0.11660121361637615,-0.0,-0.35094829825451135,0.18181818181818182,1.0,19.22078269446974,0.9549502786348801,0.18865248226950354,5.771028037383178,0.0002388783497032652,0.18299595141700406,5.707785189171281e-06,4.035714285714286,0.15384615384615385,0
0xfb2016b54c68bd2c71af59ada7d694e5785aed73b86dbc4129c301d95121a54a,4,0x946cc519cf9581d07fb7a5eae34f1e8181a5d1d2,0xe592427a0aece92de3edee1f18e0157c05861564,2021-06-03 23:57:28.000000 UTC,321501,28000000000,10040323,211661,0.0,50,,168159,731381,0.2299198365831215,31,53,54,0.9814814814814815,11,22,0xfb2016b54c68bd2c71af59ada7d694e5785aed73b86dbc4129c301d95121a54a,1,1,26,322521,30,194712,18,50,328948,9,4,5,5,7,0.6548033709776107,-1.4067362620398525,-0.8839992589900654,-1.7444352155470004,-0.3873292775147676,-0.3511891813503705,-0.5236914294696676,-0.7401312482399746,-0.5296979172312916,-0.45645264570664323,0.4611972453568279,-1.233525377129717,-1.7415113979364238,-1.7588133427589643,-0.24892103146108654,-0.6242656250273318,-0.6315328600253236,0.44706551711949005,0.2510354450138435,1.1902065702782647,4.2218432889614705,2.655691533440333,0.11822382507270772,-0.6401977387790672,0.8031099652233797,0.3248910824177087,-0.0,-0.35345563914557426,0.15384615384615385,1.0,2.2677003978035537,0.8636249248894526,0.21568627450980393,3.0,0.0001611192008487638,0.018518518518518517,1.3672764263769498e-06,1.0,0.03225806451612903,0
0x1c417d3702b35f5ffaabcd4def8e3e458ab67e1950a58cf42e5c716e39d02ae7,1,0x503828976d22510aad0201ac7ec88293211d23da,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:57:28.000000 UTC,250000,38000000000,4708468,65613,0.0,204426,,2925792,10655156,0.2745893161958398,992,97090,205148,0.4732680796303157,38,235,0x1c417d3702b35f5ffaabcd4def8e3e458ab67e1950a58cf42e5c716e39d02ae7,123947,36,2,3745285,1035,6482118,731,37,239531,3,1,1,1,1,-0.343565757086026,0.7634395404646042,0.1481592396424675,0.7588746440403197,0.16982517482383797,0.054833825801987576,-0.4193960769248135,1.3650493910690715,1.3237482319269234,-0.2903408385914652,-0.33834668577911475,0.7989013336969113,0.7619076780768214,0.7585392128344391,-0.24212457255411676,-0.6586514730961223,-0.6696098203466085,-0.4574022920817905,-0.528808393046913,-0.6722627274746085,-0.2808844443138408,-0.5791995455763139,-0.09023917189768879,0.1844403149613003,-0.4788154351399206,-0.30600103279599367,-0.0,0.08155310614463958,0.5,0.9575289575289575,2.844951986297438,0.4513635124563434,1.0,280.64021887824896,0.40533206419184076,0.6041833213094936,0.011632584262492262,3442.972222222222,0.036290322580645164,0
0x21db9784720aade255134b7db3c54a20b7dc2d884fd3259d6961c4bdaa7dc153,1,0x5afb9ef0acb8d0af64b08907ca06aeb8f1564818,0xe592427a0aece92de3edee1f18e0157c05861564,2021-06-03 23:57:28.000000 UTC,313837,36000000000,5336158,228137,0.0,58,,168159,731381,0.2299198365831215,31,66,69,0.9565217391304348,9,23,0x21db9784720aade255134b7db3c54a20b7dc2d884fd3259d6961c4bdaa7dc153,7,2,14,322521,30,194712,22,38,251894,8,4,3,3,4,-0.343565757086026,-1.4067362620398525,-0.8839992589900654,-1.7444352155470004,-0.3872546358020147,-0.3511594859662672,-0.5314170111396569,-0.7302477710601198,-0.5296081952806441,-0.45170659407478103,0.06142527978885655,-1.233525377129717,-1.7415113979364238,-1.7588133427589643,-0.2488829026593644,-0.6560064078600615,-0.6643452122692626,0.29632088225260994,0.2510354450138435,0.2589719214018282,1.970479422323815,1.0382459939320097,0.09587923676231878,0.01951270421322681,-0.3279013996768332,0.39606342637490743,-0.0,-0.3534386113636315,0.07142857142857142,1.0,2.2677003978035537,0.8636249248894526,0.23076923076923078,3.1363636363636362,0.00026201393437741915,0.10144927536231885,9.57093498463865e-06,3.5,0.06451612903225806,0
