trace_involved_amt,contract_block_involved,contract_tx_count,contract_main_active_days,sender_block_involved,sender_tx_count,sender_main_active_days,contract_interact,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,is_sus,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_block_per_tx,contract_block_per_tx,sender_call_contract_day_ratio
1,538351,3110877,119,5,5,2,32,2,2,3,1707255,118,846559,2,62,444451,3,2.0,1.0,1,1,103714,24000000000,21880713,82972,0.0,2,-0.1329049631327166,-0.1114967115812888,0.0568337597075433,-0.2298852569428161,-0.0897163301936172,-0.0855000838539375,-0.2362910432853234,1.7440006219236632,-0.0860938567070022,-0.2396638504636251,-0.1391765353555552,0.4247963308264628,-0.2305159797650019,-0.2231320404497618,-0.0796892681571505,-0.4072867402545495,-0.4120084731262414,-0.1551653197707743,-0.1193028493507531,-0.3057423032335334,-0.096935964961639,-0.1275359791769536,-0.1450291929305032,0.1205115382425438,0.986656039029055,-0.1233111783598356,-0.08490843,-0.0879694454968753,0,0.3333333333333333,1.0,1.8221513482168745,0.6359277546777546,0.031746031746031744,2.5,1.1249808753251195e-05,0.4,6.429055214976356e-07,1.0,1.0,0.1730544152018868,0.01680672268907563
1,538352,3110878,119,142,145,42,33,5,4,1,1707255,118,846595,38,166,1169751,2,0.0,0.0,1,0,55868,22763685858,14634018,46557,0.0,122,-0.1329049631327166,-0.111494668328151,0.0568343007783018,-0.2298852569428161,-0.0889625611450751,-0.0851819424087675,-0.0029013541744373,1.7470184727751006,-0.0841922051397314,-0.1424564671834845,-0.1693602541135639,0.4247963308264628,-0.2305159797650019,-0.2230963658733822,-0.0790234356778454,-0.0788037205189279,-0.0523573892048451,-0.2297640311990312,-0.2595620774947921,-0.976691419623818,-0.096935964961639,-0.2040215734622856,-0.1860062714300928,-0.0281588183155862,0.0078760471258586,-0.1648261455642652,-0.08490843,-0.0876132213990595,0,1.0,1.0,1.822151933952456,0.6359018941738445,0.25149700598802394,3.8157894736842106,0.00012139325258687311,0.034482758620689655,1.607263287084868e-06,1.25,0.9793103448275862,0.17305468102574256,0.03361344537815126
1,538353,3110879,119,394,457,235,34,10,10,1,1707255,118,846625,92,1290,8336468,2,0.0,0.0,1,0,50948,25867482025,2515020,29924,0.0,365,-0.1329049631327166,-0.1114926250750132,0.0568348418490602,-0.2298852569428161,-0.0875760662528662,-0.0844729414738171,1.1232038957855883,1.750036323626538,-0.0810227858609468,0.1491656826569374,-0.1693602541135639,0.4247963308264628,-0.2305159797650019,-0.2230666370597324,-0.0780246869588877,3.471339685085289,3.501368706490588,-0.2297640311990312,-0.2595620774947921,-0.976691419623818,-0.096935964961639,-0.2040215734622856,-0.1902199408322994,0.3450816609085426,-1.6289849997810215,-0.1837886184328984,-0.08490843,-0.0868918676009824,0,1.0,1.0,1.8221525196880373,0.6358805422937637,0.1820294345468629,4.967391304347826,4.726221617329831e-05,0.02188183807439825,3.2145255408519586e-06,1.0,0.862144420131291,0.17305494684942743,0.08403361344537816
1,538354,3110880,119,8,8,2,35,4,2,1,1707255,118,846631,2,93,666257,2,0.0,0.0,1,0,77718,25514354795,16156802,47012,0.0,4,-0.1329049631327166,-0.1114905818218753,0.0568353829198187,-0.2298852569428161,-0.0896998243020433,-0.0854932665372553,-0.2362910432853234,1.7530541744779753,-0.0848260889954884,-0.2396638504636251,-0.1693602541135639,0.4247963308264628,-0.2305159797650019,-0.2230606912970025,-0.0796892681571505,-0.3093735324487392,-0.3020225799506323,-0.2297640311990312,-0.2595620774947921,-0.976691419623818,-0.096935964961639,-0.2040215734622856,-0.1672931258125692,0.3026170886683871,0.2135519464413834,-0.164307422233824,-0.08490843,-0.0879635084285783,0,1.0,1.0,1.8221531054236186,0.6358772170199095,0.02127659574468085,4.0,1.2007360511993853e-05,0.5,1.2858098030139383e-06,2.0,1.0,0.1730552126729414,0.01680672268907563
1,538355,3110881,119,23,23,6,36,4,3,1,1707255,118,846635,9,118,846539,2,0.0,0.0,1,0,52068,24538756771,17269002,29912,0.0,12,-0.1329049631327166,-0.1114885385687375,0.0568359239905771,-0.2298852569428161,-0.0896172948441737,-0.0854591799538442,-0.2129520743742348,1.7560720253294126,-0.0848260889954884,-0.1910601588235548,-0.1693602541135639,0.4247963308264628,-0.2305159797650019,-0.2230567274551825,-0.079559800730619,-0.2304112680892148,-0.2126269964520563,-0.2297640311990312,-0.2595620774947921,-0.976691419623818,-0.096935964961639,-0.2040215734622856,-0.1892607315374881,0.1852986004637223,0.3637720270429176,-0.1838022990482067,-0.08490843,-0.0879397601553906,0,1.0,1.0,1.8221536911592,0.6358753939119055,0.05042016806722689,2.5555555555555554,2.716941904694403e-05,0.17391304347826086,1.2858093896873587e-06,1.3333333333333333,1.0,0.1730554784962845,0.025210084033613446
1,538356,3110882,119,1586,1593,367,37,1,1,1,1707256,118,846658,260,629,4112473,2,0.0,0.0,1,0,55868,28000000000,3883383,46557,0.0,1382,-0.1329049631327166,-0.1114864953155996,0.0568364650613356,-0.2298852569428161,-0.0810177253341637,-0.0818914508901517,1.8933898698515128,1.75908987618085,-0.0867277405627591,-0.2882675421036955,-0.1693602541135639,0.4247981209857372,-0.2305159797650019,-0.2230339353647178,-0.0749174687221303,1.3835774154194638,1.4068362644272232,-0.2297640311990312,-0.2595620774947921,-0.976691419623818,-0.096935964961639,-0.2040215734622856,-0.1860062714300928,0.6015231242383956,-1.4441660821833258,-0.1648261455642652,-0.08490843,-0.0838728683719932,0,1.0,1.0,1.8221532095948119,0.6358593010881595,0.5825396825396826,6.126923076923077,0.0003856559336302187,0.0006277463904582549,3.214522440902612e-07,1.0,0.9956057752667922,0.17305574431945667,0.008403361344537815
1,538357,3110883,119,21,21,6,38,4,4,3,1707256,118,846663,12,101,723643,3,2.0,1.0,1,1,86614,26973783427,8987241,69292,0.0,14,-0.1329049631327166,-0.1114844520624618,0.056837006132094,-0.2298852569428161,-0.0896282987718897,-0.0854637248316324,-0.2129520743742348,1.7621077270322874,-0.0848260889954884,-0.1424564671834845,-0.1391765353555552,0.4247981209857372,-0.2305159797650019,-0.2230289805624428,-0.0795043146906769,-0.2841056078536914,-0.2735668552823389,-0.1551653197707743,-0.1193028493507531,-0.3057423032335334,-0.096935964961639,-0.1275359791769536,-0.1596742634137825,0.4781176088999062,-0.7548098871295718,-0.1389070798113418,-0.08490843,-0.0879338230870937,0,0.3333333333333333,1.0,1.8221537953300502,0.635856727107802,0.058823529411764705,1.75,2.901979426347762e-05,0.19047619047619047,1.2858085630349967e-06,1.0,1.0,0.17305601014245794,0.03361344537815126
1,538358,3110884,119,344,352,72,39,2,2,1,1707256,118,846674,11,129,925047,2,0.0,0.0,1,0,52050,27048443199,21740262,34700,0.0,305,-0.1329049631327166,-0.1114824088093239,0.0568375472028525,-0.2298852569428161,-0.0878511644457648,-0.0847115475576947,0.1721409126587273,1.7651255778837247,-0.0860938567070022,-0.2396638504636251,-0.1693602541135639,0.4247981209857372,-0.2305159797650019,-0.2230180799974379,-0.0795228100373242,-0.1956678717710241,-0.1736976054462643,-0.2297640311990312,-0.2595620774947921,-0.976691419623818,-0.096935964961639,-0.2040215734622856,-0.1892761474011547,0.4870956627348583,0.9676859252540452,-0.1783437335401795,-0.08490843,-0.0870699796498903,0,1.0,1.0,1.8221543810652885,0.6358496471491423,0.5538461538461539,32.0,0.00037187259471940917,0.005681818181818182,6.429040748546072e-07,1.0,0.9772727272727273,0.17305627596528833,0.01680672268907563
1,538359,3110885,119,45,46,18,40,2,2,2,1707256,118,846692,11,512,3361123,3,1.0,1.0,1,1,102763,22981776067,8860084,82211,0.0,33,-0.1329049631327166,-0.1114803655561861,0.0568380882736109,-0.2298852569428161,-0.0894962516392983,-0.0854069138592806,-0.142935167640969,1.768143428735162,-0.0860938567070022,-0.2396638504636251,-0.1542683947345595,0.4247981209857372,-0.2305159797650019,-0.2230002427092481,-0.0795228100373242,1.0140340182168897,1.0342678900933735,-0.1551653197707743,-0.1894324634227726,-0.3057423032335334,-0.096935964961639,-0.1275359791769536,-0.1458436643942224,-0.001932838985272,-0.7719844373804702,-0.1241787573806394,-0.08490843,-0.0878774209382729,0,0.5,1.0,1.8221549668005268,0.6358373105718366,0.03508771929824561,4.181818181818182,1.338837841150758e-05,0.043478260869565216,6.429038681918489e-07,1.0,0.9782608695652174,0.1730565417879478,0.01680672268907563
1,538360,3110886,119,5,5,2,41,2,2,3,1707256,118,846693,2,62,444542,3,2.0,1.0,1,1,103714,22000000000,15720908,82972,0.0,2,-0.1329049631327166,-0.1114783223030482,0.0568386293443694,-0.2298852569428161,-0.0897163301936172,-0.0855000838539375,-0.2362910432853234,1.7711612795865994,-0.0860938567070022,-0.2396638504636251,-0.1391765353555552,0.4247981209857372,-0.2305159797650019,-0.2229992517487931,-0.0796892681571505,-0.4072867402545495,-0.4119633493862209,-0.1551653197707743,-0.1193028493507531,-0.3057423032335334,-0.096935964961639,-0.1275359791769536,-0.1450291929305032,-0.1199942547553819,0.1546776146541822,-0.1233111783598356,-0.08490843,-0.0879694454968753,0,0.3333333333333333,1.0,1.8221555525357649,0.6358377406713641,0.031746031746031744,2.5,1.124750586557431e-05,0.4,6.429036615292235e-07,1.0,1.0,0.17305680761043638,0.01680672268907563
