transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type
0xfe09e1cf16364cca9e8c361691c77749026955ef017ee20b6c253e01a37933fc,1,0xfe0e5b8179419d241ce20cc094150ac4e912ea59,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-11-30 01:41:47.000000 UTC,520,531,0.9792843691148776,83,1219,1293,0.94276875483372,365,531,0xfe09e1cf16364cca9e8c361691c77749026955ef017ee20b6c253e01a37933fc,1,1,7,160,134,909858,388,696,4497359,4,5.0,1.0,1,2,273954,11000010454,7281903,273954,8090614900000000,1260,2
0x4868e30b5f3c6ca4ccd04ba703165e6c3df4eeda135170cd4cb652d4b90079d7,1,0x7db7f636eb50ab2734b587a4eb0ee3e8e75d5254,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-08-02 11:04:33.000000 UTC,254,265,0.9584905660377356,15,3484,3958,0.8802425467407781,400,265,0x4868e30b5f3c6ca4ccd04ba703165e6c3df4eeda135170cd4cb652d4b90079d7,4,2,3,109,14,92984,578,595,3804356,3,1.0,1.0,1,2,56857,9681024449,10351451,52057,0,3758,2
0x0778115842827d18f012798f20f5fe2bf3e2e1ff7bbcd3dcab0f9220e72578b5,1,0x92af42c11a851e36d378a5a0eb48c6e95fe2f00b,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-07-20 12:54:58.000000 UTC,104,114,0.912280701754386,2,209,215,0.972093023255814,41,114,0x0778115842827d18f012798f20f5fe2bf3e2e1ff7bbcd3dcab0f9220e72578b5,2,2,3,56,1,9887,65,161,1005206,3,1.0,1.0,1,2,56857,19971243371,19889677,52057,0,194,2
0xc0d70297658d6f04e524137b1ae7ae149bc58810783e63f6197d1f770170fd26,1,0x935b0539221be6d25cf4e7229665bdb3f35e52ab,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-07-19 23:06:35.000000 UTC,13,16,0.8125,1,36,36,1.0,10,16,0xc0d70297658d6f04e524137b1ae7ae149bc58810783e63f6197d1f770170fd26,2,1,1,12,0,6220,16,175,1100859,2,,,1,0,56702,25937007896,5333259,47252,0,33,2
0x86aa5aaaee3e2ccb3b59b1dd43f03a47ece0c5ffca482536553756b342bf76e5,1,0x81f8120f1c6b9bebe843bdf442518305fba59a4f,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-11-29 00:22:23.000000 UTC,517,528,0.9791666666666666,82,672,679,0.9896907216494844,243,528,0x86aa5aaaee3e2ccb3b59b1dd43f03a47ece0c5ffca482536553756b342bf76e5,28,12,8,158,133,902312,174,527,3403082,4,6.0,1.0,1,2,549588,11115445400,9940817,487188,48780487900000000,645,2
0x25d4ace169bb5b2e7999a53c3f39bfbe9d598ec487185f61fdc42f8150926bee,1,0xfe0e5b8179419d241ce20cc094150ac4e912ea59,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-11-30 01:47:23.000000 UTC,522,533,0.9793621013133208,83,1223,1297,0.9429452582883576,365,533,0x25d4ace169bb5b2e7999a53c3f39bfbe9d598ec487185f61fdc42f8150926bee,3,1,8,160,134,909886,388,696,4497387,4,6.0,1.0,1,2,419792,12386534827,5063896,381392,9708737900000000,1264,2
0xb6a71c93da3b27b6104217bd54bc9fc8d107d7346e3e0d50a29040474c3125ae,1,0x63a81a3c1e970246974d3a3d3a060fe0d599545d,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-08-27 14:23:57.000000 UTC,315,326,0.9662576687116564,33,1477,1587,0.9306868304977944,313,326,0xb6a71c93da3b27b6104217bd54bc9fc8d107d7346e3e0d50a29040474c3125ae,5,4,41,119,39,252339,414,595,3801580,8,39.0,1.0,1,6,1436434,15917022248,3327293,1431634,48327137600000000,1520,2
0xfb243db4b570054aae1b975939f0c7a588463f3268eca3dde5f44d3ddbae2727,1,0x81f8120f1c6b9bebe843bdf442518305fba59a4f,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-11-28 11:11:59.000000 UTC,503,514,0.9785992217898832,81,660,665,0.9924812030075189,242,514,0xfb243db4b570054aae1b975939f0c7a588463f3268eca3dde5f44d3ddbae2727,23,11,4,156,132,898375,169,526,3399145,4,2.0,1.0,1,2,189959,10670456869,9074200,172759,16260162700000000,631,2
0x5a6ac845c7d8a0829f39ec0f3cd066528945294693877f002230223ac68753ff,1,0x8c8024bf5f90a06cced7d32babccb934942c82f6,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-09-01 01:50:44.000000 UTC,347,358,0.9692737430167596,36,2034,2186,0.930466605672461,365,358,0x5a6ac845c7d8a0829f39ec0f3cd066528945294693877f002230223ac68753ff,3,3,35,122,44,280358,515,747,4783693,6,30.0,2.0,1,3,657678,15718841746,16763593,652878,37174721200000000,2099,2
0xf39819c1956a6cec343c1d32423ff2cc8065fa42201c787476b04fc057c0c506,1,0x5b4f87cadc9625cb9b9cff449324d204e799d19a,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-07-20 04:15:56.000000 UTC,79,89,0.8876404494382021,2,8523,9879,0.86273914363802,282,89,0xf39819c1956a6cec343c1d32423ff2cc8065fa42201c787476b04fc057c0c506,3,2,3,47,1,7611,1162,288,1820013,3,1.0,1.0,1,2,56857,12039450568,11925804,52057,0,8595,2
