transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type
0x664503b093c90cd515e863681b749267411c8fb87513e2648019b1f34d27eb40,3,0x6ea54e950aa284c5e1963c754a88c445e9dfad7e,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-09 11:00:23.000000 UTC,30663,35269,0.8694037256514218,726,23,23,1.0,11,549,0x664503b093c90cd515e863681b749267411c8fb87513e2648019b1f34d27eb40,1,1,26,2667,764,4968359,14,222,1486517,9,9,6,2,5,600000,19831843340,12373279,264668,536603392037583,21,2
0x6e242a16557df1d264591d2427146b4a178f2f6efd70d6caa77870da727623de,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-29 16:05:35.000000 UTC,30549,35155,0.8689802304081922,715,5497,5959,0.9224702131230073,197,435,0x6e242a16557df1d264591d2427146b4a178f2f6efd70d6caa77870da727623de,4857,196,8,2648,753,4891047,47,218,1449374,6,2,3,1,4,700000,21389929266,5537776,136878,0,5846,2
0xba8ed6184e97fb381af1da4fe3966579d42ea81bf6bc5d627f2a78302eb38b95,1,0x15e030e12cd2c949181bff268cbef26f524d7929,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-25 14:03:23.000000 UTC,30973,35582,0.8704682142656399,742,11408,15009,0.7600772869611566,686,862,0xba8ed6184e97fb381af1da4fe3966579d42ea81bf6bc5d627f2a78302eb38b95,14970,685,8,2694,780,5083859,9,776,5056380,6,3,3,1,4,500000,21748696695,6469176,219074,0,14990,2
0x72556a3bfc80eff007340658263eb72e4c90824148ff6b440f8b0955369b151c,1,0x76b9fb7c1559575d37be4491e859b09ca4a4e58a,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-24 23:19:35.000000 UTC,30473,35078,0.868721135754604,710,3,3,1.0,1,358,0x72556a3bfc80eff007340658263eb72e4c90824148ff6b440f8b0955369b151c,1,1,7,2641,748,4857388,2,0,2,5,3,3,1,3,200000,11376118134,3926368,112845,0,1,2
0x7c4b533b805c0f0b89c9f7a963dd31a041d9b7bba960b1b16c324cb3af1bdf3f,1,0xc500a3d9a20086a559f55a616587a9192e201751,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-25 01:15:47.000000 UTC,30479,35084,0.8687435868202029,711,173,175,0.9885714285714284,73,364,0x7c4b533b805c0f0b89c9f7a963dd31a041d9b7bba960b1b16c324cb3af1bdf3f,5,3,3,2641,749,4857968,22,829,5375799,3,0,2,1,2,150000,11720435580,6689487,55399,0,122,2
0x22d564fce9ea2d313a4473f412557b0e79b1a7749a853430a0ec06574a2bd43c,1,0x8cb4e81949afb93c93292cb2f689ec789c716a33,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-27 00:15:47.000000 UTC,30514,35120,0.8688496583143507,713,116,116,1.0,24,400,0x22d564fce9ea2d313a4473f412557b0e79b1a7749a853430a0ec06574a2bd43c,27,7,3,2644,751,4871998,24,33,230911,4,0,2,1,2,200000,11842199249,18816841,85713,0,113,2
0xe6179af4c4c3ceea039fb74892ca2ac4e2e39ad8ad1e55e9eab89b26551920b5,1,0x481cb5f45a559603ea11ea871ae88aec9eb615c0,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-22 10:10:23.000000 UTC,30438,35043,0.8685900179779128,708,529,532,0.9943609022556392,198,323,0xe6179af4c4c3ceea039fb74892ca2ac4e2e39ad8ad1e55e9eab89b26551920b5,15,11,8,2640,746,4839110,132,1712,10795439,6,3,3,1,4,200000,12581563228,6177532,165261,0,451,2
0x43defe4089c3f4d0daf242f8c6432ebaa43fcb1f8bc4cab091c47f0e5f79cc19,1,0x15e030e12cd2c949181bff268cbef26f524d7929,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-19 02:47:11.000000 UTC,30835,35443,0.869988432130463,736,11372,14973,0.7595004341147398,680,723,0x43defe4089c3f4d0daf242f8c6432ebaa43fcb1f8bc4cab091c47f0e5f79cc19,14934,679,16,2685,774,5037516,9,770,5010037,8,8,3,1,6,500000,20825915322,6932753,280295,0,14954,2
0xf3c392bd10c577979f73684eebdb3a2ccf9fe676696051706fb1969e33c07721,1,0xff7fbdd739e20451c712cf52aa3fc06ac901974e,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-19 08:46:23.000000 UTC,30843,35451,0.87001777100787,736,566,571,0.9912434325744308,187,731,0xf3c392bd10c577979f73684eebdb3a2ccf9fe676696051706fb1969e33c07721,446,186,3,2685,774,5039303,25,239,1597882,4,0,2,1,2,700000,15988941121,4323218,59273,0,517,2
0xc8aefa85f55375a994ca89d9b0d2ceace67300b493bb37870c878263542d5e74,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-15 05:23:47.000000 UTC,30190,34795,0.8676533984767926,701,5107,5523,0.9246786166938256,187,75,0xc8aefa85f55375a994ca89d9b0d2ceace67300b493bb37870c878263542d5e74,4668,186,7,2627,739,4787538,45,204,1345865,6,2,3,1,4,700000,13838673058,7691038,105645,0,5410,2
