transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x8f7f59b1e14584732f962e909bbf546d0189a4475cfa53c83311712d1d64f07b,1,0xe5e1e9c58db4ecab40fd46d7ac3578b74c1d0921,0xffcf45b540e6c9f094ae656d2e34ad11cdfdb187,2020-02-17 21:38:19.000000 UTC,99433,1000000000,9242495,89359,0,740,,769,160,162,0.98765432098765427,31,708,746,0.94906166219839139,48,48,311553,162,0x8f7f59b1e14584732f962e909bbf546d0189a4475cfa53c83311712d1d64f07b,112,14,7,24,73,443013,22,5,2,3,1,3
0xf151b7909166417ab0cdadccd6eec228206b3650f9516fc793efcaa92d112a74,1,0xe5e1e9c58db4ecab40fd46d7ac3578b74c1d0921,0xffcf45b540e6c9f094ae656d2e34ad11cdfdb187,2020-02-12 17:15:45.000000 UTC,168863,9000000000,9739156,151498,0,549,,888,48,49,0.97959183673469385,26,521,553,0.94213381555153708,43,43,277904,49,0xf151b7909166417ab0cdadccd6eec228206b3650f9516fc793efcaa92d112a74,13,9,11,20,68,409364,21,8,3,4,1,4
0xc5f21b69d68eabdf7d9b96debbeba300cc50fbb4d281138290b873abe2817e1c,1,0xe5e1e9c58db4ecab40fd46d7ac3578b74c1d0921,0xffcf45b540e6c9f094ae656d2e34ad11cdfdb187,2020-02-20 12:15:13.000000 UTC,91514,5000000000,8110483,82269,279740097861404775,929,,666,262,265,0.98867924528301887,34,893,936,0.95405982905982911,51,51,328487,265,0xc5f21b69d68eabdf7d9b96debbeba300cc50fbb4d281138290b873abe2817e1c,197,17,7,26,76,459947,24,5,2,3,1,3
0x1e7099ff06ebbc8174e7a73688534b4db61bd71104d44f2b0b26f8bb7bcbf93e,1,0x01e6fd0ae73d9194b19f9b376065577927a0d5f5,0x11111254369792b2ca5d084ab5eea397ca8fa48b,2020-04-15 04:50:28.000000 UTC,681013,8800000000,5216159,190362,0,167,,35,63606,69458,0.91574764605948922,201,194,219,0.88584474885844744,75,918,5520443,25,0x1e7099ff06ebbc8174e7a73688534b4db61bd71104d44f2b0b26f8bb7bcbf93e,9,8,46,5501,200,1236535,56,20,8,6,2,6
0x185f5dae49745d4d4b870b6784d8a20532e65a3bc078ce0bb37f5f2baf1e19a2,1,0x649e6aff628460411524717d671048d6f36bb0b9,0xffcf45b540e6c9f094ae656d2e34ad11cdfdb187,2020-02-19 10:19:18.000000 UTC,140263,6000000000,1602047,125905,0,932,,694,234,237,0.98734177215189878,33,912,965,0.94507772020725389,59,150,917309,237,0x185f5dae49745d4d4b870b6784d8a20532e65a3bc078ce0bb37f5f2baf1e19a2,3,2,11,25,75,452982,245,8,3,4,1,4
0x94cbd052ed58515eca3f9942b77930fd2f674338b35f61a8b3e019fdc5ef5cbf,1,0xe5e1e9c58db4ecab40fd46d7ac3578b74c1d0921,0xffcf45b540e6c9f094ae656d2e34ad11cdfdb187,2020-03-03 14:45:13.000000 UTC,82657,4000000000,3399067,74343,500000000000000000,1236,,479,442,447,0.98881431767337813,45,1194,1243,0.96057924376508452,63,63,407251,447,0x94cbd052ed58515eca3f9942b77930fd2f674338b35f61a8b3e019fdc5ef5cbf,316,27,6,27,88,538711,24,5,1,3,1,2
0x462204d20fbcbf0d75b08c42e36669300dd70582c9002842d20bba4db697ddd0,1,0x3f70e1c7369347b74e988463ea1ae2f831b47411,0xffcf45b540e6c9f094ae656d2e34ad11cdfdb187,2020-02-29 03:56:53.000000 UTC,99433,1020000000,7520244,89359,0,580,,518,405,408,0.99264705882352944,42,581,587,0.989778534923339,25,27,174887,408,0x462204d20fbcbf0d75b08c42e36669300dd70582c9002842d20bba4db697ddd0,63,8,7,27,85,516279,37,5,2,3,1,3
0xae35bd5c803d1d1595a07b1661e34dd31c4e8afcc2d120189e29d75edb22c1f7,1,0x3f70e1c7369347b74e988463ea1ae2f831b47411,0xffcf45b540e6c9f094ae656d2e34ad11cdfdb187,2020-04-11 01:56:51.000000 UTC,99433,3010000000,6838139,89359,0,1278,,54,830,836,0.992822966507177,82,1270,1288,0.9860248447204969,66,69,446646,836,0xae35bd5c803d1d1595a07b1661e34dd31c4e8afcc2d120189e29d75edb22c1f7,148,34,7,43,127,788038,96,5,2,3,1,3
0x6dfdadaada091f59a082e218d2c022b02012bc5d559f96e8f5299a5f9864cb3d,1,0x4695f776e102b93537e5b50a30c149e6be730a8b,0xffcf45b540e6c9f094ae656d2e34ad11cdfdb187,2020-04-02 08:51:41.000000 UTC,120000,10000000000,6324314,103660,0,19,,143,749,755,0.99205298013245036,74,21,21,1.0,5,15,96214,755,0x6dfdadaada091f59a082e218d2c022b02012bc5d559f96e8f5299a5f9864cb3d,12,3,7,39,118,731494,3,5,2,3,1,3
0xc9f93df002fe46a00785c487d59576a015599395533327c406c8695caac51632,1,0xe5e1e9c58db4ecab40fd46d7ac3578b74c1d0921,0xffcf45b540e6c9f094ae656d2e34ad11cdfdb187,2020-03-08 03:25:22.000000 UTC,82657,1000000000,9316559,74343,500000000000000000,1324,,417,504,509,0.99017681728880158,50,1281,1332,0.96171171171171166,68,68,436788,509,0xc9f93df002fe46a00785c487d59576a015599395533327c406c8695caac51632,354,32,6,29,93,568248,24,5,1,3,1,2
