transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0xa37a3e6ba248b1042a061bf75bae9366c11bc08e9754fa7fa081a1f31288be25,1,0x0fe4fea9e28c8de16c9b8750a5c0532c1530a004,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:06:15.000000 UTC,46703,328733645947,7197810,46703,0,311,2,366,33,1919,0.017196456487754037,1,370,379,0.9762532981530343,33,39,249269,664,0xa37a3e6ba248b1042a061bf75bae9366c11bc08e9754fa7fa081a1f31288be25,2,1,1,1846,0,503,72,2,,,1,0
0xdba2a2d61723bd992bd2ca49bcf75d4066dcbe47d1b3a86d0270458204a70660,1,0x67a7e4215d82ddb4de17494cfa9af6a95ba6abe3,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:06:15.000000 UTC,185705,326529145947,14289755,185705,88000000000000000,229,2,301,33,1919,0.017196456487754037,1,225,240,0.9375,50,237,1526885,644,0xdba2a2d61723bd992bd2ca49bcf75d4066dcbe47d1b3a86d0270458204a70660,1,1,3,1846,0,503,90,4,1,1,1,2
0x6ed44235a21348b793c1d1a0bd128538346f80a5da4301e3bbece75575910b35,1,0xa2824c201dc57ac849e6b44f72f0877746aecd9b,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:04:35.000000 UTC,185705,250384531113,8700664,185705,88000000000000000,5,2,884,28,1428,0.0196078431372549,1,8,8,1.0,3,7,43594,113,0x6ed44235a21348b793c1d1a0bd128538346f80a5da4301e3bbece75575910b35,1,1,3,1386,0,498,4,4,1,1,1,2
0xacc90078d13eb6d37913e8e949d9ae4f8553fa73df59c536fde8ffab911592b2,1,0x56dc4819e5edf44e63d066b7f62bd3ee1ad8b965,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:04:35.000000 UTC,185705,235234531113,28471870,185705,88000000000000000,890,2,857,28,1428,0.0196078431372549,1,952,968,0.98347107438016534,93,255,1645843,147,0xacc90078d13eb6d37913e8e949d9ae4f8553fa73df59c536fde8ffab911592b2,1,1,3,1386,0,498,217,4,1,1,1,2
0x48e7c202fb3749b465f5b5217aa6ff315f39025e46d1d8536dd9c47b08c22119,1,0xadd1a1f1e4cd555135ae68b5b06871d44917a2da,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:05:39.000000 UTC,185705,300000000000,15690701,185705,88000000000000000,1,,473,32,1823,0.01755348326933626,1,4,4,1.0,2,15,93823,578,0x48e7c202fb3749b465f5b5217aa6ff315f39025e46d1d8536dd9c47b08c22119,1,1,3,1753,0,502,2,4,1,1,1,2
0x32151a79d8eda53bbc4d23022fb92ecbf82dd64e77658af1a88fe674c780dacc,1,0x0a24f6e6979ff44cd345ab97f3d46791a8cfffcc,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:05:39.000000 UTC,185705,298847853783,16898746,185705,88000000000000000,603,2,433,32,1823,0.01755348326933626,1,649,670,0.9686567164179104,132,188,1214149,572,0x32151a79d8eda53bbc4d23022fb92ecbf82dd64e77658af1a88fe674c780dacc,1,1,3,1753,0,502,101,4,1,1,1,2
0x6e5d4d58a9053348445f284433ab57ab38b9c950212da268cd2669a9bae3b035,1,0xd5b0c8b00beb5b0ad768820a013986445dc38228,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:05:16.000000 UTC,185705,293235865245,7925817,185705,88000000000000000,0,2,599,30,1644,0.01824817518248175,1,2,2,1.0,1,0,98,390,0x6e5d4d58a9053348445f284433ab57ab38b9c950212da268cd2669a9bae3b035,1,1,3,1588,0,500,1,4,1,1,1,2
0x87a19ecb782d2ca56ebf297fe00d7a9af3b5c5976b3c388d37db0c162fa55392,1,0xb313c408e326dd8600ab35434e6bb281519cf505,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:07:23.000000 UTC,46703,299540525328,8194977,46703,0,56,2,73,39,2139,0.0182328190743338,1,67,69,0.97101449275362317,21,54,347478,934,0x87a19ecb782d2ca56ebf297fe00d7a9af3b5c5976b3c388d37db0c162fa55392,2,1,1,2043,0,509,22,2,,,1,0
0x21ec51d46c234c9000c3346d581cdd04d7cf0d1b93f6a3e60a4fc5ccf0bc5858,1,0x99c6713575f698d58c45cc299e40ec00f90d10a0,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:04:57.000000 UTC,185693,265152362178,8995492,185693,88000000000000000,6,2,649,29,1561,0.018577834721332478,1,10,10,1.0,4,78,502556,331,0x21ec51d46c234c9000c3346d581cdd04d7cf0d1b93f6a3e60a4fc5ccf0bc5858,1,1,3,1509,0,499,4,4,1,1,1,2
0x0317a4183ccef2c5fa62037c8079d7eae722f7cbcf7d37ed7f17cf1cc2513931,1,0x8bb4f3be31bc5aac56c75a41522b1e0d517aabc0,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:05:16.000000 UTC,185705,292735865245,14301635,185705,88000000000000000,1123,2,587,30,1644,0.01824817518248175,1,1090,1171,0.93082835183603763,222,1586,9569122,427,0x0317a4183ccef2c5fa62037c8079d7eae722f7cbcf7d37ed7f17cf1cc2513931,1,1,3,1588,0,500,138,4,1,1,1,2
0x69df84800598ac353d11af10b8c23224db7b2d5709d314bd01f5262182b746c8,1,0x29bca487c390fa4773fe10839af969e13f2e5844,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:05:39.000000 UTC,185705,293697853783,21240380,185705,88000000000000000,51,2,455,32,1823,0.01755348326933626,1,59,61,0.96721311475409832,16,554,3587977,533,0x69df84800598ac353d11af10b8c23224db7b2d5709d314bd01f5262182b746c8,1,1,3,1753,0,502,25,4,1,1,1,2
0xbcbd337f1bf6a54070b2ca97034bed56a156c1ecb09efa5d2461c59cb58839dd,1,0x1c2ef64b96bff2396842a7750b7504fb20d718dc,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:04:35.000000 UTC,185705,236382131113,18074841,185705,88000000000000000,381,2,863,28,1428,0.0196078431372549,1,384,389,0.987146529562982,90,127,818112,152,0xbcbd337f1bf6a54070b2ca97034bed56a156c1ecb09efa5d2461c59cb58839dd,1,1,3,1386,0,498,115,4,1,1,1,2
0x4c8c54e8ea4abc9a4472c5ee87ca77131abe202bb9cd7c4a4f8c616eda80bbf5,1,0xde4ffb224371ba792fdbd22691372a20f29f57e4,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:05:39.000000 UTC,385705,294845453783,18813785,185705,88000000000000000,15,2,468,32,1823,0.01755348326933626,1,20,20,1.0,10,165,1064240,537,0x4c8c54e8ea4abc9a4472c5ee87ca77131abe202bb9cd7c4a4f8c616eda80bbf5,1,1,3,1753,0,502,13,4,1,1,1,2
0xa9a33feb599cc7379cb4008929da178936402d045f63985dbd7a256c4036a197,1,0x626e0628b53e9920f33b9c2f1f06406dd333a4a8,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:05:39.000000 UTC,185705,298847853783,16713041,185705,88000000000000000,82,2,399,32,1823,0.01755348326933626,1,99,99,1.0,48,139,891191,548,0xa9a33feb599cc7379cb4008929da178936402d045f63985dbd7a256c4036a197,1,1,3,1753,0,502,26,4,1,1,1,2
0x118d41b0e40ba5b826213afb2d3f544df657a9ef733ac5aa789f3f19d3d61c1c,1,0xf913e07e20aa8dff8ed8b97d8a1b54747e6f421a,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:06:56.000000 UTC,185705,307992210344,12470423,185705,88000000000000000,178,2,148,37,2079,0.017797017797017797,1,210,215,0.97674418604651159,52,157,1007606,877,0x118d41b0e40ba5b826213afb2d3f544df657a9ef733ac5aa789f3f19d3d61c1c,1,1,3,1994,0,507,37,4,1,1,1,2
0xbeeba84bc508bf3bed2da0f62fda7e4fefa55f7efb4c5b7326062f32edc1d67c,1,0x78f031929b995ff1a00a6f20bf1ce372b6e0973c,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:04:20.000000 UTC,185705,211362690401,11788896,185705,88000000000000000,29,2,984,27,1304,0.020705521472392636,1,43,44,0.97727272727272729,19,161,1033349,26,0xbeeba84bc508bf3bed2da0f62fda7e4fefa55f7efb4c5b7326062f32edc1d67c,1,1,3,1267,0,497,9,4,1,1,1,2
0x8b96b9991dec12f638d179aeb7b4ead55334ee47b8ad7351908623ec2a40f295,1,0xba890ce12f72cc4b8e03823fab611b3163855cfb,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:05:20.000000 UTC,278557,297993589467,10231426,185705,88000000000000000,318,2,516,31,1701,0.018224573780129337,1,327,335,0.9761194029850746,91,228,1468123,483,0x8b96b9991dec12f638d179aeb7b4ead55334ee47b8ad7351908623ec2a40f295,1,1,3,1643,0,501,115,4,1,1,1,2
0x44773e4e7fdddadc3c8b7e13a97c14b5c408480bd98caacded997da1ea5f0df8,1,0xea40b0f6ba2ad77ff2fedae98ca67eaefcbcbe4a,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:05:16.000000 UTC,185705,293235865245,8700161,185705,88000000000000000,1089,2,640,30,1644,0.01824817518248175,1,1186,1215,0.97613168724279831,91,92,593196,366,0x44773e4e7fdddadc3c8b7e13a97c14b5c408480bd98caacded997da1ea5f0df8,1,1,3,1588,0,500,119,4,1,1,1,2
0xe502b72ac29a145ff46b6da5f96f25c24201e008053d88efd80751abef4bd3e7,1,0xbf8afa76bcc2f7fee2f3b358571f426a698e5edd,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:07:27.000000 UTC,185705,284193393173,18551076,185705,88000000000000000,261,2,48,40,2200,0.018181818181818181,1,250,281,0.88967971530249113,107,264,1703916,972,0xe502b72ac29a145ff46b6da5f96f25c24201e008053d88efd80751abef4bd3e7,1,1,3,2098,0,510,74,4,1,1,1,2
