transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x2843be5725dd7747378086d9c868e17ad5951443ff60aa8392ce0007690ddd66,1,0xf36cb9c2984838eb2bbda4fcdb3f9cb2ac05d1fa,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-10-07 00:05:46.000000 UTC,1000000,20000000000,3553976,56649,0,2387,,43,2128,2355,0.90360934182590236,38,2072,2407,0.86082260074781891,79,958,0x2843be5725dd7747378086d9c868e17ad5951443ff60aa8392ce0007690ddd66,1395,38,2,383,37,218047,428,80,472667,3,0,1,1,1
0xd37c41301c7732f49460c0aeb05e63f6850acc4ec1029e80867327f44e27dbdf,1,0xf36cb9c2984838eb2bbda4fcdb3f9cb2ac05d1fa,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-10-04 00:23:15.000000 UTC,90000,15000000000,973768,50396,5000000000000000,1848,,499,1745,1898,0.91938883034773444,35,1646,1867,0.8816282806641671,76,502,0xd37c41301c7732f49460c0aeb05e63f6850acc4ec1029e80867327f44e27dbdf,1118,35,1,368,34,199646,399,77,454266,2,,,1,0
0x0b4d423828998281e430d1867795c464989223630e0240601fb796393e8e3fbd,1,0xb9576f7cbe88d00950dd35488e132e2632e641ba,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-09-27 02:56:47.000000 UTC,1000000,10000000000,2418738,35093,84787280000000000,10,,768,1485,1630,0.911042944785276,28,20,20,1.0,11,234,0x0b4d423828998281e430d1867795c464989223630e0240601fb796393e8e3fbd,7,6,1,325,27,157568,2,74,439668,2,,,1,0
0x94bd6bdd1cb6f9fb6aed4c724b3082ba8e1d61b8bb403dcc7ed3a484c885d55f,1,0xf36cb9c2984838eb2bbda4fcdb3f9cb2ac05d1fa,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-10-06 16:47:48.000000 UTC,90000,20000000000,573712,56713,0,2133,,263,1953,2134,0.915182755388941,37,1887,2152,0.8768587360594795,78,738,0x94bd6bdd1cb6f9fb6aed4c724b3082ba8e1d61b8bb403dcc7ed3a484c885d55f,1256,37,2,380,36,216165,426,79,470785,3,0,1,1,1
0x2a6db22acc0a481991232b42e3db8e883031a8f1e0b4b4d0fc9e57d692838215,1,0xf36cb9c2984838eb2bbda4fcdb3f9cb2ac05d1fa,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-09-25 18:02:30.000000 UTC,90000,23000000000,62425,62425,0,1583,,858,1397,1539,0.907732293697206,26,1385,1599,0.866166353971232,67,143,0x2a6db22acc0a481991232b42e3db8e883031a8f1e0b4b4d0fc9e57d692838215,959,26,1,313,25,149205,351,68,403825,2,,,1,0
0x55189e95c440feec0303686b84f274a1ed670c6c37aff9f8d44ceb13216432a3,1,0xf36cb9c2984838eb2bbda4fcdb3f9cb2ac05d1fa,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-09-25 20:23:07.000000 UTC,90000,20000000000,733903,35332,40000000000000000,1590,,844,1411,1553,0.90856406954282032,26,1392,1606,0.86674968866749691,67,157,0x55189e95c440feec0303686b84f274a1ed670c6c37aff9f8d44ceb13216432a3,966,26,1,315,25,149802,351,68,404422,2,,,1,0
0xf88ea4fc6aec342583788d281541f5ba3de7a81da4f8ce76608579972aabbb3b,1,0xf36cb9c2984838eb2bbda4fcdb3f9cb2ac05d1fa,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-09-23 17:19:47.000000 UTC,90000,14000000000,146361,62361,0,1514,,950,1307,1447,0.90324809951624052,24,1317,1530,0.86078431372549025,65,51,0xf88ea4fc6aec342583788d281541f5ba3de7a81da4f8ce76608579972aabbb3b,919,24,1,294,23,136820,329,66,391440,2,,,1,0
0x99291cb1efb10176c1037d7d1d49c9ed516086ae6c05f3e6e58f5e80b9cff4e5,1,0x837edaa28886047f299407cc484a7b5c6470ac57,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-10-06 16:17:31.000000 UTC,1000000,5000000000,3773851,735747,0,3,,318,1912,2079,0.91967291967291964,37,7,7,1.0,4,683,0x99291cb1efb10176c1037d7d1d49c9ed516086ae6c05f3e6e58f5e80b9cff4e5,3,3,5,380,36,216027,2,158,926245,4,3,1,1,3
0xe5baa289959f7269a1f94b36a3d0b39ca1701de1140cbf71973eb714e8a64a67,1,0xf36cb9c2984838eb2bbda4fcdb3f9cb2ac05d1fa,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-10-06 21:50:19.000000 UTC,1000000,3000000000,1044918,56201,0,2201,,185,2022,2212,0.91410488245931287,37,1948,2220,0.87747747747747751,78,816,0xe5baa289959f7269a1f94b36a3d0b39ca1701de1140cbf71973eb714e8a64a67,1293,37,2,382,36,217486,428,79,472106,3,0,1,1,1
0x8fc8912fe832032857784cb0963a101e3541882ea291c953e079fd8b9a3ed32e,1,0x4bb59ff70dede46694f238a24a4b47e16e557eb2,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-09-26 01:28:13.000000 UTC,1000000,9000000000,811920,35093,476549070000000000,3,,834,1421,1563,0.909149072296865,27,8,8,1.0,5,167,0x8fc8912fe832032857784cb0963a101e3541882ea291c953e079fd8b9a3ed32e,4,4,1,316,26,151119,1,13,74565,2,,,1,0
