transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x84b3ec829e90af7195c064db6c6dabf5ca1e5e072f1e66b3f4316b95151bf5fa,1,0xad5509273d21f6f3e7a8bb9de306e6e573a84c04,0xbcbb435cf6f664caa5222c3ee01d1a377f12c428,2022-03-02 13:32:48.000000 UTC,262287,36165369827,25985308,241509,0,514,2,180,303,311,0.97427652733118975,85,558,600,0.93,126,313,2009057,150,0x84b3ec829e90af7195c064db6c6dabf5ca1e5e072f1e66b3f4316b95151bf5fa,9,6,32,174,102,654364,138,11,12,3,1,6
0x27b9d33016e3953c3c7497b6f79d781f19556dd22d03ac5685a2165280f2d5b2,1,0xcf7434dbb0f4f61855adf5e9a3c117d9b5fae903,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2021-11-19 16:25:25.000000 UTC,166831,92437844390,10990927,161845,0,29,2,582,221,241,0.91701244813278,40,30,31,0.967741935483871,14,52,330991,190,0x27b9d33016e3953c3c7497b6f79d781f19556dd22d03ac5685a2165280f2d5b2,5,5,21,122,56,355788,9,7,12,2,1,4
0xff1d6e4e2e1f2d7e01d35f844b662f047037d04be74fa3a6cb17453ccd43336f,1,0xaedd98c9ee9ebc6c55addd117d4d083db44eba04,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2021-11-26 01:33:12.000000 UTC,335749,80843554394,8414817,335749,0,28,2,520,255,275,0.92727272727272725,47,30,33,0.90909090909090906,6,46,292924,224,0xff1d6e4e2e1f2d7e01d35f844b662f047037d04be74fa3a6cb17453ccd43336f,1,1,18,149,63,396125,17,7,8,2,1,5
0xbde2c7704bec7174cb76902ff94d55f29bcafa76ee1fae0a3abb3854627928bb,1,0x9f75d69380a505a4e2aedb5c2dfdf41809e4d6c6,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2021-12-06 20:48:44.000000 UTC,166843,103731612182,6026602,157057,0,26,2,456,292,312,0.9358974358974359,56,27,27,1.0,16,72,461970,261,0xbde2c7704bec7174cb76902ff94d55f29bcafa76ee1fae0a3abb3854627928bb,3,2,21,168,73,463666,11,7,12,2,1,4
0xac0e281ce16aefd104aca4173213525cd33846345ab8fd56c393e39dc9f2976b,1,0x6c272d134ab69ce9d9fb7f6ac770fe815a3112ee,0xbcbb435cf6f664caa5222c3ee01d1a377f12c428,2022-03-20 08:47:47.000000 UTC,563639,12925873178,5733068,543739,0,120,2,129,379,387,0.979328165374677,102,144,148,0.972972972972973,57,378,2431465,186,0xac0e281ce16aefd104aca4173213525cd33846345ab8fd56c393e39dc9f2976b,1,1,26,200,120,768713,43,9,12,3,2,4
0xccdb658359fce4261d883dc491a44a5ff3a1b76699d5e22a510fc5bc5d0981ff,1,0x38dbf53a490e6e05540aab79f759324b2a5ad29b,0xbcbb435cf6f664caa5222c3ee01d1a377f12c428,2021-11-26 22:43:34.000000 UTC,550884,93072482467,10284195,530984,0,20,2,511,46,46,1.0,7,27,27,1.0,10,51,324141,28,0xccdb658359fce4261d883dc491a44a5ff3a1b76699d5e22a510fc5bc5d0981ff,1,1,26,41,6,38903,8,9,12,3,2,4
0x9246760f343a702709cb04c5bc0c7ae13464cc3f75d55d10fd898e0b6e51fa1f,1,0x32bf9249a01879e4368aa0e1980d979403bf73b8,0xbcbb435cf6f664caa5222c3ee01d1a377f12c428,2022-01-15 10:27:57.000000 UTC,311678,111585387710,3455552,290814,0,6,2,260,206,210,0.98095238095238091,51,11,11,1.0,4,52,332786,108,0x9246760f343a702709cb04c5bc0c7ae13464cc3f75d55d10fd898e0b6e51fa1f,2,2,32,131,56,355932,6,10,12,3,1,6
0x0194c6775229298a9f8113c6b2fd53bd380d9bf2209bce9ba0511d7c3df145fa,1,0x70e7bfd60e7211ff250de7fab351c03e481f1c14,0xbcbb435cf6f664caa5222c3ee01d1a377f12c428,2021-12-05 01:30:47.000000 UTC,563639,89000000000,21182273,543739,0,38,,472,80,80,1.0,16,38,42,0.90476190476190477,11,244,1566580,47,0x0194c6775229298a9f8113c6b2fd53bd380d9bf2209bce9ba0511d7c3df145fa,1,1,26,64,15,89630,15,9,12,3,2,4
0x52b41a9b964024825d9803e925b50a31439a6027c78bcab27b133a17d9a10773,1,0x4d4902bd7e080159964f46b10feeb6482d148e5a,0xbcbb435cf6f664caa5222c3ee01d1a377f12c428,2022-01-24 09:30:13.000000 UTC,563627,112857437633,19949026,543727,0,4345,2,242,224,229,0.97816593886462877,59,4213,4459,0.94483067952455713,500,690,4456909,119,0x52b41a9b964024825d9803e925b50a31439a6027c78bcab27b133a17d9a10773,3,3,26,142,65,413992,341,9,12,3,2,4
0xedd195900656ff3becedc597c543c6fcabcc63005ef8ec85f0dee6b06ed28758,1,0x2d925d3cf3651c2a08fa1bd534d397dca2af588f,0xbcbb435cf6f664caa5222c3ee01d1a377f12c428,2021-12-17 21:04:51.000000 UTC,274666,81324175576,25110666,253802,0,12,2,425,123,125,0.984,28,19,19,1.0,5,26,164916,70,0xedd195900656ff3becedc597c543c6fcabcc63005ef8ec85f0dee6b06ed28758,5,4,32,90,27,171372,5,10,12,3,1,6
