transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x8b4b793fee21c3598a364830ae83e91c0085a117154cc899c25ad6e585635882,2,0xa9bf70a420d364e923c74448d9d817d3f2a77822,0x538359785a8d5ab1a741a0ba94f26a800759d91d,2020-04-19 00:58:43.000000 UTC,711007,5100000000,5586983,120042,0,49,,54,2,16,0.125,1,14,59,0.23728813559322035,1,12,0x8b4b793fee21c3598a364830ae83e91c0085a117154cc899c25ad6e585635882,16,1,14,1,0,55,15,0,64,7,4,3,1,3
0xf8972e1289a845b9f47169ae8a85c5fc36f0fc40163e13099bd76b2594bc71cc,2,0xdfe89caf65862c5b46fa22e8fa2296e05bfcbf94,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-17 08:44:47.000000 UTC,207896,8100000000,4083084,159920,0,50,,230,8904,9159,0.97215853259089424,202,52,54,0.96296296296296291,23,628,0xf8972e1289a845b9f47169ae8a85c5fc36f0fc40163e13099bd76b2594bc71cc,17,14,11,1030,255,1593355,7,249,1555705,5,5,2,2,2
0x6c780d97e851a092db511de426b560c7c7dd61a6b34f056f97ceab8e54cc4eb2,2,0xdea16c9f3bdedf79655512d8505cf2d425a31aaf,0x847f5abba6a36c727ecff76784ee3648ba868808,2020-04-11 17:02:50.000000 UTC,268262,3740000000,8545299,212664,0,741,,979,2979,3494,0.85260446479679453,40,666,744,0.89516129032258063,74,6,0x6c780d97e851a092db511de426b560c7c7dd61a6b34f056f97ceab8e54cc4eb2,82,28,18,26,39,254998,3,85,555315,10,5,6,2,3
0xb777490daf5e40e56b3d31dc05798a709a52b89aabb7057c083ece7ca3d4dfc5,6,0xa9bf70a420d364e923c74448d9d817d3f2a77822,0x538359785a8d5ab1a741a0ba94f26a800759d91d,2020-04-19 01:12:32.000000 UTC,711007,6222000000,7806932,515366,0,102,,3,22,61,0.36065573770491804,1,34,104,0.32692307692307693,1,58,0xb777490daf5e40e56b3d31dc05798a709a52b89aabb7057c083ece7ca3d4dfc5,61,1,46,1,0,108,15,0,117,8,5,6,2,3
0x1fc6ebca232c25fe42ea1cfccc58af468275b3d51625dfa909981ffa03c2e2ea,1,0x68f0cb2372e1b2c4e91192c6c35d677912b7a320,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-13 14:28:09.000000 UTC,384579,9900000000,5567044,294862,0,18,,722,8525,8766,0.97250741501254845,198,20,20,1.0,1,235,0x1fc6ebca232c25fe42ea1cfccc58af468275b3d51625dfa909981ffa03c2e2ea,10,1,19,1007,251,1568972,6,0,3203,8,7,4,1,3
0x0b392ea9a5b7f7a46b90060b1e69852224a938921949fa8eaff3c175a27bb060,2,0xb7ae0da6e536ca618a07a1e42a005acd430790c8,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-13 03:47:38.000000 UTC,223938,5000000000,8733967,157260,0,5427,,799,8466,8705,0.97254451464675473,198,4700,5626,0.835407038748667,378,174,0x0b392ea9a5b7f7a46b90060b1e69852224a938921949fa8eaff3c175a27bb060,19,7,18,1002,251,1566153,213,496,3038753,6,6,3,2,2
0x3d170041f518ca5db946cef7a9eb8535b368f8b63ec53214eb6da2b40f34becf,1,0xeb2d60f216a6dd6b67f601ea4904081efd16cdfe,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-18 06:45:43.000000 UTC,318902,8000000000,5322456,245309,0,56,,126,8983,9239,0.97229137352527328,203,58,58,1.0,16,708,0x3d170041f518ca5db946cef7a9eb8535b368f8b63ec53214eb6da2b40f34becf,20,10,10,1036,256,1599339,9,108,700109,6,5,2,1,3
0x8c64fb97cc1279b035b70f20e07e7c1e38c9874507c76b5edd88a6c52f4fba5d,2,0x3584ca77ba08bd8b3fe4762e60eb284e37696829,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-12 17:44:49.000000 UTC,215444,6000000000,8757733,150726,0,6500,,843,8432,8668,0.972773419473927,197,6292,6872,0.91559953434225849,297,137,0x8c64fb97cc1279b035b70f20e07e7c1e38c9874507c76b5edd88a6c52f4fba5d,786,67,16,1000,250,1563381,284,977,5721246,6,5,3,2,2
0x59e52c8e6dd07a9d2ce6c7f978deea96d0fed2a1943f3752187702107f74369b,2,0xa8d7fb04877c3fbf175de76fa3d2fa66c770537f,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-12 00:43:58.000000 UTC,224080,5000000000,6073222,157369,0,273,,953,8342,8571,0.973281997433205,197,275,275,1.0,32,40,0x59e52c8e6dd07a9d2ce6c7f978deea96d0fed2a1943f3752187702107f74369b,176,31,18,995,250,1558693,13,37,234044,6,6,3,2,2
0xf20c4f50ddb806b0c07801f78ba5d940b887ffd7df815092202f27f16c5c52f1,1,0x3584ca77ba08bd8b3fe4762e60eb284e37696829,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-15 07:42:44.000000 UTC,503211,9000000000,6521921,387085,0,6824,,554,8655,8902,0.97225342619636035,200,6553,7198,0.9103917754931925,300,371,0xf20c4f50ddb806b0c07801f78ba5d940b887ffd7df815092202f27f16c5c52f1,898,70,24,1015,253,1580158,289,980,5738023,6,12,2,1,3
