transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x0c4cbcf55292a4c0c313cae87354785f2f50a90104f846bbfae01e3194b33e13,1,0xfa71c65ea53ea795075d4b1464831dbffd4579d1,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-03-03 23:35:28.000000 UTC,94795,46383105785,15011800,63197,0,86,2.0,865,6098431,126505706,0.048206766262385,1506,102,105,0.9714285714285714,51,176,0x0c4cbcf55292a4c0c313cae87354785f2f50a90104f846bbfae01e3194b33e13,9,8,1,18210043,1556,9682179,30,342,2200448,2,,,1,0
0xafaa8f209d81bfafeed3e9ba1f842cda71ea68873e571de64b58a6eac296f967,1,0xec30d02f10353f8efc9601371f56e808751f396f,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-03-03 23:37:53.000000 UTC,100000,46964425344,7064420,63197,0,135370,2.0,778,6098439,126505781,0.0482068009208211,1506,71684,135381,0.5294982309186665,72,249,0xafaa8f209d81bfafeed3e9ba1f842cda71ea68873e571de64b58a6eac296f967,135370,72,1,18210058,1556,9682191,4,71,463203,2,,,1,0
0x1f98fd085449ad8a1ebd7a9c4d213cf541a48ef73837762125407eac847ea494,1,0x160420705e56fd5f000f6a1d485ba021d3e7c5f3,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-03-03 23:34:08.000000 UTC,60000,78120818160,1178137,41309,0,0,,898,6098428,126505679,0.0482067528367639,1506,2,2,1.0,1,148,0x1f98fd085449ad8a1ebd7a9c4d213cf541a48ef73837762125407eac847ea494,1,1,1,18210040,1556,9682176,1,0,0,2,,,1,0
0x6e6b5b6364a422e5f8eceb5097b65cdaf5710bba0adf55c2f9b39a9136debb40,1,0x3cd751e6b0078be393132286c442345e5dc49699,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-03-03 23:33:56.000000 UTC,250000,38815185873,6114059,46109,0,6581450,2.0,916,6098427,126505666,0.0482067498858114,1506,1389689,7078846,0.1963157554211519,311,129,0x6e6b5b6364a422e5f8eceb5097b65cdaf5710bba0adf55c2f9b39a9136debb40,1242279,310,1,18210034,1556,9682175,3080566,309,1988104,2,,,1,0
0x8288fbc50fbf3a3038444202fd16338b078fefe2d778c80376ed1b02b3fb7a9d,1,0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-03-03 23:35:48.000000 UTC,73345,47588786673,5832402,46121,0,3349292,2.0,848,6098433,126505725,0.0482067748317319,1506,1540813,3643873,0.422850357298402,1042,184,0x8288fbc50fbf3a3038444202fd16338b078fefe2d778c80376ed1b02b3fb7a9d,1098986,972,1,18210045,1556,9682182,247856,1081,6924310,2,,,1,0
0xd6c3c36cb93beb87e5b3a2fc0d6921fe9a4bef771c2ffdfa1b712e2e68592fe5,1,0x9ab9742af41ef177e0d6136b0f4094ac2f2df1bf,0x8aff5ca996f77487a4f04f1ce905bf3d27455580,2022-03-03 23:37:15.000000 UTC,282796,36027225717,320881,131524,0,1415,2.0,793,43308,120708,0.3587831792424694,29,1426,1426,1.0,29,2,0xd6c3c36cb93beb87e5b3a2fc0d6921fe9a4bef771c2ffdfa1b712e2e68592fe5,1305,29,9,102,28,182865,2,28,181948,6,3.0,3.0,2,3
0x60aa15f39eacc08deaacc1fd639b83b990215f053b27e8d57833801939f6f593,2,0xbbe74d626ca3d2c0e61eba7ff6f535d378294ad0,0x8833f20b00525c6f53279693fc386b69384e3288,2022-03-03 23:32:05.000000 UTC,200000,51788168797,884668,59423,0,2273,,998,105,109,0.963302752293578,82,1757,2325,0.7556989247311828,227,1,0x60aa15f39eacc08deaacc1fd639b83b990215f053b27e8d57833801939f6f593,63,47,5,41,188,1209552,479,255,1637230,4,3.0,1.0,1,2
0x635daa67ecc751b27447e303b67587a475bdf8c8369621882d83d2899e611484,2,0xd2c82f2e5fa236e114a81173e375a73664610998,0x8d1f2ebfaccf1136db76fdd1b86f1dede2d23852,2022-03-03 23:34:30.000000 UTC,500000,39932411631,18418622,64948,0,1657082,2.0,887,278194,804572,0.34576644476815,812,438064,1657202,0.2643395313305197,837,3,0x635daa67ecc751b27447e303b67587a475bdf8c8369621882d83d2899e611484,742226,770,5,2,877,5613047,22,994,6364612,5,1.0,3.0,1,1
0x2d7056a02deb7d4bca2e701dbb5c4e84dff0b6dadaac8d2e1eee4bd5c8a90062,1,0xec30d02f10353f8efc9601371f56e808751f396f,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-03-03 23:29:53.000000 UTC,100000,72635249913,1161293,63173,0,135363,2.0,1077,6098407,126505532,0.0482066428525829,1506,71680,135373,0.529499974145509,72,3,0x2d7056a02deb7d4bca2e701dbb5c4e84dff0b6dadaac8d2e1eee4bd5c8a90062,135362,72,1,18210015,1556,9682151,4,71,463163,2,,,1,0
0xcca307c82f121fa996faf6738e043d906242664bebdbfec559853d974560bb9b,1,0x49125192f1cbc30f89dc29dc21ae81bd30d0e437,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-03-03 23:32:05.000000 UTC,75851,49000000000,11926863,63209,0,13,,1000,6098417,126505592,0.0482066990366718,1506,20,20,1.0,11,63,0xcca307c82f121fa996faf6738e043d906242664bebdbfec559853d974560bb9b,3,3,1,18210028,1556,9682163,7,179,1154061,2,,,1,0
