transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x2584ba565d2367acdf4b7d615e359e5d453a23be7eb9d37183687af2bea6672b,4,0x00000006e42915a2b6907f8b3faf311b68862f60,0xa80db00007020e013fa10d0560700c0018003b8b,2023-02-03 19:32:35.000000 UTC,304158,30420012917,4613917,259158,0,5694,2,6843,7081,0.96638892811749755,98,5711,5712,0.9998249299719888,98,3,0x2584ba565d2367acdf4b7d615e359e5d453a23be7eb9d37183687af2bea6672b,5662,98,21,2,98,703463,6,98,703463,9,3,4,3,5
0xc333b542dabfde402775fcd4bae1ca68267460481460dafae6b72d65a9f10fc5,4,0xf2ea26691c0c99905b8c8556695b17ffcb160a8b,0xe66b31678d6c16e9ebf358268a790b763c133750,2023-02-03 19:36:47.000000 UTC,174523,38438522721,5186841,139107,9061074854162356,3,2,1018310,1467173,0.6940626633668967,595,5,5,1.0,3,9,0xc333b542dabfde402775fcd4bae1ca68267460481460dafae6b72d65a9f10fc5,4,3,13,423073,595,3889606,1,5,41031,8,3,4,1,3
0x4b0a94d2dec82db56b955bc97ba4e003e46e4bbdd4c81f2ae9cfbde0f65abc72,3,0xbd3f9dac2bb7c766a0a017a32057b31d897e1b56,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,2023-02-03 23:31:59.000000 UTC,272564,27048443199,21941940,201678,0,31,2,121272,790637,0.15338518182174626,67,34,34,1.0,15,85,0x4b0a94d2dec82db56b955bc97ba4e003e46e4bbdd4c81f2ae9cfbde0f65abc72,8,3,14,174408,66,474893,13,169,1185547,8,3,4,3,4
0xcd6a489cbc25bc4c301e5d8d4133607c7674a22743c3daa79c8575a717d2fbec,2,0xa207635a2e99a24a1aa805ebe10d2563bf45f09d,0x0a252663dbcc0b073063d6420a40319e438cfa59,2023-02-03 23:58:23.000000 UTC,450000,21651153556,6916961,404690,0,30,2,16410,17880,0.91778523489932884,36,41,42,0.97619047619047616,28,10,0xcd6a489cbc25bc4c301e5d8d4133607c7674a22743c3daa79c8575a717d2fbec,1,1,9,4931,35,256093,17,905,5908007,6,3,4,2,3
0xc0b7938ed483deee5fa2b9514d0394ad846058902a2fd76b9d411a8ecd03b7ba,1,0x06503723bfd812502beb678cd422ce8d74996137,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 10:53:47.000000 UTC,109142,17000000000,27686661,73634,0,1,0,537952,3109998,0.17297503085210988,119,2,2,1.0,2,68,0xc0b7938ed483deee5fa2b9514d0394ad846058902a2fd76b9d411a8ecd03b7ba,2,2,3,1707177,118,842897,1,57,408519,3,1,1,1,1
0xd3310fb66667bbbc9696e78d308152f3756d95f453858084e0cda57318123c9e,1,0x8130092ba0c01e4ddc08fc922cf56f7e65df3cfe,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 10:53:47.000000 UTC,109142,17000000000,27981197,73634,0,1,0,537952,3109998,0.17297503085210988,119,2,2,1.0,2,76,0xd3310fb66667bbbc9696e78d308152f3756d95f453858084e0cda57318123c9e,2,2,3,1707177,118,842897,1,57,408519,3,1,1,1,1
0x2cb806fc908852ce88ee86a32a585e40e88f0eee3a61219817857434b46145cf,1,0x3d3306cb41e433753f1e059af54d62d35436988d,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 11:44:35.000000 UTC,103714,21000000000,2923957,82972,0,1,0,538036,3110526,0.17297267407505998,119,4,4,1.0,2,651,0x2cb806fc908852ce88ee86a32a585e40e88f0eee3a61219817857434b46145cf,2,2,3,1707198,118,843149,1,82,589149,3,1,1,1,1
0x56d4148a90aee14f901147b702a9767af4c66806d6f578ec3fc3c428274b3f30,1,0x0325f5a49e0170e810c589ce3b1cd682a0e1c65b,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 19:47:59.000000 UTC,179990,36780847332,18138758,179990,0,31,2,538299,3110823,0.17304070337656627,119,41,41,1.0,17,948,0x56d4148a90aee14f901147b702a9767af4c66806d6f578ec3fc3c428274b3f30,1,1,3,1707244,118,845558,14,526,3451130,3,1,1,1,1
0x5febda3494358b0abaa0647785a941509dd9086a7b557793278a202c18bf50d9,1,0x85f82afa63cd94645b586f8eb777c9c730c5dda0,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 11:19:59.000000 UTC,92060,20084651766,8960482,73648,0,3,2,537987,3110469,0.17296009058441025,119,6,6,1.0,4,593,0x5febda3494358b0abaa0647785a941509dd9086a7b557793278a202c18bf50d9,2,2,3,1707187,118,843026,3,117,837769,3,1,1,1,1
0x0acdc49c22c901937334319c57a59b4e18a32326eef2e775ce22f7d4641431fb,1,0x2f477fb84e7fe70e529c3723708e6855532f0e75,0xeb906a75838a8078b181815969b1dcbc20eaf7c0,2023-02-03 10:23:11.000000 UTC,97775,17022344656,5278010,87998,0,588,2,411,416,0.98798076923076927,80,604,608,0.993421052631579,209,1,0x0acdc49c22c901937334319c57a59b4e18a32326eef2e775ce22f7d4641431fb,33,27,2,145,86,612516,126,670,4376548,3,0,1,1,1
0xcaa9ff81e965ac24d667a855eddbaa84193ece4f148c5605fe78d42e3ee81be3,1,0x7b8d4afac8c1e8328a21aa6fb65a6cfc80b9f400,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 13:39:47.000000 UTC,86596,38630735433,1550838,69277,0,3,2,538174,3110691,0.17300786224025466,119,6,6,1.0,5,816,0xcaa9ff81e965ac24d667a855eddbaa84193ece4f148c5605fe78d42e3ee81be3,4,4,3,1707211,118,843723,1,32,230927,3,1,1,1,1
0x7868a58b86569a4cd4333cdf637ee485cca9a9ea083bf821b51bc7b953c73eb1,1,0x262f06b9bee831368ea54ee71dc282331b3c7818,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 14:41:11.000000 UTC,103714,32971314407,8627548,82972,0,2,2,538198,3110715,0.17301424270625884,119,5,5,1.0,2,840,0x7868a58b86569a4cd4333cdf637ee485cca9a9ea083bf821b51bc7b953c73eb1,2,2,3,1707218,118,844030,2,101,723853,3,1,1,1,1
0x387e2244d253d54c1e18daee20a02d8f4161d6f5ce7e0289310643ea494fe535,1,0x75f231a1867c5c55c0e85fa047990c5c379a1fc8,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 20:22:47.000000 UTC,103714,33555973930,7128789,82972,0,3,2,538306,3110830,0.17304256420312264,119,6,6,1.0,4,955,0x387e2244d253d54c1e18daee20a02d8f4161d6f5ce7e0289310643ea494fe535,2,2,3,1707245,118,845731,3,90,650160,3,1,1,1,1
0xe97020539060f59054d83bbe96db851d2e7275a0737a66a621bf78c36412715b,1,0x226591c9c7ca71cd061238402842940d44a3b82b,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 19:04:47.000000 UTC,103714,42659214749,13366643,82972,0,1,2,538288,3110812,0.17303777920362914,119,3,3,1.0,2,937,0xe97020539060f59054d83bbe96db851d2e7275a0737a66a621bf78c36412715b,2,2,3,1707240,118,845344,1,100,720789,3,1,1,1,1
0x14e413a0b29c38e42c9594ff4fc4e93605eac23052ce1484e071f385d73816ac,1,0x3ed62758cb79d4df789aa32ae46994a359153e9a,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 23:48:59.000000 UTC,109146,22033126944,5473951,87317,0,16,2,538370,3110898,0.17305935456578775,119,27,27,1.0,6,1023,0x14e413a0b29c38e42c9594ff4fc4e93605eac23052ce1484e071f385d73816ac,10,6,3,1707258,118,846759,5,118,844911,3,1,1,1,1
0x6c33e6b149f63c7c309ce93d7edb2cc565d440e2e9767bcfd0ef219e9ea10506,2,0x17fc426b256ac30d1e6aa66988fc3d1ea4265909,0x1111111254eeb25477b68fb85ed929f73a960582,2023-02-03 15:05:11.000000 UTC,144337,36539130710,19952192,101858,0,280,2,299417,472092,0.63423442888250592,89,300,305,0.98360655737704916,85,6,0x6c33e6b149f63c7c309ce93d7edb2cc565d440e2e9767bcfd0ef219e9ea10506,42,9,10,58848,91,654277,48,399,2637371,5,4,2,2,4
0x7c51bb6c3ffad60d7c51685e671338315a0fe1dda4e5e78a2b3a48414321c398,3,0x06a6cd08ec265e5eafbe8a7edceb119792eb3870,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,2023-02-03 23:43:23.000000 UTC,231763,26045420071,4680702,163444,0,2761,0,121328,791253,0.15333654343174685,67,4036,4096,0.9853515625,485,90,0x7c51bb6c3ffad60d7c51685e671338315a0fe1dda4e5e78a2b3a48414321c398,12,6,13,174480,66,474950,644,1878,11825674,6,4,4,3,4
0x80deb539526713faf3ec88c0aac4a266d052f7b10a6af10c49b44d2b3655c579,3,0xea84c1b614d6e45f58348659485ced76babc9793,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,2023-02-03 14:49:59.000000 UTC,233050,34490303440,8983105,164517,0,142,2,118697,762708,0.15562574405932544,67,144,163,0.8834355828220859,40,34,0x80deb539526713faf3ec88c0aac4a266d052f7b10a6af10c49b44d2b3655c579,2,2,13,170915,66,472293,44,763,4983202,6,4,4,3,4
0xe35ac7aa1377498f89e0c6c8bc5e7fff717f44984f2afb9f702806f9b8aa86b6,1,0xc0f716d40ea9b5aa791d6b279c6ba19e533ee417,0xc36442b4a4522e871399cd717abdd847ab11fe88,2023-02-03 21:54:11.000000 UTC,311122,29126151781,11711418,208774,0,333,2,878616,1088929,0.80686252271727543,641,322,343,0.93877551020408168,89,19,0xe35ac7aa1377498f89e0c6c8bc5e7fff717f44984f2afb9f702806f9b8aa86b6,107,31,9,107791,640,4181334,35,632,4130954,6,1,4,2,2
0xe97e7b7d299c731ce4b9b5ce17f6a332b0f2ca2709487e52779260067f739284,3,0xd3416a8840f9c8afb1cf2c7c41579d875c95aa3e,0xe66b31678d6c16e9ebf358268a790b763c133750,2023-02-03 17:03:35.000000 UTC,374343,37663750868,4940902,287227,0,44,2,1017875,1466542,0.69406467731575361,595,53,57,0.92982456140350878,32,6,0xe97e7b7d299c731ce4b9b5ce17f6a332b0f2ca2709487e52779260067f739284,36,29,32,422961,595,3888844,8,390,2579772,10,7,7,1,3
0xd0b00e20a93786b93482e9f11ff970128ec9243aca1df7553ef0b7d20c08ac85,4,0x0bff51bf35d33b7357f34b3ccf6d1b40f15783ca,0xe66b31678d6c16e9ebf358268a790b763c133750,2023-02-03 12:32:47.000000 UTC,174523,23918386674,3035739,139107,12847831636369074,1,2,1017214,1465599,0.69406024430966451,595,4,4,1.0,1,3,0xd0b00e20a93786b93482e9f11ff970128ec9243aca1df7553ef0b7d20c08ac85,2,1,13,422774,595,3887494,1,0,595,8,3,4,1,3
0xa79eb92848ca7a0e24d27d2647567a5605067f31ae26971669a1018a14560ed6,3,0x4e9f60877652f7e798b1d1faca16d0dc5f7d7fe0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,2023-02-03 18:08:35.000000 UTC,190324,45329663564,11697186,133712,0,1322,2,119677,772707,0.15488018097415968,67,1706,1710,0.99766081871345025,291,57,0xa79eb92848ca7a0e24d27d2647567a5605067f31ae26971669a1018a14560ed6,29,12,12,172177,66,473284,36,523,3431266,6,3,4,3,4
0xb8f66e6763be11f04e0d0abc10776e1e5399bb25d43e9500f92dee59fc98ccbc,2,0x5d08d06056e4c118f212a7f10b7ac104c955a2cd,0x1111111254eeb25477b68fb85ed929f73a960582,2023-02-03 23:08:47.000000 UTC,238465,24392547984,11930425,216367,0,333,2,301142,475535,0.63326989601186034,89,365,370,0.98648648648648651,152,9,0xb8f66e6763be11f04e0d0abc10776e1e5399bb25d43e9500f92dee59fc98ccbc,1,1,12,59193,91,656686,109,1391,8987055,7,4,2,1,3
0xdaf31338af72cb439bc64722074ae627ae823a20c312a740f5534b32077207a5,4,0xd7e1236c08731c3632519dcd1a581bfe6876a3b2,0x24902aa0cf0000a08c0ea0b003b0c0bf600000e0,2023-02-03 20:36:35.000000 UTC,402923,46675571414,1126363,274440,0,62437,2,45007,47676,0.94401795452638648,162,62427,62453,0.99958368693257327,576,1,0xdaf31338af72cb439bc64722074ae627ae823a20c312a740f5534b32077207a5,16590,109,24,4,162,1140848,39,594,3883692,11,4,4,2,6
0x6a9aa2845738346237789fe549ecf178660ef939b27eede5c4be9abb05136d98,3,0x3c908edbf44e9d29f596777c7b3f4bbc8114a4f7,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,2023-02-03 18:00:35.000000 UTC,270897,49963267704,10468128,215156,0,354,2,119637,772364,0.154897172835606,67,372,396,0.93939393939393945,96,56,0x6a9aa2845738346237789fe549ecf178660ef939b27eede5c4be9abb05136d98,7,3,17,172126,66,473244,117,680,4441505,8,8,2,1,6
0xfe90ff84772d3bdbc42c92b282240e58ca33ca1543fe77c3bfeb9ed74625c452,1,0x02c4e2d6f5bb6401dee6277ee14e835bb2ff39b1,0xc36442b4a4522e871399cd717abdd847ab11fe88,2023-02-03 12:45:35.000000 UTC,209256,20389354213,7860768,148763,0,113,0,878043,1088263,0.8068297828741765,641,132,132,1.0,45,3,0xfe90ff84772d3bdbc42c92b282240e58ca33ca1543fe77c3bfeb9ed74625c452,6,5,7,107742,640,4178601,15,116,832730,6,2,3,1,1
0xacccdfdc378ebaccd8498c91a67310dc40620035923c27f62dd61017b6cfe1d5,1,0xcffe70d3f64323422642588511685e11bbedb9ff,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,2023-02-03 12:53:11.000000 UTC,304458,22506157636,8869140,217037,0,126,2,118121,757084,0.15602099634915015,67,140,146,0.958904109589041,61,24,0xacccdfdc378ebaccd8498c91a67310dc40620035923c27f62dd61017b6cfe1d5,4,3,19,170187,66,471711,33,824,5377891,8,8,3,2,5
0x339f39c7abe1d95aaa9061c59683ede5649508af2bda82880382912047ee451d,1,0xd89dcd226f1f902d060b4f5897edc130d8a7b312,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 13:09:11.000000 UTC,55940,21966841768,14895620,46617,0,328,2,538157,3110672,0.173003453916067,119,347,348,0.99712643678160917,98,796,0x339f39c7abe1d95aaa9061c59683ede5649508af2bda82880382912047ee451d,1,1,1,1707211,118,843571,64,182,1265560,2,,,1,0
0x9bcbc39f47a8329ba87d62b57775b86aa198ea9f9c4ff3181faafa3b384f6e28,1,0xde0e1c1702424e77f1cd02c609c927c579c17bcf,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 12:12:23.000000 UTC,103728,21705601973,6900811,82983,0,1,2,538096,3110605,0.17298756994218167,119,2,2,1.0,2,730,0x9bcbc39f47a8329ba87d62b57775b86aa198ea9f9c4ff3181faafa3b384f6e28,2,2,3,1707203,118,843288,1,118,842139,3,1,1,1,1
0x01eb02ef66e5b350e1b4411f529fc4868e55210c21597eeb4ea7d4c05271af38,1,0x5faddac0c4034f7b726ec19c0051eaa7d98ca3cf,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 12:00:23.000000 UTC,34712,23100000000,1582882,29912,0,2,0,538074,3110576,0.17298211006578845,119,5,5,1.0,2,701,0x01eb02ef66e5b350e1b4411f529fc4868e55210c21597eeb4ea7d4c05271af38,3,2,1,1707203,118,843228,1,82,589251,2,,,1,0
0xfffa7605d36d27577e910642a68e3be81b9b5d0abc0a772c5fc535623adc0085,1,0x0fbb81a93061ade031dee6fa039bba10301beeb5,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,2023-02-03 12:07:23.000000 UTC,228496,23689262692,6746186,183742,0,256,2,117896,754905,0.1561732933282996,67,211,260,0.81153846153846154,19,14,0xfffa7605d36d27577e910642a68e3be81b9b5d0abc0a772c5fc535623adc0085,14,6,11,169885,66,471482,8,19,136189,7,3,5,2,2
0x51cea1a57ddec019d93599624f20c7d156faec66d0839644459ae3bf657a5001,1,0xe2c1b3f7466424106dc28476cf4f6625a2f21028,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 22:38:35.000000 UTC,103714,29911431460,4216918,82972,0,2,2,538342,3110867,0.17305207840772363,119,5,5,1.0,2,992,0x51cea1a57ddec019d93599624f20c7d156faec66d0839644459ae3bf657a5001,2,2,3,1707254,118,846409,2,62,444319,3,1,1,1,1
0x2ce306231bc4de91b28f0e0f78ba0dcbc238c67c6091f0ffddb622fc22bf3ba1,1,0xfbbc03bedc202108fca34d1f9b38e631c5df66dd,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 10:58:23.000000 UTC,200000,16101000000,9489139,73634,0,5,0,537960,3110437,0.1729531895357469,119,8,8,1.0,8,560,0x2ce306231bc4de91b28f0e0f78ba0dcbc238c67c6091f0ffddb622fc22bf3ba1,6,6,3,1707182,118,842920,1,79,567556,3,1,1,1,1
0x72b1cf825055df355293bf98ea104807e88d89aae00948b878909a63f7f81e5a,1,0x8044dd58f61c92df42e279436e9044d25046dbee,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 11:13:47.000000 UTC,92046,22122974324,4244797,73637,0,2,2,537981,3110460,0.17295866206284602,119,5,5,1.0,3,585,0x72b1cf825055df355293bf98ea104807e88d89aae00948b878909a63f7f81e5a,2,2,3,1707185,118,842995,2,114,816848,3,1,1,1,1
0xa8ec8c8f78f76e4a5c339e94e84c3f06c45714683492224beeef13a4f20d43e0,1,0x8c981f498dd99857b5f98040b1d37ec7128820a7,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 12:32:23.000000 UTC,103714,21826265319,20899477,82972,0,2,2,538121,3110634,0.17299399415038863,119,6,6,1.0,2,759,0xa8ec8c8f78f76e4a5c339e94e84c3f06c45714683492224beeef13a4f20d43e0,2,2,3,1707204,118,843388,2,107,766904,3,1,1,1,1
0x21badc9bc5e6ef4474bb92cb8daad7c3df1474a97bd1e7e5b8adefda6dd791d3,1,0x3d7c4e8f3ad0fe1c5816ed065c5106b02f9197b6,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 23:36:35.000000 UTC,103714,22769439787,14529825,82972,0,2,2,538362,3110888,0.17305733925490085,119,5,5,1.0,2,1013,0x21badc9bc5e6ef4474bb92cb8daad7c3df1474a97bd1e7e5b8adefda6dd791d3,2,2,3,1707256,118,846697,2,90,644663,3,1,1,1,1
0x95a40deccf3a5d201f273418e2128b7a1f7f3154f1e49191d573851d51dc17b0,1,0x489991c51d73579322e26555e2a6a68125d6451c,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 12:15:11.000000 UTC,103714,20000000000,3812462,82972,0,1,0,538102,3110615,0.17298894270104143,119,4,4,1.0,2,737,0x95a40deccf3a5d201f273418e2128b7a1f7f3154f1e49191d573851d51dc17b0,2,2,3,1707203,118,843302,1,82,589347,3,1,1,1,1
0x279cdbe73e889d5c445651a9a206bb0ba34cabe8920a8791126eddca551f8514,1,0x3c2c8b1aea4e7babdda0a18a9a36b263d2d5fdc1,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 14:49:11.000000 UTC,103714,34911494246,6266654,82972,0,2,2,538205,3110722,0.17301610365696451,119,5,5,1.0,2,847,0x279cdbe73e889d5c445651a9a206bb0ba34cabe8920a8791126eddca551f8514,2,2,3,1707219,118,844070,2,101,723851,3,1,1,1,1
0x68ccf24a68a7cb7bbe57db812452eb602d08150f82365b5da5da9f09180abf0e,1,0xb115b452191aacc8e4143e9482cb6ba1bb26da07,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 20:36:47.000000 UTC,179990,36707384872,8549378,179990,0,268,2,538309,3110833,0.17304336169765461,119,298,303,0.98349834983498352,47,958,0x68ccf24a68a7cb7bbe57db812452eb602d08150f82365b5da5da9f09180abf0e,2,1,3,1707246,118,845801,58,130,929748,3,1,1,1,1
0xaa1f82ec0a881ac055e159f30b75c90347bd50ef72ce9baa69cf971e7533966d,1,0xd44fe5724dd7aa35c96d51861f4ca33069fac33a,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 17:55:47.000000 UTC,103710,31827578533,12469004,82968,0,782,2,538272,3110793,0.17303369269507807,119,785,821,0.95615103532277712,266,918,0xaa1f82ec0a881ac055e159f30b75c90347bd50ef72ce9baa69cf971e7533966d,5,4,3,1707234,118,845001,166,691,4512432,3,1,1,1,1
0x65990c8dfdaf886de5b27674eeaf9c3b10a06b5f04d0f1245b491ba828146cdf,1,0x2b0051dbdfdfc78bb4ed6afba4abd35f817bc2a1,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,2023-02-03 16:35:47.000000 UTC,247365,39097531005,6568948,163157,116882826800948395,343,2,119219,767645,0.1553048609708915,67,371,371,1.0,118,50,0x65990c8dfdaf886de5b27674eeaf9c3b10a06b5f04d0f1245b491ba828146cdf,10,8,13,171552,66,472821,51,198,1372660,5,5,3,3,3
0xe25241465978f214467d626452377e9c815728e402aeaa20c4472eab0e257aee,3,0x292bbfae20783b3e9f6d0ad513eec12364f705a4,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,2023-02-03 21:09:47.000000 UTC,190376,29569482714,19857025,128959,0,404,2,120572,783010,0.15398526200176244,67,482,483,0.99792960662525876,80,75,0xe25241465978f214467d626452377e9c815728e402aeaa20c4472eab0e257aee,25,11,12,173442,66,474185,176,117,842179,6,3,4,3,4
0x7e108cffce02844766818fe5c7349045c6ef838ab9f7ff07070ec6cf3aabcc18,3,0x02c4e2d6f5bb6401dee6277ee14e835bb2ff39b1,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,2023-02-03 15:38:47.000000 UTC,232946,31847454073,10498933,164430,0,119,2,118939,765085,0.15545854382192828,67,138,138,1.0,45,38,0x7e108cffce02844766818fe5c7349045c6ef838ab9f7ff07070ec6cf3aabcc18,7,4,13,171208,66,472536,15,116,833593,6,4,4,3,4
0xe385ae847604aec5a7cbf29b373b6bd5af1bde34026e8d64e0cff95e35009690,1,0x02c4e2d6f5bb6401dee6277ee14e835bb2ff39b1,0xc36442b4a4522e871399cd717abdd847ab11fe88,2023-02-03 14:56:35.000000 UTC,283082,32067554896,7188061,206007,0,116,0,878185,1088428,0.80683793507701018,641,135,135,1.0,45,6,0xe385ae847604aec5a7cbf29b373b6bd5af1bde34026e8d64e0cff95e35009690,8,5,9,107756,640,4179254,15,116,833383,6,1,4,2,2
0xd080cc5daa654624901411ee70737c25f339fba8581c750b305b624b59ecea89,1,0x77c1b2a56023b0cc75cad52fa507c84dbb153529,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 10:32:11.000000 UTC,136649,18800693785,12273628,131849,0,3,2,537925,3109892,0.17297224469531416,119,5,5,1.0,3,17,0xd080cc5daa654624901411ee70737c25f339fba8581c750b305b624b59ecea89,4,3,1,1707167,118,842790,1,115,823394,2,,,1,0
0x30761e06addfeb08510d1121128a45a1e98e84d542d8fe9bbd79ead266d149e9,1,0x49e42d7968ff526770c488956e89d0d9668cfcca,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 17:52:11.000000 UTC,230000,30152909516,13351766,21045,5976321812976985,8,2,538270,3110791,0.17303316101917487,119,10,10,1.0,5,916,0x30761e06addfeb08510d1121128a45a1e98e84d542d8fe9bbd79ead266d149e9,3,1,1,1707234,118,844983,6,103,736450,2,,,1,0
0xccf81297017020921d3e4ae8fc506d29c86fdf36de4a57ec6c183d7852ff65ed,1,0x69a8d9aad04e72328584818071ecb08aba8fa7db,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 16:32:11.000000 UTC,46617,43165261366,5789137,46617,0,117,2,538246,3110767,0.173026780855011,119,140,152,0.92105263157894735,61,892,0xccf81297017020921d3e4ae8fc506d29c86fdf36de4a57ec6c183d7852ff65ed,6,5,1,1707226,118,844584,24,378,2500406,2,,,1,0
0xc91f91127ee238f58d914f2679279ebb9c56d56c3be7273438aad96134dab777,1,0x9ba17950562caedf1c964d1366c06136eb00c002,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 12:52:35.000000 UTC,55868,22186430215,9688750,46557,0,37,2,538140,3110654,0.1729989899230194,119,52,52,1.0,16,779,0xc91f91127ee238f58d914f2679279ebb9c56d56c3be7273438aad96134dab777,4,3,1,1707209,118,843489,13,516,3384108,2,,,1,0
0x41bda73750dd58300e20e118b0cfb21a774fd11edf75ff7250f78196fdfadf24,1,0xa1e0a34ad57f6d2d34ae4bf4b6faf4692907786d,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 23:15:59.000000 UTC,55868,22763685858,14634018,46557,0,122,2,538352,3110878,0.17305468102574256,119,142,145,0.97931034482758617,42,1003,0x41bda73750dd58300e20e118b0cfb21a774fd11edf75ff7250f78196fdfadf24,5,4,1,1707255,118,846595,38,166,1169751,2,,,1,0
0x2b88ccfe7a788fa6d23f9d7a8bc391f74b4ca4293a0e1943d2a8a8d83c5fe598,1,0x85bdafea286f7b2f0eabf4413bdafff35167dd34,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 15:37:11.000000 UTC,103714,33105275386,11220063,82972,0,2,2,538227,3110745,0.17302189668391335,119,5,5,1.0,2,870,0x2b88ccfe7a788fa6d23f9d7a8bc391f74b4ca4293a0e1943d2a8a8d83c5fe598,2,2,3,1707223,118,844309,2,115,823654,3,1,1,1,1
0xc1b78feebb3f82ceddb3a8535463f4dc8eee32a3322aab52ace85877dd4c4121,1,0x8bed51b566e7a4498ccbe335e88aa4b8564f9f1f,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 11:20:23.000000 UTC,52068,19959172795,12881065,29912,0,8,2,537988,3110470,0.172960356473459,119,13,13,1.0,4,595,0xc1b78feebb3f82ceddb3a8535463f4dc8eee32a3322aab52ace85877dd4c4121,6,4,1,1707187,118,843028,2,88,627120,2,,,1,0
0x741a66cd304ab811c2aaa44d0bccfbf4330b4ee9ed6bf5914f19115ccee1b566,1,0x0c3f440c764c418a01b40cba1949262e75cf9deb,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 12:22:35.000000 UTC,34712,20000000000,13820225,29912,0,2,0,538115,3110628,0.17299239896252461,119,5,5,1.0,2,753,0x741a66cd304ab811c2aaa44d0bccfbf4330b4ee9ed6bf5914f19115ccee1b566,3,2,1,1707203,118,843339,1,82,589394,2,,,1,0
0xe32f658b6a749b534888b67eb7c2873e5ba562df7e180b294ce60b6c9a407a28,1,0xcf6a60e5d6c263083661e379690ce9e38e0c752e,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 11:35:59.000000 UTC,103714,19599048378,12153557,82972,0,1,2,538013,3110497,0.17296689242908769,119,3,3,1.0,2,622,0xe32f658b6a749b534888b67eb7c2873e5ba562df7e180b294ce60b6c9a407a28,2,2,3,1707195,118,843106,1,116,831990,3,1,1,1,1
0x02dd0bb6050dfd061e3d7d098cd9ecd346a0621fa4d725e79e70497df65eeef4,1,0x7824f98f7034c5973c2e7ef4ae5db85ee106dc0b,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 13:23:11.000000 UTC,103714,24000000000,4060647,82972,0,1,0,538164,3110680,0.17300525930021732,119,4,4,1.0,2,805,0x02dd0bb6050dfd061e3d7d098cd9ecd346a0621fa4d725e79e70497df65eeef4,2,2,3,1707211,118,843641,1,82,589783,3,1,1,1,1
