transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x9ca46d50964a42c337d4e7aa25c532d78df018c05d538abdf7d5c8dd355b2e8c,1,0x8984d8d48a771fb217bd40963990ed746c681a21,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,2022-10-03 23:35:47.000000 UTC,541043,12901722504,9093984,445174,185000000000000000,117,2,343552,538490,0.63799142045349033,228,133,133,1.0,27,4,0x9ca46d50964a42c337d4e7aa25c532d78df018c05d538abdf7d5c8dd355b2e8c,5,3,24,97682,227,1438123,34,93,607781,18,4,6,2,6
0xff4fd417c1eddd789ee61aae46371609260d084511bffbb8d0f8e473eb562b07,1,0x0f4bc970e348a061b69d05b7e2e5c13eb687e5e3,0x39da41747a83aee658334415666f3ef92dd0d541,2022-10-03 23:41:23.000000 UTC,5133800,18909578571,9772368,2991273,8705900000000000000,3414,2,8966,9776,0.91714402618657942,65,3299,3561,0.92642516147149678,378,1,0xff4fd417c1eddd789ee61aae46371609260d084511bffbb8d0f8e473eb562b07,108,25,138,1506,69,449849,399,669,4288692,40,39,6,2,6
0x297a7fae04b123d68c5056c2b8bd9585036a01c38a155f570f7da1cb07e5f182,1,0x2bf8f06adc558fb713fa2ccc221c9bcc72dbf75d,0x39da41747a83aee658334415666f3ef92dd0d541,2022-10-03 23:49:35.000000 UTC,836500,15924355288,18081310,534115,1080000000000000000,2161,2,8968,9778,0.917160973614236,65,2250,2332,0.96483704974271012,296,2,0x297a7fae04b123d68c5056c2b8bd9585036a01c38a155f570f7da1cb07e5f182,100,29,33,1506,69,449890,454,426,2716904,23,10,5,2,6
0xd8c6be8f88903341f70af3e57c2eae9d0339ddc9421c2d3095150ab86871edab,3,0xfcb95624971d38bca2926d05cd433cdf4948a893,0xb4e7b8946fa2b35912cc0581772cccd69a33000c,2022-10-03 23:59:47.000000 UTC,404964,11677904290,11964753,383584,47600000000000000,740,2,10304,11525,0.894056399132321,20,787,800,0.98375,158,4,0xd8c6be8f88903341f70af3e57c2eae9d0339ddc9421c2d3095150ab86871edab,1,1,25,4030,40,268711,223,513,3278330,11,4,4,1,1
0x7ef69187c5cbf368834f9eda5af993f8b05e9a62679d0c93276d579ec6c687b6,1,0x9836ecfaf7f4c350a7fd29c5d1847bc87ffa90d6,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:49:11.000000 UTC,393340,15018186644,9477074,348396,19100000000000000,220,2,647436,6888895,0.093982561789662925,115,267,271,0.985239852398524,87,764,0x7ef69187c5cbf368834f9eda5af993f8b05e9a62679d0c93276d579ec6c687b6,50,25,12,629750,114,724444,70,226,1432292,10,6,3,1,6
0xcff6ec06bd97cbeb8f3797c92f3abb69e319c3ac83ebaf28130f8e2af172621b,1,0x51420a2e3a4f8a5fde548f7e50b9af955b197967,0xb4e7b8946fa2b35912cc0581772cccd69a33000c,2022-10-03 23:48:23.000000 UTC,184829,14893075891,1648667,177890,188000000000000000,1,2,10301,11522,0.89402881444193716,20,5,5,1.0,3,2,0xcff6ec06bd97cbeb8f3797c92f3abb69e319c3ac83ebaf28130f8e2af172621b,1,1,9,4028,40,268654,2,9,70288,10,4,3,1,1
0xefd9f802f1b5c412de8661834824d78b6bae53fd911331bf9439d0a99f4a7573,1,0x31aca600fbeb0cbb919222fe13cef07fb5d00dd2,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:32:23.000000 UTC,239607,13405750163,1297253,239607,24000000000000000,587,2,647357,6888277,0.093979524923286331,115,683,703,0.97155049786628733,172,149,0xefd9f802f1b5c412de8661834824d78b6bae53fd911331bf9439d0a99f4a7573,143,19,8,629711,114,724360,182,420,2676979,8,3,3,1,4
0xdeb63c7014aa46d439999c8972da3bbe6dbeb1df29b5b742169531fd42f3e1a9,1,0x114e6de851c6204d6d0de861d402ef262fb216c4,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:31:11.000000 UTC,204650,14798615810,1185986,199730,0,423,2,647351,6888218,0.09397945883826557,115,383,427,0.89695550351288056,9,90,0xdeb63c7014aa46d439999c8972da3bbe6dbeb1df29b5b742169531fd42f3e1a9,235,9,7,629707,114,724354,143,13,93279,6,3,2,1,2
0x8bb84bac43bfd6f320468faef3426085e359e23b68046ab1b837af094b658970,1,0x013d3ad09367d89ca9d363ff93e5abe8153ec889,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:57:23.000000 UTC,164150,14869935313,1051539,154379,53600000000000000,189,2,647475,6889352,0.093981988436648317,115,204,213,0.95774647887323938,36,1221,0x8bb84bac43bfd6f320468faef3426085e359e23b68046ab1b837af094b658970,91,18,7,629765,114,724485,31,255,1622405,8,4,2,1,5
0x14d25c310a86e0595280d27f25ce98395c62c771aee9a4cc575848f723653e23,1,0x2fa1ddc720cac9c5c2e03e0a03c6e2330c94ec05,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:44:59.000000 UTC,244969,12972454057,6075819,206322,21000000000000000,613,2,647416,6888718,0.0939820732972376,115,706,707,0.99858557284299854,169,586,0x14d25c310a86e0595280d27f25ce98395c62c771aee9a4cc575848f723653e23,286,66,9,629738,114,724423,173,358,2283264,9,4,3,1,5
0x47d7558813b385bc56b00eea31eadb8d3b6f63503c1247e7a3ffa55d942138a3,1,0xfcecfea27e357c82fe78149636ce6c03a4198bc0,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:42:23.000000 UTC,181110,15000000000,5260770,154105,17000000000000000,210,2,647405,6888633,0.09398163612432249,115,225,225,1.0,39,505,0x47d7558813b385bc56b00eea31eadb8d3b6f63503c1247e7a3ffa55d942138a3,75,27,7,629731,114,724410,56,126,796602,8,4,2,1,5
0x13b2db3741e2009cd8e95d85789aaacf9f1b58e54aa1865ea3d09441f2b14ad1,1,0xdb5a0f2de6a745f9ca3ba9ae79aa3eb219aa0159,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:37:11.000000 UTC,143755,12718040299,11465547,138784,2700000000000000,66,2,647380,6888475,0.093980162517828689,115,89,91,0.978021978021978,9,347,0x13b2db3741e2009cd8e95d85789aaacf9f1b58e54aa1865ea3d09441f2b14ad1,43,2,7,629723,114,724384,10,379,2415120,8,4,2,1,5
0xaa7d5206aa8a8e78d4bc4cd21d8f03013ed2a8c7edbb526d7a815ca384d64597,1,0xe7a25a51284ea0ec4db624946288ddae112e1691,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:55:23.000000 UTC,163876,15089612014,2979282,154105,16200000000000000,11,2,647466,6889253,0.0939820325948256,115,19,19,1.0,10,1124,0xaa7d5206aa8a8e78d4bc4cd21d8f03013ed2a8c7edbb526d7a815ca384d64597,3,2,7,629760,114,724475,5,87,566975,8,4,2,1,5
0x5900fb9fc86b971fb8e3df307a14db079fd3a477b45a5b6c7201b76919c9839e,1,0xf9fad7c7896b82e49b03fb2631cd4e9d5e8c530f,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:39:11.000000 UTC,166263,13281563184,8936599,161292,69690000000000000,67,2,647390,6888534,0.093980809269432364,115,75,75,1.0,27,405,0x5900fb9fc86b971fb8e3df307a14db079fd3a477b45a5b6c7201b76919c9839e,36,12,7,629725,114,724394,15,80,521893,8,4,2,1,5
0x779ed40e5c0ad4e25224ac508b3664818630c47ac59c2052929b5941a5c32893,1,0xa0d9600734bbb25997f088ff6ab888b80d330a30,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:45:47.000000 UTC,228518,14161854977,2222488,213947,499000000000000000,8,2,647420,6888746,0.093982271954866678,115,9,11,0.81818181818181823,3,615,0x779ed40e5c0ad4e25224ac508b3664818630c47ac59c2052929b5941a5c32893,1,1,7,629741,114,724427,6,4,34818,7,4,2,1,4
0x8aa288ce9ba90ca805772e6f22e51ff7797b316a236188e365dbab9c06867d29,1,0x3274e8a4a9b0d86739c4fb96ea40795302933bd3,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:57:23.000000 UTC,243014,14369935313,2630503,214177,35000000000000000,52,2,647475,6889352,0.093981988436648317,115,53,55,0.96363636363636362,13,1223,0x8aa288ce9ba90ca805772e6f22e51ff7797b316a236188e365dbab9c06867d29,22,8,9,629765,114,724485,19,17,126535,9,4,3,1,5
0x592528b4ac41a38604d55404f8508aa9b7dceb1be5cd737c792fcfba9750c1a7,1,0xe3d3d0ed702504e19825f44bc6542ff2ec45cb9a,0x36c72892fcc72b52fa3b82ed3bb2a467d9079b9a,2022-10-03 23:34:47.000000 UTC,400000,11961512570,11098540,275852,40000000000000000,1592,2,15917,16926,0.94038756941982748,44,1581,1610,0.98198757763975153,8,2,0x592528b4ac41a38604d55404f8508aa9b7dceb1be5cd737c792fcfba9750c1a7,1591,7,10,3,45,300565,2,6,45611,9,4,3,1,2
0x46b79c1923ba380d22a8a02c78d71d366b0ffd89325e247ce10edc4f95205d95,2,0x8b72ad27b8d373be065dcda18469669e9d2b8942,0xb4e7b8946fa2b35912cc0581772cccd69a33000c,2022-10-03 23:46:11.000000 UTC,430076,14104804451,15106792,400560,24000000000000000,42,2,10300,11521,0.89401961635274718,20,47,49,0.95918367346938771,28,1,0x46b79c1923ba380d22a8a02c78d71d366b0ffd89325e247ce10edc4f95205d95,1,1,17,4027,40,268643,21,203,1288107,11,5,3,1,1
0xd4f0f45764579ad84aec866083369e486fd0c681fda326c660fd6b2fef630ee2,1,0xffed9bd0ee31f6dfd692ea12c9320ec867f3a4d4,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:40:35.000000 UTC,61545,14785510334,28522616,61191,0,82,2,647397,6888585,0.0939811296514451,115,104,106,0.98113207547169812,38,452,0xd4f0f45764579ad84aec866083369e486fd0c681fda326c660fd6b2fef630ee2,4,2,1,629728,114,724401,31,259,1645770,2,,,1,0
0x19de030c13008e5b925aeae0cdc7410250f50f1d1e32de4f78c6349dcecf9b64,1,0xa39d385628bd00438f8a9ba4050a25a0210f84eb,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:58:59.000000 UTC,231266,13198047278,7661713,52288,35000000000000000,1735,2,647483,6889434,0.093982031034770055,115,1946,1990,0.97788944723618088,243,1306,0x19de030c13008e5b925aeae0cdc7410250f50f1d1e32de4f78c6349dcecf9b64,485,93,2,629767,114,724493,426,438,2795765,3,0,1,1,1
0x279b2011ce9f4d8a89e1e44b7a616df956699e8fbae5a8f4cc970b488e3d757f,1,0x4302725f6d0e0dfd4506242efd2badce77acc72e,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:59.000000 UTC,253636,12892638354,2864718,52217,33900000000000000,246,2,647488,6889481,0.0939821156339643,115,221,252,0.876984126984127,33,1353,0x279b2011ce9f4d8a89e1e44b7a616df956699e8fbae5a8f4cc970b488e3d757f,30,11,2,629770,114,724498,158,148,935845,3,0,1,1,1
0x25f35bf999442b9de0e860b64b81e19565840e82dbed3ee1f08cceb1841af5b0,1,0x01b330c73572990d212b0faab456ae9ddf2d8bff,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:46:59.000000 UTC,164977,12285050604,4245383,155206,18000000000000000,126,2,647426,6888790,0.0939825426526284,115,144,148,0.972972972972973,60,661,0x25f35bf999442b9de0e860b64b81e19565840e82dbed3ee1f08cceb1841af5b0,41,20,7,629745,114,724433,40,240,1526284,8,4,2,1,5
0x63f66c45f62591952ae0f180c1d52f003c8fdadf618736e5ee61dd03fcf2b8a1,1,0xf08c45304f4241033b507665b2fc865688ac2f02,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:37:59.000000 UTC,255580,12790369185,16410720,245009,25900000000000000,68,2,647384,6888507,0.093980306617965262,115,67,71,0.94366197183098588,17,377,0x63f66c45f62591952ae0f180c1d52f003c8fdadf618736e5ee61dd03fcf2b8a1,32,9,9,629724,114,724388,26,92,598690,9,4,3,1,5
0xe5be3e5d989191bf5b96b9a19210127fa249802518514be852eef3af72514963,1,0xe00bce0bbbe9375bb75b8b7797915304037b20c7,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:36:59.000000 UTC,255230,12875128356,1037681,209313,25400000000000000,10,2,647379,6888472,0.09398005827707509,115,15,15,1.0,10,343,0xe5be3e5d989191bf5b96b9a19210127fa249802518514be852eef3af72514963,2,1,9,629723,114,724383,7,254,1613560,9,4,3,1,5
0xf3ad286af99333fec8b000cd65e7f94177ee08a0645072b2c604cc6183dc4108,1,0x2ea4889df9d2d8dd1a96d7db2b51dcb9b7a85172,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:44:35.000000 UTC,270451,14665690326,11216207,260680,185000000000000000,211,2,647414,6888711,0.093981878467539137,115,222,222,1.0,71,581,0xf3ad286af99333fec8b000cd65e7f94177ee08a0645072b2c604cc6183dc4108,21,10,16,629737,114,724421,41,581,3721017,10,6,4,1,5
0x1f6143125eefc83fa527a5b5d38083558eea0c9db78c38ee7e5bde40b1dbe311,1,0xd97b2388d7ad29bdeaf640817e451c4cdfcb1f7a,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:57:23.000000 UTC,135006,14369935313,2158525,130035,8300000000000000,322,2,647475,6889352,0.093981988436648317,115,341,341,1.0,37,1224,0x1f6143125eefc83fa527a5b5d38083558eea0c9db78c38ee7e5bde40b1dbe311,229,32,6,629765,114,724485,47,68,445950,7,3,2,1,4
0xdf230a1be5f7cbeb2b07b39eae950b149c2378ead9f158a9f9a9a8ab39164976,1,0xe11fdac328d23b50c2c47b525376bd5fab769baa,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:31:59.000000 UTC,159041,13538118113,10493000,149270,38000000000000000,207,2,647355,6888258,0.093979493799448283,115,302,302,1.0,135,126,0xdf230a1be5f7cbeb2b07b39eae950b149c2378ead9f158a9f9a9a8ab39164976,39,29,7,629710,114,724358,41,278,1768307,8,4,2,1,5
0x7fc03b56ef37050172fc0b931ef82b2c5f2442e8f84957f04f6d1db288801c31,1,0xf2a03e7e765edd3ce372835ac8e52a411a54d770,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:44:35.000000 UTC,156418,14165690326,15281203,151447,15300000000000000,30,2,647414,6888711,0.093981878467539137,115,34,35,0.97142857142857142,9,582,0x7fc03b56ef37050172fc0b931ef82b2c5f2442e8f84957f04f6d1db288801c31,7,3,8,629737,114,724421,11,77,507160,9,4,3,1,5
0xd88923ff7b70403b0a58bc38dbf0d336966c409fedcf9deded7aa3aab654ae64,1,0x93ad12b58758c6f7f2c01a74b06165ea98acd618,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:46:11.000000 UTC,215560,14104804451,14035314,200989,2999900000000000,45,2,647422,6888763,0.093982330354520832,115,51,51,1.0,8,633,0xd88923ff7b70403b0a58bc38dbf0d336966c409fedcf9deded7aa3aab654ae64,13,6,8,629741,114,724429,9,7,54552,9,5,2,1,6
0xa26c049da525bb823ff062437effa104b52ba8cd30d33e3ae3d22b01b478b32d,1,0x3c3b3dd7a4096826587abb2f2f989ea89eca163f,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:31:59.000000 UTC,146786,13538118113,12118004,137015,139000000000000000,593,2,647355,6888258,0.093979493799448283,115,686,695,0.98705035971223021,204,127,0xa26c049da525bb823ff062437effa104b52ba8cd30d33e3ae3d22b01b478b32d,51,36,7,629710,114,724358,140,419,2676086,8,4,2,1,5
0xa7af6d2e1b7ed73c30d77ac6b822d4384aac95196ad500bd9e430e6f16bfc753,1,0xa2bd9bafe5dd685f8ca1a729d368be40496e6304,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:45:47.000000 UTC,169471,13661854977,2392001,148513,50000000000000000,377,2,647420,6888746,0.093982271954866678,115,445,452,0.98451327433628322,142,616,0xa7af6d2e1b7ed73c30d77ac6b822d4384aac95196ad500bd9e430e6f16bfc753,101,38,7,629741,114,724427,81,266,1694975,8,4,2,1,5
0x05bcdfa15b99c9adb7f5543dbb2c0b34b6c2edfbeb1a78a790341210e613ca5a,1,0x3f455d3f5b3d23fec6c432a01dfa63c91b0b8a92,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:29:47.000000 UTC,60851,11895402794,7720943,60851,0,159,2,647344,6888136,0.093979561379159762,115,164,180,0.91111111111111109,50,3,0x05bcdfa15b99c9adb7f5543dbb2c0b34b6c2edfbeb1a78a790341210e613ca5a,58,17,1,629702,114,724347,26,160,1009234,2,,,1,0
0x94b5db2f214b636de8fe4155465b979af6a620cc949f10fa7e7c4c2d9bcd14d7,1,0xb17296127047810823be1ab0311e8646328d3947,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:58:11.000000 UTC,214178,14012622626,1820051,52300,36100000000000000,224,2,647479,6889400,0.093981914245072143,115,238,252,0.94444444444444442,97,1268,0x94b5db2f214b636de8fe4155465b979af6a620cc949f10fa7e7c4c2d9bcd14d7,33,19,2,629766,114,724489,68,254,1618380,3,0,1,1,1
0xe4b6e60e52e14c8f6b0703ef848ef1ad1db17fa01d56c63dccf71efde983ed38,1,0xcf690f05d9b3e88164371182f2eda3e3349175d4,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:40:59.000000 UTC,29993,18055955744,7088287,29993,0,1105,2,647399,6888600,0.0939812153412885,115,1137,1178,0.965195246179966,228,468,0xe4b6e60e52e14c8f6b0703ef848ef1ad1db17fa01d56c63dccf71efde983ed38,53,20,1,629728,114,724403,494,305,1944708,2,,,1,0
0x4a3394e8c4ea2dfd66dca9f3116d5dce5b3a33f83a2fec8f804180aae890857a,1,0x07e9ddcbeb02b121df864ede32e79e6d11fcd4cc,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,2022-10-03 23:52:23.000000 UTC,826856,16111682404,9179892,587955,80580000000000000,2148,2,343570,538515,0.63799522761668659,228,2341,2781,0.84178353110391946,283,19,0x4a3394e8c4ea2dfd66dca9f3116d5dce5b3a33f83a2fec8f804180aae890857a,4,1,30,97688,227,1438206,542,454,2900114,18,6,6,3,7
0x180e11c976dac272b535910aa82a1ef580c11473dc5e4803371c6d8c0c343d3c,1,0xacc985682b15adabf29fbd2636920ae451ac7930,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,2022-10-03 23:50:47.000000 UTC,859387,15167898254,13577256,581468,69900000000000000,84,2,343568,538512,0.63799506789078053,228,87,88,0.98863636363636365,47,17,0x180e11c976dac272b535910aa82a1ef580c11473dc5e4803371c6d8c0c343d3c,1,1,30,97688,227,1438198,42,332,2117603,18,4,6,2,7
0x11f83d408d0bb85e3facd72d9fd1911099979cc961967ce96f0ff0a4a2b7bd37,1,0x6a85901826ec1681372b5ef7ae021e40d974e1c7,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:56:59.000000 UTC,60779,14171338760,3757969,60779,0,671,2,647473,6889324,0.093982080099585974,115,699,727,0.96148555708390648,58,1194,0x11f83d408d0bb85e3facd72d9fd1911099979cc961967ce96f0ff0a4a2b7bd37,364,56,1,629763,114,724483,124,62,411004,2,,,1,0
0xbf012624f276d926b083361211e1f8f20c4c922737f95cc49fc9d9475cf1250d,1,0x00bace4de010c42f0452fe27fce695aee89ab19d,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:47:47.000000 UTC,159053,14174332335,3320012,52300,25000000000000000,129,2,647430,6888834,0.093982523022038272,115,162,166,0.97590361445783136,70,706,0xbf012624f276d926b083361211e1f8f20c4c922737f95cc49fc9d9475cf1250d,15,9,2,629746,114,724437,49,475,3031528,3,0,1,1,1
0xdc170701a8a864cdbda1f34bc97ee17ef353cb0783b8c42f1d5e32e6f7be8197,1,0xc9eb3e456af6971d7dcb3064a162926bf3697fe3,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:38:11.000000 UTC,632186,14335509870,5039919,451767,68999999999999997,1100,2,647385,6888512,0.093980383571952833,115,1361,2824,0.48194050991501414,151,381,0xdc170701a8a864cdbda1f34bc97ee17ef353cb0783b8c42f1d5e32e6f7be8197,69,25,18,629724,114,724389,217,184,1167106,9,7,3,1,6
0xbc99e9a37af03b35c0c77842562aabe906ade1fcf4328922b22d498bfbe27983,1,0x013d3ad09367d89ca9d363ff93e5abe8153ec889,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:59.000000 UTC,163050,13392638354,1301596,158130,59900000000000000,193,2,647488,6889481,0.0939821156339643,115,208,217,0.95852534562211977,36,1351,0xbc99e9a37af03b35c0c77842562aabe906ade1fcf4328922b22d498bfbe27983,94,18,7,629770,114,724498,32,255,1622418,8,4,2,1,5
0xf15230c3dba7713622b678ca829dbab7f593d690f021808a5590924426f609fd,1,0x7f5ec9f9904890f51bfa8bbb545e416e2b4f080e,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:46:35.000000 UTC,170512,14917930129,2343334,170512,0,202,2,647424,6888778,0.09398241603953561,115,223,226,0.98672566371681414,60,647,0xf15230c3dba7713622b678ca829dbab7f593d690f021808a5590924426f609fd,48,11,1,629744,114,724431,63,217,1379317,2,,,1,0
0xf99c1ac7c56ffacb95e0321fe687bf2b52a101b8c4646897c79ff65e18ae7ee5,1,0xab2f02d8d409ee4f67fdda5aac5ca7a64a897271,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:46:59.000000 UTC,165371,13667596467,3209993,160400,360000000000000000,3443,2,647426,6888790,0.0939825426526284,115,3518,3551,0.99070684314277668,281,662,0xf99c1ac7c56ffacb95e0321fe687bf2b52a101b8c4646897c79ff65e18ae7ee5,256,57,8,629745,114,724433,228,491,3138551,9,4,2,1,5
0xa6a04de3eb143531056b96cc21a1b4cee32f979d235912b91b11da134ee01624,1,0x3c838cf556ab0a33d0bb0be2234c84f70c5e4a89,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:59.000000 UTC,205824,12892638354,5680634,200904,0,183,2,647488,6889481,0.0939821156339643,115,185,185,1.0,11,1352,0xa6a04de3eb143531056b96cc21a1b4cee32f979d235912b91b11da134ee01624,126,11,8,629770,114,724498,22,14,105611,7,3,3,1,2
0x9461f48e8b6a199522a02acf06c8bbcd89d21494e69ff7c24a0632e654feef24,1,0x336da194c675c47d5f9f5ff64881330526402ec5,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:57:23.000000 UTC,161722,14369935313,1458546,156751,760000000000000000,5,2,647475,6889352,0.093981988436648317,115,8,8,1.0,4,1222,0x9461f48e8b6a199522a02acf06c8bbcd89d21494e69ff7c24a0632e654feef24,1,1,7,629765,114,724485,5,162,1026722,8,4,2,1,5
0x70ff07ce8ae7694a82183daf2acc36da8f0b459d8bdfdd1c331111ca7761b363,1,0x407b5d55a95c63462d9fdc233e4924a189482637,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:33:23.000000 UTC,340782,12918511958,2854877,291870,19000000000000000,45,2,647362,6888312,0.093979773273916739,115,65,65,1.0,20,184,0x70ff07ce8ae7694a82183daf2acc36da8f0b459d8bdfdd1c331111ca7761b363,11,8,10,629713,114,724365,14,44,292268,9,6,2,1,6
0xa28d85dd198d9a5f0e2eef2ec49d88426bd3f2d415c7f7421960efd3c795773d,1,0x4a03fcf1a85d3b784a0f141ed1edc940ac0a4aec,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:44:59.000000 UTC,212760,12472454057,10385239,198189,2000000000000000,16,2,647416,6888718,0.0939820732972376,115,27,27,1.0,14,587,0xa28d85dd198d9a5f0e2eef2ec49d88426bd3f2d415c7f7421960efd3c795773d,1,1,8,629738,114,724423,12,270,1721577,9,5,2,1,6
0xe5dab05c6d13da2ee155fb192c427c74c47c17c029cafbdcaea68e51f5ff56b3,1,0xd74d363b89ee18e6051637b177b90abcafcf1d3b,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:45:35.000000 UTC,162195,14389793269,7273587,152424,347999999999999976,749,2,647419,6888742,0.093982181361996139,115,801,846,0.94680851063829785,194,613,0xe5dab05c6d13da2ee155fb192c427c74c47c17c029cafbdcaea68e51f5ff56b3,24,12,8,629740,114,724426,123,600,3840701,9,4,3,1,5
0xa6857495f8f42f92214df7540552c568ef590eadf1ad1a6172aaab3b35d39158,1,0x504fbecce0e9823a198b61c3d376596714b6f498,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:41:59.000000 UTC,215495,17617723925,6495665,200924,139000000000000000,174,2,647403,6888631,0.093981373076885671,115,208,215,0.96744186046511627,89,503,0xa6857495f8f42f92214df7540552c568ef590eadf1ad1a6172aaab3b35d39158,6,6,7,629731,114,724408,28,386,2458352,8,4,2,1,5
0xa8745fd354a574e39abc826ce88b5edc1f2f674b23675e7420cf521e1c10ca2b,1,0xa83a74c209ddf22483c13b0c7e8cafa49edce501,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:56:11.000000 UTC,203175,13850106866,2800118,203175,33880000000000000,1470,2,647470,6889283,0.093982203953589943,115,1520,1542,0.9857328145265889,338,1155,0xa8745fd354a574e39abc826ce88b5edc1f2f674b23675e7420cf521e1c10ca2b,273,80,8,629762,114,724479,378,585,3742752,8,3,3,1,4
0x715ffeb190899d57c5fdcfd618c676f48afcdaabb57e69cc641d063b57c518b4,1,0x051c438a69a4857a94e735f06dbc72b96fb3ba0e,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:30:47.000000 UTC,203163,14724467546,2652515,52276,20500000000000000,101,2,647349,6888197,0.093979455001069218,115,111,113,0.98230088495575218,13,65,0x715ffeb190899d57c5fdcfd618c676f48afcdaabb57e69cc641d063b57c518b4,68,5,2,629705,114,724352,26,237,1505466,3,0,1,1,1
0xa83fb2dc4bab61828e3eb6eb4564372d584ff77ea45a21552a9fa1ca76d8f258,1,0xf408bee3443d0397e2c1cde588fb060ac657006f,0x36c72892fcc72b52fa3b82ed3bb2a467d9079b9a,2022-10-03 23:49:59.000000 UTC,400000,14970441448,9211630,198922,100000000000000000,30578,2,15921,16930,0.94040165386887187,44,29673,30936,0.95917377812257565,194,6,0xa83fb2dc4bab61828e3eb6eb4564372d584ff77ea45a21552a9fa1ca76d8f258,15335,44,10,3,45,300641,7,300,1912156,9,4,3,1,2
0xc51d800aea574f03c78c62dee18a806cee96bb7c756ae2ca1c5a747d0aeb6709,1,0xc64202e2b512c72c3e145776a7b556457075fe9f,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:36:59.000000 UTC,62667,12875128356,786368,62667,0,2229,2,647379,6888472,0.09398005827707509,115,2143,2270,0.94405286343612338,271,344,0xc51d800aea574f03c78c62dee18a806cee96bb7c756ae2ca1c5a747d0aeb6709,82,34,1,629723,114,724383,872,368,2344190,2,,,1,0
0x50694285ed37600fb82ca4f49459a701a30e17c5822f6170e2fd0d761dbc9993,1,0x31730258fdf883b60c3360b52cc4176cf2af0911,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:37:47.000000 UTC,173247,14410023985,10668867,168276,95000000000000000,207,2,647383,6888502,0.093980229663865961,115,226,226,1.0,57,372,0x50694285ed37600fb82ca4f49459a701a30e17c5822f6170e2fd0d761dbc9993,48,22,8,629723,114,724387,39,167,1055482,9,4,3,1,5
