transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,lb_block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x20be3487d8caa64e734f804c4c5ff77e4cb98edfb8f4159871833582752c95bd,1,0x7d38ae457a3e24e5af60a637638e134c97e2a1d5,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-11-15 20:46:35.000000 UTC,158014,15789432978,9784486,158014,4854369000000000,663,2,413,2021-11-15T00:00:00,484,495,0.97777777777777775,77,699,720,0.97083333333333333,176,495,0x20be3487d8caa64e734f804c4c5ff77e4cb98edfb8f4159871833582752c95bd,1,1,5,153,119,808175,132,359,2320067,4,3,1,1,2
0x830deb086e721711d4b5fa7fe55ad51ef5c7be9e35b5fbd950f1069bb1093f60,1,0x6d346fff339a588e3447a92cbb8e096c57dc5fa1,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-07-19 23:19:07.000000 UTC,415109,18818968429,24597343,49803,1000000000000000000,1032,2,888,2021-07-19T00:00:00,25,31,0.80645161290322576,1,543,583,0.93138936535162953,117,31,0x830deb086e721711d4b5fa7fe55ad51ef5c7be9e35b5fbd950f1069bb1093f60,2,1,2,20,0,6272,170,365,2317439,3,0,1,1,1
0x38bf8c8dc5e08794ee86f281ad59c1ccb59f5a1b7e88b8c20d45a1a599ef0d6b,1,0x696e7128118c9290b4a27f07de2654a8ba3dd1e1,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-07-25 22:46:23.000000 UTC,56845,13835856578,2950576,52045,0,308,2,698,2021-07-25T00:00:00,199,210,0.94761904761904758,7,313,315,0.99365079365079367,107,210,0x38bf8c8dc5e08794ee86f281ad59c1ccb59f5a1b7e88b8c20d45a1a599ef0d6b,10,5,3,94,6,44750,122,255,1615960,3,1,1,1,2
0x562f8ec923e07f1dd9a309ed3e8a4615d32ec49bb41637b481d0db8214ab9e1a,1,0xb0674ee21b80c0badb31355494583b7ae4fe0a17,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-21 20:31:23.000000 UTC,379033,17015319240,10163137,350233,14563106800000000,553,2,158,2021-12-21T00:00:00,738,750,0.984,104,580,619,0.93699515347334406,75,750,0x562f8ec923e07f1dd9a309ed3e8a4615d32ec49bb41637b481d0db8214ab9e1a,1,1,11,220,155,1065750,133,236,1553372,9,9,1,1,7
0xb51bcb673a0aafa456fb622e69616a467a6134b5f20da81bb0830ba13685f97a,1,0xf8a943b0bfe0a09f3f082082addd65f2482a9c91,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-08-28 06:56:55.000000 UTC,3605274,6622909084,15157511,3600474,76827757200000000,857,2,569,2021-08-28T00:00:00,328,339,0.967551622418879,34,681,896,0.7600446428571429,60,339,0xb51bcb673a0aafa456fb622e69616a467a6134b5f20da81bb0830ba13685f97a,11,1,141,120,40,256625,199,113,696046,23,124,2,1,19
0x12d02e7d53eba391863d45c5ad918bee028d6989cef24f1b88fa82eb23fdba25,1,0x542a5651f84145efaaf8dc470e2adc2922877807,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-08-14 01:08:24.000000 UTC,56857,7235388402,7575173,52057,0,1204,2,608,2021-08-14T00:00:00,289,300,0.96333333333333337,24,1185,1214,0.97611202635914329,237,300,0x12d02e7d53eba391863d45c5ad918bee028d6989cef24f1b88fa82eb23fdba25,11,3,3,114,26,167019,419,357,2259547,3,1,1,1,2
0xb6f3fa0f3179e475ba7c94fcaf2c75b2abd70574d5b644fd8d8354b1b668bc8c,1,0x432dcbda06e8b296ca29705572d7cb6315ed8bed,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-06 02:54:11.000000 UTC,3999972,11487821314,16455833,3505572,82524271900000000,7247,2,293,2021-12-06T00:00:00,604,615,0.98211382113821133,89,1127,1143,0.9860017497812773,201,615,0xb6f3fa0f3179e475ba7c94fcaf2c75b2abd70574d5b644fd8d8354b1b668bc8c,9,3,53,168,140,953163,328,365,2373587,4,51,1,1,2
0x68e7f0b3693cfae521ecc3df66f20750886ed4e6100b547435e5bf364d6b5c61,1,0x5823443272c330e1a28cea0038e70196b785dbdd,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-07-26 16:14:04.000000 UTC,49808,23444460061,13807603,49803,140000000000000000,1528,2,689,2021-07-26T00:00:00,208,219,0.94977168949771684,8,413,415,0.99518072289156623,131,219,0x68e7f0b3693cfae521ecc3df66f20750886ed4e6100b547435e5bf364d6b5c61,2,1,2,96,7,49377,83,343,2175349,3,0,1,1,1
0x13a77db675bcb62e00a6cae9d2f7b51d735f5173581d7b3531962ab942e2e102,1,0xebf5c03b03f175f82c794a2941f3043e5e5eb8ba,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-10 23:29:35.000000 UTC,194920,14716562736,4414450,190120,11326860900000000,543,2,243,2021-12-10T00:00:00,654,665,0.98345864661654137,93,521,528,0.9867424242424242,165,665,0x13a77db675bcb62e00a6cae9d2f7b51d735f5173581d7b3531962ab942e2e102,8,1,16,191,144,987866,271,364,2375926,5,7,2,1,2
0xdb87fc3c683b8fd35719632592be739db6fefa14e67bde026ee4138e5b912794,1,0x95cf04860f086838b8d69104d072adfdd2b62421,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-14 16:50:11.000000 UTC,271040,15649687148,24073788,244240,4854369000000000,372,2,215,2021-12-14T00:00:00,682,693,0.98412698412698407,97,180,187,0.96256684491978606,76,693,0xdb87fc3c683b8fd35719632592be739db6fefa14e67bde026ee4138e5b912794,7,1,5,202,148,1014507,76,365,2383533,4,3,1,1,2
