transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus
0x16bf31b06e9be3801656b11c8b0a30274b0aee744397ce69b4084016258335ca,6,0xb8f078dcbc0235d101d443f24806a981baf78dc9,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2024-10-18 17:46:35.000000 UTC,456078,26467637741,1798716,153528,0.0,78,2,749,1244603,3870145,0.3215907931098188,319,83,83,1.0,19,25,179787,17,0x16bf31b06e9be3801656b11c8b0a30274b0aee744397ce69b4084016258335ca,45,17,22,178457,319,2278007,33,8,9.0,6.0,3,7,2.7866896295880688,0.3329670746057417,-0.1436664350234688,0.3255466322784743,-0.1011914500779944,-0.0973065120037302,-0.387445587253476,-0.9363286736596032,-0.1161497255381401,-0.0269022373083285,2.3000461492370783,-0.2906617758511327,0.3244844237905626,0.3414208879456983,-0.3648714392180774,-0.6617829507859231,-0.6746586401200177,1.959226328697499,2.4933985341268565,2.0398563784496955,1.5306438391894528,2.4994083328057384,1.3885083259999265,0.5218044777725795,-1.1291506250788497,1.0460078979044198,-0.24509598,-0.0972022733961101,0.2727272727272727,0.996875,21.68670884302661,0.5463558512524977,0.7307692307692307,2.515151515151515,0.0004616548379202,0.5421686746987951,1.1627471322133924e-05,2.647058823529412,0.0532915360501567,0
0x73d296c0e15b296ffdd2948b10960f125d2d9507c95a920a9c843ef8c0ace202,1,0x4bb76b38a3c11300adc67bbfe311cd787de39613,0x7d0ccaa3fac1e5a943c5168b6ced828691b46b36,2024-10-18 23:26:11.000000 UTC,175637,12671797171,2188411,139547,7.1386432e+16,422,2,5,170524,195769,0.8710469992695473,125,470,470,1.0,57,607,4333366,5,0x73d296c0e15b296ffdd2948b10960f125d2d9507c95a920a9c843ef8c0ace202,261,35,13,35695,129,928764,83,6,4.0,3.0,2,3,-0.5541178704958463,-0.4768013682540648,-0.4611892967368757,-0.261836270816799,-0.098771903736157,-0.0961323283830856,-0.1063044498396153,-0.9974289275801504,-0.111682258282383,0.2144908109718092,0.999988536414002,-0.4465252626752574,-0.2499779527963294,-0.2439188460806365,-0.1672360501267107,0.7417779204660576,0.7833841606350175,1.0634772245512016,0.703929633715883,0.6393299862604285,0.4291111341080257,0.6601688060421511,0.0738442817188097,-0.7716105428794181,-1.0471463108030112,0.8419073873677031,0.47832373,-0.0961584444665677,0.0769230769230769,0.9615384615384616,5.484493626558342,0.1836029566144288,0.09375,5.662650602409639,0.0001084606958053,0.5553191489361702,0.0013332039291205,7.457142857142857,0.28,0
0x2b3d1651ce533e3f5bc937124ea6479cea6ff76ebf87b4765dc01c4c499ba8c0,6,0xa9e1c418109c5ab2d5da2f427f36a7b653c18eaa,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2024-10-18 18:01:11.000000 UTC,455988,26568766154,1576246,149824,0.0,1240,2,406,1244657,3870296,0.3215921986328694,319,1258,1260,0.9984126984126984,30,29,208399,26,0x2b3d1651ce533e3f5bc937124ea6479cea6ff76ebf87b4765dc01c4c499ba8c0,204,10,22,178458,319,2278080,189,8,9.0,6.0,3,7,2.7866896295880688,0.3330077862255708,-0.1436533862902638,0.3255466322784743,-0.0938452822442503,-0.0937354160825448,-0.3060626264231479,-0.8905034832191928,-0.1128611732526522,-0.1207773116394932,2.3000461492370783,-0.2906606840796051,0.3244844237905626,0.3414525574081924,0.2517509747469867,-0.6521364843168374,-0.6646148873431468,1.959226328697499,2.4933985341268565,2.0398563784496955,1.5306438391894528,2.4994083328057384,1.3880864199163463,0.5312856694205415,-1.175965441273427,0.9919353500875256,-0.24509598,-0.0936763163724814,0.2727272727272727,0.996875,21.68743345773235,0.546362047705942,1.0,6.666666666666667,0.0060364683301343,0.1619047619047619,5.270914679394031e-05,20.4,0.0313479623824451,0
0x48fd34292a5dbe5b0e6e0f1936eeefc8da11afabad2baa3b036b3b4e88bf904e,6,0x4387610fdd48622303121e758ceac7c9824368e9,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2024-10-18 22:10:59.000000 UTC,546855,12235541430,7231210,183787,0.0,1014,2,10,1245604,3873943,0.3215338996985758,319,1008,1017,0.991150442477876,65,78,560297,51,0x48fd34292a5dbe5b0e6e0f1936eeefc8da11afabad2baa3b036b3b4e88bf904e,600,61,22,178627,319,2279324,375,8,9.0,6.0,3,7,2.7866896295880688,0.3337217474103516,-0.1433382291379558,0.3255466322784743,-0.0954082966769618,-0.0944726941699263,-0.047116841963013,-0.7632112875513862,-0.1046708166170974,0.5631696584875637,2.3000461492370783,-0.2904761746914396,0.3244844237905626,0.3419922397553521,0.9869546221668708,-0.5339672700705366,-0.5410871187608963,1.959226328697499,2.4933985341268565,2.0398563784496955,1.5306438391894528,2.4994083328057384,1.814056865434984,-0.8125112567860494,0.0140201758747359,1.4877414898027468,-0.24509598,-0.0943620877040994,0.2727272727272727,0.996875,21.68733170237422,0.5464793305035482,0.8227848101265823,2.712,0.0017990426523028,0.5899705014749262,0.0001548809572056,9.836065573770492,0.1912225705329153,0
0xaf76b1be38c16ea8cc532f29378d55261c496014ce77064d975ca42b24fd788e,4,0xd530b7e30299a9aaa601fe8293f90e7c78140494,0x77edae6a5f332605720688c7fda7476476e8f83f,2024-10-18 17:40:59.000000 UTC,295570,28409361892,2433408,195230,0.0,38,0,868,550949,640394,0.8603281729685163,525,43,43,1.0,3,2,16284,1,0xaf76b1be38c16ea8cc532f29378d55261c496014ce77064d975ca42b24fd788e,25,3,20,29157,524,3744486,14,8,8.0,5.0,3,7,1.450366629554503,-0.1899917761524206,-0.4227668265298736,0.949262498451806,-0.1014415323872282,-0.0974278746518588,-0.5058208030066805,-1.0177956788869995,-0.1165633799136732,-0.214652385970658,2.011144457498617,-0.4536632649227471,0.9442990932658936,0.9776209110810458,-0.4399728870727968,-0.7172501329831663,-0.7320535691804378,1.959226328697499,2.135504754044662,1.5730142477199398,1.5306438391894528,2.4994083328057384,0.6360716408523428,0.7038488534032663,-0.995591092017454,1.6547912102856628,-0.24509598,-0.0973236488530337,0.2,1.0,21.96364509380252,0.1471360429345862,1.0,3.071428571428572,0.0026404666871354,0.5813953488372093,3.903846694378773e-05,8.333333333333334,0.0057142857142857,0
0x05536873b229f455d49837e9484011054d39f5275a4f98c9a616bbfd9d12325c,3,0x28d418f1bf04182057548b5f85addbc54508bdc4,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,2024-10-18 18:11:59.000000 UTC,197931,19598398743,936193,134559,0.0,9,2,241,3521483,37324164,0.0943486101925819,530,10,109,0.091743119266055,1,0,578,38,0x05536873b229f455d49837e9484011054d39f5275a4f98c9a616bbfd9d12325c,3,1,14,2827410,529,3776282,4,6,6.0,4.0,3,4,0.7822051295377199,2.0495499071335503,2.7472777276574023,0.9644012330676636,-0.1016478502923461,-0.0972276262824466,-0.5206177049758312,-0.8294032292986456,-0.1170183997267595,-0.2414738357795622,1.1444393822832326,2.6013896875160487,0.9594165242287066,0.9914149142243648,-0.4794999648910701,-0.7220733662177092,-0.7375668916015736,1.0634772245512016,1.4197171938802726,1.106172116990184,1.5306438391894528,1.119978687733048,0.1783551064669856,-0.1222140476213883,-1.3106531005074262,0.7690904682233541,-0.24509598,-0.0974116460593032,0.2142857142857142,1.0,13.200831856716924,0.9325262433986012,1.0,27.25,0.0172711571675302,0.0275229357798165,8.037688399397239e-08,3.0,0.0018867924528301,0
0x4be11a685acff2d0a22c24f80d036bc6324fa2ce53954f567fa2b7a47e2f6cd2,3,0x82737facaebe8d9bd0ecf817e6f4c9272eb893e5,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2024-10-18 19:33:11.000000 UTC,303360,27346115098,1974237,134016,0.0,680,2,61,3507382,18819309,0.1863714549774383,1039,521,695,0.7496402877697842,17,286,2049885,70,0x4be11a685acff2d0a22c24f80d036bc6324fa2ce53954f567fa2b7a47e2f6cd2,19,3,13,1798610,1038,7182314,80,5,4.0,4.0,4,5,0.7822051295377199,2.038918896925953,1.1481723244020885,2.5055244169619635,-0.0984530487918838,-0.0954496634873619,-0.4022424892226266,-0.6664692188438532,-0.1166874762263331,-0.214652385970658,0.999988536414002,1.4781751399147298,2.498370996243065,2.46904782761742,-0.1790941734721927,-0.0323510136780761,-0.018192752362402,0.6156026724780529,0.703929633715883,1.106172116990184,2.63217654427088,1.5797885694239449,0.6725899563088913,0.6041652301371212,-1.0922153827842105,0.7611635261432856,-0.24509598,-0.0953755727694109,0.2307692307692307,1.0,10.463251622085943,0.4883358638544814,0.0592334494773519,8.6875,0.0002541604752654,0.0273381294964028,1.0096013620903931e-06,6.333333333333333,0.0028873917228103,0
0x7fc3c6c69f0bb24e82b85261b8741b02ab7f3978e9d04aaa2783d383bdfbb475,6,0xd7f382c0b1631e81ac73d0abd5f6f37613d44ef9,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2024-10-18 18:05:23.000000 UTC,545781,20121037907,2829639,188462,0.0,1485,2,281,1244677,3870381,0.3215903033835687,319,1446,1512,0.9563492063492064,231,361,2579310,27,0x7fc3c6c69f0bb24e82b85261b8741b02ab7f3978e9d04aaa2783d383bdfbb475,688,189,22,178460,319,2278101,452,8,9.0,6.0,3,7,2.7866896295880688,0.3330228646032853,-0.1436460409768703,0.3255466322784743,-0.0926698953908513,-0.0929708313993344,1.1810260214764838,-0.8854117953924806,-0.1028507373647519,2.2797424462574325,2.3000461492370783,-0.2906585005365499,0.3244844237905626,0.3414616678015127,1.2913131213675757,0.1485202326172822,0.167652830396403,1.959226328697499,2.4933985341268565,2.0398563784496955,1.5306438391894528,2.4994083328057384,1.8090221195042608,-0.0732145436282364,-0.912211393920661,1.5559891034755278,-0.24509598,-0.0929328916988248,0.2727272727272727,0.996875,21.68766670402331,0.5463657904694347,0.638121546961326,3.345132743362832,0.0005606148308598,0.455026455026455,0.0001777602773473,3.64021164021164,0.5924764890282131,0
0xdd18320ff74fd8e9e7eeed83249b78e4da56f40091fe47e9096fe630ed21bde3,3,0x53418b5daf3aa2f6e9ce86ed16df699ed3f00c83,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2024-10-18 17:37:23.000000 UTC,602804,67210118204,1343384,154134,5e+17,2723,2,917,1244569,3869998,0.3215942230461101,319,2765,2766,0.9996384671005062,229,291,2078436,6,0xdd18320ff74fd8e9e7eeed83249b78e4da56f40091fe47e9096fe630ed21bde3,1727,224,15,178457,319,2277961,928,7,4.0,5.0,2,5,0.7822051295377199,0.3329414413636271,-0.143679138094867,0.3255466322784743,-0.0844234312438654,-0.0891661123805014,1.166229119507333,-0.992337239753438,-0.081361392555809,2.749117817913256,1.2888902281524632,-0.2906617758511327,0.3244844237905626,0.3414009318460446,3.1728020255173868,-0.0202929305917188,-0.0081704125912415,1.5113517766243505,0.703929633715883,1.5730142477199398,0.4291111341080257,1.5797885694239449,2.07633712621527,4.341574352763586,-1.2249670672396322,1.0548545404468166,4.8218307,-0.0891763213070413,0.2,0.996875,21.685885115181808,0.5463519584611157,0.7842465753424658,2.980603448275862,0.0013303265867572,0.6243673174258858,0.0004462534605961,7.709821428571429,0.7021943573667712,0
0x3aea40bf541e0e7c0fd405d265b12fc28a4f340383d6616e18ea3fa856543e3f,5,0xb673e27222efb850890d6dcef12401e4c707503c,0x6131b5fae19ea4f9d964eac0408e4408b66337b5,2024-10-18 18:07:47.000000 UTC,545708,18200000000,10262794,363198,0.0,425,2,269,905008,1145609,0.789979827323284,648,418,441,0.947845804988662,179,1123,7724474,7,0x3aea40bf541e0e7c0fd405d265b12fc28a4f340383d6616e18ea3fa856543e3f,2,2,33,214235,648,4627368,165,12,12.0,6.0,1,3,2.118528129571286,0.0769399906082182,-0.3791084441050649,1.321675370001902,-0.0990970107381609,-0.0962203163029788,0.7963065702785692,-0.9872455519267258,-0.1170390824455362,-0.22806311087511,3.889005453798616,-0.251600374136436,1.3192113811436548,1.3606400670497176,0.1568859879831307,1.9861720949781227,1.973774569962204,3.7507245369900937,3.5670798743734404,2.0398563784496955,-0.6724215709734013,0.6601688060421511,1.8086799067920236,-0.253319501463051,0.6519625849115568,4.106858627053508,-0.24509598,-0.0961493413072985,0.1515151515151515,0.9984591679506932,5.347440894344995,0.1955772275779173,0.1592526690391459,2.672727272727273,5.411370999323579e-05,0.0045351473922902,1.7457963406362904e-06,1.0,0.0030864197530864,0
