transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus
0x8ab78d5f4b6fe118553e0d069d99e303d833418dcb686e87fe67828ff13acefe,1,0x559e41b0e4e518efda13dd25ee42555e09ea962e,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-05-07 23:59:35.000000 UTC,46491,129028957882,10454324,46491,0.0,39,2,1,2533208,6998132,0.3619834550134236,954,49,52,0.9423076923076924,27,696,0x8ab78d5f4b6fe118553e0d069d99e303d833418dcb686e87fe67828ff13acefe,3,2,1,2272027,1010,6642909,10,730,4827447,2,0.0,0.0,1,0,-0.3945406829585456,0.5953911731112799,0.527385758249728,0.572733625602057,-0.6255373411132013,-0.5110898812982577,-0.6871167003693592,1.988626074549063,-0.5455691061757356,-0.8534180087003265,-0.5534329026238131,0.6366317071160307,0.5837182309642316,0.5841568184889704,-0.4919764245939068,0.4085782602808533,0.4257422273595546,-0.5765080287349056,-0.5006184732964009,-0.5628928541205751,-0.2569814724361569,-0.5697634398276348,-0.5608983933511422,-0.3630869942056331,0.700636682145993,-0.4698393303159112,-0.056377158,-0.5371662994455997,1.0,0.9436201780415432,3.080127128770917,0.3813401054658275,0.0369357045143638,5.2,1.0150290588319128e-05,0.0576923076923076,4.286858264462574e-07,1.5,0.0020964360587002,0
0x86469cbcbc7245da52605e604c4c6a28a5da22c64992fbd4710a0de3b17f1b5f,1,0xcdb7b9bc78479f98ef00cdbbc54a329b6880816a,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-05-07 23:59:35.000000 UTC,46395,129934957882,5110207,46395,0.0,13,2,2,2533208,6998132,0.3619834550134236,954,17,18,0.9444444444444444,11,695,0x86469cbcbc7245da52605e604c4c6a28a5da22c64992fbd4710a0de3b17f1b5f,1,1,1,2272027,1010,6642909,7,665,4406211,2,0.0,0.0,1,0,-0.3945406829585456,0.5953911731112799,0.527385758249728,0.572733625602057,-0.6255764717207424,-0.511100088664148,-0.7190052802142664,1.984147752392596,-0.5455763614811375,-0.856914318233319,-0.5534329026238131,0.6366317071160307,0.5837182309642316,0.5841568184889704,-0.4919810112186218,0.2751854513910064,0.2902747543946204,-0.5765080287349056,-0.5006184732964009,-0.5628928541205751,-0.2569814724361569,-0.5697634398276348,-0.5610574455640458,-0.3338045244226313,-0.4955802147612442,-0.470478898237922,-0.056377158,-0.5371759176885209,1.0,0.9436201780415432,3.080127128770917,0.3813401054658275,0.0165165165165165,2.571428571428572,3.858189301831142e-06,0.0555555555555555,1.428952754820858e-07,1.0,0.0010482180293501,0
0xdb179f5e7db0ca2b770feb1f3ab595cb4c1919bb25b11f23cca0a1093dd189af,2,0x5a16d47bfd662ba92774e4cbf221beb9aff92220,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,2023-05-07 23:59:23.000000 UTC,400000,133672104896,3989663,44826,0.0,24890,2,3,849479,1434002,0.5923834136911943,516,23535,24909,0.9448392147416595,516,11,0xdb179f5e7db0ca2b770feb1f3ab595cb4c1919bb25b11f23cca0a1093dd189af,24889,516,3,31,515,3448912,2,515,3447868,3,2.0,1.0,1,1,0.4300328364464482,-1.322908507509145,-1.8001129821166055,-0.9113040291678652,-0.5968179208410199,-0.5036273961824858,0.2874780211406144,-1.0790246026306392,-0.4552913410597179,0.9436850912578268,-0.3319267048188494,-2.157885978911229,-0.9878247408388942,-0.9871559419798784,-0.4919886555931468,-0.0326441075855633,-0.0179237482111254,-0.2534953979406427,-0.1485467697954473,0.0864489025381483,-0.2569814724361569,-0.1173042376115718,0.0247931559337089,-0.213017665137763,-0.746400634023776,-0.4809318364632873,-0.056377158,-0.527973108875021,0.6666666666666666,1.0,46258.12903225807,0.2463034005206858,1.0,12454.5,0.0068259553944769,0.9991970773615962,0.0173563216787703,48.23449612403101,1.0,0
0x9d15a4f0596a428dc341dbe6979c0b42fd665df35503f63862a6d384659433d8,1,0x58b704065b7aff3ed351052f8560019e05925023,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-05-07 23:58:35.000000 UTC,62245,139526636797,5772905,51871,0.0,59950,2,4,2533207,6998130,0.3619834155695878,954,61388,64408,0.9531114147310892,85,694,0x9d15a4f0596a428dc341dbe6979c0b42fd665df35503f63862a6d384659433d8,808,76,1,2272026,1010,6642904,8500,90,642651,2,0.0,0.0,1,0,-0.3945406829585456,0.5953900337951069,0.5273849216414028,0.572733625602057,-0.5505300806143794,-0.4917691389677019,-0.571520598431571,1.9796694302361293,-0.5426488457514652,-0.5946911032588802,-0.5534329026238131,0.6366304771324893,0.5837182309642316,0.5841543586983687,-0.4789962766503206,-0.9048278580191778,-0.920068052373813,-0.5765080287349056,-0.5006184732964009,-0.5628928541205751,-0.2569814724361569,-0.5697634398276348,-0.5347972624961044,-0.0237956414240181,-0.3472431657882086,-0.433996878019885,-0.056377158,-0.5150032782281863,1.0,0.9436201780415432,3.080127604173544,0.3813402419573966,0.934065934065934,7.577411764705882,0.095522926871775,0.0125450254626754,0.0001154594155867,10.63157894736842,0.0796645702306079,0
0x4f8f773a72a4d42cba8863f449375883f9181f6489610cc4f9be58cdb160fa29,2,0x7830c87c02e56aff27fa8ab1241711331fa86f43,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,2023-05-07 23:58:11.000000 UTC,2000000,132555010609,8514495,513225,0.0,734424,2,5,540689,2023438,0.2672130304956218,292,399255,734648,0.5434643529962648,292,117,0x4f8f773a72a4d42cba8863f449375883f9181f6489610cc4f9be58cdb160fa29,734344,292,19,717392,296,2062893,82,296,2061808,11,15.0,2.0,1,8,0.4300328364464482,-1.6747179485645527,-1.5535494497177271,-1.6702639256712044,-0.1373756750493154,-0.2905519356046638,-0.1589620966880852,-0.6043224540451669,2.1183650058977825,0.1605117558675032,1.4401228776208594,-1.2755437557003604,-1.6831134495760345,-1.6690192439655325,-0.4918663456007456,-0.4820752636913552,-0.4636739822314292,2.33060564841346,2.1399193029607506,0.7357906591968718,-0.2569814724361569,3.0499101779008684,2.675663370994038,-0.2491228303737912,0.2664290802333348,2.639619987515588,-0.056377158,-0.2654934791496571,0.1052631578947368,0.9831649831649832,2.8205472043178625,0.2621021729667157,0.9831649831649832,8959.121951219513,0.1936430581106203,0.9995861963824852,0.3629189527922278,2514.876712328767,1.0,0
0x8b289709a9563af80aee81c82ca30b9d850953975681bb944f9cb3c25cf94137,1,0x9e8efe1d483192ba7774f98846529c8c30410118,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-05-07 23:57:47.000000 UTC,52228,166034601792,624043,30019,0.0,44,2,6,2533206,6998129,0.3619833243999932,954,53,53,1.0,18,692,0x8b289709a9563af80aee81c82ca30b9d850953975681bb944f9cb3c25cf94137,12,9,1,2272026,1010,6642900,12,52,369742,2,0.0,0.0,1,0,-0.3945406829585456,0.595388894478934,0.5273845033372402,0.572733625602057,-0.6255324497872586,-0.5110895810816138,-0.7050540265321196,1.970712785923196,-0.5455364573014271,-0.8289438419693789,-0.5534329026238131,0.6366304771324893,0.5837182309642316,0.5841523908658874,-0.4919733668440967,-0.982811346293242,-1.007834275059878,-0.5765080287349056,-0.5006184732964009,-0.5628928541205751,-0.2569814724361569,-0.5697634398276348,-0.5513933668362665,0.8329578728971279,-1.4997545580806286,-0.5795785262676105,-0.056377158,-0.5371644497834995,1.0,0.9436201780415432,3.0801271640377355,0.3813403210434718,0.3396226415094339,4.416666666666667,0.0001433428083831,0.2264150943396226,1.7147440408714958e-06,1.3333333333333333,0.0094339622641509,0
0xd8262f205860b799c6ec1e55882ccc54f4dde4cacc3e7dda8d6164cf219ae2f5,1,0xb3be060991108315b4e2574026934f398d08794c,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-05-07 23:57:47.000000 UTC,35155,143673676633,1672993,30007,0.0,0,0,7,2533206,6998129,0.3619833243999932,954,2,2,1.0,1,693,0xd8262f205860b799c6ec1e55882ccc54f4dde4cacc3e7dda8d6164cf219ae2f5,1,1,1,2272026,1010,6642900,1,0,0,2,0.0,0.0,1,0,-0.3945406829585456,0.595388894478934,0.5273845033372402,0.572733625602057,-0.6255948141930272,-0.5111048921304494,-0.7389356426173334,1.9751911080796627,-0.5455763614811375,-0.856914318233319,-0.5534329026238131,0.6366304771324893,0.5837182309642316,0.5841523908658874,-0.4919901844680519,-1.0895255934051196,-1.1267415251263506,-0.5765080287349056,-0.5006184732964009,-0.5628928541205751,-0.2569814724361569,-0.5697634398276348,-0.5796798088248446,0.1102392026008989,-1.264959602429237,-0.5796584722578619,-0.056377158,-0.5371807268099815,1.0,0.9436201780415432,3.0801271640377355,0.3813403210434718,1.0,2.0,2.0,0.5,1.4289533673929132e-07,1.0,0.0010482180293501,0
0x24bf8b2503cdc97134cd55516531dfdda7c90a9c54ebe9359c6c77c858bf5fd4,2,0x91aae0aafd9d2d730111b395c6871f248d7bd728,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,2023-05-07 23:56:47.000000 UTC,300014,143501340391,9839001,99361,0.0,609458,2,8,849469,1433975,0.592387593925975,516,609479,609656,0.9997096723398112,545,10,0x24bf8b2503cdc97134cd55516531dfdda7c90a9c54ebe9359c6c77c858bf5fd4,534977,511,7,31,515,3448899,9,549,3663073,5,3.0,2.0,1,2,0.4300328364464482,-1.3229199006708745,-1.8001242763289962,-0.9113040291678652,0.119692851191809,-0.3280766143507143,0.3452760721095085,-1.083502924787106,1.3951307698660738,0.9262035435928642,0.1110856907910778,-2.157885978911229,-0.9878247408388942,-0.9871623374354426,-0.4919779534688118,0.0371305924491258,0.0512851454243156,0.392529863647883,0.0274890819550294,0.7357906591968718,-0.2569814724361569,0.335154964604491,-0.1408630373931798,0.1046691906816041,0.5629039622868185,-0.1176106216001301,-0.056377158,-0.311722453953204,0.2857142857142857,1.0,46257.25806451613,0.2463014294412711,0.990909090909091,67739.55555555556,0.1663845720834468,0.8775063314393691,0.3730727523143708,1046.921722113503,0.9903100775193798,0
0x7a0d70fa1ec8429683664a0d377612047103a75fb3b5b06ddaa320d7ed188bd6,1,0x28c6c06298d514db089934071355e5743bf21d60,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-05-07 23:56:23.000000 UTC,207128,148534218959,8618342,51895,0.0,6637223,2,9,2533205,6998127,0.3619832849561032,954,2501344,13223192,0.1891634032085445,738,691,0x7a0d70fa1ec8429683664a0d377612047103a75fb3b5b06ddaa320d7ed188bd6,208989,703,1,2272025,1010,6642893,1769719,745,4922264,2,0.0,0.0,1,0,-0.3945406829585456,0.5953877551627609,0.5273836667289149,0.572733625602057,2.4331249398075947,3.458716830443693,0.7299320664887007,1.9662344637667293,0.2125595211864793,1.5974949739274271,-0.5534329026238131,0.636629247148948,0.5837182309642316,0.5841489471590451,2.2136872546871085,0.4393612161785103,0.4562349188296953,-0.5765080287349056,-0.5006184732964009,-0.5628928541205751,-0.2569814724361569,-0.5697634398276348,-0.2947559941407384,0.2673348800734117,0.289673993489,-0.4338369860393823,-0.056377158,1.918143239969156,1.0,0.9436201780415432,3.080127639440587,0.3813405723469319,0.9892761394101875,7.471916162961464,0.5081693082351316,0.0158047315655705,0.0298635620645352,297.2816500711237,0.7368972746331237,0
0x3ec9c346eb57dc098cf961dff8c57f3f22d47a02d7a83684b09a6778e4f7a822,2,0x7830c87c02e56aff27fa8ab1241711331fa86f43,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,2023-05-07 23:56:11.000000 UTC,2000000,146299428095,5905508,569698,0.0,734421,2,10,540687,2023433,0.2672127023726508,292,399253,734645,0.54346384988668,292,116,0x3ec9c346eb57dc098cf961dff8c57f3f22d47a02d7a83684b09a6778e4f7a822,734341,292,29,717392,296,2062883,82,296,2061798,9,22.0,2.0,1,5,0.4300328364464482,-1.6747202271968986,-1.5535515412385403,-1.6702639256712044,-0.1373781207122867,-0.2905528362545952,-0.1589620966880852,-0.6088007762016338,2.11835412293968,0.1605117558675032,2.5476538666456774,-1.2755437557003604,-1.6831134495760345,-1.6690241635467358,-0.4918663456007456,-0.4820752636913552,-0.4636771981833651,1.6845803868249345,3.372170265214088,0.7357906591968718,-0.2569814724361569,1.6925325712526795,2.675663370994038,0.195105083223071,-0.3175615646592306,3.01585247980434,-0.056377158,-0.2654945889469173,0.0689655172413793,0.9831649831649832,2.820540234627652,0.2621024740121112,0.9831649831649832,8959.085365853658,0.1936430272786047,0.9995861946926748,0.3629183669535882,2514.8664383561645,1.0,0
