transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,is_sus,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio
0x71a15f9bfce0f2785ce10d171426ca4189ba2c673459c580366c0b7941b238f3,3,0x922af2498ae44a719da89212658d14c67d35f3f8,0x00000000002d383933aa1609f11d0afa4d5ea90a,2022-06-20 15:57:22+00:00,1972000,30508180360,2485350,116301,2044731100000000.0,773,2.0,120,1101,1869,0.5890850722311396,62,778,778,1.0,61,62,381429,1,0x71a15f9bfce0f2785ce10d171426ca4189ba2c673459c580366c0b7941b238f3,774,61,19,3,62,381451,1,10,3,6,2,5,0,-0.327853582862063,-0.7185523855298577,-0.7118811138652831,-0.8295348427897948,-0.36004895453381813,-0.28225588975292326,-0.8215923590509048,-0.8175332568898434,-0.15143758335953164,0.04564580814215257,-0.32556574914984104,-0.6767418066856861,-0.9405722858745884,-0.9344645404266102,-0.7266608202799162,-0.7743108194959942,-0.7908181625365776,-0.38487551822766,-0.5785951826064182,-0.0018193128501351652,0.4634605873056737,0.29631674076662123,0.31566062549979246,-0.20077717792265487,-0.720969969989026,-0.23577176854778956,-0.0,-0.2766664847268682,0.15789473684210525,0.9841269841269841,623.0,0.0028863395656596375,0.9682539682539683,778.0,0.002039692735233201,0.9948586118251928,0.41412520064205455,12.688524590163935,0.9838709677419355
0xb1281d5dcb986fe8e229710afeebd859ee4a70e04e4e653f8a93de4ef8b39314,2,0x7f2944c87183a924d443985649c997f3320d4e5f,0x00000000002d383933aa1609f11d0afa4d5ea90a,2022-06-20 15:57:22+00:00,1972000,30508180360,765672,124566,3.0536814e+16,1094,2.0,121,1101,1869,0.5890850722311396,62,1098,1098,1.0,62,62,381468,2,0xb1281d5dcb986fe8e229710afeebd859ee4a70e04e4e653f8a93de4ef8b39314,1094,62,15,3,62,381451,2,10,3,6,2,5,0,-0.4571333868297535,-0.7185523855298577,-0.7118811138652831,-0.8295348427897948,-0.3141701340282872,-0.25856627060414356,-0.8157548643154211,-0.7208524081564182,-0.1264912099635681,0.058410295877653846,-0.35270527475419594,-0.6767418066856861,-0.9405722858745884,-0.9344645404266102,-0.7231175161045704,-0.7743108194959942,-0.790807370743079,-0.38487551822766,-0.5785951826064182,-0.0018193128501351652,0.4634605873056737,0.29631674076662123,0.31566062549979246,-0.20077717792265487,-0.9339142197236805,-0.23108347470540527,-0.0,-0.252870169742515,0.13333333333333333,0.9841269841269841,623.0,0.0028863395656596375,0.9841269841269841,549.0,0.0028783466022140724,0.9963570127504554,0.5853397538790798,17.64516129032258,1.0
0xe853fe622cc33f9ac08c9de2b48ea570eb26469bf04ade3aec9dfd70689a149b,2,0x7f2944c87183a924d443985649c997f3320d4e5f,0x00000000002d383933aa1609f11d0afa4d5ea90a,2022-06-22 02:42:07+00:00,1972000,21253253499,124566,124566,2.891622e+16,1124,2.0,100,1131,1922,0.5884495317377731,64,1128,1128,1.0,64,64,389494,3,0xe853fe622cc33f9ac08c9de2b48ea570eb26469bf04ade3aec9dfd70689a149b,1124,64,15,3,64,389477,2,10,3,6,2,5,0,-0.4571333868297535,-0.7185050531886461,-0.7118363636326928,-0.8186491301921649,-0.3098689946058937,-0.25634536880894543,-0.8040798748444539,-0.624171559422993,-0.12415248745769651,0.0839392713486564,-0.35270527475419594,-0.6767418066856861,-0.9292586277015396,-0.9274219936648493,-0.7231175161045704,-0.7709352099526259,-0.7885864749836132,-0.38487551822766,-0.5785951826064182,-0.0018193128501351652,0.4634605873056737,0.29631674076662123,0.31566062549979246,-0.26114716411643496,-1.0133010794557846,-0.23108347470540527,-0.0,-0.25064621507108015,0.13333333333333333,0.9846153846153847,640.6666666666666,0.0029038867407144946,0.9846153846153847,564.0,0.002896057715760151,0.9964539007092199,0.5848074921956296,17.5625,1.0
0x929563ecd17ef5b8923dea4d9178bde6625a3a8c05cf6feef2840229f0df853c,3,0x7f2944c87183a924d443985649c997f3320d4e5f,0x00000000002d383933aa1609f11d0afa4d5ea90a,2022-06-22 02:42:18+00:00,2000000,53582655940,118264,118264,0.0,1125,2.0,99,1132,1923,0.5886635465418617,64,1129,1129,1.0,64,64,389496,4,0x929563ecd17ef5b8923dea4d9178bde6625a3a8c05cf6feef2840229f0df853c,1125,64,18,3,64,389479,2,9,4,5,1,3,0,-0.327853582862063,-0.7185034754439391,-0.7118355192886817,-0.8186491301921649,-0.3097256232918139,-0.2562713387491055,-0.8040798748444539,-0.5274907106895678,-0.12407453004083413,0.0839392713486564,-0.3323506305509298,-0.6767418066856861,-0.9292586277015396,-0.9274202387316917,-0.7231175161045704,-0.7709352099526259,-0.7885859215583056,-0.47920775308738056,-0.49929211481496827,-0.2292334191170306,-0.5529003497681722,-0.4159831168454492,0.3263997776881648,-0.05026212868294634,-1.0140814433738135,-0.23465826330730555,-0.0,-0.250572083248699,0.16666666666666666,0.9846153846153847,641.0,0.0029064393550374858,0.9846153846153847,564.5,0.0028986102588723405,0.9964570416297609,0.5850234009360374,17.578125,1.0
0xa74160257a359772fc9790f42ff6b6a50a3c17cdd2d0226b15182b3194cda15b,2,0x7f2944c87183a924d443985649c997f3320d4e5f,0x00000000002d383933aa1609f11d0afa4d5ea90a,2022-06-28 03:48:48+00:00,1972000,23059179087,534319,124566,2.92393e+16,1214,2.0,51,1225,2086,0.587248322147651,70,1218,1218,1.0,70,70,421829,5,0xa74160257a359772fc9790f42ff6b6a50a3c17cdd2d0226b15182b3194cda15b,1214,70,15,3,70,421812,2,10,3,6,2,5,0,-0.4571333868297535,-0.7183567451861833,-0.7116978912148665,-0.785991992399275,-0.2969655763387131,-0.24968266342335113,-0.7690549064315523,-0.4308098619561426,-0.11713631994008177,0.16052619776166407,-0.35270527475419594,-0.6767418066856861,-0.8953176531823931,-0.8990491118380942,-0.7231175161045704,-0.760808381322521,-0.7796389713227203,-0.38487551822766,-0.5785951826064182,-0.0018193128501351652,0.4634605873056737,0.29631674076662123,0.31566062549979246,-0.24936709232851226,-0.9625621939426108,-0.23108347470540527,-0.0,-0.24397435105677553,0.13333333333333333,0.9859154929577465,695.3333333333334,0.002904130503327304,0.9859154929577465,609.0,0.0028874191024820424,0.9967159277504105,0.5819750719079578,17.34285714285714,1.0
0x3f136ea276572075237c7ea27fd23255d6232a001ac1820cc92e8b4662240b49,3,0x922af2498ae44a719da89212658d14c67d35f3f8,0x00000000002d383933aa1609f11d0afa4d5ea90a,2022-06-28 03:48:48+00:00,1972000,23059179087,1376197,116289,3978919000000000.0,869,2.0,50,1225,2086,0.587248322147651,70,874,874,1.0,69,70,421790,6,0x3f136ea276572075237c7ea27fd23255d6232a001ac1820cc92e8b4662240b49,870,69,19,3,70,421812,1,10,3,6,2,5,0,-0.327853582862063,-0.7183567451861833,-0.7116978912148665,-0.785991992399275,-0.3462853083821588,-0.27514900400828934,-0.7748924011670358,-0.33412901322271743,-0.14395367134074258,0.14776171002616278,-0.32556574914984104,-0.6767418066856861,-0.8953176531823931,-0.8990491118380942,-0.7266608202799162,-0.760808381322521,-0.7796497631162188,-0.38487551822766,-0.5785951826064182,-0.0018193128501351652,0.4634605873056737,0.29631674076662123,0.31566062549979246,-0.24936709232851226,-0.8583141433900587,-0.2357785755079963,-0.0,-0.26954982977827663,0.15789473684210525,0.9859154929577465,695.3333333333334,0.002904130503327304,0.971830985915493,874.0,0.0020721162850795773,0.9954233409610984,0.4170661553211889,12.608695652173912,0.9857142857142858
0xa35df36f7c8b4bd295fc37df9707c66074c2199edcaab9f396a76a01cb77c7bb,2,0x26ce7c1976c5eec83ea6ac22d83cb341b08850af,0x00000000003b3cc22af3ae1eac0440bcee416b40,2022-06-20 20:43:43+00:00,171252,1262392614877,2390431,97854,0.0,102266,2.0,111,121323,259715,0.4671389792657336,396,51520,102336,0.5034396497811132,428,438,2800438,1,0xa35df36f7c8b4bd295fc37df9707c66074c2199edcaab9f396a76a01cb77c7bb,95976,384,12,12,395,2520958,28,8,3,4,1,2,0,-0.4571333868297535,-0.5288727613587718,-0.4941703879698391,0.9883791610144116,6.914898264502585,7.2360889274713625,1.3207682088715789,-0.8175332568898434,7.270264416773349,4.168575346709066,-0.3730599189574621,-0.6766791052783886,0.9431517999380437,0.942881347265218,-0.6309916075455797,-0.13969622534275378,-0.12144776256029484,-0.5735399879471011,-0.5785951826064182,-0.45664752538392606,-0.5529003497681722,-0.7721330456514843,-0.37500033253260745,7.834818070000061,-0.7327235978429403,-0.24623576812558304,-0.0,7.247194564204464,0.16666666666666666,1.0,21642.916666666668,0.04812573310394973,0.9749430523917996,3654.8571428571427,0.018397115595090628,0.9378517823639775,0.3695435381090811,249.9375,0.9696969696969697
0x60d2db783a66218b703c57a567d3b2daa464d79edb093bc57493f83d8ce3e3e6,2,0x26ce7c1976c5eec83ea6ac22d83cb341b08850af,0x00000000003b3cc22af3ae1eac0440bcee416b40,2022-06-20 20:43:43+00:00,2000000,18740930898,361806,106001,0.0,102265,2.0,112,121323,259715,0.4671389792657336,396,51520,102336,0.5034396497811132,428,438,2800438,2,0x60d2db783a66218b703c57a567d3b2daa464d79edb093bc57493f83d8ce3e3e6,95976,384,12,12,395,2520958,28,8,3,4,1,2,0,-0.4571333868297535,-0.5288727613587718,-0.4941703879698391,0.9883791610144116,6.914898264502585,7.2360889274713625,1.3207682088715789,-0.7208524081564182,7.270264416773349,4.168575346709066,-0.3730599189574621,-0.6766791052783886,0.9431517999380437,0.942881347265218,-0.6309916075455797,-0.13969622534275378,-0.12144776256029484,-0.5735399879471011,-0.5785951826064182,-0.45664752538392606,-0.5529003497681722,-0.7721330456514843,0.3263997776881648,-0.27753507112149406,-0.9839241299297401,-0.24161440939189824,-0.0,7.247120432382083,0.16666666666666666,1.0,21642.916666666668,0.04812573310394973,0.9749430523917996,3654.8571428571427,0.018397115595090628,0.9378517823639775,0.3695435381090811,249.9375,0.9696969696969697
0x1f56cc833d3cbd77e9b3a9975c06194d2a700b13390e5b4254e22e9f462c6ba0,2,0xb58555fcba6479fced7de1485eb054943a09af7b,0x00000000003b3cc22af3ae1eac0440bcee416b40,2022-06-30 13:36:28+00:00,2000000,60479372113,596910,106011,0.0,37610,2.0,31,122622,262405,0.46730054686457956,406,19015,37694,0.5044569427495093,367,366,2323232,3,0x1f56cc833d3cbd77e9b3a9975c06194d2a700b13390e5b4254e22e9f462c6ba0,37070,367,12,12,405,2572963,13,8,3,4,1,2,0,-0.4571333868297535,-0.5268232709843126,-0.4918991025798825,1.0428077240025615,2.2546137003392044,2.450637799298178,0.9646810300070788,-0.624171559422993,2.678104819077634,3.9515790552055434,-0.3730599189574621,-0.6766791052783886,0.9997200908032879,0.9885139966977338,-0.6841411701757666,-0.26121816890401256,-0.25349670123356227,-0.5735399879471011,-0.5785951826064182,-0.45664752538392606,-0.5529003497681722,-0.7721330456514843,0.3263997776881648,-0.005274775849188503,-0.9548116769649314,-0.2416087369250593,-0.0,2.454127456328017,0.16666666666666666,1.0,21867.083333333332,0.04765787628587108,1.0,2899.5384615384614,0.00818471500706128,0.9834456412161087,0.14127017396772165,101.00817438692098,0.9039408866995073
0x0d11c1671531e1b9d1264f66d50e0acc34427698176c3b75db65aa1a64768848,2,0xb58555fcba6479fced7de1485eb054943a09af7b,0x00000000003b3cc22af3ae1eac0440bcee416b40,2022-06-30 13:36:28+00:00,171269,1152317955377,1180606,97864,0.0,37611,2.0,32,122622,262405,0.46730054686457956,406,19015,37694,0.5044569427495093,367,366,2323232,4,0x0d11c1671531e1b9d1264f66d50e0acc34427698176c3b75db65aa1a64768848,37070,367,12,12,405,2572963,13,8,3,4,1,2,0,-0.4571333868297535,-0.5268232709843126,-0.4918991025798825,1.0428077240025615,2.2546137003392044,2.450637799298178,0.9646810300070788,-0.5274907106895678,2.678104819077634,3.9515790552055434,-0.3730599189574621,-0.6766791052783886,0.9997200908032879,0.9885139966977338,-0.6841411701757666,-0.26121816890401256,-0.25349670123356227,-0.5735399879471011,-0.5785951826064182,-0.45664752538392606,-0.5529003497681722,-0.7721330456514843,-0.3749938123330645,7.116799897181996,-0.8825337814559355,-0.2462300956587441,-0.0,2.454201588150398,0.16666666666666666,1.0,21867.083333333332,0.04765787628587108,1.0,2899.5384615384614,0.00818471500706128,0.9834456412161087,0.14127017396772165,101.00817438692098,0.9039408866995073
