transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,is_sus
0xc73c3bb4cbcb1ac0468200d58521d44fbf0c38a44f78f85e9b255249efe470ac,1,0x27c62516c788da1a3c870c6a490344ae9c4cd9f3,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-01-21 01:33:56+00:00,169181,167651701041,18570109,159395,0,86,2.0,250,431,454,0.9493392070484582,88,92,94,0.9787234042553192,48,250,1602091,1,0xc73c3bb4cbcb1ac0468200d58521d44fbf0c38a44f78f85e9b255249efe470ac,1,1,21,223,119,755212,30,7,12,2,1,4,0
0xf641e9b49a97f5ab459214091608b3b94ed354f4306b3db509c8604c566cb85c,1,0xcf7434dbb0f4f61855adf5e9a3c117d9b5fae903,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-01-22 17:47:58+00:00,152093,144635043574,10646782,142307,0,68,2.0,245,432,455,0.9494505494505494,89,70,71,0.9859154929577464,23,116,741244,2,0xf641e9b49a97f5ab459214091608b3b94ed354f4306b3db509c8604c566cb85c,7,6,21,223,120,766041,19,7,12,2,1,4,0
0x01c337a29c696cc2eb5146f32cd2b27ca0a1e576dc5f8f18cc3a2c38bb45305e,1,0xb247a77d45b9afd9e1d125891fbe932ed4132e55,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-01-23 03:54:57+00:00,191052,115008064642,29320900,157266,0,240,2.0,244,433,456,0.949561403508772,90,244,247,0.9878542510121456,65,271,1734397,3,0x01c337a29c696cc2eb5146f32cd2b27ca0a1e576dc5f8f18cc3a2c38bb45305e,2,2,21,223,121,768766,84,7,12,2,1,4,0
0x4ee7caaa25d9a934adad2d5d616aa40556f443aa381cadafde8e7535ae1c0429,1,0xb9f69c4c2a6ce497e9896066348ab201219f3465,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-01-23 16:51:38+00:00,370949,95508884417,16920189,262273,0,557,2.0,243,434,457,0.949671772428884,90,658,694,0.9481268011527376,138,256,1644508,4,0x4ee7caaa25d9a934adad2d5d616aa40556f443aa381cadafde8e7535ae1c0429,1,1,40,224,121,772284,59,11,12,4,1,4,0
0x09a8a7b527446d99e7393447738c2601f1d68952e4595636c9e76ad2b24f140d,1,0xcffd2a84065238ce7fe5f2a449ae76390081c72f,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-01-26 08:18:04+00:00,335725,110728557429,25646912,335725,0,103,2.0,240,435,458,0.9497816593886464,91,109,121,0.9008264462809916,50,373,2400432,5,0x09a8a7b527446d99e7393447738c2601f1d68952e4595636c9e76ad2b24f140d,1,1,18,225,124,789325,38,7,8,2,1,5,0
0x36623c885a7c1df15579cc74a88f26c0d2b4bda00b22429f5c8540b2b343af01,1,0x4c588f00ba36e325a7de2dc350b748e6a0ff3ceb,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-01-31 07:05:10+00:00,169181,91981785413,12587368,159395,0,210,2.0,236,436,459,0.9498910675381264,92,243,245,0.9918367346938776,98,361,2322961,6,0x36623c885a7c1df15579cc74a88f26c0d2b4bda00b22429f5c8540b2b343af01,2,2,21,225,129,821384,83,7,12,2,1,4,0
0x9d0b7648e93c5e30f796ecf7aad45f101e13392abbb286470d01c4dbbde13dca,1,0x2993a8b8285c71948f192cfc9aff2825540d2732,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-02-01 00:52:01+00:00,192379,129404731775,8531223,158593,0,775,2.0,235,437,460,0.95,93,748,811,0.9223181257706536,157,463,2982736,7,0x9d0b7648e93c5e30f796ecf7aad45f101e13392abbb286470d01c4dbbde13dca,28,4,21,225,130,826202,64,7,12,2,1,4,0
0xa6536e428c0793b212e042d57beb33a167d85cbea08166c697beb20f978e0546,1,0xf0646f8d097542e0faa1828ae1f57f90c145506d,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-02-04 22:57:14+00:00,191040,140170320695,1207891,157254,0,1129,2.0,229,438,461,0.950108459869848,94,1200,1217,0.9860312243221035,281,444,2867688,8,0xa6536e428c0793b212e042d57beb33a167d85cbea08166c697beb20f978e0546,3,3,21,225,133,851618,340,7,12,2,1,4,0
0xe0f60a4dd307de81cb6161c8cb43bf2dfb8ce073ac0b6cb2e932a25067695351,1,0x4e6180f2eca3f9bbba840f324502a95cf38cb468,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-02-05 11:40:55+00:00,169181,58282688541,21010033,159395,0,1065,2.0,227,439,462,0.95021645021645,95,1106,1123,0.9848619768477292,304,1365,8542828,9,0xe0f60a4dd307de81cb6161c8cb43bf2dfb8ce073ac0b6cb2e932a25067695351,1,1,21,226,134,855011,270,7,12,2,1,4,0
0x91cfebeba3a9e426e6104249d89995e2b9cd8e5103d48c6b605c5ee377c07a34,1,0x1fcc6fadd3384a3bdc70fe1c329abab5103aad3b,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-02-07 16:13:49+00:00,169181,142891851286,11373158,159395,0,138,2.0,224,440,463,0.9503239740820734,96,156,157,0.9936305732484076,32,63,406734,10,0x91cfebeba3a9e426e6104249d89995e2b9cd8e5103d48c6b605c5ee377c07a34,1,1,21,227,136,869160,56,7,12,2,1,4,0
